ts,BASE_MINVAR_cum_log_return,BASE_MINVAR_gross_cum_log_return,BASE_MINVAR_cost_cum_log_return,VOL_TARGET_16_cum_log_return,VOL_TARGET_16_gross_cum_log_return,VOL_TARGET_16_cost_cum_log_return,VOL_TARGET_14_cum_log_return,VOL_TARGET_14_gross_cum_log_return,VOL_TARGET_14_cost_cum_log_return,VOL_TARGET_12_cum_log_return,VOL_TARGET_12_gross_cum_log_return,VOL_TARGET_12_cost_cum_log_return,VOL_TARGET_10_cum_log_return,VOL_TARGET_10_gross_cum_log_return,VOL_TARGET_10_cost_cum_log_return,TSMOM_20D_HALF_cum_log_return,TSMOM_20D_HALF_gross_cum_log_return,TSMOM_20D_HALF_cost_cum_log_return,TSMOM_60D_HALF_cum_log_return,TSMOM_60D_HALF_gross_cum_log_return,TSMOM_60D_HALF_cost_cum_log_return,TSMOM_60D_FLAT_cum_log_return,TSMOM_60D_FLAT_gross_cum_log_return,TSMOM_60D_FLAT_cost_cum_log_return,DD_SOFT_cum_log_return,DD_SOFT_gross_cum_log_return,DD_SOFT_cost_cum_log_return,DD_HARD_cum_log_return,DD_HARD_gross_cum_log_return,DD_HARD_cost_cum_log_return,VOL12_DD_SOFT_cum_log_return,VOL12_DD_SOFT_gross_cum_log_return,VOL12_DD_SOFT_cost_cum_log_return,VOL12_DD_HARD_cum_log_return,VOL12_DD_HARD_gross_cum_log_return,VOL12_DD_HARD_cost_cum_log_return,VOL10_DD_HARD_cum_log_return,VOL10_DD_HARD_gross_cum_log_return,VOL10_DD_HARD_cost_cum_log_return,VOL14_TSMOM60_HALF_cum_log_return,VOL14_TSMOM60_HALF_gross_cum_log_return,VOL14_TSMOM60_HALF_cost_cum_log_return,VOL12_TSMOM60_HALF_cum_log_return,VOL12_TSMOM60_HALF_gross_cum_log_return,VOL12_TSMOM60_HALF_cost_cum_log_return,VOL12_TSMOM60_DD_SOFT_cum_log_return,VOL12_TSMOM60_DD_SOFT_gross_cum_log_return,VOL12_TSMOM60_DD_SOFT_cost_cum_log_return,VOL12_TSMOM60_DD_HARD_cum_log_return,VOL12_TSMOM60_DD_HARD_gross_cum_log_return,VOL12_TSMOM60_DD_HARD_cost_cum_log_return,VOL_TARGET_12_DAILY_cum_log_return,VOL_TARGET_12_DAILY_gross_cum_log_return,VOL_TARGET_12_DAILY_cost_cum_log_return,VOL14_TSMOM60_HALF_DAILY_cum_log_return,VOL14_TSMOM60_HALF_DAILY_gross_cum_log_return,VOL14_TSMOM60_HALF_DAILY_cost_cum_log_return,VOL12_TSMOM60_DD_SOFT_DAILY_cum_log_return,VOL12_TSMOM60_DD_SOFT_DAILY_gross_cum_log_return,VOL12_TSMOM60_DD_SOFT_DAILY_cost_cum_log_return,VOL12_TSMOM60_DD_HARD_DAILY_cum_log_return,VOL12_TSMOM60_DD_HARD_DAILY_gross_cum_log_return,VOL12_TSMOM60_DD_HARD_DAILY_cost_cum_log_return,VOL10_DD_HARD_DAILY_cum_log_return,VOL10_DD_HARD_DAILY_gross_cum_log_return,VOL10_DD_HARD_DAILY_cost_cum_log_return,BASE_MINVAR_gross_exposure,VOL_TARGET_16_gross_exposure,VOL_TARGET_14_gross_exposure,VOL_TARGET_12_gross_exposure,VOL_TARGET_10_gross_exposure,TSMOM_20D_HALF_gross_exposure,TSMOM_60D_HALF_gross_exposure,TSMOM_60D_FLAT_gross_exposure,DD_SOFT_gross_exposure,DD_HARD_gross_exposure,VOL12_DD_SOFT_gross_exposure,VOL12_DD_HARD_gross_exposure,VOL10_DD_HARD_gross_exposure,VOL14_TSMOM60_HALF_gross_exposure,VOL12_TSMOM60_HALF_gross_exposure,VOL12_TSMOM60_DD_SOFT_gross_exposure,VOL12_TSMOM60_DD_HARD_gross_exposure,VOL_TARGET_12_DAILY_gross_exposure,VOL14_TSMOM60_HALF_DAILY_gross_exposure,VOL12_TSMOM60_DD_SOFT_DAILY_gross_exposure,VOL12_TSMOM60_DD_HARD_DAILY_gross_exposure,VOL10_DD_HARD_DAILY_gross_exposure,BASE_MINVAR_scale,VOL_TARGET_16_scale,VOL_TARGET_14_scale,VOL_TARGET_12_scale,VOL_TARGET_10_scale,TSMOM_20D_HALF_scale,TSMOM_60D_HALF_scale,TSMOM_60D_FLAT_scale,DD_SOFT_scale,DD_HARD_scale,VOL12_DD_SOFT_scale,VOL12_DD_HARD_scale,VOL10_DD_HARD_scale,VOL14_TSMOM60_HALF_scale,VOL12_TSMOM60_HALF_scale,VOL12_TSMOM60_DD_SOFT_scale,VOL12_TSMOM60_DD_HARD_scale,VOL_TARGET_12_DAILY_scale,VOL14_TSMOM60_HALF_DAILY_scale,VOL12_TSMOM60_DD_SOFT_DAILY_scale,VOL12_TSMOM60_DD_HARD_DAILY_scale,VOL10_DD_HARD_DAILY_scale
2021-01-03,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,0.0022739705014731657,0.0022739705014731657,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-04,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,0.01184810037401895,0.011848871190778392,7.708167594419868e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-05,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,0.024210368743939125,0.024212508803917284,2.140059978158828e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,0.01578134962849378,0.015784764398151626,3.4147696578446403e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-07,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01667257899390018,0.016688908057006343,1.632906310616811e-05,0.01611404811238374,0.016140508855114265,2.6460742730525002e-05,0.01555472117179313,0.015591313594148023,3.6592422354882e-05,0.014994598125935024,0.015041322227914265,4.67241019792389e-05,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01555472117179313,0.015591313594148023,3.6592422354882e-05,0.01555472117179313,0.015591313594148023,3.6592422354882e-05,0.014994598125935024,0.015041322227914265,4.67241019792389e-05,0.01611404811238374,0.016140508855114265,2.6460742730525002e-05,0.01555472117179313,0.015591313594148023,3.6592422354882e-05,0.01555472117179313,0.015591313594148023,3.6592422354882e-05,0.01555472117179313,0.015591313594148023,3.6592422354882e-05,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,0.01690591963030718,0.01691223433856387,6.314708256688663e-06,1.0,0.9502083168991888,0.8314322772867903,0.7126562376743915,0.593880198061993,1.0,1.0,1.0,1.0,1.0,0.7126562376743915,0.7126562376743915,0.593880198061993,0.8314322772867903,0.7126562376743915,0.7126562376743915,0.7126562376743915,1.0,1.0,1.0,1.0,1.0,1.0,0.9502083168991888,0.8314322772867903,0.7126562376743916,0.593880198061993,1.0,1.0,1.0,1.0,1.0,0.7126562376743916,0.7126562376743916,0.593880198061993,0.8314322772867903,0.7126562376743916,0.7126562376743916,0.7126562376743916,1.0,1.0,1.0,1.0,1.0
2021-01-08,-0.006975020332185178,-0.00696690927805704,8.111054128142021e-06,-0.005769721919923575,-0.005732257225613672,3.746469430990867e-05,-0.0035115531185067597,-0.0034665986984729565,4.495442003379802e-05,-0.0012574433427115239,-0.0012049991969538142,5.244414575768742e-05,0.000992608551557069,0.0010525424230386463,5.993387148157682e-05,-0.004543782964438679,-0.004489404662493997,5.437830194468707e-05,-0.004543782964438679,-0.004489404662493997,5.437830194468707e-05,-0.002143805471552564,-0.002043159921791336,0.00010064554976123211,-0.006975020332185178,-0.00696690927805704,8.111054128142021e-06,-0.006975020332185178,-0.00696690927805704,8.111054128142021e-06,-0.0012574433427115239,-0.0012049991969538142,5.244414575768742e-05,-0.0012574433427115239,-0.0012049991969538142,5.244414575768742e-05,0.000992608551557069,0.0010525424230386463,5.993387148157682e-05,-0.0020360938093582333,-0.001971033773011086,6.50600363471422e-05,-0.0003400007827824609,-0.00027693285844425207,6.306792433819026e-05,-0.0003400007827824609,-0.00027693285844425207,6.306792433819026e-05,-0.0003400007827824609,-0.00027693285844425207,6.306792433819026e-05,-0.00011663804065846473,-8.522386870737897e-05,3.1414171951084984e-05,-0.0029511570931871744,-0.002930737642594409,2.0419450592761917e-05,-0.00011663804065846473,-8.522386870737897e-05,3.1414171951084984e-05,-0.00011663804065846473,-8.522386870737897e-05,3.1414171951084984e-05,0.0027142775900405223,0.0027566864833499355,4.240889330940806e-05,1.0,0.8419306246527638,0.7366892965711683,0.6314479684895729,0.5262066404079774,0.5,0.5,0.0,1.0,1.0,0.6314479684895729,0.6314479684895729,0.5262066404079774,0.5,0.5,0.5,0.5,0.7129052543984291,0.8317227967981673,0.7129052543984291,0.7129052543984291,0.5940877119986908,1.0,0.8419306246527638,0.7366892965711683,0.6314479684895729,0.5262066404079774,0.5,0.5,0.0,1.0,1.0,0.6314479684895729,0.6314479684895729,0.5262066404079774,0.5,0.5,0.5,0.5,0.712905254398429,0.8317227967981672,0.712905254398429,0.712905254398429,0.5940877119986908
2021-01-10,-0.011773392403478229,-0.011760769789259341,1.2622614218892162e-05,-0.009805919263070867,-0.009764185354132492,4.173390893838089e-05,-0.00704284317672858,-0.006994153193894863,4.8689982833711234e-05,-0.0042839354973602355,-0.004228289440631172,5.56460567290416e-05,-0.0015291950497483742,-0.001466592919124002,6.260213062437192e-05,-0.006941732831459112,-0.006885098749469055,5.663408199006214e-05,-0.006941732831459112,-0.006885098749469055,5.663408199006214e-05,-0.002143805471552564,-0.002043159921791336,0.00010064554976123211,-0.011773392403478229,-0.011760769789259341,1.2622614218892162e-05,-0.011773392403478229,-0.011760769789259341,1.2622614218892162e-05,-0.0042839354973602355,-0.004228289440631172,5.56460567290416e-05,-0.0042839354973602355,-0.004228289440631172,5.56460567290416e-05,-0.0015291950497483742,-0.001466592919124002,6.260213062437192e-05,-0.004434043676378668,-0.004366727859986145,6.731581639251727e-05,-0.0027379506498028936,-0.0026726269454193097,6.532370438356532e-05,-0.0027379506498028936,-0.0026726269454193097,6.532370438356532e-05,-0.0027379506498028936,-0.0026726269454193097,6.532370438356532e-05,-0.0031502817771335064,-0.003110906682355777,3.9375094777728155e-05,-0.0053778785369612255,-0.005326431729569468,5.144680739175364e-05,-0.002532364763074191,-0.0024809179556824364,5.144680739175364e-05,-0.002532364763074191,-0.0024809179556824364,5.144680739175364e-05,0.0001865148446815334,0.00023555784034648232,4.904299566494403e-05,1.0,0.8393570124562408,0.7344373858992108,0.6295177593421806,0.5245981327851506,0.5,0.5,0.0,1.0,1.0,0.6295177593421806,0.6295177593421806,0.5245981327851506,0.5,0.5,0.5,0.5,0.6313979598656343,0.5,0.5,0.5,0.5261649665546954,1.0,0.8393570124562408,0.7344373858992108,0.6295177593421806,0.5245981327851506,0.5,0.5,0.0,1.0,1.0,0.6295177593421806,0.6295177593421806,0.5245981327851506,0.5,0.5,0.5,0.5,0.6313979598656344,0.5,0.5,0.5,0.5261649665546954
2021-01-11,-0.020913353973221277,-0.020896770611068163,1.6583362153119546e-05,-0.01748775042849411,-0.017434517803500894,5.323262499320413e-05,-0.01375825057530467,-0.01369949921592301,5.8751359381681377e-05,-0.010034689867995628,-0.009970419774225442,6.427009377015891e-05,-0.00631706674260007,-0.006247277914441429,6.978882815863655e-05,-0.011490955111690054,-0.011432340655732884,5.861445595717583e-05,-0.011490955111690054,-0.011432340655732884,5.861445595717583e-05,-0.002143805471552564,-0.002043159921791336,0.00010064554976123211,-0.020913353973221277,-0.020896770611068163,1.6583362153119546e-05,-0.021921682034040053,-0.021698356112389024,0.00022332592165103416,-0.010034689867995628,-0.009970419774225442,6.427009377015891e-05,-0.010034689867995628,-0.009970419774225442,6.427009377015891e-05,-0.00631706674260007,-0.006247277914441429,6.978882815863655e-05,-0.008983265956609615,-0.008913969766249977,6.929619035963097e-05,-0.007287172930033836,-0.00721986885168314,6.730407835067902e-05,-0.007287172930033836,-0.00721986885168314,6.730407835067902e-05,-0.007287172930033836,-0.00721986885168314,6.730407835067902e-05,-0.00888661466954959,-0.008844689174710145,4.1925494839438884e-05,-0.009927100817192176,-0.009873673635833306,5.342718135886733e-05,-0.007081587043305134,-0.0070281598619462635,5.342718135886733e-05,-0.007081587043305134,-0.0070281598619462635,5.342718135886733e-05,-0.004589190417537395,-0.004538022088487687,5.116832904970297e-05,0.9999999999999999,0.8270642075878846,0.723681181639399,0.6202981556909133,0.5169151297424279,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,0.7499999999999999,0.6202981556909133,0.6202981556909133,0.5169151297424279,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.6297225143101991,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.524768761925166,1.0,0.8270642075878847,0.7236811816393991,0.6202981556909134,0.5169151297424279,0.5,0.5,0.0,1.0,0.75,0.6202981556909134,0.6202981556909134,0.5169151297424279,0.5,0.5,0.5,0.5,0.6297225143101992,0.5,0.5,0.5,0.5247687619251661
2021-01-12,-0.009470630082139213,-0.009452137598183207,1.8492483956013002e-05,-0.007943619186181632,-0.007883334293148003,6.028489303360888e-05,-0.0054029642403075956,-0.005338042146390588,6.492209391703559e-05,-0.0028694401804484726,-0.0027998808856479823,6.95592948004624e-05,-0.0003430455006795375,-0.0002688490049956504,7.419649568388937e-05,-0.005756012991348896,-0.005696443974490283,5.9569016858622556e-05,-0.005756012991348896,-0.005696443974490283,5.9569016858622556e-05,-0.002143805471552564,-0.002043159921791336,0.00010064554976123211,-0.009470630082139213,-0.009452137598183207,1.8492483956013002e-05,-0.012630500766087465,-0.012009877092301773,0.0006206236737857021,-0.0028694401804484726,-0.0027998808856479823,6.95592948004624e-05,-0.0028694401804484726,-0.0027998808856479823,6.95592948004624e-05,-0.0003430455006795375,-0.0002688490049956504,7.419649568388937e-05,-0.003248323836268451,-0.003178073085007371,7.02507512610777e-05,-0.0015522308096926638,-0.0014839721704405214,6.825863925212574e-05,-0.0015522308096926638,-0.0014839721704405214,6.825863925212574e-05,-0.0015522308096926638,-0.0014839721704405214,6.825863925212574e-05,-0.00177380477543925,-0.0017307563586687787,4.304841677046524e-05,-0.004192158696851013,-0.004137776954590698,5.438174226031406e-05,-0.0013466449229639608,-0.0012922631807036438,5.438174226031406e-05,-0.0013466449229639608,-0.0012922631807036438,5.438174226031406e-05,0.001341055919886242,0.0013931600172118071,5.2104097325558265e-05,1.0,0.8425768931521156,0.7372547815081012,0.6319326698640867,0.5266105582200723,0.5,0.5,0.0,1.0,1.0,0.6319326698640867,0.6319326698640867,0.5266105582200723,0.5,0.5,0.5,0.5,0.6204778550039479,0.5,0.5,0.5,0.5170648791699565,1.0,0.8425768931521156,0.7372547815081012,0.6319326698640867,0.5266105582200723,0.5,0.5,0.0,1.0,1.0,0.6319326698640867,0.6319326698640867,0.5266105582200723,0.5,0.5,0.5,0.5,0.6204778550039479,0.5,0.5,0.5,0.5170648791699566
2021-01-13,-0.014732474390258573,-0.014711599161358153,2.0875228900428884e-05,-0.012476155615505472,-0.012409101690937502,6.70539245679511e-05,-0.009366037169612198,-0.009295192173102628,7.084499650958491e-05,-0.0062638771980143984,-0.006189241129563146,7.463606845121888e-05,-0.0031696741786057226,-0.0030912470382128696,7.842714039285331e-05,-0.008377949153448732,-0.008317188764117911,6.0760389330830495e-05,-0.008377949153448732,-0.008317188764117911,6.0760389330830495e-05,-0.002143805471552564,-0.002043159921791336,0.00010064554976123211,-0.014732474390258573,-0.014711599161358153,2.0875228900428884e-05,-0.017892345074206836,-0.017269338655476727,0.000623006418730118,-0.0062638771980143984,-0.006189241129563146,7.463606845121888e-05,-0.0062638771980143984,-0.006189241129563146,7.463606845121888e-05,-0.0031696741786057226,-0.0030912470382128696,7.842714039285331e-05,-0.005870259998368276,-0.005798817874634987,7.144212373328563e-05,-0.004174166971792486,-0.004104716960068137,6.945001172433368e-05,-0.004174166971792486,-0.004104716960068137,6.945001172433368e-05,-0.004174166971792486,-0.004104716960068137,6.945001172433368e-05,-0.00508993892121551,-0.005044691848603866,4.524707261163885e-05,-0.006814094858950844,-0.006758521744218322,5.5573114732522e-05,-0.0039685810850637855,-0.003913007970331259,5.5573114732522e-05,-0.0039685810850637855,-0.003913007970331259,5.5573114732522e-05,-0.0014203972469605624,-0.0013664609364340203,5.393631052653629e-05,1.0,0.8687292835049659,0.7601381230668453,0.6515469626287245,0.5429558021906038,0.5,0.5,0.0,1.0,1.0,0.6515469626287245,0.6515469626287245,0.5429558021906038,0.5,0.5,0.5,0.5,0.6316803058897023,0.5,0.5,0.5,0.5264002549080853,1.0,0.8687292835049658,0.7601381230668451,0.6515469626287244,0.5429558021906037,0.5,0.5,0.0,1.0,1.0,0.6515469626287244,0.6515469626287244,0.5429558021906037,0.5,0.5,0.5,0.5,0.6316803058897021,0.5,0.5,0.5,0.5264002549080852
