root,feature,observations,sufficient_test_observations,total_gross_return,total_cost_return,total_net_return,mean_net_bps_per_bar,event_tstat,annualized_sharpe,hit_rate,active_fraction,total_turnover
POOLED,ofi_high,355,True,-0.021131404258930092,0.008047479982779009,-0.0291788842417091,-0.8219404011749042,-2.877105383473966,-14.44295439887196,0.29577464788732394,0.9774647887323944,53.64986655186006
POOLED,ofi_low,355,True,-0.0025969570673556185,0.004666151501544474,-0.007263108568900091,-0.20459460757465045,-2.4311897114726175,-12.20447549106031,0.3267605633802817,0.971830985915493,31.10767667696316
POOLED,ofi_spread,355,True,0.009223193707443442,0.00880369198057505,0.00041950172686839194,0.01181695005263076,0.03881021664465438,0.19482574132625852,0.35492957746478876,0.9774647887323944,58.691279870500345
