variant,ts,GC,SI,HG,PL,PA
EW_1N,2022-01-14 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-14 00:00:00+00:00,0.39390466128673196,0.18815697832516035,0.20908908465059264,0.1391635627051115,0.06968571303240347
LS_MINVAR_G125_B25,2022-01-14 00:00:00+00:00,0.75,-0.0013335595438334978,0.24821583768792216,-0.010365216332268147,0.01348293818817955
LS_MINVAR_G150_B25,2022-01-14 00:00:00+00:00,0.75,-0.0013335606158458367,0.24821583740610753,-0.010365215186041565,0.01348293839577992
LS_MINVAR_G200_B25,2022-01-14 00:00:00+00:00,0.75,-0.0013335606158458367,0.24821583740610753,-0.010365215186041565,0.01348293839577992
MINVAR_30D_SHRINK25,2022-01-14 00:00:00+00:00,0.8091677714597703,0.0,0.18393490576752006,0.0,0.0068973227727097365
MINVAR_CAP40_SHRINK25,2022-01-14 00:00:00+00:00,0.4000000000000001,0.17191445990944618,0.3778925117637246,0.02660513594633296,0.023587892380496186
MINVAR_CAP50_SHRINK25,2022-01-14 00:00:00+00:00,0.5,0.12241505588577098,0.34084218853296694,0.016041990416902106,0.02070076516436003
MINVAR_CAP60_SHRINK25,2022-01-14 00:00:00+00:00,0.6000000000000001,0.07291566498632591,0.3037918507661749,0.005478847387779461,0.017813636859719702
EW_1N,2022-01-15 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-15 00:00:00+00:00,0.3944527426506662,0.18907584989937354,0.20943972314630185,0.1378239091452489,0.06920777515840956
LS_MINVAR_G125_B25,2022-01-15 00:00:00+00:00,0.7500000000000001,-0.0017049663213661575,0.2509477027969776,-0.011538256876108743,0.012295520400497362
LS_MINVAR_G150_B25,2022-01-15 00:00:00+00:00,0.75,-0.001704965649012159,0.25094770386170323,-0.011538258501996924,0.012295520289305896
LS_MINVAR_G200_B25,2022-01-15 00:00:00+00:00,0.75,-0.001704965649012159,0.25094770386170323,-0.011538258501996924,0.012295520289305896
MINVAR_30D_SHRINK25,2022-01-15 00:00:00+00:00,0.8039397099699883,0.0,0.19016911825483054,7.51447038142702e-19,0.005891171775181183
MINVAR_CAP40_SHRINK25,2022-01-15 00:00:00+00:00,0.4,0.17500646130943517,0.37950707371212494,0.023552547629389266,0.021933917349050654
MINVAR_CAP50_SHRINK25,2022-01-15 00:00:00+00:00,0.5,0.12451705795343139,0.3427756574921001,0.013527239886415417,0.0191800446680531
MINVAR_CAP60_SHRINK25,2022-01-15 00:00:00+00:00,0.6000000000000001,0.0740285038190716,0.30604453508929574,0.0035007027603467353,0.016426258331285973
EW_1N,2022-01-16 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-16 00:00:00+00:00,0.3929725531659044,0.1886872964772725,0.20873645388342787,0.13721671897050322,0.07238697750289186
LS_MINVAR_G125_B25,2022-01-16 00:00:00+00:00,0.75,-0.003808688455960356,0.25066904396108486,-0.011441292156407889,0.014580936651283335
LS_MINVAR_G150_B25,2022-01-16 00:00:00+00:00,0.75,-0.003808686705787681,0.2506690443510197,-0.011441294415128868,0.01458093676989686
LS_MINVAR_G200_B25,2022-01-16 00:00:00+00:00,0.75,-0.003808686705787681,0.2506690443510197,-0.011441294415128868,0.01458093676989686
MINVAR_30D_SHRINK25,2022-01-16 00:00:00+00:00,0.8031910098890155,5.790106551528603e-18,0.18937747009821998,0.0,0.007431520012764653
MINVAR_CAP40_SHRINK25,2022-01-16 00:00:00+00:00,0.4,0.17313562390833198,0.3783341868703497,0.022556262709157008,0.0259739265121613
MINVAR_CAP50_SHRINK25,2022-01-16 00:00:00+00:00,0.5,0.12258010805999497,0.34185843107971986,0.012842673868901726,0.022718786991383487
MINVAR_CAP60_SHRINK25,2022-01-16 00:00:00+00:00,0.6000000000000001,0.07202454314205296,0.3053822760467457,0.0031295385675795245,0.019463642243621883
EW_1N,2022-01-17 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-17 00:00:00+00:00,0.39343656819721057,0.1877152086840599,0.20800997283227626,0.13666425327854784,0.07417399700790538
LS_MINVAR_G125_B25,2022-01-17 00:00:00+00:00,0.75,-0.003496196094248128,0.2488847300770914,-0.01058146252921712,0.015192928546373942
LS_MINVAR_G150_B25,2022-01-17 00:00:00+00:00,0.75,-0.0034961947721846016,0.24888473030156133,-0.010581463777925557,0.015192928248548865
LS_MINVAR_G200_B25,2022-01-17 00:00:00+00:00,0.75,-0.0034961947721846016,0.24888473030156133,-0.010581463777925557,0.015192928248548865
MINVAR_30D_SHRINK25,2022-01-17 00:00:00+00:00,0.8057937834773776,0.0,0.18676132288848835,1.4676275206438278e-17,0.007444893634134015
MINVAR_CAP40_SHRINK25,2022-01-17 00:00:00+00:00,0.4,0.1717432145447711,0.37718900974976954,0.02345568333571492,0.02761209236974439
MINVAR_CAP50_SHRINK25,2022-01-17 00:00:00+00:00,0.5,0.12167475235715099,0.34053049839468896,0.013731012852158957,0.024063736396001203
MINVAR_CAP60_SHRINK25,2022-01-17 00:00:00+00:00,0.6,0.07160640799036176,0.3038720959770522,0.004006102987939742,0.02051539304464624
EW_1N,2022-01-18 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-18 00:00:00+00:00,0.3946615855630321,0.18766043664785903,0.20609153426033341,0.13700198469830585,0.07458445883046944
LS_MINVAR_G125_B25,2022-01-18 00:00:00+00:00,0.75,-0.001467566138938611,0.24476167953933936,-0.009257671268024036,0.015963557867623292
LS_MINVAR_G150_B25,2022-01-18 00:00:00+00:00,0.75,-0.0014675664027737174,0.24476168112404,-0.009257672150204354,0.015963557428938065
LS_MINVAR_G200_B25,2022-01-18 00:00:00+00:00,0.75,-0.0014675664027737174,0.24476168112404,-0.009257672150204354,0.015963557428938065
MINVAR_30D_SHRINK25,2022-01-18 00:00:00+00:00,0.8096181019722506,1.451856635898502e-17,0.18237448471600948,0.0,0.008007413311739828
MINVAR_CAP40_SHRINK25,2022-01-18 00:00:00+00:00,0.4000000000000001,0.17402351640473632,0.37152284576025363,0.025577618556180706,0.028876019278829428
MINVAR_CAP50_SHRINK25,2022-01-18 00:00:00+00:00,0.49999999999999994,0.12388283302026037,0.3353060078342338,0.0156242964313425,0.025186862714163382
MINVAR_CAP60_SHRINK25,2022-01-18 00:00:00+00:00,0.6000000000000001,0.07374267022351849,0.29908827885615025,0.005671509326160122,0.021497541594171093
EW_1N,2022-01-19 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-19 00:00:00+00:00,0.39060872349885667,0.1831126019586434,0.21027448100487883,0.13871337722252247,0.0772908163150987
LS_MINVAR_G125_B25,2022-01-19 00:00:00+00:00,0.7499999999999999,-0.01286290343699374,0.255419814858787,-0.011343235154912546,0.01878632373311933
LS_MINVAR_G150_B25,2022-01-19 00:00:00+00:00,0.75,-0.01286290484441638,0.2554198160869927,-0.011343234888726707,0.018786323646150477
LS_MINVAR_G200_B25,2022-01-19 00:00:00+00:00,0.75,-0.01286290484441638,0.2554198160869927,-0.011343234888726707,0.018786323646150477
MINVAR_30D_SHRINK25,2022-01-19 00:00:00+00:00,0.8007649447894813,3.760348205440437e-18,0.18918139801861147,0.0,0.010053657191906984
MINVAR_CAP40_SHRINK25,2022-01-19 00:00:00+00:00,0.4,0.15308115785909895,0.3877684015922611,0.026118133312695427,0.033032307235944504
MINVAR_CAP50_SHRINK25,2022-01-19 00:00:00+00:00,0.4999999999999999,0.10566870662742399,0.34995445779561246,0.015414795529934177,0.028962040047029403
MINVAR_CAP60_SHRINK25,2022-01-19 00:00:00+00:00,0.6,0.05825650990488994,0.31214042093963407,0.00471127192028184,0.0248917972351943
EW_1N,2022-01-20 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-20 00:00:00+00:00,0.39177014783695013,0.1817795211340917,0.2111927706643323,0.1382324869848029,0.07702507337982308
LS_MINVAR_G125_B25,2022-01-20 00:00:00+00:00,0.75,-0.014324282584977841,0.25696832571786193,-0.01105284240014601,0.018408799267262
LS_MINVAR_G150_B25,2022-01-20 00:00:00+00:00,0.7500000000000001,-0.014324280474529832,0.2569683246124058,-0.011052843341824761,0.01840879920394881
LS_MINVAR_G200_B25,2022-01-20 00:00:00+00:00,0.7500000000000001,-0.014324280474529832,0.2569683246124058,-0.011052843341824761,0.01840879920394881
MINVAR_30D_SHRINK25,2022-01-20 00:00:00+00:00,0.8018638178512026,6.041682293592085e-18,0.18860306063213808,0.0,0.009533121516659296
MINVAR_CAP40_SHRINK25,2022-01-20 00:00:00+00:00,0.4,0.14877400580383615,0.3918779925307149,0.02652471838585947,0.032823283279589416
MINVAR_CAP50_SHRINK25,2022-01-20 00:00:00+00:00,0.5,0.10217447655181568,0.3533322968670378,0.01578835453115153,0.028704872049994966
MINVAR_CAP60_SHRINK25,2022-01-20 00:00:00+00:00,0.5999999999999999,0.05557499905389966,0.3147866664112961,0.005051879548406092,0.024586454986398155
EW_1N,2022-01-21 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-21 00:00:00+00:00,0.39329389233317574,0.18204902445145899,0.21014321036130523,0.1369335618077593,0.07758031104630071
LS_MINVAR_G125_B25,2022-01-21 00:00:00+00:00,0.75,-0.012062422208730814,0.2555745809319596,-0.011861425981535407,0.018349267258306642
LS_MINVAR_G150_B25,2022-01-21 00:00:00+00:00,0.75,-0.012062423258880317,0.2555745814089217,-0.011861425615149414,0.01834926746510808
LS_MINVAR_G200_B25,2022-01-21 00:00:00+00:00,0.75,-0.012062423258880317,0.2555745814089217,-0.011861425615149414,0.01834926746510808
MINVAR_30D_SHRINK25,2022-01-21 00:00:00+00:00,0.806091073505526,6.1377738962185395e-18,0.18505191461150586,0.0,0.008857011882968245
MINVAR_CAP40_SHRINK25,2022-01-21 00:00:00+00:00,0.4,0.15213327084328251,0.38996001707660954,0.024911812743950285,0.03299489933615757
MINVAR_CAP50_SHRINK25,2022-01-21 00:00:00+00:00,0.5000000000000001,0.1052202581344304,0.35156420808186933,0.014405080312588825,0.028810453471111445
MINVAR_CAP60_SHRINK25,2022-01-21 00:00:00+00:00,0.6,0.05830718543087249,0.3131684337352211,0.0038984017660395735,0.024625979067866968
EW_1N,2022-01-22 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-22 00:00:00+00:00,0.39431665920796316,0.18227933039818447,0.2080686477840327,0.13686572355450977,0.07846963905530972
LS_MINVAR_G125_B25,2022-01-22 00:00:00+00:00,0.75,-0.008822111179539117,0.25263688623427516,-0.01299166027483796,0.01917688522010198
LS_MINVAR_G150_B25,2022-01-22 00:00:00+00:00,0.75,-0.008822111093666124,0.2526368855801992,-0.012991659832410402,0.01917688534587733
LS_MINVAR_G200_B25,2022-01-22 00:00:00+00:00,0.75,-0.008822111093666124,0.2526368855801992,-0.012991659832410402,0.01917688534587733
MINVAR_30D_SHRINK25,2022-01-22 00:00:00+00:00,0.811844971590502,0.0,0.17917057909405387,2.3125642151600876e-18,0.008984449315444065
MINVAR_CAP40_SHRINK25,2022-01-22 00:00:00+00:00,0.4,0.15663303012021346,0.3850933126918118,0.023503718098748176,0.03476993908922661
MINVAR_CAP50_SHRINK25,2022-01-22 00:00:00+00:00,0.5,0.10936020023613867,0.3472485346080755,0.013076494334048231,0.030314770821737638
MINVAR_CAP60_SHRINK25,2022-01-22 00:00:00+00:00,0.6,0.062087358882181996,0.30940382331355654,0.002649210597976053,0.02585960720628545
EW_1N,2022-01-23 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-23 00:00:00+00:00,0.3940691869503683,0.18193284892752154,0.20767629131095142,0.13668917844510528,0.07963249436605357
LS_MINVAR_G125_B25,2022-01-23 00:00:00+00:00,0.75,-0.008870162593055127,0.25188574764881067,-0.013034449009033057,0.020018863953277583
LS_MINVAR_G150_B25,2022-01-23 00:00:00+00:00,0.75,-0.008870161196577782,0.25188574690736276,-0.013034449475456662,0.02001886376467161
LS_MINVAR_G200_B25,2022-01-23 00:00:00+00:00,0.75,-0.008870161196577782,0.25188574690736276,-0.013034449475456662,0.02001886376467161
MINVAR_30D_SHRINK25,2022-01-23 00:00:00+00:00,0.8129517297872215,1.8581532573599268e-17,0.17759525833193307,0.0,0.00945301188084525
MINVAR_CAP40_SHRINK25,2022-01-23 00:00:00+00:00,0.4000000000000001,0.15609800556183367,0.3843693102270784,0.023299266844724213,0.03623341736636376
MINVAR_CAP50_SHRINK25,2022-01-23 00:00:00+00:00,0.5,0.10896411644356686,0.3465172203210037,0.012917972953098373,0.03160069028233114
MINVAR_CAP60_SHRINK25,2022-01-23 00:00:00+00:00,0.6,0.06183069606746195,0.30866429193287676,0.0025370517482541364,0.026967960251407234
EW_1N,2022-01-24 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-24 00:00:00+00:00,0.39393961742747885,0.18178556064001616,0.20779920374249747,0.13673262549505127,0.07974299269495627
LS_MINVAR_G125_B25,2022-01-24 00:00:00+00:00,0.75,-0.009383331853124817,0.2522278257499683,-0.013031478571954332,0.020186984675110917
LS_MINVAR_G150_B25,2022-01-24 00:00:00+00:00,0.75,-0.00938333140386586,0.25222782652645426,-0.013031479649740262,0.020186984527151914
LS_MINVAR_G200_B25,2022-01-24 00:00:00+00:00,0.75,-0.00938333140386586,0.25222782652645426,-0.013031479649740262,0.020186984527151914
MINVAR_30D_SHRINK25,2022-01-24 00:00:00+00:00,0.8125456596951138,0.0,0.17785171831683116,2.3802447173511823e-17,0.009602621988055032
MINVAR_CAP40_SHRINK25,2022-01-24 00:00:00+00:00,0.40000000000000013,0.1553322864280964,0.384850724927863,0.02335197350853613,0.03646501513550442
MINVAR_CAP50_SHRINK25,2022-01-24 00:00:00+00:00,0.5,0.10827068060735774,0.34695847183579037,0.012956698921662077,0.031814148635189776
MINVAR_CAP60_SHRINK25,2022-01-24 00:00:00+00:00,0.6,0.06120907453013267,0.30906621442367105,0.0025614278988142372,0.027163283147382006
EW_1N,2022-01-25 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-25 00:00:00+00:00,0.39465128452791987,0.18204136380660108,0.20526340187561515,0.13722505528806278,0.08081889450180109
LS_MINVAR_G125_B25,2022-01-25 00:00:00+00:00,0.7500000000000001,-0.006975313396819466,0.2490514928712539,-0.01329585604088657,0.02121967656645204
LS_MINVAR_G150_B25,2022-01-25 00:00:00+00:00,0.7499999999999999,-0.0069753151767200415,0.24905149440764995,-0.013295855806845235,0.021219676575915305
LS_MINVAR_G200_B25,2022-01-25 00:00:00+00:00,0.7499999999999999,-0.0069753151767200415,0.24905149440764995,-0.013295855806845235,0.021219676575915305
MINVAR_30D_SHRINK25,2022-01-25 00:00:00+00:00,0.8157405383228324,0.0,0.17412990200606113,2.2954836135670762e-17,0.010129559671106365
MINVAR_CAP40_SHRINK25,2022-01-25 00:00:00+00:00,0.39999999999999997,0.15953696044141039,0.37863616082988166,0.02348728111538992,0.03833959761331816
MINVAR_CAP50_SHRINK25,2022-01-25 00:00:00+00:00,0.5,0.111961991358821,0.34161189857718227,0.012977924710456421,0.033448185353540265
MINVAR_CAP60_SHRINK25,2022-01-25 00:00:00+00:00,0.6000000000000001,0.06438696312670085,0.3045876783304603,0.0024685800921510144,0.028556778450687853
EW_1N,2022-01-26 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-26 00:00:00+00:00,0.39212242866012675,0.18150282567760037,0.2064186927336144,0.1376223308136514,0.08233372211500711
LS_MINVAR_G125_B25,2022-01-26 00:00:00+00:00,0.75,-0.011075615646202972,0.2534687503050581,-0.014222165360028126,0.021829030701172956
LS_MINVAR_G150_B25,2022-01-26 00:00:00+00:00,0.7499999999999999,-0.011075617071390731,0.25346875082985204,-0.014222164385363318,0.021829030626902078
LS_MINVAR_G200_B25,2022-01-26 00:00:00+00:00,0.7499999999999999,-0.011075617071390731,0.25346875082985204,-0.014222164385363318,0.021829030626902078
MINVAR_30D_SHRINK25,2022-01-26 00:00:00+00:00,0.8091352682214928,1.7464910170861795e-17,0.1801741767471943,0.0,0.010690555031312731
MINVAR_CAP40_SHRINK25,2022-01-26 00:00:00+00:00,0.4000000000000001,0.15561496591692772,0.3832138232247051,0.021843563379898918,0.03932764747846834
MINVAR_CAP50_SHRINK25,2022-01-26 00:00:00+00:00,0.5,0.10798908421762,0.3461438066276761,0.011539067676672283,0.03432804147803168
MINVAR_CAP60_SHRINK25,2022-01-26 00:00:00+00:00,0.6,0.06036320235380319,0.3090737872037872,0.0012345742496622215,0.029328436192747453
EW_1N,2022-01-27 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-27 00:00:00+00:00,0.38931057305097827,0.18198208945363276,0.2075609159444562,0.13775577971424868,0.08339064183668415
LS_MINVAR_G125_B25,2022-01-27 00:00:00+00:00,0.75,-0.012177536878359747,0.2547490218036701,-0.016747503937853646,0.024176019012543397
LS_MINVAR_G150_B25,2022-01-27 00:00:00+00:00,0.7500000000000002,-0.012177535021261215,0.25474902019691104,-0.016747503767658344,0.024176018592008408
LS_MINVAR_G200_B25,2022-01-27 00:00:00+00:00,0.7500000000000002,-0.012177535021261215,0.25474902019691104,-0.016747503767658344,0.024176018592008408
MINVAR_30D_SHRINK25,2022-01-27 00:00:00+00:00,0.807869672481527,0.0,0.17953764291056787,0.0,0.012592684607905271
MINVAR_CAP40_SHRINK25,2022-01-27 00:00:00+00:00,0.4000000000000001,0.1545562694420331,0.3858649449785858,0.01755330481483769,0.04202548076454352
MINVAR_CAP50_SHRINK25,2022-01-27 00:00:00+00:00,0.49999999999999994,0.10691803566472258,0.34840325641363534,0.007753072369738125,0.036925635551904014
MINVAR_CAP60_SHRINK25,2022-01-27 00:00:00+00:00,0.6,0.058099205533854455,0.3102599171578704,3.583679637071651e-17,0.03164087730827525
EW_1N,2022-01-28 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-28 00:00:00+00:00,0.3862451409990108,0.18219077324949112,0.20800730398879144,0.13896805652419084,0.08458872523851588
LS_MINVAR_G125_B25,2022-01-28 00:00:00+00:00,0.7500000000000001,-0.015276299002828068,0.2587592691191033,-0.018348016910657995,0.024865046794382884
LS_MINVAR_G150_B25,2022-01-28 00:00:00+00:00,0.75,-0.015276299548849645,0.2587592703723101,-0.018348017959225492,0.024865047135764942
LS_MINVAR_G200_B25,2022-01-28 00:00:00+00:00,0.75,-0.015276299548849645,0.2587592703723101,-0.018348017959225492,0.024865047135764942
MINVAR_30D_SHRINK25,2022-01-28 00:00:00+00:00,0.8023812526195305,3.333618568273051e-18,0.1846740509746487,1.704332014614282e-17,0.012944696405820742
MINVAR_CAP40_SHRINK25,2022-01-28 00:00:00+00:00,0.4,0.15185707304636067,0.38801803080414254,0.01641053056356698,0.043714365585929824
MINVAR_CAP50_SHRINK25,2022-01-28 00:00:00+00:00,0.4999999999999999,0.10410479023579051,0.35108682118873,0.006479526155919008,0.038328862419560475
MINVAR_CAP60_SHRINK25,2022-01-28 00:00:00+00:00,0.6,0.054356356125352806,0.3130285997696364,4.4041134066659935e-18,0.03261504410501082
EW_1N,2022-01-29 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-29 00:00:00+00:00,0.3872538210575905,0.180728030933534,0.20746086045016962,0.13944796573048607,0.08510932182821992
LS_MINVAR_G125_B25,2022-01-29 00:00:00+00:00,0.7500000000000001,-0.015641580906537514,0.25977593912092456,-0.019275529256425235,0.025141171042038238
LS_MINVAR_G150_B25,2022-01-29 00:00:00+00:00,0.7499999999999999,-0.01564157994742002,0.2597759389925033,-0.01927553020761378,0.02514117116253062
LS_MINVAR_G200_B25,2022-01-29 00:00:00+00:00,0.7499999999999999,-0.01564157994742002,0.2597759389925033,-0.01927553020761378,0.02514117116253062
MINVAR_30D_SHRINK25,2022-01-29 00:00:00+00:00,0.8080586711185913,4.0595283851484344e-17,0.1797826644395718,0.0,0.012158664441836877
MINVAR_CAP40_SHRINK25,2022-01-29 00:00:00+00:00,0.4,0.14819740419545477,0.3904430954068585,0.017073661694778603,0.04428583870290801
MINVAR_CAP50_SHRINK25,2022-01-29 00:00:00+00:00,0.5,0.1013867637403315,0.3531096992422324,0.006687556829219698,0.038815980188216415
MINVAR_CAP60_SHRINK25,2022-01-29 00:00:00+00:00,0.6000000000000001,0.05246308048926733,0.3145513671970629,4.7112695318211456e-17,0.03298555231366969
EW_1N,2022-01-30 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-30 00:00:00+00:00,0.3876922160308146,0.18067755963237286,0.20654662973934795,0.1400636265496562,0.08501996804780823
LS_MINVAR_G125_B25,2022-01-30 00:00:00+00:00,0.7500000000000001,-0.014967287281766559,0.2586075912793075,-0.019034432286123233,0.025394128288582247
LS_MINVAR_G150_B25,2022-01-30 00:00:00+00:00,0.75,-0.014967284345011028,0.25860758917569493,-0.01903443356840788,0.025394128737723922
LS_MINVAR_G200_B25,2022-01-30 00:00:00+00:00,0.75,-0.014967284345011028,0.25860758917569493,-0.01903443356840788,0.025394128737723922
MINVAR_30D_SHRINK25,2022-01-30 00:00:00+00:00,0.8108320501997107,5.165201280462727e-18,0.17702957962844718,0.0,0.01213837017184208
MINVAR_CAP40_SHRINK25,2022-01-30 00:00:00+00:00,0.4,0.14903599061208261,0.3883339397079576,0.01796107457102617,0.044668995108933705
MINVAR_CAP50_SHRINK25,2022-01-30 00:00:00+00:00,0.5,0.10217791335687983,0.35126926636646855,0.007390930947070667,0.03916188932958098
MINVAR_CAP60_SHRINK25,2022-01-30 00:00:00+00:00,0.6,0.05351157021390758,0.31314493739726246,2.90989515973423e-17,0.033343492388830005
EW_1N,2022-01-31 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-01-31 00:00:00+00:00,0.3865550134254564,0.18042675763627664,0.20633914644674903,0.13976748806535202,0.08691159442616599
LS_MINVAR_G125_B25,2022-01-31 00:00:00+00:00,0.75,-0.01592928801026148,0.25900424538055317,-0.01993641071330951,0.026861453343017826
LS_MINVAR_G150_B25,2022-01-31 00:00:00+00:00,0.75,-0.015929289264660185,0.25900424503891545,-0.019936409650368952,0.026861453876113644
LS_MINVAR_G200_B25,2022-01-31 00:00:00+00:00,0.75,-0.015929289264660185,0.25900424503891545,-0.019936409650368952,0.026861453876113644
MINVAR_30D_SHRINK25,2022-01-31 00:00:00+00:00,0.8102507676304049,0.0,0.1768140602169612,2.0040328756315e-17,0.012935172152633881
MINVAR_CAP40_SHRINK25,2022-01-31 00:00:00+00:00,0.4000000000000001,0.1478034028617653,0.3883590101602515,0.016911952133222,0.04692563484476134
MINVAR_CAP50_SHRINK25,2022-01-31 00:00:00+00:00,0.49999999999999994,0.10102263337735322,0.3514005000223411,0.00638385466845459,0.04119301193185125
MINVAR_CAP60_SHRINK25,2022-01-31 00:00:00+00:00,0.6,0.0518799901766184,0.3130635699075141,1.490049049416826e-17,0.0350564399158675
EW_1N,2022-02-01 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-02-01 00:00:00+00:00,0.3877565677232834,0.18038944665033183,0.20490584564124076,0.14025928230383564,0.08668885768130845
LS_MINVAR_G125_B25,2022-02-01 00:00:00+00:00,0.7499999999999999,-0.013721481643731647,0.25546945995342896,-0.01914886648875229,0.027400888179054988
LS_MINVAR_G150_B25,2022-02-01 00:00:00+00:00,0.75,-0.01372148178617541,0.2554694587268329,-0.0191488652513098,0.02740088831065232
LS_MINVAR_G200_B25,2022-02-01 00:00:00+00:00,0.75,-0.01372148178617541,0.2554694587268329,-0.0191488652513098,0.02740088831065232
MINVAR_30D_SHRINK25,2022-02-01 00:00:00+00:00,0.8131666471629784,1.744866672225077e-18,0.1733539222563563,1.2429952787884022e-17,0.013479430580665362
MINVAR_CAP40_SHRINK25,2022-02-01 00:00:00+00:00,0.4000000000000001,0.15013412884336175,0.38353524837555375,0.018870667021570354,0.04745995575951401
MINVAR_CAP50_SHRINK25,2022-02-01 00:00:00+00:00,0.4999999999999999,0.10331826452521713,0.3469450111137167,0.008007931508121277,0.04172879285294495
MINVAR_CAP60_SHRINK25,2022-02-01 00:00:00+00:00,0.6,0.054868349220222434,0.30941113025538597,4.272100296930416e-17,0.03572052052439156
EW_1N,2022-02-02 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-02-02 00:00:00+00:00,0.38918182480857233,0.1796028511135764,0.20429098384742175,0.14037975909901043,0.08654458113141915
LS_MINVAR_G125_B25,2022-02-02 00:00:00+00:00,0.75,-0.013645670527524991,0.25461613093956775,-0.01823681831731924,0.027266357905276487
LS_MINVAR_G150_B25,2022-02-02 00:00:00+00:00,0.75,-0.013645671014763912,0.25461613106915426,-0.018236818008845683,0.027266357954455395
LS_MINVAR_G200_B25,2022-02-02 00:00:00+00:00,0.75,-0.013645671014763912,0.25461613106915426,-0.018236818008845683,0.027266357954455395
MINVAR_30D_SHRINK25,2022-02-02 00:00:00+00:00,0.8161762407538778,0.0,0.1707650693732591,0.0,0.013058689872863074
MINVAR_CAP40_SHRINK25,2022-02-02 00:00:00+00:00,0.4,0.14902812440643987,0.3832770252230778,0.02072470990907825,0.04697014046140399
MINVAR_CAP50_SHRINK25,2022-02-02 00:00:00+00:00,0.5000000000000001,0.10255008232763987,0.34651666044783547,0.009592766597485982,0.04134049062703863
MINVAR_CAP60_SHRINK25,2022-02-02 00:00:00+00:00,0.6,0.055193732596819936,0.30924779475240755,0.0,0.035558472650772575
EW_1N,2022-02-03 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-02-03 00:00:00+00:00,0.3885675560090073,0.17892864930446098,0.20405584531935198,0.14240817128169633,0.08603977808548341
LS_MINVAR_G125_B25,2022-02-03 00:00:00+00:00,0.75,-0.01592657557642886,0.25453868481796016,-0.015230154830006826,0.026618045588475546
LS_MINVAR_G150_B25,2022-02-03 00:00:00+00:00,0.75,-0.015926575639864722,0.254538684321639,-0.015230154288717419,0.026618045606943197
LS_MINVAR_G200_B25,2022-02-03 00:00:00+00:00,0.75,-0.015926575639864722,0.254538684321639,-0.015230154288717419,0.026618045606943197
MINVAR_30D_SHRINK25,2022-02-03 00:00:00+00:00,0.8169849701673004,1.4167864335054863e-17,0.17021765458782728,0.0,0.01279737524487233
MINVAR_CAP40_SHRINK25,2022-02-03 00:00:00+00:00,0.39999999999999997,0.1446267130579516,0.38306591530404843,0.027373553979361892,0.04493381765863809
MINVAR_CAP50_SHRINK25,2022-02-03 00:00:00+00:00,0.4999999999999999,0.09875433724945591,0.34634385038639864,0.015201072088018533,0.039700740276127064
MINVAR_CAP60_SHRINK25,2022-02-03 00:00:00+00:00,0.6000000000000001,0.052881956439053295,0.309621772274977,0.003028601354320457,0.03446766993164913
EW_1N,2022-02-04 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2
INV_VOL_30D_DAILY,2022-02-04 00:00:00+00:00,0.38804027328009966,0.1782978567298186,0.2035444181426402,0.1437968335278876,0.08632061831955411
LS_MINVAR_G125_B25,2022-02-04 00:00:00+00:00,0.75,-0.0177250078564869,0.25388841780706173,-0.011160237522832635,0.024996827572257907
