rebalance_ts,variant,method,shrinkage,lower,upper,gross_cap,success,objective,window_obs,avg_pairwise_corr,condition_number
2021-01-06 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.14690508529535612,5481,0.2594183401081851,17.1867792609979
2021-01-06 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.14690508529535612,5481,0.2594183401081851,17.1867792609979
2021-01-07 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.1699900095986939,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.19721266834339946,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.1749298210836112,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.170002699144722,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.15823085687625188,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.15823085687625188,5481,0.2646241837780331,15.870321522662262
2021-01-07 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.15823085687625188,5481,0.2646241837780331,15.870321522662262
2021-01-08 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17271837422351,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.19940763406927003,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17742898361019,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17272085058860911,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16095708795499208,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16095708795499208,5481,0.2660012014603764,15.695176386917442
2021-01-08 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16095708795499208,5481,0.2660012014603764,15.695176386917442
2021-01-09 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17877391906269505,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.20593624452808437,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.1826628124333828,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.1787739190626941,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16597904767568286,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.165970965034794,5469,0.28285828077589437,16.081616647497672
2021-01-09 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.165970965034794,5469,0.28285828077589437,16.081616647497672
2021-01-10 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.1778245586734073,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.20350747931960653,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.18061475355847495,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17782455867340738,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16477449030906519,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16476419922780564,5193,0.28413766913454463,16.10243919223315
2021-01-10 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16476419922780564,5193,0.28413766913454463,16.10243919223315
2021-01-11 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17501818005228922,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.19931237444107838,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17635673323338227,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17501818005228925,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16171504190071562,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.1617079190858758,4941,0.2870269749597435,16.083886319060838
2021-01-11 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.1617079190858758,4941,0.2870269749597435,16.083886319060838
2021-01-12 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17530010060727294,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.19907256706690685,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17636336524610174,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17530010060727255,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16156202099090564,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16152572359631967,5217,0.2894315040477239,16.28811396640301
2021-01-12 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16152572359631967,5217,0.2894315040477239,16.28811396640301
2021-01-13 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17761213365910752,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.20055553959121108,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17863760752280639,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.1776121336591075,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16382103320480246,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16375918830964462,5481,0.289846360295205,16.252255177812255
2021-01-13 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16375918830964462,5481,0.289846360295205,16.252255177812255
2021-01-14 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17633802238027566,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.1993345288480323,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17734271058099577,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17633802238027607,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.1624328079416457,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16235932710858775,5481,0.2896559292586799,16.422960833663293
2021-01-14 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16235932710858775,5481,0.2896559292586799,16.422960833663293
2021-01-15 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17754241269895762,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.19949309154089157,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17823565293199348,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17754241269895765,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16372822099385845,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16366568951768753,5481,0.2898164579020469,16.21696815892426
2021-01-15 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16366568951768753,5481,0.2898164579020469,16.21696815892426
2021-01-16 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17678617903480454,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.2006545928114793,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17795105595157648,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17678617903480454,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.1625406390964868,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16242298568952937,5469,0.29342054189916567,16.565143999439783
2021-01-16 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16242298568952937,5469,0.29342054189916567,16.565143999439783
2021-01-17 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17698511753931595,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.20104141438241366,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17821976617644256,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17698511753931592,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.1625260260901782,5193,0.29531152474085043,16.7256338229272
2021-01-17 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16239025091992654,5193,0.29531152474085043,16.7256338229272
