strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,annual_turnover
hf_event_60D_pure_exhaust_30m_flip5_hold_state,2023_2024,1.0,141891,1.9957696402768272,0.22474998414275746,-0.02308726909781725,-0.004519918983609034,0.018567350114208223,-0.011501449927079558,-0.011568103167765837,0.03979898449917382,-0.290663274787978,-0.4106249823018535,-0.0634796387702824,0.501661962997805,-0.004605603354599326,93.03353322697504
hf_event_120D_agree_60D_carry_exhaust_30m_flip5_hold_state,2023_2024,1.0,141891,1.9957696402768272,0.030431810333284,-0.008768747000576334,-0.0007095353091163227,0.008059211691460014,-0.004384028862231914,-0.004393666896025159,0.014590337419030633,-0.30113538637525694,-0.42541911354642215,-0.020838438701388462,0.5030106530801297,-0.011738645207448672,40.38147253478686
hf_event_120D_carry_tailwind_exhaust_30m_flip5_hold_state,2023_2024,1.0,141891,1.9957696402768272,0.030431810333284,-0.008768747000576334,-0.0007095353091163227,0.008059211691460014,-0.004384028862231914,-0.004393666896025159,0.014590337419030633,-0.30113538637525694,-0.42541911354642215,-0.020838438701388462,0.5030106530801297,-0.011738645207448672,40.38147253478686
hf_event_60D_pure_exhaust_60m_confirm15_hold_state,2023_2024,1.0,141891,1.9957696402768272,0.22171244124010683,-0.025636495470156367,-0.008430591335762062,0.017205904134394306,-0.012763267849293651,-0.012845418104767045,0.039529982084384706,-0.3249538053760286,-0.4590678016642597,-0.06269949990638668,0.5010330906894689,-0.00566975920091432,86.21187429230424
hf_event_120D_agree_60D_carry_exhaust_60m_confirm15_hold_state,2023_2024,1.0,141891,1.9957696402768272,0.028366844972549352,-0.017814608278386507,-0.01075911585506643,0.007055492423320082,-0.008886464510056855,-0.00892618462515318,0.014101030761654655,-0.6330164635500558,-0.8942731906245437,-0.023616161439722227,0.5006211180124224,-0.036309585784811214,35.35223845945183
hf_event_120D_carry_tailwind_exhaust_60m_confirm15_hold_state,2023_2024,1.0,141891,1.9957696402768272,0.028366844972549352,-0.017814608278386507,-0.01075911585506643,0.007055492423320082,-0.008886464510056855,-0.00892618462515318,0.014101030761654655,-0.6330164635500558,-0.8942731906245437,-0.023616161439722227,0.5006211180124224,-0.036309585784811214,35.35223845945183
hf_event_20D_agree_60D_carry_confirm_30m_momo_exit,2023_2024,1.0,141891,1.9957696402768272,0.022841476908331042,-0.12308246074035009,0.005723653316672572,0.12880611405702266,-0.059808477432484144,-0.061671677059521604,0.01723012001412459,-3.579294689123787,-5.056530858419142,-0.12172966838369226,0.47176797284788646,-0.18322264961539675,645.395698268846
hf_event_120D_carry_tailwind_confirm_30m_momo_exit,2023_2024,1.0,141891,1.9957696402768272,0.01577267057107216,-0.11006611092716607,-0.025968063786858446,0.08409804714030761,-0.053656536905209495,-0.05514970701322981,0.011692648990320569,-4.716613579941034,-6.663240717977608,-0.10995192806187482,0.4718498659517426,-0.3081595662518591,421.38153343510436
hf_event_120D_agree_60D_carry_confirm_30m_momo_exit,2023_2024,1.0,141891,1.9957696402768272,0.0156246696407806,-0.11163271282136163,-0.027934665681053995,0.08369804714030761,-0.054399088407420464,-0.05593466829462211,0.011483153884741198,-4.871019656798994,-6.8813728250466815,-0.10995192806187482,0.4700045105999098,-0.31904696807109434,419.3772941084428
hf_event_252D_pure_confirm_30m_momo_exit,2023_2024,1.0,141891,1.9957696402768272,0.026217307651648095,-0.171214276022086,-0.026066549440906712,0.14514772658117928,-0.08221176547898432,-0.08578859632233778,0.015637514807968923,-5.4860761045367425,-7.750273593990332,-0.1621160148900993,0.45725806451612905,-0.26536095704861823,727.2769544737952
