root,asset,asset_class,feature,horizon_vol_bars,horizon,n,beta_bps_per_full_ofi,nw_tstat,r2,corr,hit_rate
ZN,10-Year U.S. Treasury Note,Rates,spread,12,next_12_vol_bars,114,-19.31799801379683,-1.325626089621375,0.01390962662471551,-0.11793908014188981,0.45614035087719296
TN,Ultra 10-Year U.S. Treasury Note,Rates,low,0,same_vol_bar,129,1.9157275296276635,0.36968103415953535,0.0007546601320331803,0.027471078101037532,0.5193798449612403
TN,Ultra 10-Year U.S. Treasury Note,Rates,high,0,same_vol_bar,131,37.242229193260016,8.213400075058935,0.2505127226134578,0.5005124599982079,0.6641221374045801
TN,Ultra 10-Year U.S. Treasury Note,Rates,spread,0,same_vol_bar,131,17.41102872470344,5.357481043428977,0.11080734976177653,0.3328773794684414,0.6030534351145038
TN,Ultra 10-Year U.S. Treasury Note,Rates,low,1,next_1_vol_bar,128,-3.8125417571614277,-0.6627202702123178,0.002928547402829551,-0.054116054945177225,0.46875
TN,Ultra 10-Year U.S. Treasury Note,Rates,high,1,next_1_vol_bar,130,-6.5112061418499305,-0.875945359743218,0.007686925164892777,-0.08767511143359126,0.4461538461538462
TN,Ultra 10-Year U.S. Treasury Note,Rates,spread,1,next_1_vol_bar,130,-1.173327826716009,-0.2265469037420981,0.0005052832547456365,-0.02247850650611819,0.46153846153846156
TN,Ultra 10-Year U.S. Treasury Note,Rates,low,3,next_3_vol_bars,126,-3.357308351242871,-0.26202312104668374,0.0009962022283986904,-0.031562671439516576,0.4444444444444444
TN,Ultra 10-Year U.S. Treasury Note,Rates,high,3,next_3_vol_bars,128,-8.380523056978292,-0.7665747619698124,0.005623200989054222,-0.07498800563459658,0.484375
TN,Ultra 10-Year U.S. Treasury Note,Rates,spread,3,next_3_vol_bars,128,-2.3528260202825035,-0.2333458622489106,0.0008958171318950159,-0.0299302043410164,0.5234375
TN,Ultra 10-Year U.S. Treasury Note,Rates,low,6,next_6_vol_bars,123,-6.633513957617748,-0.4670000286767664,0.002222024133727518,-0.04713835098651057,0.44715447154471544
TN,Ultra 10-Year U.S. Treasury Note,Rates,high,6,next_6_vol_bars,125,-12.608192223683995,-0.7628878555559194,0.007072601396234224,-0.0840987597782174,0.48
TN,Ultra 10-Year U.S. Treasury Note,Rates,spread,6,next_6_vol_bars,125,-2.5985094260063457,-0.2194755279511348,0.0006117453610751111,-0.024733486634013025,0.472
TN,Ultra 10-Year U.S. Treasury Note,Rates,low,12,next_12_vol_bars,117,0.8894407758792469,0.051775088664623235,2.288180485809921e-05,0.004783492955775222,0.47863247863247865
TN,Ultra 10-Year U.S. Treasury Note,Rates,high,12,next_12_vol_bars,119,-21.775623563469228,-1.2306779182861343,0.011916453504505653,-0.1091625096106968,0.5210084033613446
TN,Ultra 10-Year U.S. Treasury Note,Rates,spread,12,next_12_vol_bars,119,-11.381355300984376,-1.0188054641318285,0.006550345194681784,-0.08093420287296083,0.5378151260504201
ZB,U.S. Treasury Bond,Rates,low,0,same_vol_bar,133,19.35788159870418,2.7297286870267183,0.022759526466558322,0.15086260791381803,0.556390977443609
ZB,U.S. Treasury Bond,Rates,high,0,same_vol_bar,133,80.37897520742787,11.051668180278785,0.35680799739338354,0.5973340751986141,0.7368421052631579
ZB,U.S. Treasury Bond,Rates,spread,0,same_vol_bar,133,32.403564839736084,3.8101859420461195,0.10574408317996165,0.3251831532843632,0.5939849624060151
ZB,U.S. Treasury Bond,Rates,low,1,next_1_vol_bar,132,-10.257415905869971,-1.3937001399657214,0.006268064196302436,-0.07917110708018767,0.4393939393939394
ZB,U.S. Treasury Bond,Rates,high,1,next_1_vol_bar,132,-4.899010940290024,-0.4278673825299505,0.001320507645665825,-0.0363387898211509,0.4772727272727273
ZB,U.S. Treasury Bond,Rates,spread,1,next_1_vol_bar,132,3.3827812812498843,0.4557238034010953,0.0011553232490127963,0.03399004632260801,0.5454545454545454
ZB,U.S. Treasury Bond,Rates,low,3,next_3_vol_bars,130,5.294383534197,0.3020733558608734,0.0007054521239213685,0.026560348716111834,0.5307692307692308
ZB,U.S. Treasury Bond,Rates,high,3,next_3_vol_bars,130,-20.186048512695788,-1.0673467734360833,0.009475499279692268,-0.09734217626338666,0.4461538461538462
ZB,U.S. Treasury Bond,Rates,spread,3,next_3_vol_bars,130,-14.12223876254254,-0.9697056539488502,0.00851081949583088,-0.09225410286719539,0.4307692307692308
ZB,U.S. Treasury Bond,Rates,low,6,next_6_vol_bars,127,0.25278465116937626,0.012660576643988706,9.04556104353027e-07,0.0009510815444850315,0.48031496062992124
ZB,U.S. Treasury Bond,Rates,high,6,next_6_vol_bars,127,-42.317175354176065,-1.8608284613572923,0.023579381061218596,-0.15355579136333009,0.3937007874015748
ZB,U.S. Treasury Bond,Rates,spread,6,next_6_vol_bars,127,-23.184067099720515,-1.1745069044645884,0.01300126076353203,-0.11402307118970317,0.4566929133858268
ZB,U.S. Treasury Bond,Rates,low,12,next_12_vol_bars,121,-28.95559705487604,-0.7453954302235145,0.007495281370011098,-0.08657529306916051,0.49586776859504134
ZB,U.S. Treasury Bond,Rates,high,12,next_12_vol_bars,121,-86.4690410545856,-3.3097677606686906,0.061818260262200164,-0.24863278195402985,0.3884297520661157
ZB,U.S. Treasury Bond,Rates,spread,12,next_12_vol_bars,121,-29.994014437112103,-1.3688718883966797,0.013679175890475959,-0.11695800909076685,0.4462809917355372
UB,Ultra U.S. Treasury Bond,Rates,low,0,same_vol_bar,136,14.501643499046773,1.6125873205408185,0.013532610229549547,0.11632974782724102,0.5441176470588235
UB,Ultra U.S. Treasury Bond,Rates,high,0,same_vol_bar,136,67.83848640062472,7.547993905094024,0.2801421417371971,0.5292845564884706,0.6470588235294118
UB,Ultra U.S. Treasury Bond,Rates,spread,0,same_vol_bar,136,26.54161222921717,4.810265636914613,0.08483676484201552,0.2912675142236354,0.5735294117647058
UB,Ultra U.S. Treasury Bond,Rates,low,1,next_1_vol_bar,135,-19.85000457095467,-2.3428881252780576,0.025456325571213467,-0.15955038568180713,0.4
UB,Ultra U.S. Treasury Bond,Rates,high,1,next_1_vol_bar,135,-11.644128955064192,-1.0587132552600391,0.008287439271718267,-0.09103537373855444,0.43703703703703706
UB,Ultra U.S. Treasury Bond,Rates,spread,1,next_1_vol_bar,135,4.7202928586491595,0.5940182726526567,0.002693906008078062,0.051902851637246304,0.4740740740740741
UB,Ultra U.S. Treasury Bond,Rates,low,3,next_3_vol_bars,133,-13.335263835033926,-0.9070335960937569,0.004842838038237041,-0.0695905025002477,0.48120300751879697
UB,Ultra U.S. Treasury Bond,Rates,high,3,next_3_vol_bars,133,0.9729281970377905,0.060850869210705386,2.4198758383553454e-05,0.004919223351658513,0.5639097744360902
UB,Ultra U.S. Treasury Bond,Rates,spread,3,next_3_vol_bars,133,7.688764753840086,0.6547413983435305,0.0029834895519577076,0.05462132872750329,0.5413533834586466
UB,Ultra U.S. Treasury Bond,Rates,low,6,next_6_vol_bars,130,7.937162460491474,0.37237730432904104,0.000977709981514252,0.03126835431413228,0.46923076923076923
UB,Ultra U.S. Treasury Bond,Rates,high,6,next_6_vol_bars,130,15.814039540346974,0.599099714304467,0.0036780550189405847,0.060646970401997624,0.4846153846153846
UB,Ultra U.S. Treasury Bond,Rates,spread,6,next_6_vol_bars,130,3.7852625807520575,0.26104636741045983,0.00041410896184101986,0.020349667364384226,0.46153846153846156
UB,Ultra U.S. Treasury Bond,Rates,low,12,next_12_vol_bars,124,19.39605361219067,0.7408429652023646,0.0038423854423813575,0.061986978006523,0.5080645161290323
UB,Ultra U.S. Treasury Bond,Rates,high,12,next_12_vol_bars,124,-26.46289207307927,-0.8072417832818644,0.006336949637958056,-0.07960495988289945,0.5161290322580645
UB,Ultra U.S. Treasury Bond,Rates,spread,12,next_12_vol_bars,124,-24.600339528103394,-1.0671535408850388,0.010764294350969483,-0.10375111734805309,0.4838709677419355
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,low,0,same_vol_bar,53,-8.619932770138591,-1.3285411842138557,0.017376049903195745,-0.13181824571430037,0.5094339622641509
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,high,0,same_vol_bar,53,6.92228986165024,1.1382405829420283,0.030344851469332634,0.17419773669405822,0.5094339622641509
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,spread,0,same_vol_bar,53,7.968482917308485,1.5713864997025062,0.05113392657505811,0.22612811982382414,0.5283018867924528
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,low,1,next_1_vol_bar,52,-4.544487769236541,-0.462944136332458,0.004420189404064967,-0.06648450499225285,0.4423076923076923
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,high,1,next_1_vol_bar,52,3.9329051695661383,0.9254408732273497,0.009356436323925577,0.09672867374220324,0.5576923076923077
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,spread,1,next_1_vol_bar,52,4.161991586603192,0.8229094351540601,0.013470013203000897,0.11606038601952508,0.4807692307692308
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,low,3,next_3_vol_bars,50,1.742609616951245,0.16590639948426936,0.0003282002940440121,0.01811629912659012,0.5
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,high,3,next_3_vol_bars,50,5.888404886448049,0.5419565119254487,0.011617075199867544,0.10778253661826576,0.52
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,spread,3,next_3_vol_bars,50,3.2228901941657595,0.3716202861201008,0.0044394101374582995,0.06662889866610705,0.62
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,low,6,next_6_vol_bars,47,21.50546163110577,1.1271006186785857,0.02436889059953362,0.15610538299345705,0.5531914893617021
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,high,6,next_6_vol_bars,47,7.497746899894881,0.5501123783079915,0.008280665910546325,0.09099816432514575,0.46808510638297873
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,spread,6,next_6_vol_bars,47,0.3118211186328774,0.02325770835991603,1.8207846241513614e-05,0.004267065296105352,0.574468085106383
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,low,12,next_12_vol_bars,41,9.299908675834061,0.3227203247120167,0.002091598668476413,0.04573399904312582,0.5609756097560976
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,high,12,next_12_vol_bars,42,8.001638356386204,0.5345557739646472,0.005114981916555794,0.07151910175998831,0.6190476190476191
IQB,Bloomberg U.S. IG Corporate Bond Index,Credit,spread,12,next_12_vol_bars,42,3.5255776546383024,0.19867705921282255,0.0012032652368957342,0.03468811376964278,0.6190476190476191
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,low,0,same_vol_bar,66,-1.2718964502775334,-0.25999768407544643,0.0014095874675946751,-0.037544473196394895,0.45454545454545453
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,high,0,same_vol_bar,61,-0.2739974509491706,-0.1477527936911224,0.00025023835737914,-0.015818924027225525,0.4426229508196721
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,spread,0,same_vol_bar,62,0.3650100083045592,0.2685157354404737,0.0004984768131234274,0.02232659430193983,0.41935483870967744
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,low,1,next_1_vol_bar,65,-0.34123387277690853,-0.07681397267608885,0.00010239760251640195,-0.010119170050760134,0.4307692307692308
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,high,1,next_1_vol_bar,60,0.1323368183994561,0.06218379837612198,5.762368764916648e-05,0.0075910267849060515,0.4
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,spread,1,next_1_vol_bar,61,0.13064065387116508,0.05438865665021807,6.132888318688412e-05,0.007831275961615588,0.4918032786885246
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,low,3,next_3_vol_bars,63,-6.9865505237439995,-1.459084700224356,0.016677724333147292,-0.12914226393070383,0.42857142857142855
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,high,3,next_3_vol_bars,58,-7.2415442310017495,-2.7832684179273794,0.06013180997301715,-0.24521788265340105,0.39655172413793105
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,spread,3,next_3_vol_bars,59,-4.207048520415859,-1.6808728492033218,0.023086669866578813,-0.15194298228802436,0.4576271186440678
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,low,6,next_6_vol_bars,60,6.881210955686334,0.848883953783038,0.009366665251324124,0.09678153362767217,0.5166666666666667
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,high,6,next_6_vol_bars,55,1.7294066199588067,0.42596027439267836,0.002110891693906325,0.04594444138202644,0.509090909090909
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,spread,6,next_6_vol_bars,56,1.8484619082399176,0.46159438746865317,0.002820215742223131,0.05310570348110649,0.5357142857142857
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,low,12,next_12_vol_bars,54,-9.108088736287982,-1.1786768703589898,0.008490623212081161,-0.09214457776820775,0.5185185185185185
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,high,12,next_12_vol_bars,51,4.366029692796858,0.889894745090708,0.005950270599501484,0.07713799711881054,0.5882352941176471
HYB,Bloomberg U.S. High Yield Very Liquid Index,Credit,spread,12,next_12_vol_bars,51,6.025517723264157,1.1691687085957907,0.012938179865504496,0.11374612022176675,0.6078431372549019
DHB,Duration-Hedged IG Credit Index,Credit,low,0,same_vol_bar,48,-1.02291741076996,-0.7525645287418,0.006489169817550433,-0.080555383541702,0.4375
DHB,Duration-Hedged IG Credit Index,Credit,high,0,same_vol_bar,43,-1.4941758467029893,-1.5677255597299398,0.020630606356191628,-0.14363358366409926,0.4418604651162791
DHB,Duration-Hedged IG Credit Index,Credit,spread,0,same_vol_bar,43,-0.6154428180473728,-0.5052909401476461,0.00474126914577655,-0.06885687435381109,0.4883720930232558
DHB,Duration-Hedged IG Credit Index,Credit,low,1,next_1_vol_bar,47,-0.5213962386997494,-0.31937456619665894,0.0015765953203407124,-0.03970636372599138,0.40425531914893614
DHB,Duration-Hedged IG Credit Index,Credit,high,1,next_1_vol_bar,43,-0.8375914377383634,-0.9580030071446622,0.006859689616662279,-0.08282324321506844,0.4186046511627907
DHB,Duration-Hedged IG Credit Index,Credit,spread,1,next_1_vol_bar,43,-0.16914331865650126,-0.278286368953159,0.000378931166080565,-0.019466154373183966,0.4883720930232558
DHB,Duration-Hedged IG Credit Index,Credit,low,3,next_3_vol_bars,45,-0.43211692154550313,-0.1426260278415598,0.00031725462725551434,-0.017811643025150533,0.5777777777777777
DHB,Duration-Hedged IG Credit Index,Credit,high,3,next_3_vol_bars,41,-0.5510524387675662,-0.3888881847531003,0.0009411121623922325,-0.030677551440623337,0.4878048780487805
DHB,Duration-Hedged IG Credit Index,Credit,spread,3,next_3_vol_bars,41,0.5069106518213281,0.37257873725437574,0.0010169656104956903,0.031889898251572076,0.43902439024390244
DHB,Duration-Hedged IG Credit Index,Credit,low,6,next_6_vol_bars,42,-2.2630180618624647,-0.48374806960865707,0.006516289723613844,-0.08072353884471341,0.3333333333333333
DHB,Duration-Hedged IG Credit Index,Credit,high,6,next_6_vol_bars,38,-0.970314599623318,-0.4676089145431153,0.0023008175783557627,-0.04796683831936086,0.42105263157894735
DHB,Duration-Hedged IG Credit Index,Credit,spread,6,next_6_vol_bars,38,2.282575978975147,2.3117186019818394,0.016280251538455803,0.1275940889636185,0.47368421052631576
DHB,Duration-Hedged IG Credit Index,Credit,low,12,next_12_vol_bars,36,-3.4811772961855674,-0.6862086798240902,0.012779657540195832,-0.11304714742175377,0.3333333333333333
DHB,Duration-Hedged IG Credit Index,Credit,high,12,next_12_vol_bars,33,2.447837342914555,1.2023024721921174,0.011354004830011255,0.10655517270415125,0.6060606060606061
DHB,Duration-Hedged IG Credit Index,Credit,spread,12,next_12_vol_bars,33,5.35611959749461,2.1016212576791875,0.07935719528741836,0.2817040917122404,0.6363636363636364
DHY,Duration-Hedged HY Credit Index,Credit,low,0,same_vol_bar,62,-0.4017535813172371,-0.12877644381554815,0.0001853787773157256,-0.013615387519858475,0.43548387096774194
DHY,Duration-Hedged HY Credit Index,Credit,high,0,same_vol_bar,61,-0.5218507263366349,-0.2850747588694807,0.0018418697028483866,-0.04291700948165317,0.4262295081967213
DHY,Duration-Hedged HY Credit Index,Credit,spread,0,same_vol_bar,62,-0.6567309142270225,-0.3241742701128873,0.0023834042350189266,-0.048820121210613104,0.4032258064516129
DHY,Duration-Hedged HY Credit Index,Credit,low,1,next_1_vol_bar,61,-1.944682112767769,-0.5319409783476498,0.00430811136086684,-0.06563620465007665,0.4426229508196721
DHY,Duration-Hedged HY Credit Index,Credit,high,1,next_1_vol_bar,60,1.0287359051854772,0.4272767863787208,0.005781897398743019,0.07603878877745734,0.4666666666666667
DHY,Duration-Hedged HY Credit Index,Credit,spread,1,next_1_vol_bar,61,2.0256992182579197,0.8088381802655134,0.017747264509973104,0.13321885943804396,0.5081967213114754
DHY,Duration-Hedged HY Credit Index,Credit,low,3,next_3_vol_bars,59,6.919902243288816,1.4471291192349929,0.021149575911890595,0.14542893767022683,0.576271186440678
DHY,Duration-Hedged HY Credit Index,Credit,high,3,next_3_vol_bars,58,-1.2768393397753721,-0.39203433212853944,0.0037958503751526207,-0.061610472934012346,0.4482758620689655
DHY,Duration-Hedged HY Credit Index,Credit,spread,3,next_3_vol_bars,59,-2.8436195787519374,-0.8362081335009501,0.015337362176609304,-0.12384410432721245,0.4067796610169492
DHY,Duration-Hedged HY Credit Index,Credit,low,6,next_6_vol_bars,57,13.642981954221913,2.488303046434831,0.05211735845382692,0.22829226542707662,0.45614035087719296
DHY,Duration-Hedged HY Credit Index,Credit,high,6,next_6_vol_bars,55,-0.5291481550382373,-0.2210257299557073,0.00046473273568503615,-0.02155766071921525,0.43636363636363634
DHY,Duration-Hedged HY Credit Index,Credit,spread,6,next_6_vol_bars,56,-3.2308403657112574,-1.265391420831801,0.014064661469326833,-0.11859452546102903,0.4107142857142857
DHY,Duration-Hedged HY Credit Index,Credit,low,12,next_12_vol_bars,51,12.94505020058498,1.0657742006516648,0.027607845116449203,0.1661560866066878,0.5294117647058824
DHY,Duration-Hedged HY Credit Index,Credit,high,12,next_12_vol_bars,49,3.090070002329378,0.8594948845270832,0.008307656713929856,0.09114634778162976,0.4489795918367347
DHY,Duration-Hedged HY Credit Index,Credit,spread,12,next_12_vol_bars,50,1.3790997143422448,0.38536715448358416,0.001185888158249604,0.03443672688061484,0.46
ES,E-mini S&P 500,Equity,low,0,same_vol_bar,156,136.39607935095452,1.9250770384418425,0.03665721785800102,0.1914607475646145,0.5384615384615384
ES,E-mini S&P 500,Equity,high,0,same_vol_bar,156,250.11493569765608,14.553984776271973,0.2812025338068701,0.5302853324455341,0.6923076923076923
ES,E-mini S&P 500,Equity,spread,0,same_vol_bar,156,121.0938956414663,4.90338912996661,0.10360037999837157,0.32187012908682855,0.6153846153846154
ES,E-mini S&P 500,Equity,low,1,next_1_vol_bar,156,-17.55711759261129,-0.24982093138445707,0.0006072456912793456,-0.024642355635761955,0.47435897435897434
ES,E-mini S&P 500,Equity,high,1,next_1_vol_bar,156,4.801151872756493,0.14062676344225022,0.00010359365206968896,0.01017809668207294,0.47435897435897434
ES,E-mini S&P 500,Equity,spread,1,next_1_vol_bar,156,7.951271536370434,0.31627215496850913,0.00044657282911808593,0.021132269852483985,0.47435897435897434
