,rpc1,rpc2,rpc3
5232,-0.44261307827240814,-0.6345502708535498,-0.8082486890887558
5278,3.410171169954502,-0.473797631905788,-1.392177632729611
5324,2.4064762185977218,-2.64344503441349,-0.1589445620600194
5371,4.553518108789029,1.8196058290630628,-2.238105448373557
5417,3.6130387058626505,1.2525898768832184,-0.8178791718395966
5463,4.911988047338808,-3.7367957429910454,-1.707327866957078
5510,2.5901496603406504,-0.5363086781800103,-0.7507894337947265
5556,-1.929871390698925,-0.26819843704805,-1.1304202719444802
5602,-0.47728937201259725,-0.038886109051462815,-0.10987327959305326
5649,0.42140283662894273,-1.6518305841492786,-1.1010469344476832
5695,-0.3572730143555021,-0.387543778282384,0.4516212335249965
5741,-1.1699894056952485,-0.9096772430405112,-0.8990889435793784
5787,0.4343126175426407,-0.4121411173227482,-0.5838825204770749
5834,-1.4432411717139364,-0.23603326500801,-0.6766212579021609
5880,-0.41771603070173896,0.9013918810660796,-0.41476848086573304
5926,-1.3380419883000547,0.0783594216338228,-0.5656798186531535
5973,-0.5010061919684279,-0.1172189232074961,0.6288299171042646
6019,-1.7214298311255227,0.032164788626572925,-1.0434468082442983
6065,-1.60252399572824,-0.2089871354155683,-0.4889497115830069
6112,0.6968949483701895,0.6348085731823543,-0.8738198636448021
6158,0.5311921487219963,-0.011973935107647488,0.22958552599303647
6204,-0.8608072034330699,1.2401545491373287,-0.7338205313010827
6250,-1.1534991522777462,0.44247931357378956,0.12915999105216175
6297,1.3381005172716938,-0.5779642843805095,-1.1555202131061177
6343,0.6724382525389171,-0.4698134103297883,-0.9789199801560152
6389,-0.8994271260839137,0.8933938992209494,-0.694616033262335
6436,-2.1522493987311937,0.053802486977088525,-0.9957010177242457
6482,-0.9244383504849178,-0.34006888384702944,-0.6804676666516885
6528,-0.9193038632070313,-0.11060688815760097,-0.7382835536587867
6575,-1.5087966520367555,-0.364674446875824,-1.0906966673590868
6621,1.7917336789018634,4.029842413025816,-0.8797022858885372
6667,0.417961898212153,-1.355514027009992,-1.4311701408163549
6713,0.20325353074332264,-0.44014499209684776,-0.9824849163881344
6760,-0.8593155024239836,0.2705944355653355,-0.2182012902880104
6806,-0.6194372425793334,0.7667641549313767,-0.6091174933615137
6852,0.4236842471322252,2.4053862092213625,-0.7843824585962615
6899,-0.6493014734238896,-0.4038310256351525,-0.045866882015010046
6945,-0.08440842024579198,0.09546973938216895,0.3105156019711101
6991,-0.13962613710132044,-0.9931039273805304,-0.8567632577973332
7038,-0.42941839176396696,-0.3348674654120473,0.8788533703138993
7084,0.29474973559011497,-0.4296009232292898,2.783475973934241
7130,-0.5263363569982579,-0.1513399514979189,0.13683573088886722
7176,-0.9455937397894001,0.5554661215148919,-0.270209885347648
7223,-0.8357718436631473,0.14340863144867388,-0.5768588222953815
7269,1.326211543269609,-0.7045709927099151,-0.8069728969483089
7315,-0.5125310103325962,1.2844105987181857,-1.0237228458021392
7362,-0.07035375784462616,-1.3448577379256992,-1.2398037307861358
7408,5.223937774459185,7.079178040921943,0.11989486988216708
7454,1.928299759042316,1.1832179757168766,-0.5174783612402295
7501,0.2651343246098943,-0.0257440597096196,-0.5282616624236246
7547,0.40609011083930213,-1.9927857732315515,-0.8377012036485766
7593,-1.1612439991430001,-0.45820011745452555,-0.6593898780516702
7639,1.0606022688470924,-0.6083713921397721,-0.7973771879985956
7686,-0.2435436870183051,-0.8164261798675205,-0.22792325800045737
7732,-0.47862350070007564,0.1286636706628837,-0.6272137869371862
