signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
HG_signed_notional_share,SI,5,momentum,0.0003456066170090955,0.44775301343073737,0.0014662296155931846,0.49084787200960783,93257
HG_signed_notional_share,SI,10,momentum,0.0021037922387798593,1.893056547208428,0.0063401074771100505,0.4963937589034335,89151
HG_signed_notional_share,SI,20,momentum,0.0027169645930202463,1.6487953321459838,0.005746650842237417,0.49959304656276193,82319
HG_signed_notional_share,SI,50,momentum,0.0026738118782600687,0.9274924225395538,0.003558947404917591,0.5015754291940281,67918
HG_signed_notional_share,HG,1,mean_reversion,-0.000410927244561256,-2.20889985162485,-0.0070947685038649936,0.4101371078395972,96931
HG_signed_notional_share,HG,2,mean_reversion,-0.0004956424336500922,-1.8853769384893992,-0.00608532727571798,0.45867755680338373,95989
HG_signed_notional_share,HG,5,mean_reversion,-0.0008478604490610754,-2.0252538367588775,-0.006631837097111804,0.48520754474194966,93257
HG_signed_notional_share,HG,10,mean_reversion,-0.0006341535670833167,-1.0486188325173378,-0.003512018029315292,0.4935222263350944,89151
HG_signed_notional_share,HG,20,momentum,0.001345366585751598,1.5386676940352806,0.005362827441311047,0.49497685831946453,82319
HG_signed_notional_share,HG,50,momentum,0.0024991794737848796,1.6552847753292625,0.006351523517504567,0.496009894284284,67918
HG_signed_notional_share,PL,1,momentum,0.00010271868848143503,0.31586248742354656,0.001014544174528095,0.42774757301585664,96931
HG_signed_notional_share,PL,2,momentum,0.001013270061830058,2.2263160020012016,0.007185705038620361,0.4729708612445176,95989
HG_signed_notional_share,PL,5,momentum,0.0016580246616346675,2.3199024816261775,0.007596632804389615,0.49298176008235306,93257
HG_signed_notional_share,PL,10,momentum,0.0026175620535245094,2.5683768664143902,0.008601703024601368,0.4968760866395217,89151
HG_signed_notional_share,PL,20,momentum,0.0025210060332084296,1.7113867955561728,0.005964797215858733,0.49817174649837825,82319
HG_signed_notional_share,PL,50,momentum,0.002958212468408803,1.1604145022875205,0.00445269340786339,0.502341058335051,67918
HG_signed_notional_share,PA,1,momentum,0.0012405316992411643,3.588060585072239,0.011524021549722421,0.3780214791965419,96931
HG_signed_notional_share,PA,2,momentum,0.0018796271932671688,3.881532398678201,0.01252745712910417,0.44346748064882435,95989
HG_signed_notional_share,PA,5,momentum,0.00178888180408162,2.3628827020203143,0.0077373652643630145,0.47676849995174625,93257
HG_signed_notional_share,PA,10,momentum,0.00270755322265604,2.5369678210854736,0.008496519218002992,0.4865340826238629,89151
HG_signed_notional_share,PA,20,momentum,0.003368657922448092,2.2009115493296103,0.007670877447277344,0.4915511607283859,82319
