feature,root,horizon,spearman_ic,pvalue,observations
gini,PA,5,-0.0024601684663629027,0.45248564514919515,93257
gini,PA,10,-0.0007641678438993821,0.8195192698306405,89151
gini,PA,20,-0.0003205948148878338,0.9267128280200023,82319
gini,PA,50,0.016014940734783788,2.9948487630798193e-05,67918
gini,ALI,1,0.0015596790045470897,0.6272681789939756,96929
gini,ALI,2,0.00028921158964185937,0.9286037325284957,95987
gini,ALI,5,-0.00284669663641038,0.3846801839911875,93255
gini,ALI,10,-0.0034787801147129595,0.29895506327716276,89149
gini,ALI,20,-0.002652592116310335,0.44663115911481144,82317
gini,ALI,50,0.00452595664324562,0.23820008855923383,67918
share_variance,GC,1,-0.002695410733135726,0.40137225140453187,96931
share_variance,GC,2,-0.0011420782755076765,0.723462358301225,95989
share_variance,GC,5,0.00043852924025410367,0.8934687523707445,93257
share_variance,GC,10,0.0007461682880620914,0.823699680036593,89151
share_variance,GC,20,-0.00295717850828427,0.39619209997982024,82319
share_variance,GC,50,0.00912713998664196,0.017376768721498265,67918
share_variance,SI,1,-0.010713497759959554,0.0008512605423081112,96931
share_variance,SI,2,-0.011574673732312152,0.0003355966940354502,95989
share_variance,SI,5,-0.014942771282465418,5.032736548292585e-06,93257
share_variance,SI,10,-0.013487108239210203,5.6461896370846215e-05,89151
share_variance,SI,20,-0.018007469040650592,2.37989127473991e-07,82319
share_variance,SI,50,-0.0036829812972299847,0.33715066277205247,67918
share_variance,HG,1,-0.003344900266516516,0.2976982184767409,96931
share_variance,HG,2,-0.004334748935208469,0.17927692632484216,95989
share_variance,HG,5,-0.0013404656633650848,0.6822855984152654,93257
share_variance,HG,10,0.001902705017642918,0.5699634374728777,89151
share_variance,HG,20,0.0006431459947177798,0.8536023337819303,82319
share_variance,HG,50,0.0011380012489019444,0.7667947583903968,67918
share_variance,PL,1,-0.004808015992219536,0.134418050434686,96931
share_variance,PL,2,-0.0022257386770873334,0.49046321088620737,95989
share_variance,PL,5,-0.004945561682508382,0.1309758013885155,93257
