index,root,relative_bar,mean,median,count
234,PA,1,5.548023756356e-05,0.0,5761
235,PA,2,7.452803398807767e-05,0.0,5761
236,PA,3,9.739425817381786e-05,0.0,5761
237,PA,4,9.455801341361039e-05,0.0,5761
238,PA,5,0.00010578734651412452,0.0,5761
239,PA,6,0.0001316033356732598,0.0,5761
240,PA,7,0.00012915403396931356,0.0,5761
241,PA,8,0.00012255112208060172,0.0,5761
242,PA,9,0.00010699705818233184,0.0,5761
243,PA,10,0.0001132672137745304,0.0,5761
244,PA,11,0.00015702263180932628,0.0,5761
245,PA,12,0.00019063184016749523,0.0,5761
246,PA,13,0.00024099560817879748,0.0,5761
247,PA,14,0.0002925950500881467,0.0,5761
248,PA,15,0.0002985338236439756,0.0,5761
249,PA,16,0.00030513623316936084,0.0,5761
250,PA,17,0.00028625810627089487,0.0,5761
251,PA,18,0.00022797035290938282,0.0,5761
252,PA,19,0.00021321227799426794,0.0,5761
253,PA,20,0.00018867348789190587,0.0,5761
254,PA,21,0.00016501758937390688,0.0,5761
255,PA,22,0.0001759438145773682,0.0,5761
256,PA,23,0.0001771802412088748,0.0,5761
257,PA,24,0.00018766799397255225,0.0,5761
258,PA,25,0.00018714214981933335,0.0,5761
259,PA,26,0.000186556386305629,0.0,5761
260,PA,27,0.00017696694840577148,0.0,5761
261,PA,28,0.00020380206262162856,0.0,5761
262,PA,29,0.00020907387854435456,0.0,5761
263,PA,30,0.00022397341290513167,0.0,5761
264,PA,31,0.00022983701353752946,0.0,5761
265,PA,32,0.0002684292927965841,0.0,5761
266,PA,33,0.000274832019447583,0.0,5761
267,PA,34,0.0002992657470658006,0.0,5761
268,PA,35,0.0003148652027033285,0.00026741543146258095,5761
269,PA,36,0.0003301315026810142,0.0003188267203801942,5761
270,PA,37,0.00033427136906882403,0.0002922694745342014,5761
271,PA,38,0.0003372096904811188,0.0002628466305054644,5761
272,PA,39,0.00032159548424264337,0.00028914269393265357,5761
273,PA,40,0.0002991339298510506,0.0002913328498390655,5761
274,PA,41,0.0002458762601489455,0.00026741543146258095,5761
275,PA,42,0.00023792087599868993,0.00028914269393265357,5761
276,PA,43,0.00022582845228578705,0.00025677237270471664,5761
277,PA,44,0.00019552420815990542,2.1663566966978465e-06,5761
278,PA,45,0.0001644205884323724,0.00024476808346385326,5761
279,PA,46,0.00017815069407093576,0.00031022181108042446,5761
280,PA,47,0.00018274303672021557,0.0002910784476961581,5761
281,PA,48,0.00015206161951196575,0.00025677237270471664,5761
282,PA,49,0.00013021501045590766,0.0002823662308752972,5761
283,PA,50,0.00010417909110764943,0.00025677237270471664,5761
284,PL,-20,-0.00020289105175362332,-0.00019286403145635234,5761
285,PL,-19,-0.00020839387419136805,-0.00011089138200492954,5761
286,PL,-18,-0.00020900435115456118,-0.0001248205705923766,5761
287,PL,-17,-0.00020886633739150844,-0.0001257940752648068,5761
288,PL,-16,-0.0001836020212518155,-0.00014170327358264956,5761
289,PL,-15,-0.00021395201653502877,-0.00014443253428986225,5761
290,PL,-14,-0.0001896748216545988,-9.523356037810515e-05,5761
291,PL,-13,-0.00018435073804387087,-8.011536616958637e-05,5761
292,PL,-12,-0.00017279691059571026,-4.7233308937855156e-05,5761
293,PL,-11,-0.0001650717214440313,-4.4073249747533794e-05,5761
294,PL,-10,-0.00014732742731836341,-0.0,5761
295,PL,-9,-0.0001111580605150892,-0.0,5761
296,PL,-8,-0.00010015325135143824,-0.0,5761
297,PL,-7,-0.00011375503056568793,-0.0,5761
298,PL,-6,-0.00014475845067922466,-3.934142455808143e-05,5761
299,PL,-5,-0.00014475959976277718,-0.0,5761
300,PL,-4,-0.0001260203583407282,-0.0,5761
301,PL,-3,-9.50510563464396e-05,-0.0,5761
302,PL,-2,-6.213611111610022e-05,-0.0,5761
303,PL,-1,-6.199168219072803e-05,-0.0,5761
304,PL,0,0.0,0.0,5761
305,PL,1,1.6462162611340933e-05,0.0,5761
306,PL,2,4.158013585361046e-05,0.0,5761
307,PL,3,4.146840063488941e-05,0.0,5761
308,PL,4,5.234170270024199e-05,0.0,5761
309,PL,5,8.38626823906185e-05,0.0,5761
310,PL,6,0.00011566672120910868,0.0,5761
311,PL,7,0.00012743854870555935,0.0,5761
312,PL,8,0.0001409352839855117,0.0,5761
313,PL,9,0.00014112422549027637,0.0,5761
314,PL,10,0.00013808323501724321,0.0,5761
315,PL,11,0.00015891511918073842,0.0,5761
