,pc1,pc2,pc3
5139,1.1950679121887942,-0.010802738656575495,0.007757007731366744
5186,1.5761573711087735,0.2043728785294747,-0.03391462981866263
5232,1.0047477861076044,0.5531739010543791,-0.03443003233041024
5278,-1.4295654234934394,2.6976153582633793,-0.12942342373635007
5324,-1.4308670211407646,1.672294898436629,0.02796884652806334
5371,-1.8808815951919642,3.420048215711688,-0.296392817551637
5417,-1.426019235875899,2.693041424172598,-0.11065853320528443
5463,-2.449781249252986,3.8220946476861513,0.1480939347650067
5510,-1.4367702518649876,1.719858252955345,-0.11883910081692951
5556,2.5128950324586974,0.24818756031265865,-0.0023559126071289677
5602,0.48945419175099,-0.07930075841961567,-0.04876549467497485
5649,0.8259367620853462,1.4916517664353999,0.15601688994814272
5695,0.05723605045386997,-0.3523237569453461,0.07401498351480176
5741,1.82421344013168,0.5162950076556597,0.02035047708611947
5787,0.26574697657460417,0.8361226782507623,0.33957254794012365
5834,1.7958613301017394,0.09633224154477772,-0.0076249389320483816
5880,0.8465937688701092,0.24466056159252936,-0.04679094870929751
5926,1.5464763779094395,-0.052441313981665294,-0.010923857178689303
5973,-0.26964945644977795,-0.8543547185414312,-0.0642768540570022
6019,2.2669971090320935,0.22022499972885468,-0.02118921001716477
6065,1.7114595534256578,-0.1774851026769505,0.011495927431876803
6112,0.27368264005367215,1.0500628669743999,0.0595059855234755
6158,-0.6451300560691309,-0.01305508735558014,-0.08289682372535573
6204,1.4082515434784209,0.25341213555040454,-0.08123120952581278
6250,0.7792853785403274,-0.6433262395543308,-0.03311217945100777
6297,0.02896539311704923,1.6879221178215993,-0.06576885992692125
6343,0.23319573430254592,1.1019903864507037,-0.07672451641637808
6389,1.3529264318332075,0.19180132168746614,-0.0732567326919609
6436,2.497008156901707,-0.05956723899415448,-0.02051443057580398
6482,1.3083200036513687,0.2468685035943694,-0.02885627514631147
6528,1.4498983064433564,0.3623103470320412,-0.024768519918599533
6575,2.105554642346288,0.356728417511156,-0.015378154939798975
6621,-0.33553059808544605,1.372604139778258,-0.2355103791270692
6667,0.7841998345956711,1.4489247946408446,-0.03948664815409619
6713,0.7867467155717953,1.0740258956371893,-0.03946642563393373
6760,0.8599215392673392,-0.1909242166468604,-0.03246699863791926
6806,0.9706173037846701,0.16428243623401628,-0.08798219720577904
6852,0.5162012427416945,0.7693347673385792,-0.15257791265346396
6899,0.6824261064701553,-0.06735321888256471,-0.012714116621209396
6945,-1.1594720386495583,0.4748837802825144,39.088024119711605
6991,0.7975810397555317,0.7453925648989124,-0.029075873588127167
7038,-0.38258568075365834,-0.8798713862447419,-0.03383251000971669
7084,-2.7380137858949722,-2.3730776682399024,-0.06715790197198471
7130,0.2407492098300658,-0.368945768212691,-0.008063344810651974
7176,0.9464476453841204,-0.23356376083061606,-0.06856010685388111
7223,1.195374031811165,0.18477291445249938,-0.044471633708513536
