,tsne1,tsne2
45883,-21.831387,-22.721556
45929,-23.92503,-27.461954
45976,7.8438888,16.98401
46022,5.4729695,2.954946
46068,12.1906395,2.0154564
46115,24.49965,10.774048
46161,-36.80994,13.4933405
46207,-12.807862,33.478657
46253,-8.920405,17.706295
46300,2.5939722,20.461052
46346,1.0874628,19.942675
46392,24.689695,10.180759
46439,-6.457852,-34.48898
46485,3.9057813,-19.361086
46531,17.769403,-23.493052
46578,-14.102883,-13.002707
46624,20.82516,-3.8812134
46670,-12.204829,35.085056
46716,-2.203689,32.297604
46763,-5.313771,-3.9413676
46809,17.344172,-2.4775074
46855,-3.2494564,-18.893656
46902,17.37571,-18.668427
46948,19.228273,-24.723001
46994,-10.302063,-17.303995
47041,-27.971113,-26.606287
47087,-13.788847,-14.339657
47133,-25.60808,-1.5262781
47179,23.334755,-7.3690467
47226,27.09895,-18.256197
47272,-14.6984625,-14.430357
47318,-1.1844782,-33.12122
47365,-33.33142,28.537354
47411,-16.201145,-7.008428
47457,-18.476683,21.053988
47504,15.313877,5.874239
47550,-32.26983,19.117195
47596,-5.649677,29.392433
47642,4.652489,-17.631989
47689,-43.44053,-16.964573
47735,-29.767273,-16.588009
47781,-32.22674,-7.249447
47828,-14.729303,3.1681304
47874,-12.920993,9.802006
47920,-38.545322,-10.389694
47967,-22.188745,19.01995
48013,-25.310717,-7.5211253
48059,-37.856144,-24.459578
48105,-6.717914,-16.257395
48152,-17.052423,-2.9924066
48198,-43.5151,-22.151215
48244,-28.078934,-22.151691
48291,-11.800127,-27.854862
48337,-6.6556845,-23.695414
48383,-2.3389509,-16.144714
48430,-18.996157,21.70634
48476,32.666767,5.6185455
48522,16.635946,32.338554
48568,-4.6706967,27.602516
48615,-14.175237,-23.137047
48661,-4.034549,-19.692331
48707,58.709957,2.9529438
48754,0.9358927,-24.366554
48800,5.3543634,-18.687984
48846,-24.43218,-29.14731
48893,-29.62616,-14.322072
48939,-27.879671,-6.8543353
48985,-9.075647,36.043335
49031,-38.67201,-0.25331303
49078,-32.386215,-15.539889
49124,-10.533945,13.423897
49170,-20.609701,-15.495313
49217,-9.048019,-25.175533
49263,-4.3533635,-22.312283
49309,-7.577413,-9.993606
49356,-48.919514,-22.46506
49402,-3.2120137,27.698345
49448,-6.752737,-28.086018
49494,-25.198788,-0.75411016
49541,-36.712273,-17.813019
49587,21.72854,3.2697408
49633,-13.467882,35.538162
49680,58.866253,3.5524836
49726,45.59453,2.345638
49772,-34.69439,-28.138245
49818,-22.35158,18.06311
49865,-51.56825,-20.212282
49911,37.626957,-5.7498245
49957,-25.647812,-13.886562
50004,-28.91102,-30.282402
50050,-29.101267,-29.487762
50096,-40.32018,-18.822073
50143,14.025464,-22.99052
50189,-33.638817,-19.042557
50235,19.444128,32.00341
50281,-26.354485,13.522307
50328,14.813033,0.9694962
50374,2.9908886,21.043785
50420,-13.51558,9.675471
50467,32.855133,-1.1652558
50513,3.710032,-21.507921
50559,33.433887,5.1548724
50606,-19.860624,26.21136
50652,-10.376685,-21.926914
50698,-29.849834,-9.119958
50744,-40.74558,-6.2532864
50791,-46.680176,-13.911895
50837,-35.998917,-19.63077
50883,-24.723604,-6.573707
50930,-27.46103,-23.429344
50976,-47.876415,-16.231062
51022,-32.089928,-10.283283
51069,-30.232252,-29.492283
51115,-36.67214,-2.5213811
51161,-42.090225,-3.8207138
51207,-36.52051,15.882211
51254,11.902128,-8.068349
51300,3.1891444,-2.5241046
51346,-9.759423,-34.903126
51393,-4.1189065,-19.305546
51439,-44.9341,-22.47548
51485,-38.785686,-17.503374
51532,-10.521062,-34.60044
51578,28.562298,15.04501
51624,23.176249,-19.97638
51670,-3.103996,-3.6667757
51717,17.47408,-2.8056707
51763,39.122356,-13.617568
51809,-31.879677,-8.310758
51856,-23.954554,-8.210659
51902,18.770151,-25.334711
51948,-32.058006,-24.65782
51995,-7.211644,-33.948402
52041,-38.339127,-10.2931385
52087,9.596678,9.470845
52133,-19.389927,-15.037435
52180,19.99699,18.20466
52226,-33.393234,21.45085
52272,-28.5684,26.827854
52319,-48.514744,-13.711907
52365,42.14976,-8.417085
52411,-8.529824,-29.899294
52458,-44.103817,-21.08206
52504,-20.158669,-24.719051
52550,-32.067284,-9.8042345
52596,-36.742016,-4.2142873
52643,-27.864391,-28.73557
52689,-11.739555,41.581543
52735,-16.480022,-9.281025
52782,6.934422,-0.4106462
52828,-24.24515,-19.056313
52874,-34.239784,27.649624
52921,-44.102543,-8.348041
52967,-34.53979,-0.06309308
53013,6.2502356,-0.82759213
53059,-9.064542,19.584179
53106,4.0924616,-1.3319181
53152,11.164829,-4.369705
53198,15.553909,-8.759883
53245,-40.941353,-22.3511
53291,-1.338635,-34.51899
53337,-33.458675,26.764063
53384,-0.53233993,-32.29415
53430,-49.535736,-15.645327
53476,-10.974678,-18.825558
53522,-9.278814,14.918126
53569,-36.48414,15.833834
53615,21.834997,18.185513
53661,11.821711,1.154449
53708,40.78812,10.678698
53754,-27.85361,25.151157
53800,32.206257,6.7503133
53847,-44.83803,-8.562029
53893,-33.76279,-3.252292
53939,-48.32559,-17.337439
53985,-26.94218,-25.051437
54032,-33.56173,22.7328
54078,-26.759418,-15.927968
54124,-16.433949,-8.095911
54171,4.1940064,-2.9955842
54217,-14.195873,8.823452
54263,-16.255808,-9.913654
54310,-27.3156,-2.364163
54356,-27.883976,-13.207314
54402,-22.947788,26.199387
54448,-31.267643,27.823784
54495,-32.544003,23.996761
54541,-26.704987,12.728903
54587,-8.389675,-12.1744995
54634,-48.063656,-22.602428
54680,-32.51709,-20.28928
54726,-22.231113,3.297302
54773,51.637913,-4.0266995
54819,-12.945112,-16.461983
54865,34.251522,-10.808544
54911,-22.19656,-13.520457
54958,-30.945343,-21.593924
55004,16.61946,-27.803202
55050,-40.446568,-2.7709877
55097,-5.439583,11.636111
55143,-9.856469,39.57017
55189,-34.659748,22.141424
55236,22.063519,-4.376254
55282,-28.496437,10.485977
55328,-48.70704,-12.891349
55374,-12.379423,-28.794565
55421,-25.971504,-19.564789
55467,-42.127533,10.695164
55513,-44.326508,-8.596427
55560,19.170395,17.85429
55606,31.435648,6.5979443
55652,-32.05903,18.380184
55699,-14.616263,-14.6635475
55745,-17.148165,20.934484
55791,-26.501366,-15.952574
55837,-13.184601,-0.78065187
55884,-21.266397,26.572496
55930,-40.871513,-8.481565
55976,22.782902,23.602955
56023,-28.524233,25.573175
56069,-28.921202,16.580133
56115,-14.687256,8.20025
56162,21.29074,26.351103
56208,-49.045902,-12.834002
56254,-22.345516,-1.1472925
56300,-31.993233,-14.091575
56347,-39.705124,-8.577392
56393,14.932144,-8.022379
56439,-38.482895,-17.702204
56486,-25.420685,24.335718
56532,-42.901516,-3.9892783
56578,-35.156067,15.106804
56625,-16.13395,0.79129326
56671,-23.51638,26.320211
56717,-35.594433,23.342678
56763,6.7405725,1.9913628
56810,-12.47204,37.05987
56856,-31.892792,28.509306
56902,-37.7906,18.185194
56949,-41.466206,-8.704131
56995,-33.99061,21.890797
57041,-31.172949,25.832075
57088,-30.606148,25.543772
57134,-38.0455,14.238482
57180,-23.153303,25.65733
57226,-16.672705,-3.7735183
57273,-44.727875,-15.203715
57319,-33.85835,26.662577
57365,-54.555676,-20.812506
57412,-13.058224,-1.0211649
57458,-43.05066,-16.614096
57504,-40.73437,-2.734378
57551,4.5569625,3.306016
57597,-27.589207,2.7156684
57643,-34.572506,22.553926
57689,-33.530647,-26.369625
57736,-24.782778,-17.305569
57782,-50.235516,-20.722092
57828,-52.329174,-14.020581
57875,-54.19587,-21.60312
57921,-38.661263,-12.075742
57967,-38.50522,17.573671
58014,-35.627472,22.871935
58060,-35.922543,-15.760168
58106,-4.9506383,-23.24569
58152,-5.3720202,-17.741505
58199,37.412045,-11.328966
58245,-39.461388,-1.2461549
58291,-5.670561,36.111176
58338,-37.30938,-0.43772972
58384,-11.579534,-20.839075
58430,-32.54357,24.605984
58477,-28.85926,4.4031506
58523,-13.13041,9.736663
58569,-21.121534,-15.172647
58615,-26.531229,-2.7286677
58662,-29.821589,6.2153845
58708,-41.097824,-9.934069
58754,-50.474705,-23.689947
58801,-24.828403,-16.897223
58847,-25.05138,-2.2025461
58893,-33.612812,14.719161
58940,-44.461964,-8.209352
58986,-17.175457,-17.172981
59032,-29.868418,25.75478
59078,-49.977283,-21.234764
59125,-37.670727,-19.23705
59171,-39.537273,-13.8115015
59217,-10.261172,-33.049873
59264,-51.050938,-14.662755
59310,-49.886044,-13.400506
59356,-54.510204,-21.035095
59403,-26.080639,-31.42203
59449,-25.24063,-31.140495
59495,-13.611194,2.1631787
59541,-42.432026,10.757948
59588,-33.52203,27.413502
59634,-27.906126,-17.189957
59680,-31.173792,15.764981
59727,-21.675362,4.4050946
59773,-7.746891,-11.173108
59819,-42.038403,-16.124006
59866,-39.57694,-15.671711
59912,38.828003,7.0287538
59958,-1.7366806,-33.31965
60004,-28.708515,-4.5629616
60051,-50.351257,-22.852892
60097,-24.23028,24.613127
60143,22.05598,-20.244581
60190,-30.064915,-21.861635
60236,-25.547316,-20.653442
60282,-39.14433,-10.468289
60329,-29.84092,8.675041
60375,-41.473675,-12.469791
60421,-41.291317,-8.824682
60467,-27.882303,25.092659
60514,-32.522938,-2.1973348
60560,-16.703125,-6.611006
60606,13.92935,9.948076
60653,-35.22443,-25.531742
60699,-40.55651,-6.773491
60745,-48.906757,-21.525282
60792,-11.768605,-20.275469
60838,16.999704,-7.305087
60884,-39.001232,-15.491001
60930,-41.216175,-19.00259
60977,-4.788357,-16.31125
61023,-23.925364,21.81743
61069,-40.57521,-8.0521755
61116,-3.542417,4.372369
61162,-18.755608,10.554513
61208,-50.6343,-19.079441
61255,-38.724026,16.292917
61301,-38.637707,16.306437
61347,-30.539375,-20.433828
61393,-46.42629,-13.164132
61440,-39.67076,16.586933
61486,-29.093157,-18.58934
61532,-46.172474,-14.813226
61579,-30.671114,4.7527084
61625,-14.571588,-2.1047056
61671,-5.11446,-33.241207
61718,-19.046793,16.954817
61764,9.969739,8.543745
61810,-26.069904,-27.247524
61856,-24.101976,-1.075778
61903,-50.980217,-22.005753
61949,-38.298237,0.7964924
61995,-13.832527,-4.4158998
62042,-34.35961,-25.779314
62088,-29.80736,5.034074
62134,-17.711971,-14.909644
62181,-38.85759,-13.099856
62227,-37.413143,-10.86715
62273,-44.88748,-16.211275
62319,-41.90387,-2.5094547
62366,-51.222736,-19.021797
62412,-21.869785,-7.5001955
62458,-34.786385,0.26308736
62505,-13.611151,16.725174
62551,-34.517376,-19.635706
62597,-37.598183,14.491887
62644,-23.112068,4.5655775
62690,-26.970776,-30.434078
62736,-38.423965,-0.30547073
62782,-36.664116,14.1259575
62829,-36.36764,15.347116
62875,20.82027,-12.519176
62921,50.588654,-2.8595047
62968,-48.499714,-22.580992
63014,28.939177,-14.522668
63060,-30.602928,-15.354478
63107,-7.291707,-31.017908
63153,-35.454765,-26.54619
63199,-26.854698,-29.963379
63245,-31.246967,-29.800112
63292,18.468315,-25.88186
63338,-33.71178,-27.148928
63384,-34.206665,-6.541148
63431,-42.49231,11.679602
63477,29.371706,-19.22545
63523,-44.597065,-18.984297
63570,9.223464,-8.195708
63616,-40.12779,11.987661
63662,-35.392143,-2.3798711
63708,-6.574879,-14.6974535
63755,37.99595,18.029516
63801,-19.132427,-18.650301
63847,-7.7244644,-34.407043
63894,-27.990074,-30.718002
63940,-40.602478,-23.432735
63986,6.6366086,-5.0630083
64033,12.511005,-8.209564
64079,-47.632908,-21.838903
64125,-21.239193,-5.982037
64171,-52.961647,-20.099669
64218,-30.93611,13.150637
64264,-34.07634,-1.8778167
64310,-0.58731174,-30.183958
64357,-33.557533,-28.075638
64403,-51.029713,-15.098315
64449,-42.221275,-24.648775
64496,-41.931053,-23.174425
64542,-54.485004,-22.785086
64588,-11.552758,-32.051655
64634,-30.295912,-16.531984
64681,-0.22756007,-24.781693
64727,-37.385414,15.270084
64773,-16.86904,-4.444075
64820,-46.10038,-14.9593315
64866,-8.420426,-29.14407
64912,-13.176109,-15.539136
64959,-5.612582,-25.66505
65005,-52.479225,-20.755804
65051,-43.025723,-19.075405
65097,-12.4331,-24.691992
65144,-35.244602,-27.890596
65190,-33.523376,-20.233828
65236,-51.17802,-22.522753
65283,-39.038425,-20.863571
65329,-34.009823,-28.416805
65375,50.66484,-5.313382
65422,-30.67961,-26.174883
65468,-47.051052,-21.774372
65514,-51.40761,-16.637924
65560,38.132526,16.681196
65607,-38.926643,-21.025444
65653,-47.316982,-15.246024
65699,-35.97143,-22.729233
65746,-3.4606042,-25.824923
65792,-50.040627,-14.494538
65838,-31.81683,-12.923921
65885,-2.506057,-16.650251
65931,-50.044033,-19.023409
65977,-2.1728299,-30.092024
66023,-23.631165,-24.08087
66070,-24.551336,-27.106104
66116,-25.679907,-13.305469
66162,-51.243206,-22.770962
66209,-6.2042546,-24.198748
66255,-34.9407,-26.827177
66301,-52.803265,-22.518877
66347,-51.894524,-23.790718
66394,-8.073124,-12.281262
66440,-40.761593,14.474074
66486,-22.315666,9.526535
66533,-49.984146,-21.976334
66579,-41.57528,12.685951
66625,-17.857151,-20.847061
66672,-48.171715,-20.873272
66718,-36.18609,-4.425611
66764,-25.611307,-7.9830885
66810,52.215626,-1.0777824
66857,13.816447,5.8542643
66903,-20.028894,-29.074196
66949,-26.080923,-24.215729
66996,-51.935215,-15.54252
67042,-52.58548,-21.731909
67088,3.3265946,-26.088985
67135,13.919089,-25.64846
67181,29.549036,-17.274805
67227,-36.672176,-19.953714
67273,-12.455305,2.4656065
67320,-5.8578115,-32.946968
67366,-41.9633,11.547454
67412,11.842095,-27.43311
67459,51.42045,-5.4814754
67505,-36.388027,-24.281584
67551,-48.272717,-23.902205
67598,-15.076793,0.21697702
67644,7.034538,-18.950253
67690,-24.38744,-27.542
67736,-41.650414,12.471016
67783,38.506626,-5.881774
67829,-2.4006176,-5.7517514
67875,-27.594488,-30.50188
67922,-24.681576,-20.146008
67968,13.326441,5.9840217
68014,9.480867,8.100908
68061,-41.422123,-13.840967
68107,-45.455727,-21.711586
68153,-12.090301,-21.79173
68199,-18.254978,-10.534892
68246,7.526014,-18.732761
68292,19.567614,11.617403
68338,11.633859,-27.15259
68385,20.6656,3.7237155
68431,-16.463556,-6.1322994
68477,35.548855,-9.176837
68524,25.907892,-2.2312024
68570,58.907536,4.084825
68616,3.0389993,-10.203308
68662,27.403152,-21.117054
68709,-19.854092,-19.422802
68755,-26.19009,-21.008158
68801,-10.616086,-28.498377
68848,-13.591679,-1.0307192
68894,-6.870788,-17.546827
68940,-28.58878,-25.914482
68987,-38.645805,-26.458504
69033,19.50313,-25.974579
69079,11.0540085,-19.868341
69125,-2.1152973,-21.249102
69172,-8.3074,-35.397713
69218,15.480833,-28.453709
69264,-42.6572,-12.5486145
69311,-3.1106362,-26.770683
69357,-44.212746,-7.723373
69403,-15.184191,-6.401879
69450,31.131107,-14.994426
69496,32.451797,1.4304075
69542,-20.266127,-5.1453686
69588,-44.07416,-21.960987
69635,-25.373863,-20.70576
69681,30.445868,-18.82846
69727,58.08619,2.4719324
69774,-27.024382,-31.395058
69820,-16.191355,-7.759182
69866,-11.402083,-28.851791
69913,-25.339943,-19.761816
69959,-4.101533,-32.339424
70005,32.99882,6.221948
70051,-50.680145,-13.7673
70098,-21.384386,-24.322548
70144,-51.733788,-14.023178
70190,41.520775,-9.987356
70237,5.629715,2.4160943
70283,0.07269261,-32.989376
70329,21.33088,25.822096
70376,-2.8904133,-21.553335
70422,-49.735466,-23.358692
70468,-45.6476,-20.971434
70514,-25.517084,-16.554712
70561,-23.974543,-23.978252
70607,-18.65825,7.5695148
70653,-29.356455,-21.281546
70700,-42.322807,10.404892
70746,-9.976575,-25.610104
70792,-39.766922,-9.423169
70839,-25.792383,-29.192074
70885,-18.015196,-12.845019
70931,-37.704678,-21.61649
70977,-51.11747,-15.843667
71024,-43.459396,-4.0125575
71070,-24.535381,-1.1483023
71116,-20.758072,2.4043303
71163,-45.151608,-24.337944
71209,41.821194,-9.613329
71255,37.97572,-10.020853
71302,-9.3962,-35.238407
71348,-47.117344,-18.964983
71394,-15.957893,-14.566523
71440,-27.403488,7.428937
71487,-26.550325,-3.3739839
71533,-41.14187,-13.073664
71579,-19.408295,-11.911248
71626,-5.100721,-29.903471
71672,-48.98265,-19.707195
71718,-25.36479,-24.852789
71765,-41.81422,-10.677161
71811,-31.474514,-29.19086
71857,-3.7401438,-28.081663
71903,-53.39386,-23.011953
71950,7.8524857,-10.263862
71996,-49.32946,-19.42948
72042,-51.89938,-22.898293
72089,-49.373787,-24.022354
72135,-41.43116,-22.467379
72181,-39.866867,16.167152
72228,-30.846228,-16.37586
72274,-47.080334,-23.738413
72320,-50.658257,-13.570407
72366,-48.944016,-23.91701
72413,-51.508934,-21.485521
72459,-42.995876,-17.018864
72505,-24.868832,-17.267645
72552,-47.560265,-14.478341
72598,-43.775444,-8.824413
72644,-47.331985,-14.712975
72691,-29.57499,-24.552372
72737,-43.496643,-15.387265
72783,-39.992977,-25.155111
72829,2.7635098,-9.936838
72876,-10.321521,-16.210659
72922,-52.05931,-22.197811
72968,-39.017895,-25.170418
73015,-38.1022,-1.2195078
73061,-26.353815,-24.46155
73107,-43.199257,-20.768068
73154,24.072918,3.147593
73200,-42.9927,-22.110172
73246,-47.1272,-13.857425
73292,14.236514,-21.16954
73339,-34.32366,-21.213564
73385,-18.42037,-19.144869
73431,-44.031567,-19.887959
73478,-41.796852,-15.512289
73524,-5.962208,-10.837836
73570,7.1106925,-9.361039
73617,49.99784,-2.9546854
73663,-30.26868,-19.987661
73709,32.473255,-9.817445
73755,-35.32851,18.019482
73802,-3.6685884,-31.482042
73848,26.781708,4.112257
73894,-35.276333,-1.9801763
73941,-26.95972,-28.564947
73987,-29.594482,-21.531351
74033,-5.9453115,-21.601036
74080,30.900505,6.620799
74126,-38.17459,-20.335428
74172,39.237793,-13.841079
74218,9.242156,-12.032731
74265,-4.5603604,-31.81406
74311,-29.787504,-9.300609
74357,-40.3151,-22.443838
74404,16.58541,-18.75693
74450,28.716091,-21.396843
74496,-7.3708177,-35.123123
74543,10.374256,-24.296244
74589,9.325021,-10.021834
74635,10.528331,-9.232898
74681,-3.9392133,-17.380474
74728,-7.9722104,-35.653778
74774,-51.610653,-16.804108
74820,2.7054837,-2.8032694
74867,-7.4762154,-33.085064
74913,-6.419783,-33.391434
74959,-35.183502,0.17031938
75006,-51.534714,-23.821787
75052,54.274086,7.217882
75098,32.332413,-17.015219
75144,-8.706532,-30.316542
75191,21.151249,9.357634
75237,-26.79726,-13.468721
75283,-6.6151543,37.911648
75330,-4.147301,29.786617
75376,1.5841975,-20.186672
75422,-5.9904237,-31.557669
75469,-21.893122,-21.587646
75515,-18.803232,-19.866535
75561,22.330696,-18.818272
75607,22.237453,-3.6152225
75654,25.630121,-19.465122
75700,-11.23759,-33.47751
75746,-21.350988,-26.177233
75793,0.38766617,24.770744
75839,-38.043587,-25.46473
75885,-2.2572498,32.645706
75932,-12.469577,35.98296
75978,-1.1750865,-24.505539
76024,-4.559254,-24.966833
76070,40.416454,-6.219836
76117,-8.618549,32.27557
76163,-7.0343857,32.151085
76209,-22.77307,-23.63681
76256,-7.2652235,-9.797911
76302,-22.509731,-23.691513
76348,-4.068592,9.431645
76395,-12.813841,-1.2058294
76441,-34.870495,-22.565897
76487,-11.024688,-21.730234
76533,-4.767418,-8.785597
76580,21.017872,1.1941962
76626,-34.446312,-27.997152
76672,-2.3207173,-29.60974
76719,13.160164,-24.601217
76765,-9.756607,-26.726278
76811,15.341938,-26.544735
76858,-5.3184724,0.3395118
76904,-10.063274,13.577927
76950,-14.80494,-0.6962844
76996,-3.1280184,-8.93307
77043,-26.041069,-27.207178
77089,-26.717695,16.525696
77135,-0.5941984,-6.2681627
77182,-28.74676,-29.197042
77228,16.120607,-7.504435
77274,-24.416714,-31.1973
77321,-39.46577,-8.925407
77367,-26.941555,-22.815704
77413,-9.4689245,-25.059267
77459,-21.090889,-24.812088
77506,-40.209705,-24.61123
77552,-20.77854,-24.302635
77598,-45.06896,-20.880777
77645,-23.130194,-27.778193
77691,-36.136856,-22.506372
77737,-9.062974,-33.51856
77784,-33.478313,-6.28763
77830,-45.35825,-15.558666
77876,-32.374832,-27.094715
77922,-45.207077,-18.971619
77969,-32.58111,-29.074152
78015,-26.070187,-23.736769
78061,-41.023838,-22.196339
78108,-25.550377,-26.137222
78154,-31.047268,-15.841574
78200,-53.161915,-23.802568
78247,-32.253468,-1.8963804
78293,-19.976158,-28.849947
78339,-39.4555,-18.389423
78385,-41.692017,-18.40259
78432,-1.976305,-26.479088
78478,-33.434185,-28.92529
78524,2.9014966,-20.591166
78571,-37.6918,-26.399513
78617,10.145331,-10.5449705
78663,14.591203,9.360604
78710,11.7741785,-4.8761063
78756,-33.22841,-3.4774356
78802,2.4360642,-22.20445
78848,-12.82076,-3.614828
78895,18.804863,-7.7339177
78941,-17.495539,-15.156234
78987,-37.274166,-20.180798
79034,13.689251,-24.825827
79080,-33.39091,2.3746533
79126,6.5571194,-20.253265
79173,7.521511,10.707572
79219,-11.86543,-15.350675
79265,-6.0086584,-9.433148
79311,10.427265,-23.444057
79358,-3.572712,-25.643026
79404,-4.8383718,-4.5648584
79450,-21.018873,-26.70169
79497,-35.15996,-28.12144
79543,-4.0870204,-14.059734
79589,-7.5050826,-24.197775
79636,-45.76596,-15.389982
79682,-36.894836,-0.63007694
79728,4.830001,-21.18403
79774,-7.518477,-20.166517
79821,30.55318,-17.18079
79867,-6.6015463,29.052885
79913,-4.6891894,-30.034887
79960,-20.561598,-24.295542
80006,-10.19487,-26.031364
80052,-14.153443,-15.722701
80099,-6.319132,-29.910322
80145,-42.290127,-24.352688
80191,-35.112312,-23.654312
80237,-1.8266674,-28.915674
80284,-38.0545,-14.610491
80330,40.447113,-6.518656
80376,2.5285416,-25.704853
80423,28.831982,15.500588
80469,2.5174358,23.363302
80515,-36.63095,-3.7221637
80562,6.270427,20.157305
80608,-42.385952,-23.88915
80654,23.387228,-19.9245
80700,-2.1403286,-23.711895
80747,-5.4309115,-30.913836
80793,-22.639223,-24.16284
80839,14.842295,-20.756374
80886,13.507991,-22.584143
80932,-22.464724,-27.031908
80978,-9.353068,-30.730515
81025,-25.768667,-21.659395
81071,4.1959267,-15.8483
81117,-37.253815,0.6153962
81163,-43.304607,-14.97465
81210,-25.927256,-20.183653
81256,-40.250763,-12.186397
81302,-23.19866,-26.326763
81349,17.015903,-18.010267
81395,-22.678728,16.253643
81441,-29.542753,4.008962
81488,32.625053,4.6365957
81534,-18.19034,-14.529391
81580,-32.805706,-6.8394566
81626,33.178944,-5.648716
81673,-53.70916,-23.958126
81719,-39.393295,-19.03772
81765,-16.513933,-15.0251875
81812,53.751076,-0.7695304
81858,-24.07035,23.79794
81904,-32.36182,-9.269727
81951,-2.7663622,-34.21518
81997,-28.451029,-24.770391
82043,-6.4254665,29.786228
82089,-36.095695,-18.065987
82136,3.7954602,1.3674809
82182,-36.215225,-3.6414387
82228,-41.0077,14.233601
82275,-28.170246,-11.638309
82321,-32.346516,-8.377757
82367,16.053997,-0.7616492
82414,-18.568466,10.664027
82460,-16.444902,-10.996947
82506,-32.42198,-13.94927
82552,-2.1627853,-7.6869144
82599,-22.32232,-26.13924
82645,-34.06405,-26.801897
82691,-7.4133883,-11.092164
82738,27.904022,-13.094243
82784,-7.0545983,13.366837
82830,-6.0154753,4.757359
82876,-21.76635,-7.738335
82923,12.206892,10.561926
82969,0.097232245,20.613333
83015,-10.208726,12.614841
83062,5.042142,21.811716
83108,-17.022465,10.748403
83154,-22.88207,2.5950584
83201,-36.34884,-4.600363
83247,-1.1314278,7.2020364
83293,-21.597069,-7.1689367
83339,28.3903,16.498846
83386,-23.41667,8.728619
83432,8.384513,8.298052
83478,-12.225818,14.804671
83525,24.372736,-19.924986
83571,35.56876,-4.3618593
83617,-26.186054,-28.700356
83664,-4.0742373,-14.342648
83710,-52.91836,-24.024858
83756,-4.3319373,-24.404566
83802,23.541468,1.5424294
83849,6.4269376,-19.896461
83895,-34.28874,0.06572078
83941,-32.517464,-21.268707
83988,-17.867153,-17.483177
84034,-31.210293,9.769549
84080,39.353344,17.74718
84127,14.911352,-24.56202
84173,-11.251903,7.900614
84219,-35.431477,14.357669
84265,-29.382744,-19.700182
84312,15.273556,-23.46996
84358,19.362404,14.409722
84404,-23.631517,3.1050644
84451,-39.222736,-26.258232
84497,-33.263607,2.7425318
84543,-36.984646,21.36905
84590,19.839634,3.1159768
84636,-7.1067095,-4.7117023
84682,-13.718821,14.726092
84728,45.89792,1.402416
84775,-1.2513651,15.6872015
84821,-53.860348,-23.662903
84867,32.26236,5.909337
84914,-7.0849557,-23.379004
84960,-12.213054,35.510418
85006,15.014209,-1.8735037
85053,-12.124784,20.433369
85099,45.351692,2.2349908
85145,-2.9989944,-2.9916387
85191,45.472466,16.099312
85238,0.6456535,4.273135
85284,10.893144,22.451302
85330,9.237054,14.455406
85377,11.489365,-4.4817877
85423,56.48429,1.7323065
85469,28.615519,-20.27225
85516,41.224342,16.747824
85562,-23.440205,-26.34765
85608,-4.754402,5.145152
85654,3.550318,-16.34887
85701,-33.14989,-26.782154
85747,-12.746194,-24.755232
85793,-26.056793,-30.491512
85840,-8.010292,-10.288824
85886,-45.805077,-23.336483
85932,6.159343,22.537449
85979,-33.36074,3.4058716
86025,21.343033,-4.008255
86071,14.886565,-5.9091215
86117,15.85049,13.288851
86164,-24.314093,-30.581562
86210,-28.689268,-23.247337
86256,-29.600937,10.328248
86303,-9.388302,36.802063
86349,-21.95557,-2.020748
86395,-14.080075,-0.6740733
86442,16.681355,-8.834664
86488,-40.368805,-1.90669
86534,-12.2936735,29.90184
86580,-32.43555,15.064912
86627,-5.496952,-24.426725
86673,-34.832157,-7.118236
86719,10.71665,0.8416565
86766,-39.6995,-23.52282
86812,15.566427,-7.9765162
86858,-9.851898,12.480454
86905,-13.295054,3.0794785
86951,18.609255,3.0760698
86997,-12.257804,40.83677
87043,-4.6596475,-19.008404
87090,27.183567,4.6681504
87136,-16.738762,21.550257
87182,-39.71426,16.205511
87229,-8.664167,-34.834625
87275,20.52528,31.901836
87321,19.846277,-1.3838344
87368,37.874714,-3.213109
87414,-6.951881,-15.4278345
87460,37.59532,9.187711
87506,-19.824469,-24.522593
87553,-11.754384,-26.298723
87599,-31.90663,-6.781873
87645,16.839478,-7.704154
87692,26.163685,-0.7126529
87738,-15.2296505,-14.9757395
87784,0.0066194916,19.420292
87831,6.1843796,13.632835
87877,7.4576497,-23.44989
87923,28.336977,-13.382888
87969,13.62825,-21.476423
88016,-2.4681556,-22.281128
88062,-10.00156,33.689667
88108,0.0670855,-27.038837
88155,-45.90281,-23.9793
88201,-33.86582,-7.9297447
88247,-52.744003,-22.344877
88294,-23.347092,15.728092
88340,-1.976801,10.805647
88386,8.168664,-6.297988
88432,13.855806,8.284095
88479,13.130977,-17.138681
88525,27.139639,-9.928292
88571,19.412306,2.972016
88618,-4.615181,11.211118
88664,33.16958,-9.387523
88710,18.355417,-3.1371992
88757,7.304435,21.16668
88803,-7.07984,-16.320053
88849,-5.871537,28.147125
88895,18.790678,2.114173
88942,32.81442,0.9970147
88988,-9.391295,14.243192
89034,-29.436216,4.9216733
89081,-11.510453,34.558716
89127,5.4857516,-1.8651453
89173,-1.3723141,-5.699231
89220,8.066463,-5.879306
89266,-20.484163,25.237434
89312,-42.90656,-21.545723
89358,-32.021442,-14.29845
89405,28.431454,-11.545912
89451,-26.973215,13.38707
89497,29.725544,1.6801852
89544,4.3177814,-17.790611
89590,-32.78962,-28.670534
89636,14.808255,-24.943815
89683,-2.8788724,6.130241
89729,-43.072475,-24.680927
