variant,base_variant,detector,target_months,min_volume,cost_multiplier,net_return,net_return_baseline,net_delta,sharpe,sharpe_baseline,sharpe_delta,tstat,tstat_baseline,tstat_delta,cost_return,cost_return_baseline,cost_delta,event_count,event_count_baseline,hazard_exit_count,hazard_exit_fraction,event_tstat,event_tstat_baseline,active_fraction,active_fraction_baseline
rank_pct_target3m_minv10_lb126_entry0p1_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p1_both_costx1p0,rank_pct,3,10.0,1.0,0.07155477177526003,0.0729454718750269,-0.00139070009976687,2.5982716533602037,2.633280827883792,-0.035009174523588094,4.498798094932268,4.559415008274714,-0.06061691334244568,0.06401998183420378,0.0624964735552396,0.001523508278964178,311,275,21,0.06752411575562701,7.350304626534622,7.46925878912069,0.8655913978494624,0.8698924731182796
mad_z_target3m_minv10_lb126_entry2p0_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb126_entry2p0_contango_only_costx3p0,mad_z,3,10.0,3.0,0.004990624642131032,0.0048847401396593,0.00010588450247173229,0.3470762775221447,0.3372331082362561,0.009843169285888631,0.6009479778965762,0.5839049442421916,0.017043033654384532,0.04802469446826671,0.0474095306809083,0.0006151637873584095,71,70,1,0.014084507042253521,4.8715275943588985,4.837506071949676,0.34623655913978496,0.3483870967741935
mad_z_target1m_minv500_lb126_entry1p5_both_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb126_entry1p5_both_costx1p0,mad_z,1,500.0,1.0,0.020642305694000492,0.0214306760768456,-0.0007883703828451064,1.1379706759209764,1.1822183195802791,-0.04424764365930267,1.968548139586522,2.0450910755774814,-0.0765429359909593,0.02450570458742822,0.0240955953958559,0.0004101091915723193,163,133,5,0.03067484662576687,3.605572905958492,3.838706659246225,0.8039702233250621,0.8052109181141439
curve_md_target6m_minv500_lb126_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target6m_minv500_lb126_md3p0_comp1p25_both_costx3p0,curve_md,6,500.0,3.0,0.006641250922352687,0.0066412509223526,8.673617379884035e-17,0.7911474915667128,0.7911474915667128,0.0,1.3616828682886692,1.3616828682886692,0.0,0.005522866012742185,0.0055228660127421,8.500145032286355e-17,20,19,0,0.0,1.2769734180488352,1.1814406003506992,0.2867132867132867,0.2867132867132867
rank_pct_target1m_minv1000_lb126_entry0p1_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb126_entry0p1_both_costx1p0,rank_pct,1,1000.0,1.0,0.018451565677933348,0.018511772540745,-6.0206862811652134e-05,1.0767363924778044,1.0797153597411429,-0.002978967263338461,1.8626204234321382,1.8677736673497705,-0.0051532439176322775,0.015341002105912733,0.0153410021059127,3.2959746043559335e-17,127,116,1,0.007874015748031496,5.084870654035408,4.850678614711998,0.764102564102564,0.767948717948718
mad_z_target3m_minv1000_lb126_entry2p0_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv1000_lb126_entry2p0_contango_only_costx3p0,mad_z,3,1000.0,3.0,0.0005351853878662524,0.0005351853878662,5.2475385148298415e-17,0.08523169111581558,0.0852316911158155,8.326672684688674e-17,0.1474402552983739,0.1474402552983739,0.0,0.006181542998978476,0.0061815429989784,7.632783294297951e-17,14,14,0,0.0,0.6653425770949931,0.6653425770949931,0.2046875,0.2046875
