ts,md_signed_flow_ewma,md_notional_share_ewma,md_signed_flow_ewma_q950,md_signed_flow_ewma_q990,md_signed_flow_ewma_q995,md_notional_share_ewma_q950,md_notional_share_ewma_q990,md_notional_share_ewma_q995,complex_trades,complex_notional,complex_signed_notional_ratio,signed_share_GC,signed_share_SI,signed_share_HG,signed_share_PL,signed_share_PA,notional_share_GC,notional_share_SI,notional_share_HG,notional_share_PL,notional_share_PA
2026-02-27 02:00:00+00:00,6.135629379022922,8.302820933281575,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,8716.0,3838835255.0,-0.03548869408307025,-0.03059678579512264,-0.021830905582844555,0.0026774332101417568,0.012867742874785076,0.001393821209970106,0.618612986037089,0.20853320651292184,0.054114884125184996,0.10919036300243627,0.009548560322367885
2025-02-24 19:00:00+00:00,6.130157516104388,3.41691961348565,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3518.0,1262022442.5,0.08615944640778446,0.024646574381342667,0.0591411233956721,-0.004174509757182864,0.00900172185329422,-0.0024554634653416634,0.6024523926007758,0.2906764671104492,0.06494398177075207,0.03351514487825758,0.008412013639765363
2024-12-12 23:00:00+00:00,6.0532644386952885,3.2826326948599345,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1719.0,484396625.0,0.020954238688182438,0.06199039888025644,-0.027643204574350617,-0.0030675533711656214,-0.002604353405641503,-0.007721048840916264,0.6579278499308289,0.1964160051693176,0.08807839030670372,0.03684464151664971,0.020733113076500068
2024-01-19 00:00:00+00:00,6.025362433482763,3.887893286473228,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2107.0,523789515.0,-0.021093573245734024,-0.04682044847728577,-0.0012925993755335098,0.036439088514400676,-0.001905622337629267,-0.007513991569686155,0.6671546680349262,0.11566707286991035,0.15583005704113798,0.034599002998370446,0.026749199055655017
2025-12-08 06:00:00+00:00,6.01966978726515,2.402100606289635,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,5206.0,2095401662.5,0.012313532990718433,0.01479407531013162,0.0011601952234301044,0.006405078673072781,-0.012150066717817163,0.002104250501901088,0.6278899714292844,0.2518116380467461,0.0656103624237723,0.04396998754409454,0.01071804055610269
2023-07-03 18:00:00+00:00,6.012949927355531,4.407706580640122,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1216.0,334750370.0,-0.04455961467645279,-0.023000930514281433,-0.006546968118362349,-0.021798220865297327,-0.0002747271048572702,0.007061231926345593,0.7366528975009049,0.12067581881985671,0.10050720780383304,0.020981873746696682,0.021182202128708624
2024-07-04 08:00:00+00:00,6.012196952814762,3.414089537141488,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,4446.0,1237155522.5,0.013843863757234284,-0.012234217707256773,0.01625973827393233,0.0069729006120166255,0.010064219714946953,-0.0072187771364048536,0.626468900558135,0.09402928563494328,0.19201026724592743,0.062494891380966214,0.024996655180028103
2025-10-23 04:00:00+00:00,5.998107213874031,1.5502647581276958,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,4945.0,2316738117.5,-0.014656079270901883,0.007269276519770473,-0.009038742809047774,-0.002706763640064294,-0.0063384570267467875,-0.003841392314813502,0.8462116823612024,0.10557939119331644,0.013411167306871922,0.026260044042289127,0.008537715096320118
2025-12-04 21:00:00+00:00,5.987769428304935,2.4026006007019114,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1721.0,830547925.0,-0.07929801281485352,-0.013228941605025381,-0.06372221085255254,0.0012781321439096966,-0.0030896832353172156,-0.0005353092658680714,0.5753042366579869,0.3495527967275338,0.03774484175612142,0.032569505245588326,0.0048286196127694855
2025-06-02 19:00:00+00:00,5.986158188398339,3.59268285086978,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,4148.0,1874781300.0,0.038175939508250906,-0.008891394425579133,0.043080851617199295,0.002059500220105673,0.001022503264780804,0.000904478831744268,0.7423635226146111,0.2116043882025066,0.03383201283264347,0.008316956756502744,0.0038831195937360802
2025-07-31 03:00:00+00:00,5.980633639941862,3.3388208866956823,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,6646.0,1968163122.5,0.015292312235669379,0.03774988930065171,0.006434629251620886,-0.03651174751649682,0.0072975150462915965,0.0003220261536020117,0.5851862362592357,0.1327116370660481,0.22894694669801183,0.04809538595549008,0.005059794021214316
2025-09-25 22:00:00+00:00,5.967980319657475,4.590108197396006,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3474.0,1389566232.5,-0.09513343942027606,-0.03728137514308804,-0.059025272118506236,-0.0003622713248394946,0.0013528322407618666,0.0001826469253958357,0.5815298048414543,0.36333142184354283,0.01863035521050631,0.031259226069312245,0.005249192035184261
2023-07-13 04:00:00+00:00,5.948698779906759,3.0343274821743758,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2926.0,887540205.0,-0.003324429680343326,-0.009077391598276948,-0.003561810475954721,-0.0013010678203586282,0.002283203609914212,0.008332636604332758,0.732471144786055,0.09909106033117678,0.13134258520716816,0.02028971746693999,0.01680549220866
2025-11-06 04:00:00+00:00,5.91087372021894,2.875601953557985,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2808.0,1352194637.5,-0.0004889976499407616,-0.019178437246242963,0.022775049645913124,0.0007459355125567121,-0.0010992426376931258,-0.0037323029244745102,0.7907451267347597,0.16015218445207005,0.028135289436096438,0.008271261170417118,0.012696138206656658
2025-05-09 16:00:00+00:00,5.90068466429238,2.9750114116133157,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,10348.0,3800807707.5,-0.08195698558633277,-0.06549676783405123,0.0010402591512846217,-0.007161494238787401,-0.006255719002327349,-0.004083263662451411,0.7405207252253501,0.09733286408307464,0.11653758137407692,0.03139952062413039,0.01420930869336804
2025-06-10 10:00:00+00:00,5.886126348049211,3.675833122802381,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,5148.0,1897634262.5,0.032686448714455585,0.002667426542631789,0.03804903369781984,-0.0002432238967860646,-0.0029793544054962486,-0.004807433223713729,0.6184062509779858,0.28268840345097845,0.05357244781513846,0.0308271784273815,0.01450571932851576
2025-07-31 02:00:00+00:00,5.885331069884231,3.8245793167676854,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,9539.0,2755273287.5,0.013530454553866101,0.037406086164873766,0.005121678878106569,-0.03391363224255119,0.0025112608725206174,0.0024050608809163365,0.5810691401333451,0.09639198086262432,0.2618731563846731,0.050161392565673035,0.010504330053684376
2024-09-11 00:00:00+00:00,5.884266023204886,2.7027074261362123,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1904.0,613087695.0,-0.029181453397135952,-0.03311023882154412,-0.002573082142840919,-0.0015028029554564784,-0.0005307315782940318,0.008535402100999597,0.7902319259563675,0.1065030753879345,0.06300729946961339,0.023503570724902577,0.01675412846118205
2025-01-09 23:00:00+00:00,5.878378671508609,5.514832152822982,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1673.0,490219685.0,-0.04289878220618579,-0.007167174447513261,-0.004423016999001173,-0.035161455215736596,-0.004024522189475113,0.007877386645540356,0.7164869154530178,0.11301764636399698,0.10486273108351411,0.03566971203940943,0.029962995060061694
2024-12-24 08:00:00+00:00,5.869520879391369,4.261662493552041,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3829.0,911275497.5,0.061637221843551214,0.04529794789089015,-0.0006731224549357531,0.01604281585547624,-0.007138669938834825,0.008108250490955399,0.6553503760809721,0.10069904792979469,0.15684105727861952,0.060574842790612836,0.026534675920000802
2026-05-13 20:00:00+00:00,5.861669229005031,3.0029706319636524,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1964.0,922274930.0,-0.10309436146117514,-0.006665864808880796,-0.07411046617086295,-0.012028734208355853,-0.007982391975026362,-0.002306904298049173,0.5039370960674384,0.3262328457740904,0.11980204753044735,0.04046275008255944,0.009565260545464464
2024-07-02 16:00:00+00:00,5.860108209142845,3.092001130352597,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,8986.0,2608429857.5,0.056686836747727266,0.06336250120921644,0.010762940364019353,-0.009077534683142232,-0.0005619338376247673,-0.00779913630474152,0.57302372755101,0.1883531959225781,0.18612781980854934,0.02773369381277296,0.024761562905089542
2024-04-08 22:00:00+00:00,5.82321579300254,1.466278898200057,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1476.0,470178390.0,0.08971214095994501,0.042092725699281935,0.06400363274883816,-0.014848672649544781,-0.00041394926721323785,-0.001121595571417053,0.6431526978515537,0.21518641041754386,0.11716207331434352,0.019335565379770006,0.005163253036788867
2024-04-04 22:00:00+00:00,5.797755988462453,3.4027456211672935,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2162.0,681303232.5,-0.03983652022376101,0.004716181938854958,-0.0302780744549014,-0.015346066921823977,-0.0037413223340313447,0.004812761548140754,0.5788509010193196,0.2957086366091768,0.09526618897995615,0.02054500746846229,0.009629265923085138
2026-02-27 01:00:00+00:00,5.773318669071095,4.777074268954344,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,6171.0,2853653075.0,0.06889672722392857,0.04453616002358661,0.01036118414639453,0.00295605747380487,0.012169373461768824,-0.0011260478816262555,0.5924482183245068,0.29437687515676725,0.03445982129414943,0.06871136394181343,0.010003721282763148
2025-07-29 05:00:00+00:00,5.77166639183922,2.8184566246240808,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,4112.0,1451414242.5,0.04497526143023224,0.056764325157846865,0.006189997133089315,0.0012602019095868146,-0.01906105727083631,-0.00017820549945443988,0.7880407029973043,0.10765841027634811,0.030277116079767283,0.07029861083921395,0.003725159807366297
2023-08-04 19:00:00+00:00,5.7515593933500755,2.919949266234787,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2531.0,782753005.0,0.026506682015229058,0.02111574135700699,-0.0001650584528896192,0.012269547275644123,0.0008280389801889039,-0.0075415871447213415,0.7380851639145096,0.11736860083980132,0.11283872362776812,0.01645876785870659,0.015248743759214313
2025-12-24 08:00:00+00:00,5.74562500742872,5.505968555961633,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,13411.0,5142739330.0,-0.06685640578636912,-0.02430363897133398,-0.020213410272147705,-0.00528083590423783,-0.00809202495589058,-0.008966495682759017,0.5205131075542964,0.2456584018618731,0.030822279689606588,0.14880505814009437,0.05420115275412958
2024-09-24 23:00:00+00:00,5.740366642223511,2.5242346325919947,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1958.0,642487252.5,-0.12140984462567217,-0.1139529223577864,0.006840174622764208,-0.02540262462250175,0.010939454397968775,0.00016607333388299404,0.7390654182668005,0.10765365340847755,0.11660591273754493,0.035846672304210424,0.0008283432829665363
2025-06-10 20:00:00+00:00,5.739719297173272,1.5223371994248063,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2413.0,922544400.0,-0.09180096914576685,-0.04494317021489697,-0.017091209919002273,-0.026290360659064215,-0.0012588824993138542,-0.0022173458534895446,0.6883011592721174,0.18750520300161164,0.08556859160382958,0.03091224660840172,0.00771279951403965
2026-04-16 23:00:00+00:00,5.738589728747945,1.3092059360430544,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,909.0,430632325.0,-0.0969215850203535,-0.07263990226465233,-0.01745346218493932,-0.015854679511111944,0.006843506232375844,0.002182952707974256,0.7415529013062361,0.1502936989228572,0.084721693848691,0.02052261171987031,0.0029090942023453532
2024-12-23 19:00:00+00:00,5.720994970660799,3.517160088657066,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2469.0,751307607.5,0.1363640923867525,0.12554401028076906,-0.0032080734654347286,-0.0009673467867820039,0.007286343097490863,0.007709159260709336,0.7638746690049987,0.10702324081018973,0.06852417969160521,0.03829775542369974,0.0222801550695066
2025-06-09 18:00:00+00:00,5.717152120193298,5.982949850125041,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,4133.0,1591739257.5,0.03814646759128513,-0.014512081605802828,0.05437420079462983,-0.0011660986504254765,-0.0010336460524219997,0.0004840931053055968,0.5287484718583062,0.39473547381550333,0.0348729147933326,0.0352293063928531,0.006413833140004716
2025-05-22 03:00:00+00:00,5.70531050319918,2.098614942655131,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,5652.0,2314277167.5,-0.05365502315098133,-0.04788492992812625,-0.001898821827269313,0.0029599954993290577,-0.0015812259012834944,-0.00525004099363133,0.8676248109767518,0.05587961840357222,0.03235176993984667,0.03251332254264225,0.011630478137187084
2024-07-03 09:00:00+00:00,5.696581158232566,1.3820967637667176,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,6380.0,1843755152.5,-0.06813798314253118,-2.2410784828979618e-05,-0.006387060116975049,-0.05469060648496276,-0.0037434336064858806,-0.003294472149278509,0.6195853166571693,0.1348270130461371,0.2035328617203688,0.03165220713871334,0.01040260143761144
2025-08-19 19:00:00+00:00,5.69202297425588,2.101443093376351,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3975.0,1575502737.5,-0.04217808126785308,0.012408445593068987,-0.057469925532262045,0.0007650177123224452,0.0016217140974659843,0.0004966668615515497,0.7355463893632238,0.18948477073020636,0.02296791470982766,0.04718589071953295,0.004815034477209215
2025-06-26 20:00:00+00:00,5.682927475896637,3.2412837807094363,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2794.0,941674327.5,-0.028458222463328225,-0.02547882988771402,-0.006164153391980414,-0.011588653509299371,0.017212102450568294,-0.002438688124902715,0.600877419587506,0.15057042106736207,0.13982168107901402,0.09957965005688232,0.009150828209235639
2025-08-18 20:00:00+00:00,5.680581688768462,3.3341743997900726,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1542.0,712192477.5,-0.18899541802588052,-0.16800893547769885,-0.01200883226121972,-0.00032066471805720524,-0.0031016053521851473,-0.005555380216719573,0.8586797801441254,0.07461999624953916,0.032560141018900327,0.013065021456927702,0.02107506113050738
2024-02-09 04:00:00+00:00,5.680047382067156,2.42208023903282,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1083.0,254999065.0,-0.1176081861319766,-0.04094356189109948,-0.07076800458072267,-0.0014593680961143916,-0.004082348301943774,-0.00035490326209627475,0.6095543918955154,0.21644618579287733,0.14189787323337832,0.028227025067719368,0.0038745240105096074
2024-10-10 04:00:00+00:00,5.665124554141145,2.956107804566174,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1792.0,504300855.0,0.07996034430677298,0.05530773886948893,0.01280584781082713,-0.005073806587141321,0.016919572741949843,9.914716484071796e-07,0.6347710237374077,0.22183955051989748,0.08830051458072583,0.0462865267202452,0.00880238444172378
2024-10-16 23:00:00+00:00,5.62525882079136,3.409648364400528,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,709.0,202865885.0,0.07386440307595336,-0.0038856212812716155,0.028336701363070482,0.03449144492678007,0.0144141534689285,0.0005077245984459141,0.681631216604014,0.15258159349956746,0.1102945426235663,0.05346002360130685,0.002032623671545366
2025-11-18 21:00:00+00:00,5.617671746388177,1.847875657549564,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2011.0,906015670.0,-0.04358928196021157,-0.03277007339177699,-0.00936537333841036,0.005218687332416668,-0.0023070351531557947,-0.004365487409285096,0.7191657623316824,0.19851229504672915,0.055982144326488306,0.014956496282233176,0.011383302012866952
2024-07-08 22:00:00+00:00,5.602174854446419,4.445703910154849,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1378.0,388034647.5,-0.01689715736015558,0.04151549379363089,0.0020009166836061983,-0.06329695726462159,0.0023577920319602388,0.0005255973952686789,0.35765705689979654,0.19012741639263026,0.420915731500497,0.028152009286748034,0.0031477859203281585
2023-07-17 20:00:00+00:00,5.5944680712969586,1.5830566153532033,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,976.0,303521710.0,-0.06819980027128866,-0.03273149719669147,0.02437922809541367,-0.062324125018931927,0.0016283843419305987,0.0008482095069904555,0.6580989544372295,0.11930093896743003,0.20697852222827817,0.011390420803836404,0.00423116356322584
2023-12-15 06:00:00+00:00,5.584723579444545,2.6149425232370156,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2906.0,663997790.0,-0.006388552889611274,-0.013333960042246526,-0.01632949712076602,0.023397555284031896,-0.00575120890086095,0.005628557890230327,0.538937260619497,0.12208993948609377,0.28870190215542735,0.03335736252977589,0.016913535209206042
2024-02-23 03:00:00+00:00,5.581127687337645,1.8026730663122157,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2393.0,685791962.5,0.000902401943796476,0.07921973859528865,0.01661593547766317,-0.09307188402634567,-0.0017200187002774912,-0.00014136940253218556,0.6284600922251258,0.11643192012475649,0.24575854882522044,0.008925330617300725,0.00042410820759655667
2025-10-02 20:00:00+00:00,5.579950818374799,2.1680416000731437,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3260.0,1613322585.0,-0.001725928853837992,-0.012944590371553003,0.0036649675985289724,-0.0019232204574883578,0.0036660182253631566,0.00581089615131124,0.7441556209293382,0.18423011167354358,0.03048779609069937,0.024065624172737905,0.017060847133680956
2024-01-04 19:00:00+00:00,5.577096642219939,2.6342574199297117,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2385.0,725581442.5,0.02603720119261457,0.04862702921181725,-0.01535289403435921,0.00786341775823463,-0.00805331373948418,-0.007047038003593925,0.6925798271087948,0.1784909555483842,0.07863247205361099,0.030479190487289785,0.019817554801920118
2024-03-12 01:00:00+00:00,5.573248599743089,3.484501445659235,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,4077.0,956930425.0,0.01602733030460391,0.011595691504949275,0.018815343863687897,-0.030836280495522964,0.015038470534574131,0.0014141048969155724,0.5601159457334633,0.10745018374768468,0.27978977677504613,0.05014276246885974,0.002501331274946138
2025-05-30 19:00:00+00:00,5.566509168043286,1.974361803300989,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3883.0,1492800267.5,0.05090310415555978,0.05401425880974395,-0.009525688271622715,-0.004393379102874524,0.006435224597117779,0.004372688123195289,0.7609277508385762,0.12403625188927024,0.0713680288109943,0.028994237167766317,0.014673731293392871
2026-06-03 18:00:00+00:00,5.563166071427196,4.169424889441449,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,3192.0,1439214985.0,0.035652765941705356,0.05141711333696264,-0.008373610006568962,0.00031551922730987963,-0.0009697022436158141,-0.006736554372382386,0.6274756790417938,0.19481618654769634,0.11484729642389041,0.035632800196282004,0.027228037790337487
2025-11-27 17:00:00+00:00,5.560922922650868,5.190702280174696,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2082.0,903513527.5,0.004615484298877862,-0.005538688517311655,0.008927896212378513,-0.0015708536250997084,-0.0017177440655419516,0.004514874294452664,0.6112393043279587,0.3209870037059296,0.022144092911768828,0.021245182740221896,0.024384416314120985
2023-09-03 22:00:00+00:00,5.559991224647244,2.690794559255866,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,1045.0,330901665.0,-0.14906797159814836,-0.06613937708654322,-0.045204592729988224,-0.01893334383796467,-0.018424234885611714,-0.0003664230580405209,0.6216808247247714,0.14749812455612757,0.17062425479182766,0.05429005623166024,0.005906739695613197
2024-08-21 09:00:00+00:00,5.557895094780848,5.547041946644866,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,6550.0,2014027580.0,-0.015305310516154897,-0.031577894280871766,-0.0018141385134358488,0.002528956182417323,0.013407845189488418,0.002149920906246974,0.7471531099886924,0.0930981540977706,0.08510165238154285,0.06701022187590897,0.007636861656085166
2025-12-17 09:00:00+00:00,5.545711606734083,6.911332969347081,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,6716.0,2830989650.0,-0.026671945798176975,-0.03853239449321194,0.003961044152881308,-0.0026189737217866553,0.004623725840891012,0.005894652423049303,0.6116700921177864,0.24163512042511354,0.04054514116644686,0.06307027650207057,0.04307936978858259
2024-05-07 12:00:00+00:00,5.53898253146374,7.810865546461113,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,15399.0,4137642230.0,0.03706394160618377,0.004031858984579244,0.01451735593872262,0.005835346232919708,0.01362651405459964,-0.0009471336046374411,0.5819630495215629,0.1599008597705655,0.15585406232669854,0.09428840588762069,0.007993622493552325
2025-02-14 21:00:00+00:00,5.526561235497858,2.8786043203747926,3.874460369907248,5.492965684133367,6.660289488127894,3.564610541393466,5.452619868165832,6.380224554923917,2817.0,1095532600.0,-0.07417999245298589,-0.03902412397403783,-0.026182036938015355,-0.0058356775508095335,0.003556808806967497,-0.006694962797090657,0.7233344402530787,0.14900184166130703,0.08220173000785189,0.026367348630246146,0.01909463944751621
