time_bin,time_utc,signal_window,horizon,n_days,momentum_ls_mean,momentum_ls_tstat,momentum_ls_p_value,mean_daily_ic,daily_ic_tstat,daily_ic_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,momentum_ls_q_value,daily_ic_q_value
1020,17:00,5,30,2555,-0.00041060791641776444,-5.757478038455952,8.53798727181158e-09,-0.0794736666618188,-6.884301874980032,5.80716131383766e-12,2023-06-28 00:00:00+00:00,1788,-0.0004383130765318206,-4.929673867421158,767,-0.00034602274525227214,-2.9792203358877782,5.810127187484358e-08,1.927407528089677e-11
1080,18:00,5,120,2527,-0.0005431198687626056,-5.74323690477967,9.288363285230239e-09,-0.08683473098551649,-7.693713779216065,1.4292458721939425e-14,2023-07-06 00:00:00+00:00,1768,-0.0004991731288805141,-4.661946284951585,759,-0.0006454885592916406,-3.3581652852538353,6.281255671636948e-08,6.228856327343462e-14
1380,23:00,5,30,1627,-0.0002381185511243657,-5.740707731801176,9.42816880559835e-09,-0.135317200665742,-8.933697318450912,4.120035355013196e-19,2023-07-18 00:00:00+00:00,1138,-0.00017181146241705968,-3.676796811884117,489,-0.00039242829948615355,-4.636324786513392,6.336197917799636e-08,3.277851657444322e-18
1260,21:00,5,30,2459,-0.00015397205482223139,-5.737209660483795,9.62490802121709e-09,-0.1862647360946543,-8.81970627319285,1.1476035747769327e-18,2023-07-03 00:00:00+00:00,1721,-0.0001675348932202383,-7.01728612546509,738,-0.00012234380972335617,-1.7478048874056031,6.42848794997339e-08,8.563497020059595e-18
1080,18:00,60,30,2527,-0.0003498005119903,-5.735977531407704,9.695151472897603e-09,-0.1012141419391727,-8.842052136370778,9.397634959443992e-19,2023-07-06 00:00:00+00:00,1768,-0.0004495309475027617,-7.159185523553335,759,-0.00011749035390593588,-0.8359945160129958,6.435677235383562e-08,7.160733116984787e-18
1380,23:00,30,rest,1627,-0.0003741917844965371,-5.719915080374401,1.0657730609666349e-08,-0.1325811020421324,-8.597032422836248,8.180388119476378e-18,2023-07-18 00:00:00+00:00,1138,-0.0004660401800512888,-6.003340693803359,489,-0.00016044234862474271,-1.3262635930835633,7.031502755889628e-08,5.176128622966925e-17
150,02:30,5,5,2526,-0.00014605372464881764,-5.7150958357568875,1.0964221494898047e-08,-0.09428110015165589,-7.811526836389374,5.649931647384598e-15,2023-07-10 00:00:00+00:00,1768,-0.00011463086776376676,-4.034677443932432,758,-0.00021934608740972788,-4.105431365523424,7.152911305082006e-08,2.6013727840298447e-14
1260,21:00,30,30,2459,-0.00013234645893426842,-5.714944748096746,1.0973967436632283e-08,-0.2008441590381406,-9.917001912775664,3.511453151309175e-23,2023-07-03 00:00:00+00:00,1721,-0.00016800834911061312,-6.727847218544452,738,-4.9183704200543174e-05,-0.9735389178370332,7.152911305082006e-08,4.809357354071554e-22
1140,19:00,15,5,2488,-0.0001554201371153727,-5.713431054730572,1.1072074407419147e-08,-0.12290835155415958,-10.606576487525604,2.7773990307893507e-26,2023-07-10 00:00:00+00:00,1741,-0.00014285804397287026,-4.4620535037097175,747,-0.00018469805433236973,-3.5928820649011914,7.173643418459592e-08,5.565084724655699e-25
270,04:30,5,60,2511,-0.00025698229860861266,-5.709031774432837,1.1362067993136192e-08,-0.10011496108274358,-8.4769327196188,2.3120856185277553e-17,2023-07-13 00:00:00+00:00,1757,-0.00025987490598732607,-5.175087230518933,754,-0.00025024183287333487,-2.6692461170042914,7.317712838436523e-08,1.3449874404553931e-16
1230,20:30,30,5,2451,-0.00010152796543575943,-5.699137462671229,1.204151040183644e-08,-0.09220761514817218,-7.71951477960951,1.1677338030450482e-14,2023-07-06 00:00:00+00:00,1715,-0.00010772965937989115,-5.4696896943647575,736,-8.707700740018072e-05,-2.315234624506919,7.709416718808892e-08,5.13612997924692e-14
1080,18:00,60,15,2527,-0.00026948914255372434,-5.685589323775512,1.303623242809726e-08,-0.09672982353964905,-8.424549391993793,3.621412154849754e-17,2023-07-06 00:00:00+00:00,1768,-0.000302850674034744,-6.023384933942238,759,-0.00019177743285880638,-1.8131193428591366,8.29717852188308e-08,2.0515015453127922e-16
1050,17:30,30,30,2537,-0.00036768861918045194,-5.668469112265703,1.4407903705359531e-08,-0.09263296817663678,-7.962173851834177,1.690427335598134e-15,2023-07-03 00:00:00+00:00,1775,-0.000430224206757213,-5.359755079347581,762,-0.00022201845126870523,-2.056456249729132,9.11658000537954e-08,8.167656105282511e-15
1050,17:30,15,15,2537,-0.00026528896793973593,-5.658508539529313,1.5269411991361854e-08,-0.09507830434140908,-8.265068561445513,1.3961447972181466e-16,2023-07-03 00:00:00+00:00,1775,-0.000291881637161585,-5.163474077211678,762,-0.0002033441019702057,-2.4255040404625072,9.605525450379957e-08,7.456717049816022e-16
1020,17:00,15,30,2555,-0.0004068369781288043,-5.656241521840129,1.5472370218332473e-08,-0.08303436504901794,-7.064950666868282,1.606730650655362e-12,2023-06-28 00:00:00+00:00,1788,-0.0003661821677558503,-4.086250904078135,767,-0.0005016098607192105,-4.274442100467715,9.67693906140794e-08,5.608008270997102e-12
1350,22:30,60,5,1651,-0.00014922236435311128,-5.652855702388193,1.5780378058007957e-08,-0.11547031129014979,-7.921885280526781,2.339361012485778e-15,2023-07-10 00:00:00+00:00,1155,-9.904123175861413e-05,-3.090475882925397,496,-0.0002660756065842488,-5.783145985660752,9.766954323370087e-08,1.0957526474067583e-14
1200,20:00,15,120,2464,-0.0003678469275896164,-5.652676662724451,1.5796830005450695e-08,-0.09209215383286988,-7.728741858357047,1.0861466835483651e-14,2023-07-03 00:00:00+00:00,1724,-0.0004916300348797006,-7.026129445170917,740,-7.946574249758222e-05,-0.5585652531773756,9.766954323370087e-08,4.816437342620209e-14
1020,17:00,60,rest,2555,-0.0009114549792296599,-5.642696350845041,1.6740744523958347e-08,-0.08242689109175455,-7.314525881610621,2.5829172324959635e-13,2023-06-28 00:00:00+00:00,1788,-0.0007093311513049062,-4.358198696113284,767,-0.001382638035721785,-3.6270614457655084,1.0291753167569849e-07,9.80602261600222e-13
1080,18:00,60,rest,2527,-0.0006856103870248764,-5.631243022063512,1.789154089389087e-08,-0.09419658335302068,-8.256861143317163,1.495532372777446e-16,2023-07-06 00:00:00+00:00,1768,-0.0008608116352013923,-6.620351444256382,759,-0.0002774999696650869,-1.0316982533015366,1.0923786035256372e-07,7.852695152945344e-16
1170,19:30,30,5,2474,-0.00012692160963966611,-5.630481338215873,1.797073857925725e-08,-0.08185372444048203,-6.84136235531256,7.844355485023799e-12,2023-07-11 00:00:00+00:00,1731,-0.0001262192737876597,-4.802530836902157,743,-0.00012855787257347914,-2.959364045101623,1.0923786035256372e-07,2.5798153905154254e-11
1140,19:00,30,5,2488,-0.00014549986800960318,-5.625805322366592,1.846444951289252e-08,-0.10081973055972027,-8.689605606377278,3.6369986926066084e-18,2023-07-10 00:00:00+00:00,1741,-0.00014483348061188907,-4.985841140700985,747,-0.00014705298776786322,-2.759434025988932,1.1161192387122743e-07,2.52258499064125e-17
1140,19:00,60,120,2488,-0.00044610811017519185,-5.624146876287925,1.8642698433451224e-08,-0.10177249338122046,-8.619472349716938,6.726334064733946e-18,2023-07-10 00:00:00+00:00,1741,-0.0005443091991832269,-6.161280735107643,747,-0.00021723515707882123,-1.3139514583917935,1.1206333169441237e-07,4.358020034755766e-17
240,04:00,5,30,2512,-0.00019869231043680228,-5.6199498044011635,1.910129472825736e-08,-0.10866091055508048,-9.084464043642884,1.0421083174468515e-19,2023-07-13 00:00:00+00:00,1758,-0.00017138360722545508,-4.34578367644252,754,-0.0002623643266775826,-3.5644388486899152,1.1418564030925117e-07,8.948898408551534e-19
1110,18:30,30,120,2507,-0.000490388837049037,-5.610714704129133,2.0149271069234e-08,-0.10710424584680905,-9.155182724882724,5.426589375933937e-20,2023-07-12 00:00:00+00:00,1754,-0.0004927765396777163,-5.009089524162376,753,-0.0004848270436749288,-2.7016543239413155,1.1978852360940215e-07,4.975906529458067e-19
1020,17:00,30,5,2555,-0.0002265399153616087,-5.596963596583086,2.1813848825069446e-08,-0.0843456641659639,-7.268044016154514,3.647299593585403e-13,2023-06-28 00:00:00+00:00,1788,-0.0002596548302360307,-5.368602563034223,767,-0.0001493437383140642,-2.02051629158481,1.2897587119521935e-07,1.3655287751762648e-12
1050,17:30,15,30,2537,-0.0003597979730566825,-5.5902641280112535,2.2672447242045643e-08,-0.09212739066700003,-7.99799369382364,1.2646284742067998e-15,2023-07-03 00:00:00+00:00,1775,-0.00042294177066475226,-5.348943100655888,762,-0.000212711042932898,-1.9442219604645823,1.333238473689858e-07,6.1915294529038806e-15
1050,17:30,15,rest,2537,-0.0007834224950566999,-5.586758813140528,2.3134666833614954e-08,-0.08474170083624681,-7.56621937645244,3.84242944185285e-14,2023-07-03 00:00:00+00:00,1775,-0.000869494882191504,-5.9920734252643975,762,-0.0005829257927413759,-1.8096676233341478,1.353065379133588e-07,1.5896764390614645e-13
600,10:00,30,15,2543,-0.00030404368903369337,-5.57601775856596,2.4608681612489405e-08,-0.07284475508535641,-6.1983722930167415,5.705006788985328e-10,2023-07-03 00:00:00+00:00,1780,-0.0003449696991366727,-5.067249955040293,763,-0.00020856754488781775,-2.3619357882939758,1.4315372851996526e-07,1.5393559465541458e-09
540,09:00,30,5,2549,-0.00019897530204154905,-5.572412245613748,2.5123605128882863e-08,-0.07537285743467324,-6.361784199308664,1.994234998947016e-10,2023-06-29 00:00:00+00:00,1784,-0.00020661837063531028,-4.810276280127368,765,-0.00018115146626211114,-2.819942534873237,1.4536759759064844e-07,5.648592326860396e-10
210,03:30,60,60,2520,-0.0002905876055256675,-5.567019489467723,2.5913342176235404e-08,-0.09779621719138326,-8.13925996451918,3.9770122385828138e-16,2023-07-07 00:00:00+00:00,1764,-0.00020534740642801316,-3.5843232338064706,756,-0.0004894814034201944,-4.405681743963379,1.491395544398229e-07,2.0297770010125493e-15
1350,22:30,60,rest,1651,-0.0004123183304743451,-5.540951971183699,3.0083172610486126e-08,-0.1299440548899445,-8.594926133213074,8.331837560747707e-18,2023-07-10 00:00:00+00:00,1155,-0.0003356642475977942,-3.951126667391292,496,-0.0005908172533017973,-3.9683395416124903,1.7222218393939678e-07,5.241307116702918e-17
210,03:30,5,5,2520,-0.00012882465712952258,-5.539295086447433,3.0369155704668294e-08,-0.11677730135024064,-9.920916442170677,3.376416329046747e-23,2023-07-07 00:00:00+00:00,1764,-9.239468105800464e-05,-3.336201008509407,756,-0.0002138279346297311,-5.008738547756862,1.7294434985500576e-07,4.683695471831514e-22
1020,17:00,15,5,2555,-0.00021931716360039307,-5.530557284343456,3.1921503083757486e-08,-0.07973122502025455,-6.95710601939578,3.4733357932683547e-12,2023-06-28 00:00:00+00:00,1788,-0.00027266060061395786,-5.847492335135312,767,-9.496505749836723e-05,-1.2675562946248862,1.808328080451602e-07,1.1671271205951428e-11
1050,17:30,30,15,2537,-0.00026641624489489056,-5.5271898563243145,3.2540076713468805e-08,-0.10026348285430348,-8.632748317119333,5.989513009038799e-18,2023-07-03 00:00:00+00:00,1775,-0.0003334124139027399,-5.726486379333091,762,-0.0001103556149881549,-1.2894812439021526,1.83376890645694e-07,3.952083047014655e-17
660,11:00,5,5,2542,-0.000190861165256133,-5.518832069855474,3.412601092407821e-08,-0.10663964182500597,-9.295166500555425,1.4697598013968186e-20,2023-07-03 00:00:00+00:00,1779,-0.00018717288546915703,-4.310934374257405,763,-0.00019946070620112684,-3.622688371696326,1.9131784362617938e-07,1.4198929509922836e-19
1140,19:00,30,30,2488,-0.00026388358613134346,-5.506381452374454,3.6628441746889883e-08,-0.09575163607178727,-8.080962847933977,6.425738630796753e-16,2023-07-10 00:00:00+00:00,1741,-0.00032750357637378413,-5.565396610091916,747,-0.00011560727687821203,-1.4193475139118847,2.0428852561925185e-07,3.203985805770547e-15
1230,20:30,15,120,2451,-0.00029380357340916827,-5.488973480545814,4.042763091284837e-08,-0.10523977126311959,-8.725177666788147,2.6576305200193274e-18,2023-07-06 00:00:00+00:00,1715,-0.00029000621232062396,-5.278627456030724,736,-0.0003026520438804366,-2.4386827788418945,2.2432152127026635e-07,1.9043418693118625e-17
630,10:30,5,5,2542,-0.00020511971149704767,-5.44779660999444,5.099762598549823e-08,-0.08566910347424833,-7.353488391869891,1.9309978349587582e-13,2023-07-03 00:00:00+00:00,1779,-0.00020337514293183027,-4.092069630747245,763,-0.00020918732286994638,-4.350880361717934,2.8111434514871854e-07,7.488672607259413e-13
1380,23:00,60,30,1627,-0.00024298585777087506,-5.447152577303346,5.11825563718092e-08,-0.13431711380860512,-8.9895301613676,2.4828955113165973e-19,2023-07-18 00:00:00+00:00,1138,-0.0002680006460423135,-5.097705701673734,489,-0.00018477148342957252,-2.1984849016071415,2.8111434514871854e-07,2.035221926700423e-18
1200,20:00,5,60,2464,-0.0002994150317807286,-5.444520790463057,5.1945037061606746e-08,-0.10122939565284957,-8.61467354855319,7.014116175123745e-18,2023-07-03 00:00:00+00:00,1724,-0.0003865910961091935,-6.169935409501334,740,-9.631836299387254e-05,-0.8735328801627853,2.838612631346389e-07,4.5174248223118404e-17
1140,19:00,5,30,2488,-0.0002615539116590909,-5.441620395170753,5.279809103015406e-08,-0.0929204200928599,-7.926154639043746,2.2603608906992042e-15,2023-07-10 00:00:00+00:00,1741,-0.0003277304876826368,-5.989284406432588,747,-0.00010731908052523087,-1.1110457156054971,2.8707303766144066e-07,1.0726800367265522e-14
150,02:30,5,120,2526,-0.00046626499231237055,-5.432532292900435,5.555989485331703e-08,-0.06324194955763705,-5.469622254895084,4.5099574596551544e-08,2023-07-10 00:00:00+00:00,1768,-0.0003368947540585804,-3.869822339206023,758,-0.0007680150994795222,-3.818767873740805,3.005790311564451e-07,9.89812164573403e-08
1170,19:30,30,30,2474,-0.00024563283233617413,-5.427883741879668,5.7026163533270344e-08,-0.10272599984865169,-8.712698001899371,2.967263953150492e-18,2023-07-11 00:00:00+00:00,1731,-0.00030156401481605733,-5.704223899263918,743,-0.00011532747988304116,-1.3305543717032262,3.069766614079528e-07,2.0932328952263395e-17
180,03:00,15,5,2529,-0.00013880310905002048,-5.42678333583231,5.737870931627127e-08,-0.08111409253756553,-6.698123474694696,2.111128574059577e-11,2023-07-07 00:00:00+00:00,1770,-0.00011159800475402517,-3.9571201648134897,759,-0.00020224584238850754,-3.733951997768859,3.073453637633936e-07,6.563911256127765e-11
1170,19:30,5,15,2474,-0.0001884039270491521,-5.402521263236218,6.571066517187815e-08,-0.08915847612105086,-7.531322500300431,5.022895777770198e-14,2023-07-11 00:00:00+00:00,1731,-0.00018994184803110818,-4.948920018431887,743,-0.0001848209644384307,-2.49328451216934,3.502410823446905e-07,2.0586262240709674e-13
510,08:30,60,5,2547,-0.0001805386082534722,-5.3970255817547,6.775473070092581e-08,-0.06241693733750483,-5.438426414745764,5.375320171707493e-08,2023-06-29 00:00:00+00:00,1782,-0.00019829179021192914,-4.853506555563357,765,-0.00013918413733847833,-2.405313977626483,3.5936577754118497e-07,1.1726000858442556e-07
1350,22:30,30,15,1651,-0.0002113795066413118,-5.391766018678364,6.976857710349935e-08,-0.15900359143437515,-10.545622289778725,5.321936397716855e-26,2023-07-10 00:00:00+00:00,1155,-0.00019651747692233236,-4.049676623785916,496,-0.00024598766052320956,-3.766222112675882,3.6824195329749413e-07,1.028274139701721e-24
1110,18:30,15,5,2507,-0.0001560730189025848,-5.389859484503733,7.0512795621218e-08,-0.11069615458817768,-9.49268789375779,2.2515230578703297e-21,2023-07-12 00:00:00+00:00,1754,-0.00014547700896683162,-4.026024184338514,753,-0.00018075482690698197,-3.8432051877070705,3.7036332457358194e-07,2.3883803417800947e-20
210,03:30,15,15,2520,-0.00017941712607957082,-5.365499881703059,8.072533316329126e-08,-0.1061835945739067,-9.070527377674006,1.184423346147887e-19,2023-07-07 00:00:00+00:00,1764,-0.00011274460591189018,-2.933102611007308,756,-0.00033498633980415905,-5.0852535873329145,4.2195560619652726e-07,1.0012078597906357e-18
1050,17:30,60,rest,2537,-0.0007784232893028537,-5.357934134764653,8.417891471715079e-08,-0.09942616399653932,-8.758745180648562,1.9743588174581817e-18,2023-07-03 00:00:00+00:00,1775,-0.0009418476764419519,-6.771263469940563,762,-0.00039774312241059754,-1.1080190982713605,4.3789223905748636e-07,1.443416378709292e-17
180,03:00,5,60,2529,-0.00031672779727820205,-5.3496610061234815,8.811913500436158e-08,-0.08319509385405885,-7.078932678103661,1.4526893042948483e-12,2023-07-07 00:00:00+00:00,1770,-0.0002655756544106446,-4.182884542087322,759,-0.0004360154031748776,-3.3453920690206216,4.561957132761686e-07,5.119901717417023e-12
510,08:30,60,30,2547,-0.00040636398194659866,-5.343433152451678,9.120247279526707e-08,-0.0663051458957984,-5.7198673397547415,1.0660725549317642e-08,2023-06-29 00:00:00+00:00,1782,-0.00046964146466888635,-4.993977878307022,765,-0.00025896466925232867,-2.0406672439671376,4.699098836403761e-07,2.5351439657937776e-08
1080,18:00,15,15,2527,-0.00025429579045066936,-5.331794762966491,9.724681124703467e-08,-0.10145260593252897,-8.71150657962273,2.998623833272483e-18,2023-07-06 00:00:00+00:00,1768,-0.0002696542118083873,-5.216553193417762,759,-0.00021852017917208528,-2.109928316781981,4.986779609919029e-07,2.0932328952263395e-17
1200,20:00,60,120,2464,-0.0003528742623974696,-5.315718223412834,1.0623744258355181e-07,-0.0769649316455047,-6.510883861386732,7.47098914338717e-11,2023-07-03 00:00:00+00:00,1724,-0.00041015682758215266,-5.836978578165826,740,-0.00021942136729153245,-1.477696206823743,5.422118531858635e-07,2.208636681187136e-10
1020,17:00,60,120,2555,-0.0006444730875999021,-5.306228619624523,1.1191657686448068e-07,-0.09493466029169081,-8.49586174507835,1.9646974654123673e-17,2023-06-28 00:00:00+00:00,1788,-0.0004994755457970406,-3.922301585468168,767,-0.0009824856100816703,-3.5770554468262263,5.685151932740286e-07,1.1553275312914029e-16
1170,19:30,30,15,2474,-0.00018825239254194955,-5.303391111355755,1.1367101868070482e-07,-0.08249932532026232,-6.776216318674672,1.2336393032539406e-11,2023-07-11 00:00:00+00:00,1731,-0.00022517277241943323,-5.597443838382905,743,-0.00010223734870894248,-1.4207017379034206,5.747291692173954e-07,3.937456419235291e-11
1110,18:30,60,5,2507,-0.00015136215324890512,-5.296381839889916,1.1811971058120992e-07,-0.10188985711459383,-8.822899085660781,1.1153385232865823e-18,2023-07-12 00:00:00+00:00,1754,-0.00015253504696632322,-4.313926873656474,753,-0.00014863007412493258,-3.117734051756817,5.944443109249727e-07,8.380529737472793e-18
690,11:30,15,5,2540,-0.00018529622506824962,-5.294731899343444,1.1919114705599693e-07,-0.08446835099597186,-7.2580315058840155,3.927640839639669e-13,2023-07-04 00:00:00+00:00,1778,-0.00015749855623690986,-3.5399298662897567,762,-0.0002501574523413757,-4.704647407453629,5.970593570119846e-07,1.4553792426336032e-12
1380,23:00,60,rest,1627,-0.00033989039627075327,-5.27790664728918,1.3066799903806536e-07,-0.1113536901824817,-7.290906976349301,3.0787529764732084e-13,2023-07-18 00:00:00+00:00,1138,-0.0003822406780651066,-4.888151603687483,489,-0.00024133288976364885,-2.133760614544304,6.515335251575424e-07,1.1647589931972069e-12
1020,17:00,5,15,2555,-0.00031044406524069625,-5.273956782455948,1.335133609769717e-07,-0.08001909882398338,-6.8837755530895866,5.8286686371468965e-12,2023-06-28 00:00:00+00:00,1788,-0.0003369155616976599,-4.502814573008657,767,-0.0002487347618964315,-2.7757104450757346,6.626672320049696e-07,1.9286298059305632e-11
1200,20:00,60,60,2464,-0.0002839357284165006,-5.272833594394625,1.343333562797362e-07,-0.08377447593558925,-7.143293815679405,9.112056297078635e-13,2023-07-03 00:00:00+00:00,1724,-0.0003117518805403107,-5.017246867614324,740,-0.00021913161184697552,-2.070617608757131,6.636926552268245e-07,3.2646506335891004e-12
1350,22:30,30,rest,1651,-0.0003903217846494582,-5.267252214377435,1.3848089015342578e-07,-0.11232455540591588,-7.479697598563555,7.449382564382642e-14,2023-07-10 00:00:00+00:00,1155,-0.00033646979681999605,-3.712880640260919,496,-0.0005157230869539518,-4.039449657910083,6.80280482820936e-07,3.0301623814518866e-13
420,07:00,5,5,2539,-0.00017655639655011975,-5.266633474970219,1.3894823170372167e-07,-0.08460962232402527,-7.359373263126378,1.8477569105919412e-13,2023-07-04 00:00:00+00:00,1777,-0.00015949083738344297,-4.066685376702393,762,-0.000216353638858761,-3.3728754320281773,6.80280482820936e-07,7.217591975669605e-13
1380,23:00,60,5,1627,-0.00013041720433404962,-5.224756983826256,1.7438398313776146e-07,-0.13658580010405158,-9.095050644509902,9.454239820355931e-20,2023-07-18 00:00:00+00:00,1138,-0.00014922822424795557,-5.073592985488276,489,-8.664022956508237e-05,-1.8425556487237713,8.499255394371979e-07,8.249586681955741e-19
1260,21:00,60,15,2459,-0.00010589145665421036,-5.21423520040148,1.8457715681657773e-07,-0.173507130433279,-8.572739005013059,1.0105234500050259e-17,2023-07-03 00:00:00+00:00,1721,-0.00010048000212201938,-5.340948413474046,738,-0.00011851085130177223,-2.2993231168846844,8.955716756750542e-07,6.283829729341598e-17
1170,19:30,30,120,2474,-0.0003473015166835001,-5.212028228587442,1.8678711752746729e-07,-0.08505722072984816,-7.086823976074749,1.372247397856068e-12,2023-07-11 00:00:00+00:00,1731,-0.0003871588049458531,-5.259288290833248,743,-0.00025444422734011764,-1.8072001341275912,9.022484873424982e-07,4.868103883541855e-12
1110,18:30,30,30,2507,-0.0003178517311933971,-5.2093980792599845,1.8945424377232446e-07,-0.11846036842037692,-10.204331102970324,1.896232091108713e-24,2023-07-12 00:00:00+00:00,1754,-0.0003364224338982021,-4.7496730111898735,753,-0.0002745940784122178,-2.3158902826467753,9.11064407829578e-07,3.1086713978479206e-23
1350,22:30,5,15,1651,-0.00018785074892614342,-5.19195957410824,2.0809219312319704e-07,-0.12493107639609433,-8.542970920206125,1.3081432730533186e-17,2023-07-10 00:00:00+00:00,1155,-0.00017599468940605927,-4.162308435340416,496,-0.00021545911333279103,-3.1044878512833622,9.944472843680902e-07,7.907324142143523e-17
1050,17:30,15,60,2537,-0.0005388961685208601,-5.191243717733469,2.088939741105276e-07,-0.09735965260789506,-8.605825181375499,7.576967082989498e-18,2023-07-03 00:00:00+00:00,1775,-0.0005520189973621542,-5.618791253276097,762,-0.0005083278992383181,-1.961662628823557,9.944472843680902e-07,4.8225166963497866e-17
1410,23:30,30,15,2487,-0.00016093818635696408,-5.190659245379977,2.0955081408126115e-07,-0.09730119276582956,-7.7973303384862405,6.323056341900721e-15,2023-07-23 00:00:00+00:00,1740,-0.00011868458717651111,-3.3904487024505885,747,-0.0002593602246086216,-4.104199490607335,9.944472843680902e-07,2.8867286759226074e-14
1110,18:30,60,60,2507,-0.00035411364856159926,-5.176762740870952,2.257690270049188e-07,-0.09115810270397334,-7.761037110392286,8.423766151581976e-15,2023-07-12 00:00:00+00:00,1754,-0.0004145295677699888,-5.644066525288306,753,-0.00021338387128203059,-1.4198239997588264,1.066734005324551e-06,3.7819564215816175e-14
210,03:30,30,15,2520,-0.00017902626709326896,-5.16287031089152,2.431916356922149e-07,-0.10073270775546093,-8.534720122179646,1.4049510861707406e-17,2023-07-07 00:00:00+00:00,1764,-0.00011739120282852213,-2.9153855214392763,756,-0.0003228414170443449,-4.81304312447285,1.1440580426912024e-06,8.39865787423614e-17
210,03:30,5,30,2520,-0.00021516626751356488,-5.139048175569863,2.7613360423484594e-07,-0.10291825749919148,-8.665188774409932,4.507654669999473e-18,2023-07-07 00:00:00+00:00,1764,-0.00014806688173346361,-3.37506435798313,756,-0.0003717315010004678,-3.926490310852375,1.293405020701746e-06,3.067473177949327e-17
1320,22:00,60,rest,813,-0.0006577280848070776,-5.085141502511599,3.6735208657858784e-07,-0.2024520636873453,-8.907185030400088,5.234465503532137e-19,2023-11-10 00:00:00+00:00,569,-0.0006728502042010402,-5.732901513511468,244,-0.00062246379818755,-1.8668516347192055,1.7132541279225518e-06,4.134081514468447e-18
300,05:00,30,15,2517,-0.00014637040255103414,-5.083950741573658,3.696638453007247e-07,-0.11633902999221407,-9.58708425561613,9.060939868854234e-22,2023-07-11 00:00:00+00:00,1761,-0.00010780642988004571,-3.359638525144557,756,-0.00023619997381242383,-3.942075284472407,1.7166363974909191e-06,1.0541867675376647e-20
1200,20:00,30,120,2464,-0.00033197818905742686,-5.082417634868887,3.7266092114532106e-07,-0.08082695867584312,-6.804791528456748,1.0119566850396409e-11,2023-07-03 00:00:00+00:00,1724,-0.000412670239221361,-6.030504693587995,740,-0.00014398752083766677,-0.9742132330524056,1.723158618287339e-06,3.298003413291842e-11
660,11:00,15,15,2542,-0.0002697401716142891,-5.071795592225483,3.940795539829224e-07,-0.10379329631105011,-8.895720585566147,5.804144632857031e-19,2023-07-03 00:00:00+00:00,1779,-0.00025378124738008377,-3.8075344503910555,763,-0.0003069497734657326,-3.6042310156201323,1.8144428825937107e-06,4.550785864312542e-18
1410,23:30,60,rest,2487,-0.00023641363767998682,-5.061323754469047,4.16355512346095e-07,-0.10221103469350398,-8.256320579361766,1.5023178342510963e-16,2023-07-23 00:00:00+00:00,1740,-0.00020478106422257647,-3.8129563054267415,747,-0.00031009593729965746,-3.3566980656963286,1.9088841710104866e-06,7.852695152945344e-16
240,04:00,60,5,2512,-9.388837026757287e-05,-5.059112813076928,4.2121162412088225e-07,-0.09417349381256046,-7.924870019280932,2.2838509946240514e-15,2023-07-13 00:00:00+00:00,1758,-8.464370895985135e-05,-4.079332616495646,754,-0.00011544289888690237,-2.9976370161473973,1.922999904214323e-06,1.0790946620887439e-14
540,09:00,60,5,2549,-0.0001840922078506716,-5.056737899825547,4.264887490996031e-07,-0.074380662928474,-6.353529600982664,2.1042967167170102e-10,2023-06-29 00:00:00+00:00,1784,-0.00023459132003841827,-5.465009932387215,765,-6.632695799061922e-05,-0.9702021811009292,1.9389110358225652e-06,5.944775580908107e-10
1230,20:30,30,120,2451,-0.0003048798629897037,-5.024628825066013,5.044071224873892e-07,-0.10102288402957281,-8.392930638164481,4.7417137540595515e-17,2023-07-06 00:00:00+00:00,1715,-0.00030586127140000256,-5.056057316415337,736,-0.0003025930213814665,-2.0889088177872637,2.2835502365328667e-06,2.6721532718189764e-16
210,03:30,30,30,2520,-0.0002198909670934577,-5.018086180070002,5.21887663600058e-07,-0.08649889579555492,-7.241376493654856,4.4415352643476557e-13,2023-07-07 00:00:00+00:00,1764,-0.00018990952697516664,-3.778314372255181,756,-0.0002898476607028035,-3.329035738038236,2.3528435500635948e-06,1.629064798652259e-12
1110,18:30,60,120,2507,-0.00041600402592819615,-5.012791300100635,5.364607270262156e-07,-0.08605864874276067,-7.344198659070822,2.069954851876266e-13,2023-07-12 00:00:00+00:00,1754,-0.00048376765306079535,-5.380278404827557,753,-0.00025815887056222125,-1.432795848862334,2.4085083263168685e-06,7.998896963321856e-13
1170,19:30,15,15,2474,-0.00017607085339846823,-5.009968859748122,5.443884348332051e-07,-0.08732590104405061,-7.254774336780784,4.023320377184544e-13,2023-07-11 00:00:00+00:00,1731,-0.00019030979556357923,-4.798610797831311,743,-0.0001428977593368166,-1.9890966348631711,2.4340011838410246e-06,1.485744931096818e-12
150,02:30,15,5,2526,-0.0001293794451644425,-5.005759163503482,5.56422922494507e-07,-0.0742119742246562,-6.176021492190122,6.573704238023187e-10,2023-07-10 00:00:00+00:00,1768,-0.0001239602257707477,-4.567737139108923,758,-0.0001420195241724272,-2.430129539517607,2.477570379173072e-06,1.7519083708229283e-09
