feature,root,month,spearman_ic,pvalue,observations
large_small_l1_distance,PA,2026-06,0.022195877242425843,0.13599708503770222,4513
very_large_small_l1_distance,GC,2023-06,-0.04681648808726011,0.10663434471913144,1189
very_large_small_l1_distance,GC,2023-07,0.027518603038704015,0.10176917422687289,3537
very_large_small_l1_distance,GC,2023-08,0.00963242286236786,0.5609976253245591,3645
very_large_small_l1_distance,GC,2023-09,0.008266620939115772,0.6190410824955366,3620
very_large_small_l1_distance,GC,2023-10,-0.0004136518294597937,0.977908193542743,4484
very_large_small_l1_distance,GC,2023-11,-0.012569555498475863,0.4249708571762015,4031
very_large_small_l1_distance,GC,2023-12,0.04982789931800992,0.001997210730264656,3845
very_large_small_l1_distance,GC,2024-01,0.04522152953094614,0.002622334265130501,4425
very_large_small_l1_distance,GC,2024-02,-0.04188049800724719,0.009416583386743598,3843
very_large_small_l1_distance,GC,2024-03,0.016492878202708363,0.22950666707557593,5310
very_large_small_l1_distance,GC,2024-04,0.007216495454059831,0.5254562301972925,7744
very_large_small_l1_distance,GC,2024-05,-0.008270882054659291,0.5031320214197816,6556
very_large_small_l1_distance,GC,2024-06,-0.005464106140164556,0.7155580950041277,4450
very_large_small_l1_distance,GC,2024-07,0.013431509982290684,0.3210974251069232,5459
very_large_small_l1_distance,GC,2024-08,-0.000669730936252637,0.9608006679253589,5388
very_large_small_l1_distance,GC,2024-09,0.006371338841516276,0.6432136786053462,5288
very_large_small_l1_distance,GC,2024-10,0.015535108925475667,0.24295405670740122,5651
very_large_small_l1_distance,GC,2024-11,-0.005502909293973769,0.6873530755535839,5351
very_large_small_l1_distance,GC,2024-12,0.024947611896577664,0.10850149805580149,4140
very_large_small_l1_distance,GC,2025-01,-0.024436090952673007,0.09669467726245357,4622
very_large_small_l1_distance,GC,2025-02,0.016192165319196903,0.24349080749655927,5190
very_large_small_l1_distance,GC,2025-03,-0.015774683290033575,0.24834622152598124,5357
very_large_small_l1_distance,GC,2025-04,-0.026013954402050038,0.019209754387008313,8101
very_large_small_l1_distance,GC,2025-05,0.011014340925286949,0.35329810417632757,7104
very_large_small_l1_distance,GC,2025-06,0.012763405799849789,0.3005861679077745,6580
very_large_small_l1_distance,GC,2025-07,0.00844988775131072,0.4919981935457042,6615
very_large_small_l1_distance,GC,2025-08,0.001546141640124316,0.9056439263787667,5880
very_large_small_l1_distance,GC,2025-09,0.012285829913686196,0.24805972868929552,8841
very_large_small_l1_distance,GC,2025-10,0.0008975968832999104,0.9110917435737229,15478
very_large_small_l1_distance,GC,2025-11,0.017223764501784197,0.1103974529586463,8592
very_large_small_l1_distance,GC,2025-12,-0.0031862129980085247,0.7266009575690062,12045
very_large_small_l1_distance,GC,2026-01,0.002656187572217607,0.718821634030428,18375
very_large_small_l1_distance,GC,2026-02,-0.0005588094820248666,0.95836805489833,8729
very_large_small_l1_distance,GC,2026-03,-0.017931958698578422,0.07390722031779959,9934
very_large_small_l1_distance,GC,2026-04,-0.005277581110993293,0.6690839330165508,6561
very_large_small_l1_distance,GC,2026-05,0.006483020526345223,0.6078049500924666,6269
very_large_small_l1_distance,GC,2026-06,0.02098935855829887,0.15859697536056055,4513
very_large_small_l1_distance,SI,2023-06,-0.07146717317093373,0.013705809721190055,1189
very_large_small_l1_distance,SI,2023-07,0.0351901053150445,0.03637073052907789,3537
very_large_small_l1_distance,SI,2023-08,0.014000314761029631,0.39810849613132127,3645
very_large_small_l1_distance,SI,2023-09,0.008635014333298885,0.603503939343142,3620
very_large_small_l1_distance,SI,2023-10,-0.02115574606082325,0.15665581588902205,4484
very_large_small_l1_distance,SI,2023-11,-0.015402723703238773,0.3282345754766114,4031
very_large_small_l1_distance,SI,2023-12,0.05402850799185972,0.0008035707721256983,3845
very_large_small_l1_distance,SI,2024-01,0.020975307958052525,0.16300049825573065,4425
very_large_small_l1_distance,SI,2024-02,-0.05292881038832278,0.0010293012764999254,3843
very_large_small_l1_distance,SI,2024-03,0.001640330735242625,0.9048773192196561,5310
very_large_small_l1_distance,SI,2024-04,0.003525872295796452,0.756387853708965,7744
very_large_small_l1_distance,SI,2024-05,-0.021475630775220373,0.08208190126886651,6556
very_large_small_l1_distance,SI,2024-06,-0.010806028952850837,0.4711122251935649,4450
very_large_small_l1_distance,SI,2024-07,0.018719594641549424,0.16669475195870045,5459
very_large_small_l1_distance,SI,2024-08,0.01277601296011971,0.34844059435784325,5388
very_large_small_l1_distance,SI,2024-09,-0.00030987946212196623,0.9820262304508639,5288
very_large_small_l1_distance,SI,2024-10,0.013290519866539468,0.31783678114580133,5651
very_large_small_l1_distance,SI,2024-11,-0.022395196941327866,0.10141268037201948,5351
very_large_small_l1_distance,SI,2024-12,0.026167473926987792,0.09228429919108667,4140
very_large_small_l1_distance,SI,2025-01,-0.036115345600006,0.014070863278089313,4622
very_large_small_l1_distance,SI,2025-02,0.005504283669567547,0.6917766343127304,5190
very_large_small_l1_distance,SI,2025-03,-0.012118462398726736,0.37518961836541675,5357
very_large_small_l1_distance,SI,2025-04,-0.009214623390661045,0.4069590439130615,8101
very_large_small_l1_distance,SI,2025-05,-0.006766630246896828,0.5685195728369815,7104
very_large_small_l1_distance,SI,2025-06,-0.00254808466414034,0.8362796489260236,6580
very_large_small_l1_distance,SI,2025-07,0.0137338612846594,0.26405722112359375,6615
very_large_small_l1_distance,SI,2025-08,-0.05040391927026712,0.00011033296498078529,5880
very_large_small_l1_distance,SI,2025-09,0.016008569759599234,0.13229454863479076,8841
very_large_small_l1_distance,SI,2025-10,0.003243985469407897,0.6865402180468047,15478
very_large_small_l1_distance,SI,2025-11,0.016015946984200058,0.1376906256659728,8592
very_large_small_l1_distance,SI,2025-12,0.002168607591393819,0.8118968817958891,12045
very_large_small_l1_distance,SI,2026-01,0.011077238037762534,0.13322306705437134,18375
very_large_small_l1_distance,SI,2026-02,0.007163944148010922,0.5033464038846164,8729
