feature,root,horizon,spearman_ic,pvalue,observations,bh_qvalue
SI_signed_notional_share,PA,10,0.008255152839824734,5.408580588000869e-05,239170,0.00037239407327219095
SI_signed_notional_share,PA,20,0.006546787124873974,0.0014453844228828545,236742,0.007141899501303516
SI_signed_notional_share,PA,50,0.002258892147951077,0.27902523589245753,229656,0.4825458060982983
SI_notional_share,GC,1,-0.0012711710882348818,0.5322352539368372,241433,0.7257753462775054
SI_notional_share,GC,2,-0.0018493391059806307,0.36377629942081613,241172,0.5787350218058438
SI_notional_share,GC,5,-0.0017722710066521996,0.3848638719755738,240410,0.5920982645778058
SI_notional_share,GC,10,0.0004361803990941694,0.8310828632722539,239170,0.9158942506550651
SI_notional_share,GC,20,0.007619399834058619,0.00020944756584938967,236742,0.0012733900478633417
SI_notional_share,GC,50,0.0003954698810653431,0.8496870197686653,229656,0.9197642997495862
SI_notional_share,SI,1,0.010141021361381633,6.26132171010559e-07,241433,5.909562063470444e-06
SI_notional_share,SI,2,0.010209712275825988,5.330459978969153e-07,241172,5.088166343561464e-06
SI_notional_share,SI,5,0.013137539043778226,1.1807022931380142e-10,240410,1.7099826314412618e-09
SI_notional_share,SI,10,0.017483529999974018,1.2209969936486862e-17,239170,3.7986573135736907e-16
SI_notional_share,SI,20,0.026420898986929082,7.799394244246245e-38,236742,1.0919151941944743e-35
SI_notional_share,SI,50,0.019917479626495274,1.3501346583545223e-21,229656,5.155059604626358e-20
SI_notional_share,HG,1,0.0025337220479257298,0.2131460993278988,241433,0.4193038019565222
SI_notional_share,HG,2,0.0008916302536301745,0.6614798787792269,241172,0.824396288092805
SI_notional_share,HG,5,-0.002704569678340562,0.18480991338694117,240410,0.3777136915937484
SI_notional_share,HG,10,-0.0029669290412684657,0.1467875031453338,239170,0.3137442815320111
SI_notional_share,HG,20,-0.0009233309074715797,0.653247783203888,236742,0.81655972900486
SI_notional_share,HG,50,-0.003957882755534595,0.05786609276219653,229656,0.1468505073119187
SI_notional_share,PL,1,0.004263500121988054,0.03617944390885176,241433,0.10164124710179091
SI_notional_share,PL,2,0.0029992373613735896,0.14077823674466267,241172,0.3079523928789496
SI_notional_share,PL,5,0.00398105213253891,0.050941524730660694,240410,0.13330492452883172
SI_notional_share,PL,10,0.005498660566032945,0.007163920771220582,239170,0.0263933923150232
SI_notional_share,PL,20,0.00823117672983659,6.201233922502871e-05,236742,0.00042349890202458633
SI_notional_share,PL,50,-0.0007531770818083618,0.7181451217459581,229656,0.8667268710727081
SI_notional_share,PA,1,0.001761441537704421,0.38676707816711514,241433,0.5928546453656509
SI_notional_share,PA,2,0.0028913156384463047,0.15563694333968917,241172,0.33013897072055276
SI_notional_share,PA,5,0.001550302766854839,0.4471738313745874,240410,0.6420957578712024
SI_notional_share,PA,10,0.003483272638260184,0.08847620308690368,239170,0.20994353274858502
SI_notional_share,PA,20,0.0071918945840441055,0.0004664374960643556,236742,0.0026120499779603915
SI_notional_share,PA,50,0.002693637966572961,0.19675490461214806,229656,0.39729355738991434
HG_signed_notional_share,GC,1,0.002276325841753827,0.2633589265268601,241433,0.4622213265383793
HG_signed_notional_share,GC,2,0.002330727094521755,0.2523754771313727,241172,0.4589466816327264
HG_signed_notional_share,GC,5,-0.0005912346162868386,0.7719000533094788,240410,0.8955746474861356
HG_signed_notional_share,GC,10,8.632599537527999e-05,0.9663252992003186,239170,0.9881361920972229
HG_signed_notional_share,GC,20,-1.532129775467016e-05,0.9940520548519224,236742,0.9952368606383967
HG_signed_notional_share,GC,50,-0.005914669820357676,0.004590272997589369,229656,0.01785106165729199
HG_signed_notional_share,SI,1,-0.0017175534834273135,0.39870827173074613,241433,0.6034503572141022
HG_signed_notional_share,SI,2,-0.000642345420606249,0.752420374313143,241172,0.8845209928645988
HG_signed_notional_share,SI,5,-0.003900699757940255,0.055802648092851334,240410,0.1429092207255949
HG_signed_notional_share,SI,10,-0.00101666982150133,0.6190480161976483,239170,0.7890748613141496
HG_signed_notional_share,SI,20,-0.0016455678998047378,0.4233249483556141,236742,0.6200041007094591
HG_signed_notional_share,SI,50,-0.00438411770398686,0.03564318550985253,229656,0.10062865906544068
HG_signed_notional_share,HG,1,-0.008070877945916575,7.316947985504213e-05,241433,0.000491698904625883
HG_signed_notional_share,HG,2,-0.006598469397001489,0.0011932932885582502,241172,0.006038351580656206
HG_signed_notional_share,HG,5,-0.006107536713182019,0.0027477190167707367,240410,0.011958984321696472
HG_signed_notional_share,HG,10,-0.003873955379535494,0.05815131885081107,239170,0.14712984287554606
HG_signed_notional_share,HG,20,-0.004189152992896073,0.041522104498127495,236742,0.11435595992926917
HG_signed_notional_share,HG,50,-0.0058179118383631335,0.005301922732302392,229656,0.02024370497788186
HG_signed_notional_share,PL,1,-0.004962180411328969,0.014760154771822579,241433,0.049396533897732936
HG_signed_notional_share,PL,2,-0.004818447565992212,0.017966602274419728,241172,0.05872352494362868
