target_months,min_volume,cost_multiplier,variant,net_return,cost_return,sharpe,tstat,max_drawdown,event_count,event_tstat,active_fraction
3,10.0,1.0,target3m_minv10_lb252_entry1p5_exit0p25_both_costx1p0,0.08127919274187831,0.02548186093365363,2.7308031170492706,4.72827075056929,-0.006480720220838663,127,7.7724300227217675,0.4860215053763441
1,10.0,3.0,target1m_minv10_lb252_entry1p5_exit0p25_both_costx3p0,0.05122081291008958,0.0433997565105167,2.0767698175930644,3.595839598572289,-0.005729778570134457,98,6.2118967176274955,0.28051391862955033
1,500.0,1.0,target1m_minv500_lb126_entry1p5_exit0p25_both_costx1p0,0.04660817617563364,0.020342791075323274,2.2141311306321785,3.830172262109548,-0.0070969001449745,134,5.960685107066645,0.6240694789081885
3,500.0,3.0,target3m_minv500_lb126_entry2p0_exit0p25_both_costx3p0,0.017215676765336314,0.027858681391901504,0.696189878664902,1.2043221494575045,-0.00859168046053598,60,2.1642341875864295,0.3902759526938239
1,1000.0,1.0,target1m_minv1000_lb126_entry1p5_exit0p25_both_costx1p0,0.03429514792840708,0.01190411636008927,1.8998903065535435,3.2865746082231757,-0.007764939611056065,95,8.169961658760506,0.5641025641025641
1,1000.0,3.0,target1m_minv1000_lb126_entry1p5_exit0p25_both_costx3p0,0.0111443126404697,0.03571234908026782,0.6246325092540536,1.080536774835766,-0.010342602285225627,95,5.514762270457312,0.5641025641025641
