strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,avg_exec_gross,avg_leg_gross,annual_turnover
xs_multi_window_demeaned,full,1.0,58691,9.944558521560575,0.24134875875347156,-0.14686353167197383,-0.06975751742249299,0.07710601424948083,-0.01465971495574013,-0.014768230420039491,0.02366358824438553,-0.6240909141724705,-1.968070328905929,-0.1487869846843295,0.47871514295799505,-0.08504971253256004,0.24134875875347156,0.16400253460848532,77.53588465723138
event_20D_pure,full,1.0,58691,9.944558521560575,0.8192397471503297,-0.29977667873344194,-0.1879889502299409,0.11178772850350102,-0.02969497201179374,-0.030144795073959577,0.03873290181055083,-0.7782736037026832,-2.454285349192971,-0.2983563037576721,0.4777047543779377,-0.058626617101084307,0.8192397471503297,0.6755126828150865,112.41095143754903
event_60D_pure,full,1.0,58691,9.944558521560575,0.8489546949276721,-0.3180985082582718,-0.26546295848016865,0.05263554977810319,-0.03148101374217062,-0.03198719255043947,0.040822553771645495,-0.7835666707519193,-2.4709770330036926,-0.3379512820560635,0.4808132300405411,-0.06266301922817252,0.8489546949276721,0.7002865059751908,52.92899595691978
event_120D_carry_tailwind,full,2.0,58691,9.944558521560575,0.7009933379904926,-0.06377172746695745,0.004233953576697966,0.0680056810436554,-0.006392208201918035,-0.006412725846873482,0.03836796565638189,-0.16713749966065322,-0.5270680063750337,-0.18499189149356499,0.4704924408147392,-0.014000880332984664,0.7009933379904926,0.6083121484153249,34.192408288519694
event_120D_agree_60D_carry,full,2.0,58691,9.944558521560575,0.6881293554378014,-0.09524040918940034,-0.028970754787763495,0.06626965440163685,-0.009531423257007671,-0.009577137987866604,0.04144646860068068,-0.231072472787448,-0.7286869063346468,-0.21224089793257328,0.47148835021170177,-0.02199727862663736,0.6881293554378014,0.5999188086321624,33.31955574395741
event_252D_pure,full,2.0,58691,9.944558521560575,0.8020820909509124,-0.17377341368275356,-0.12110853396712515,0.052664879715628464,-0.017322432248993432,-0.017474221033140818,0.043923914623130576,-0.39782931879069805,-1.2545545216260865,-0.25022071819698744,0.4768348380244291,-0.036329008753843886,0.8020820909509124,0.6596052502172907,26.479244705256104
xs_120D_paired_extremes,full,2.0,58691,9.944558521560575,0.13141708268729446,-0.09564065984908543,0.009321156965401436,0.10496181681448685,-0.009571287040057769,-0.009617386195850631,0.023742705951564563,-0.405066979958823,-1.27737848184116,-0.09695642347982103,0.4795799299883314,-0.06489456831111695,0.13141708268729446,0.10490541790124314,52.773492451636486
event_120D_pure,full,2.0,58691,9.944558521560575,0.846773781329335,-0.18399063169805227,-0.1102217594698113,0.0737688722282409,-0.018331534356024456,-0.018501638991730632,0.03853793186239331,-0.48008904727410123,-1.51396052676992,-0.21566515110148665,0.4752907561672502,-0.03601566093163753,0.846773781329335,0.691846346732585,37.09006893986508
event_20D_agree_60D_carry,full,2.0,58691,9.944558521560575,0.5395205397761156,-0.181248404617666,-0.04407088994337631,0.13717751467428974,-0.01806080046326703,-0.018225887476523508,0.03708514841743466,-0.4914605510370577,-1.5498205571640369,-0.1923810081456815,0.47560397915679775,-0.0463124600087371,0.5395205397761156,0.48662403554429445,68.97114355397386
event_120D_agree_60D,full,2.0,58691,9.944558521560575,0.8443543303061798,-0.20415579231005732,-0.1306465689773849,0.07350922333267237,-0.02032010383822083,-0.02052939724447613,0.03879831530742089,-0.5291311512319585,-1.6686147726093423,-0.23081031649356565,0.4752199531842764,-0.04018802815200123,0.8443543303061798,0.6900332932869357,36.9595207134126
event_60D_agree_120D,full,2.0,58691,9.944558521560575,0.8139748854168442,-0.2901360374775723,-0.19101564326617607,0.09912039421139619,-0.028753864533756102,-0.02917535623613002,0.039886352562618695,-0.731462125806736,-2.3066653813211278,-0.30647780520428625,0.47794779477947796,-0.057992727863041396,0.8139748854168442,0.6826800575019043,49.83649801873833
xs_120D_paired_spread,full,2.0,58691,9.944558521560575,0.3134552145984904,-0.2498418535685254,-0.061122311309779735,0.18871954225874565,-0.024810505571944374,-0.025123473608893634,0.03227722853342353,-0.778365267107054,-2.454574409684467,-0.2402478481146707,0.48073055389465674,-0.10178808755316415,0.3134552145984904,0.2470717422445753,94.88583221144862
xs_120D_demeaned,full,2.0,58691,9.944558521560575,0.3134552145984904,-0.19518852955459898,-0.027717536961971847,0.1674709925926271,-0.01943630300707578,-0.019627671669025334,0.024255824263095322,-0.8091941735778645,-2.5517933480153827,-0.19658578170035468,0.4814915475349242,-0.07648884744901491,0.3134552145984904,0.2168172470137034,84.20232644291698
event_60D_pure,full,2.0,58691,9.944558521560575,0.8489546949276721,-0.370734058036375,-0.26546295848016865,0.10527109955620638,-0.03659374497042881,-0.037280092146131455,0.0408086204989319,-0.9135347309058683,-2.880831233867383,-0.3640683427084448,0.4777626138963593,-0.07204803932332841,0.8489546949276721,0.7002865059751908,52.92899595691978
xs_multi_window_demeaned,full,2.0,58691,9.944558521560575,0.24134875875347156,-0.22396954592145468,-0.06975751742249299,0.15421202849896165,-0.02227009601647795,-0.022521818885762632,0.02363535312759325,-0.9528869217303712,-3.0049283443690515,-0.20903444968262097,0.4743381574302859,-0.12085303083815711,0.24134875875347156,0.16400253460848532,77.53588465723138
event_20D_pure,full,2.0,58691,9.944558521560575,0.8192397471503297,-0.41156440723694293,-0.1879889502299409,0.22357545700700204,-0.04054118726863433,-0.04138589021771447,0.03869807150857938,-1.069456140948502,-3.3725293082624845,-0.3609502501801637,0.4742939145626222,-0.07815566125804384,0.8192397471503297,0.6755126828150865,112.41095143754903
