start_ts,end_ts,duration_minutes,start_md,peak_md,end_md,shock_threshold,normal_threshold,complex_trades,complex_notional,dominant_signed_root,dominant_signed_share,dominant_asset_ret_bp,dominant_flow_signed_ret_bp,max_abs_asset,max_abs_asset_return_bp,cross_asset_range_bp,cross_asset_std_bp,complex_mean_ret_bp,flags_count,flag_long_duration,flag_large_single_asset_move,flag_large_cross_asset_range,flag_large_complex_move,GC_ret_bp,SI_ret_bp,HG_ret_bp,PL_ret_bp,PA_ret_bp,GC_runup_bp,SI_runup_bp,HG_runup_bp,PL_runup_bp,PA_runup_bp,GC_drawdown_bp,SI_drawdown_bp,HG_drawdown_bp,PL_drawdown_bp,PA_drawdown_bp,GC_ret_robust_z,SI_ret_robust_z,HG_ret_robust_z,PL_ret_robust_z,PA_ret_robust_z
2025-09-11 22:00:00+00:00,2025-09-11 22:20:00+00:00,20.0,6.481419252155283,6.481419252155283,1.252840810013595,5.994537510476833,2.1898576326361296,788.0,309130280.0,HG,0.0856162029681959,7.491839596951,7.491839596951,PA,20.321079945579,20.321079945579,8.085423802898735,6.682202172640001,0,False,False,False,False,2.721014410944,0.0,7.491839596951,2.877076909726,20.321079945579,2.721014410944,3.5669698969219996,7.491839596951,9.347475064940001,20.321079945579,-1.0886131079769998,0.0,0.0,0.0,0.0,0.6672607686960834,0.0,1.3457447896308543,0.34353878673528715,1.5611563544419629
2026-06-08 04:55:00+00:00,2026-06-08 05:00:00+00:00,5.0,6.835301465518966,6.835301465518966,1.147685001296569,6.470040973293379,2.329958767464947,511.0,192287602.5,HG,-0.0366376860967227,0.0,-0.0,PA,20.304575503819997,20.304575503819997,7.831650241173099,7.0761279761374,0,False,False,False,False,5.301554862739,2.945074384417,0.0,6.829435129711,20.304575503819997,5.301554862739,2.945074384417,0.0,6.829435129711,20.304575503819997,0.0,0.0,0.0,0.0,0.0,1.3000738102553504,0.38665769560738034,0.0,0.8154720684097753,1.5598884093230228
2023-12-12 19:50:00+00:00,2023-12-12 20:20:00+00:00,30.0,16.019728467465033,16.019728467465033,1.1959692585419528,5.658309962268475,2.252587635278932,1222.0,258648047.5,PL,0.1526364780754805,14.994112266188,14.994112266188,PA,20.283982613928,23.291049243105,9.81034663084952,8.0356501184586,0,False,False,False,False,-3.007066629177,0.0,7.907222341354,14.994112266188,20.283982613928,0.0,2.166612509828,7.907222341354,14.994112266188,25.348556031881,-3.5083323251680003,0.0,-1.318478477749,0.0,0.0,-0.7374079249396083,0.0,1.4203591959791164,1.790379366879517,1.5583063713113958
2024-05-07 03:30:00+00:00,2024-05-07 04:00:00+00:00,30.0,8.282124263515318,8.282124263515318,1.5250691450854816,6.233870904795852,2.2195320055381176,1224.0,371640005.0,SI,0.2915646358344584,7.242441019087999,7.242441019087999,PA,20.253171480018,27.495612499106,10.57719585555257,-2.5555490537696004,0,False,False,False,False,3.429502327092,7.242441019087999,-2.167551758782,-1.028965376228,-20.253171480018,4.2866941671520005,9.052231993171,1.083599719324,5.1432393254290005,0.0,-7.720683235019,-16.314695905500997,-2.167551758782,-6.1753810114059995,-20.253171480018,0.8409997204779637,0.9508573263310912,-0.38935316858935537,-0.12286411800359212,-1.5559393220394095
2024-11-28 07:35:00+00:00,2024-11-28 07:50:00+00:00,15.0,5.758604709773245,5.758604709773245,2.125758259889265,5.369928682902455,2.1381666988435604,921.0,275445530.0,SI,-0.1917614867458244,11.546393035372999,-11.546393035372999,PA,20.242921892306,35.243460438527,14.209649495184916,-0.3239178114944011,0,False,False,False,False,-1.878745754861,11.546393035372999,-6.044852991899001,15.000538546221,-20.242921892306,0.0,11.546393035372999,0.0,15.000538546221,0.0,-5.637296501959,-3.301419640417,-14.513790646466,0.0,-30.379770200772,-0.4607154344831783,1.5159215493017884,-1.0858253587334201,1.791146700014858,-1.5551519028161276
2025-06-04 20:25:00+00:00,2025-06-04 22:00:00+00:00,95.0,7.35406300641852,7.35406300641852,0.8089620811375219,7.162886094576968,2.3822543307853827,1754.0,751946495.0,GC,0.4363351041022104,-0.588598840636223,-0.588598840636223,PL,20.231752348971,30.440001500054997,12.366845272389037,0.6039588711265551,0,False,False,False,False,-0.588598840636223,8.658009198851,10.208249151083999,-20.231752348971,4.973887195305,3.530865687242,12.984204377723,12.248649076547,8.264842749721,4.973887195305,-2.943340712935,0.0,0.0,-20.231752348971,-14.936522567836,-0.14433915280893111,1.136706734162142,1.833688232182093,-2.4157823629943276,0.38211628624182686
2024-12-09 09:00:00+00:00,2024-12-09 09:05:00+00:00,5.0,5.942983091446687,5.942983091446687,1.3284309830233176,5.814901346019711,2.2481632699000955,1251.0,363219927.5,GC,0.0584552175989544,-1.8711524482469999,-1.8711524482469999,PA,20.212235279339,18.341082831092002,7.24567759222542,-8.057218129694201,0,False,False,False,False,-1.8711524482469999,-6.274510009776,-3.509798222633,-8.418394688476,-20.212235279339,0.0,0.0,0.0,0.0,0.0,-1.8711524482469999,-6.274510009776,-3.509798222633,-8.418394688476,-20.212235279339,-0.4588533658414893,-0.8237780323248752,-0.6304583286441772,-1.0052025678428098,-1.552794419800558
2026-02-12 03:15:00+00:00,2026-02-12 03:20:00+00:00,5.0,5.68786323671198,5.68786323671198,1.949681336571517,5.466260968991375,2.1447267044021747,418.0,216465032.5,HG,-0.0779534872759493,-3.344481636526,3.344481636526,PA,20.210776332536003,27.398987975466003,11.134242239702655,2.367744012498801,0,False,False,False,False,-3.9322087723009997,-7.18821164293,-3.344481636526,6.092845781715,20.210776332536003,0.0,0.0,0.0,6.092845781715,20.210776332536003,-3.9322087723009997,-7.18821164293,-3.344481636526,0.0,0.0,-0.9642759103097772,-0.9437375721644647,-0.6007628270902468,0.7275192541915481,1.5526823369743308
2024-12-09 11:15:00+00:00,2024-12-09 11:25:00+00:00,10.0,6.673475102863963,6.673475102863963,1.1296867496210663,5.822016093365283,2.2521967132007843,2348.0,1008130397.5,SI,-0.2376433908373169,20.200457494574,-20.200457494574,SI,20.200457494574,30.230548606268002,11.516279397143625,0.7203078653542001,0,False,False,False,False,-4.479617814201,20.200457494574,0.0,-2.089209241908,-10.030091111694,5.969703930732,20.200457494574,2.341372054712,1.044440963919,0.0,-4.479617814201,0.0,0.0,-2.089209241908,-10.030091111694,-1.0985142945756876,2.652110380095883,0.0,-0.24946305945974045,-0.7705565115922675
2026-02-18 20:05:00+00:00,2026-02-18 20:15:00+00:00,10.0,6.551589662657368,6.551589662657368,1.6756975304092852,6.021073423914079,2.3067440573317426,953.0,467592005.0,GC,-0.217732723570431,0.20001400098834665,-0.20001400098834665,SI,20.198736302150003,34.647517894005006,12.419303730494091,0.7290811497425089,0,False,False,False,False,0.20001400098834665,20.198736302150003,-0.8672650801178072,-1.437297882453,-14.448781591854999,0.20001400098834665,20.198736302150003,0.0,0.0,0.0,-1.200168024961,-4.566656960331,-6.940227571019,-16.301485126932,-14.448781591854999,0.0490484341107042,2.6518844053972876,-0.15578516433698253,-0.1716212622074553,-1.1100201001362573
2025-01-23 06:40:00+00:00,2025-01-23 06:50:00+00:00,10.0,9.14635835744454,9.14635835744454,1.333830036522054,6.571093106356956,2.403137363180692,770.0,232883837.5,GC,0.1580719055520108,-3.9819725770049996,-3.9819725770049996,PA,20.151140320212,16.169167743207,6.162728322294666,-9.708214500249,0,False,False,False,False,-3.9819725770049996,-8.014747563755,-7.048872472315,-9.344339567958,-20.151140320212,0.0,0.0,0.0,0.0,0.0,-3.9819725770049996,-8.014747563755,-7.048872472315,-9.344339567958,-20.151140320212,-0.976479239497039,-1.0522531587907031,-1.2661754539233379,-1.1157654726458281,-1.548100831471546
