variant,target_months,lookback,lookback_bars,score_method,entry_threshold,exit_threshold,funding_scaled_filter,cost_multiplier,split,observations,active_fraction,gross_excess_return,price_return,carry_return,cost_return,net_return,annualized_net_return,sharpe,tstat,max_drawdown,turnover,gross_to_cost
target1m_lb1d_pressure_z_entry1_exit0_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.0,0.02,2.0,full,59058,0.14260557418131328,0.03421503769901431,0.03471869362722873,-0.0005036559282144127,0.11075351479723045,-0.07653847709821612,-0.007655070285500336,-0.42281276632093123,-1.3369445922326577,-0.11126912875328629,418.4,0.3089295880284777
target1m_lb1d_pressure_z_entry1_exit0_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.0,0.02,2.0,train,41341,0.09479693282697564,-0.008948115826166331,-0.00920035705315653,0.00025224122699021113,0.05822865925628536,-0.06717677508245168,-0.009601063201043,-0.7418310159215901,-1.9622525334686824,-0.06988628658173882,211.4,-0.15367202234182384
target1m_lb1d_pressure_z_entry1_exit0_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.0,0.02,2.0,test,17603,0.2518320740782821,0.04127922610309079,0.042078317013313916,-0.0007990909102231319,0.05218167115562447,-0.010902445052533686,-0.003655555130450975,-0.13786604298355865,-0.23809078941058592,-0.06690282512028961,205.8,0.7910675374880448
target1m_lb1d_pressure_z_entry1_exit0_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.0,0.02,3.0,full,59058,0.14260557418131328,0.03421503769901431,0.03471869362722873,-0.0005036559282144127,0.16613027219584564,-0.13191523449683135,-0.013193630577541743,-0.7268814202991387,-2.298417317242719,-0.16206641314331854,418.4,0.20595305868565184
target1m_lb1d_pressure_z_entry1_exit0_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.0,0.02,3.0,train,41341,0.09479693282697564,-0.008948115826166331,-0.00920035705315653,0.00025224122699021113,0.08734298888442804,-0.09629110471059438,-0.013762151887909973,-1.0587817748261967,-2.8006340735998156,-0.0986502020556585,211.4,-0.10244801489454922
target1m_lb1d_pressure_z_entry1_exit0_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.0,0.02,3.0,test,17603,0.2518320740782821,0.04127922610309079,0.042078317013313916,-0.0007990909102231319,0.0782725067334367,-0.036993280630345904,-0.012403729268880517,-0.4670658142581972,-0.8066095611135662,-0.08554184888729698,205.8,0.5273783583253632
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.0,0.05,0.0,full,59058,0.01828710758914965,0.02280991890058947,0.022485744982394466,0.00032417391819500687,0.0,0.02280991890058947,0.0022813562408160928,0.5681200588456643,1.7964099027135012,-0.007929647877142806,51.2,inf
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.0,0.05,0.0,train,41341,0.009288599695217822,0.009089583243914777,0.008937010361965324,0.00015257288194945356,0.0,0.009089583243914777,0.0012991046844516407,0.5454675823956017,1.4428422679942783,-0.00454674296838618,19.6,inf
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.0,0.05,0.0,test,17603,0.039538714991762765,0.01372033565667469,0.01354873462042914,0.0001716010362455534,0.0,0.01372033565667469,0.004600384882436136,0.7206405502875538,1.2445260180543836,-0.006588809161940656,31.6,inf
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx1,1,1d,24,pressure_z,1.0,0.0,0.05,1.0,full,59058,0.01828710758914965,0.02280991890058947,0.022485744982394466,0.00032417391819500687,0.0036688815617520677,0.019141037338837406,0.0019144094803213915,0.4765057943268496,1.5067232960729813,-0.00887793350037536,51.2,6.217131438196831
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx1,1,1d,24,pressure_z,1.0,0.0,0.05,1.0,train,41341,0.009288599695217822,0.009089583243914777,0.008937010361965324,0.00015257288194945356,0.0015215029544294067,0.007568080289485373,0.0010816478921581631,0.4545861850314003,1.2024475576146743,-0.004905603141526545,19.6,5.97408188886728
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx1,1,1d,24,pressure_z,1.0,0.0,0.05,1.0,test,17603,0.039538714991762765,0.01372033565667469,0.01354873462042914,0.0001716010362455534,0.0021473786073226615,0.011572957049352028,0.0038803756691638573,0.607268657144257,1.0487359384139663,-0.006896060293024382,31.6,6.389341688460388
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx2,1,1d,24,pressure_z,1.0,0.0,0.05,2.0,full,59058,0.01828710758914965,0.02280991890058947,0.022485744982394466,0.00032417391819500687,0.0073377631235041355,0.015472155777085333,0.0015474627198266895,0.38479501423484946,1.2167315047646492,-0.009826219123607932,51.2,3.1085657190984155
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx2,1,1d,24,pressure_z,1.0,0.0,0.05,2.0,train,41341,0.009288599695217822,0.009089583243914777,0.008937010361965324,0.00015257288194945356,0.0030430059088588134,0.006046577335055965,0.0008641910998646849,0.363203697619556,0.9607273900967463,-0.00526446331466691,19.6,2.98704094443364
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx2,1,1d,24,pressure_z,1.0,0.0,0.05,2.0,test,17603,0.039538714991762765,0.01372033565667469,0.01354873462042914,0.0001716010362455534,0.004294757214645323,0.009425578442029368,0.0031603664558915797,0.4939440013796506,0.8530274364016488,-0.0072294612732911635,31.6,3.194670844230194
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx3,1,1d,24,pressure_z,1.0,0.0,0.05,3.0,full,59058,0.01828710758914965,0.02280991890058947,0.022485744982394466,0.00032417391819500687,0.011006644685256204,0.011803274215333268,0.001180515959331988,0.29312157363303404,0.9268577818626085,-0.010774504746840496,51.2,2.07237714606561
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx3,1,1d,24,pressure_z,1.0,0.0,0.05,3.0,train,41341,0.009288599695217822,0.009089583243914777,0.008937010361965324,0.00015257288194945356,0.00456450886328822,0.004525074380626559,0.0006467343075712072,0.27156955561987123,0.7183415590490513,-0.005623323487807271,19.6,1.9913606296224269
target1m_lb1d_pressure_z_entry1_exit0_filt0p05_costx3,1,1d,24,pressure_z,1.0,0.0,0.05,3.0,test,17603,0.039538714991762765,0.01372033565667469,0.01354873462042914,0.0001716010362455534,0.006442135821967984,0.007278199834706708,0.002440357242619301,0.38078395404794313,0.6576032085360638,-0.007562862253557944,31.6,2.1297805628201294
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx0,1,1d,24,pressure_z,1.0,0.25,0.0,0.0,full,59058,0.860374547055437,0.012521692250195296,0.00759312489751314,0.004928567352682174,0.0,0.012521692250195296,0.001252369238358989,0.00887609549903493,0.028066437020891625,-0.3396149073742149,2456.8,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx0,1,1d,24,pressure_z,1.0,0.25,0.0,0.0,train,41341,0.8507534892721511,0.007316808385916987,0.0023505895606152905,0.004966218825301733,0.0,0.007316808385916987,0.0010457355188141701,0.00879913332678296,0.023275006426306623,-0.2636762284412029,1684.2,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx0,1,1d,24,pressure_z,1.0,0.25,0.0,0.0,test,17603,0.8829744929841504,0.0011443989504702039,0.0013067916345419553,-0.00016239268407176465,0.0,0.0011443989504702039,0.00038371332618657465,0.0020942123394985363,0.003616645972526092,-0.26688501174465906,768.8,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx1,1,1d,24,pressure_z,1.0,0.25,0.0,1.0,full,59058,0.860374547055437,0.012521692250195296,0.00759312489751314,0.004928567352682174,0.5374022400804885,-0.5248805478302934,-0.05249643888232608,-0.3719733220278399,-1.1761889918017796,-0.7377405715472533,2456.8,0.023300409481582882
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx1,1,1d,24,pressure_z,1.0,0.25,0.0,1.0,train,41341,0.8507534892721511,0.007316808385916987,0.0023505895606152905,0.004966218825301733,0.36141595625258716,-0.3540991478666702,-0.05060868572405567,-0.4257157436083508,-1.1260809786918997,-0.4998273807499585,1684.2,0.020244840492884605
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx1,1,1d,24,pressure_z,1.0,0.25,0.0,1.0,test,17603,0.8829744929841504,0.0011443989504702039,0.0013067916345419553,-0.00016239268407176465,0.1749872342393193,-0.17384283528884914,-0.05828894943933796,-0.3180588744887384,-0.5492787554299872,-0.32261638864432246,768.8,0.006539899641508018
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx2,1,1d,24,pressure_z,1.0,0.25,0.0,2.0,full,59058,0.860374547055437,0.012521692250195296,0.00759312489751314,0.004928567352682174,1.074804480160977,-1.062282787910782,-0.10624524700301112,-0.7524686807296096,-2.3793248777221034,-1.2427895210734392,2456.8,0.011650204740791441
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx2,1,1d,24,pressure_z,1.0,0.25,0.0,2.0,train,41341,0.8507534892721511,0.007316808385916987,0.0023505895606152905,0.004966218825301733,0.7228319125051743,-0.7155151041192573,-0.1022631069669255,-0.8597366958890582,-2.2741304601944723,-0.8429018184118612,1684.2,0.010122420246442302
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx2,1,1d,24,pressure_z,1.0,0.25,0.0,2.0,test,17603,0.8829744929841504,0.0011443989504702039,0.0013067916345419553,-0.00016239268407176465,0.3499744684786386,-0.3488300695281684,-0.11696161220486247,-0.6379784862570235,-1.1017709519523962,-0.43746409299039046,768.8,0.003269949820754009
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx3,1,1d,24,pressure_z,1.0,0.25,0.0,3.0,full,59058,0.860374547055437,0.012521692250195296,0.00759312489751314,0.004928567352682174,1.6122067202414658,-1.5996850279912707,-0.15999405512369622,-1.1323601914206656,-3.5805513810580774,-1.74783847059959,2456.8,0.007766803160527627
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx3,1,1d,24,pressure_z,1.0,0.25,0.0,3.0,train,41341,0.8507534892721511,0.007316808385916987,0.0023505895606152905,0.004966218825301733,1.0842478687577615,-1.0769310603718445,-0.15391752820979537,-1.29289135601956,-3.4198884710925794,-1.1859762560737557,1684.2,0.006748280164294868
target1m_lb1d_pressure_z_entry1_exit0p25_filt0_costx3,1,1d,24,pressure_z,1.0,0.25,0.0,3.0,test,17603,0.8829744929841504,0.0011443989504702039,0.0013067916345419553,-0.00016239268407176465,0.5249617027179578,-0.5238173037674878,-0.17563427497038703,-0.9575190934425523,-1.6536086181905825,-0.5814574682323915,768.8,0.0021799665471693395
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx0,1,1d,24,pressure_z,1.0,0.25,0.02,0.0,full,59058,0.13222594737376817,0.03544404722783244,0.035973235325124565,-0.0005291880972921312,0.0,0.03544404722783244,0.0035449708828603605,0.20302596756839109,0.641973211417496,-0.04588394951005101,423.6000000000001,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx0,1,1d,24,pressure_z,1.0,0.25,0.02,0.0,train,41341,0.08862872209187006,-0.003392792639334537,-0.0036485118065264083,0.0002557191671918792,0.0,-0.003392792639334537,-0.0004849059294421781,-0.03898022018351664,-0.10310843597614869,-0.03104791260478463,213.6,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx0,1,1d,24,pressure_z,1.0,0.25,0.02,0.0,test,17603,0.2328012270635687,0.03903401602973677,0.039829448503711576,-0.0007954324739747969,0.0,0.03903401602973677,0.013087981353911897,0.5107993552600102,0.8821361597995357,-0.04588394951005101,208.60000000000002,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx1,1,1d,24,pressure_z,1.0,0.25,0.02,1.0,full,59058,0.13222594737376817,0.03544404722783244,0.035973235325124565,-0.0005291880972921312,0.0558463310288542,-0.02040228380102177,-0.002040554272867636,-0.11679630927803762,-0.3693128649845009,-0.05962691091483577,423.6000000000001,0.6346710083697265
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx1,1,1d,24,pressure_z,1.0,0.25,0.02,1.0,train,41341,0.08862872209187006,-0.003392792639334537,-0.0036485118065264083,0.0002557191671918792,0.029318203353717105,-0.032710995993051634,-0.004675132730216366,-0.3753916641033705,-0.99296636042476,-0.04556360451533182,213.6,-0.11572307478740447
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx1,1,1d,24,pressure_z,1.0,0.25,0.02,1.0,test,17603,0.2328012270635687,0.03903401602973677,0.039829448503711576,-0.0007954324739747969,0.02634551971891915,0.012688496310817615,0.004254412433469523,0.16598982267324175,0.28665976812802535,-0.051549884063285374,208.60000000000002,1.4816187513547439
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.25,0.02,2.0,full,59058,0.13222594737376817,0.03544404722783244,0.035973235325124565,-0.0005291880972921312,0.1116926620577084,-0.07624861482987595,-0.0076260794285956295,-0.4357862339341618,-1.3779670228440573,-0.10970863505178251,423.6000000000001,0.3173355041848632
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.25,0.02,2.0,train,41341,0.08862872209187006,-0.003392792639334537,-0.0036485118065264083,0.0002557191671918792,0.05863640670743421,-0.06202919934676873,-0.008865359530990555,-0.709884381701413,-1.8777489705427484,-0.06549489987376075,213.6,-0.057861537393702235
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.25,0.02,2.0,test,17603,0.2328012270635687,0.03903401602973677,0.039829448503711576,-0.0007954324739747969,0.0526910394378383,-0.013657023408101529,-0.004579156486972843,-0.1784770585794704,-0.30822487430014317,-0.0662038420987592,208.60000000000002,0.7408093756773719
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.25,0.02,3.0,full,59058,0.13222594737376817,0.03544404722783244,0.035973235325124565,-0.0005291880972921312,0.16753899308656262,-0.13209494585873016,-0.013211604584323624,-0.7529610666966388,-2.380881814523324,-0.160522953240591,423.6000000000001,0.2115570027899088
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.25,0.02,3.0,train,41341,0.08862872209187006,-0.003392792639334537,-0.0036485118065264083,0.0002557191671918792,0.08795461006115132,-0.09134740270048584,-0.013055586331764745,-1.0408700620398994,-2.7532549494605925,-0.09367200812297301,213.6,-0.038574358262468154
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.25,0.02,3.0,test,17603,0.2328012270635687,0.03903401602973677,0.039829448503711576,-0.0007954324739747969,0.07903655915675747,-0.040002543127020694,-0.013412725407415216,-0.5218692768501038,-0.90125360390006,-0.08544205319003803,208.60000000000002,0.4938729171182478
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.25,0.05,0.0,full,59058,0.017338887195638187,0.022222905837300355,0.021897207022721625,0.0003256988145787326,0.0,0.022222905837300355,0.002222645557923635,0.5576883083674004,1.7634244455552626,-0.006958943628090233,51.2,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.25,0.05,0.0,train,41341,0.008998330954742265,0.008098315525531271,0.00795603876566162,0.0001422767598696499,0.0,0.008098315525531271,0.001157430363204864,0.48910795486630587,1.2937627343388654,-0.004305073985804372,19.6,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.25,0.05,0.0,test,17603,0.037039141055501906,0.014124590311769082,0.013941168257060006,0.00018342205470908273,0.0,0.014124590311769082,0.004735930181799563,0.7477655689350433,1.29137016446488,-0.006958943628090225,31.6,inf
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx1,1,1d,24,pressure_z,1.0,0.25,0.05,1.0,full,59058,0.017338887195638187,0.022222905837300355,0.021897207022721625,0.0003256988145787326,0.0036688815617520677,0.018554024275548288,0.0018556987974289332,0.4653791498762804,1.471540566711889,-0.007332287791441026,51.2,6.057133615043122
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx1,1,1d,24,pressure_z,1.0,0.25,0.05,1.0,train,41341,0.008998330954742265,0.008098315525531271,0.00795603876566162,0.0001422767598696499,0.0015215029544294067,0.006576812571101865,0.000939973570911386,0.39759111559200927,1.0516871863140362,-0.004663934158944739,19.6,5.322576273647985
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx1,1,1d,24,pressure_z,1.0,0.25,0.05,1.0,test,17603,0.037039141055501906,0.014124590311769082,0.013941168257060006,0.00018342205470908273,0.0021473786073226615,0.01197721170444642,0.0040159209685272845,0.6334528985999537,1.0939553890008502,-0.0071622192922584545,31.6,6.577596639737198
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx2,1,1d,24,pressure_z,1.0,0.25,0.05,2.0,full,59058,0.017338887195638187,0.022222905837300355,0.021897207022721625,0.0003256988145787326,0.0073377631235041355,0.014885142713796217,0.0014887520369342312,0.3729825807970183,1.1793802933922153,-0.008280573414673602,51.2,3.028566807521561
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx2,1,1d,24,pressure_z,1.0,0.25,0.05,2.0,train,41341,0.008998330954742265,0.008098315525531271,0.00795603876566162,0.0001422767598696499,0.0030430059088588134,0.005055309616672457,0.0007225167786179078,0.30561850630230347,0.8084060593255061,-0.005022794332085104,19.6,2.6612881368239925
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx2,1,1d,24,pressure_z,1.0,0.25,0.05,2.0,test,17603,0.037039141055501906,0.014124590311769082,0.013941168257060006,0.00018342205470908273,0.004294757214645323,0.00982983309712376,0.0032959117552550064,0.5191884356612213,0.8966238663582234,-0.007365494956426684,31.6,3.288798319868599
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx3,1,1d,24,pressure_z,1.0,0.25,0.05,3.0,full,59058,0.017338887195638187,0.022222905837300355,0.021897207022721625,0.0003256988145787326,0.011006644685256204,0.011216261152044152,0.0011218052764395297,0.2806340118284331,0.8873717976287265,-0.009228859037906172,51.2,2.019044538347707
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx3,1,1d,24,pressure_z,1.0,0.25,0.05,3.0,train,41341,0.008998330954742265,0.008098315525531271,0.00795603876566162,0.0001422767598696499,0.00456450886328822,0.0035338066622430525,0.0005050599863244302,0.21344442154103904,0.5645919999763543,-0.0054313417195120265,19.6,1.7741920912159952
target1m_lb1d_pressure_z_entry1_exit0p25_filt0p05_costx3,1,1d,24,pressure_z,1.0,0.25,0.05,3.0,test,17603,0.037039141055501906,0.014124590311769082,0.013941168257060006,0.00018342205470908273,0.006442135821967984,0.007682454489801099,0.002575902541982728,0.4050900585914449,0.6995791693529614,-0.007568770620594914,31.6,2.192532213245733
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx0,1,1d,24,pressure_z,1.0,0.5,0.0,0.0,full,59058,0.7991804666598936,-0.18558230533014575,-0.19081272291205648,0.005230417581910723,0.0,-0.18558230533014575,-0.018561194903635732,-0.1379734015471586,-0.4362753629118293,-0.4775942450710494,2822.6000000000004,inf
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx0,1,1d,24,pressure_z,1.0,0.5,0.0,0.0,train,41341,0.7894825959701023,-0.08951754632348115,-0.09482209635646155,0.005304550032980331,0.0,-0.08951754632348115,-0.012794058940744705,-0.11308471322356396,-0.29912575809983694,-0.34729454397504306,1939.8,inf
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx0,1,1d,24,pressure_z,1.0,0.5,0.0,0.0,test,17603,0.821848548542862,-0.1038541652196017,-0.10364976198188756,-0.0002044032377141573,0.0,-0.1038541652196017,-0.03482197109528108,-0.19902229189793083,-0.34370591599508954,-0.28171587652282887,878.6,inf
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx1,1,1d,24,pressure_z,1.0,0.5,0.0,1.0,full,59058,0.7991804666598936,-0.18558230533014575,-0.19081272291205648,0.005230417581910723,0.622225730304432,-0.8078080356345778,-0.08079370696178616,-0.6004191588102886,-1.8985404684658833,-0.9514205510085403,2822.6000000000004,-0.2982555948616063
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx1,1,1d,24,pressure_z,1.0,0.5,0.0,1.0,train,41341,0.7894825959701023,-0.08951754632348115,-0.09482209635646155,0.005304550032980331,0.41891271517753015,-0.5084302615010114,-0.07266605263504526,-0.6420679002484965,-1.6983643671953157,-0.6317179235111836,1939.8,-0.21369021058609952
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx1,1,1d,24,pressure_z,1.0,0.5,0.0,1.0,test,17603,0.821848548542862,-0.1038541652196017,-0.10364976198188756,-0.0002044032377141573,0.20227205227188283,-0.3061262174914846,-0.10264314651661392,-0.586539918104273,-1.0129379874848576,-0.3800585129092017,878.6,-0.5134380358192377
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx2,1,1d,24,pressure_z,1.0,0.5,0.0,2.0,full,59058,0.7991804666598936,-0.18558230533014575,-0.19081272291205648,0.005230417581910723,1.244451460608864,-1.4300337659390097,-0.14302621901993653,-1.0623373815102322,-3.3591374964743963,-1.5359847225831225,2822.6000000000004,-0.14912779743080315
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx2,1,1d,24,pressure_z,1.0,0.5,0.0,2.0,train,41341,0.7894825959701023,-0.08951754632348115,-0.09482209635646155,0.005304550032980331,0.8378254303550603,-0.9273429766785415,-0.1325380463293458,-1.1702751229834745,-3.095550436209341,-1.0291322916276282,1939.8,-0.10684510529304976
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx2,1,1d,24,pressure_z,1.0,0.5,0.0,2.0,test,17603,0.821848548542862,-0.1038541652196017,-0.10364976198188756,-0.0002044032377141573,0.40454410454376566,-0.5083982697633673,-0.1704643219379467,-0.973734025915016,-1.6816113517793652,-0.529622550028521,878.6,-0.2567190179096189
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx3,1,1d,24,pressure_z,1.0,0.5,0.0,3.0,full,59058,0.7991804666598936,-0.18558230533014575,-0.19081272291205648,0.005230417581910723,1.866677190913296,-2.0522594962434417,-0.20525873107808693,-1.5233540465265396,-4.816883776431447,-2.135701729345807,2822.6000000000004,-0.09941853162053542
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx3,1,1d,24,pressure_z,1.0,0.5,0.0,3.0,train,41341,0.7894825959701023,-0.08951754632348115,-0.09482209635646155,0.005304550032980331,1.2567381455325903,-1.3462556918560717,-0.19241004002364634,-1.6971412571967308,-4.489189128134954,-1.4267589731013126,1939.8,-0.07123007019536652
target1m_lb1d_pressure_z_entry1_exit0p5_filt0_costx3,1,1d,24,pressure_z,1.0,0.5,0.0,3.0,test,17603,0.821848548542862,-0.1038541652196017,-0.10364976198188756,-0.0002044032377141573,0.6068161568156485,-0.7106703220352503,-0.23828549735927954,-1.3603913485534254,-2.3493577031368287,-0.7194254508132945,878.6,-0.1711460119397459
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx0,1,1d,24,pressure_z,1.0,0.5,0.02,0.0,full,59058,0.12005147482136205,0.03432655076835105,0.03480920813441954,-0.0004826573660684957,0.0,0.03432655076835105,0.003433203386753135,0.20564030254405424,0.6502398043077979,-0.041194502447226514,436.0,inf
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx0,1,1d,24,pressure_z,1.0,0.5,0.02,0.0,train,41341,0.08062214266708595,0.0022227441154228905,0.001936119124950805,0.0002866249904720966,0.0,0.0022227441154228905,0.0003176798336289343,0.026277276099057417,0.06950727388227931,-0.03404330217713262,220.0,inf
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx0,1,1d,24,pressure_z,1.0,0.5,0.02,0.0,test,17603,0.210759529625632,0.03230098281549795,0.03308079038152932,-0.0007798075660313789,0.0,0.03230098281549795,0.010830416744211103,0.4462501446224711,0.7706614834838118,-0.041194502447226514,214.60000000000002,inf
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx1,1,1d,24,pressure_z,1.0,0.5,0.02,1.0,full,59058,0.12005147482136205,0.03432655076835105,0.03480920813441954,-0.0004826573660684957,0.05730915191231831,-0.02298260114396727,-0.002298627223467324,-0.13759381415592792,-0.4350750980418694,-0.05847278185602271,436.0,0.5989715363589726
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx1,1,1d,24,pressure_z,1.0,0.5,0.02,1.0,train,41341,0.08062214266708595,0.0022227441154228905,0.001936119124950805,0.0002866249904720966,0.030357867163750392,-0.028135123048327493,-0.004021138172003111,-0.3321401178972017,-0.8785596366588948,-0.04973785260525401,220.0,0.07321805920796097
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx1,1,1d,24,pressure_z,1.0,0.5,0.02,1.0,test,17603,0.210759529625632,0.03230098281549795,0.03308079038152932,-0.0007798075660313789,0.02676867679234996,0.005532306023147984,0.0018549646036916782,0.07641507703935149,0.1319666947816849,-0.046136048188151625,214.60000000000002,1.20667088127154
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.5,0.02,2.0,full,59058,0.12005147482136205,0.03432655076835105,0.03480920813441954,-0.0004826573660684957,0.11461830382463661,-0.08029175305628555,-0.00803045783368778,-0.4798391326655789,-1.5172633956655828,-0.10791756960240881,436.0,0.2994857681794863
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.5,0.02,2.0,train,41341,0.08062214266708595,0.0022227441154228905,0.001936119124950805,0.0002866249904720966,0.060715734327500784,-0.058492990212077885,-0.008359956177635157,-0.6883152548068665,-1.820695446242539,-0.07073968286653064,220.0,0.036609029603980485
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx2,1,1d,24,pressure_z,1.0,0.5,0.02,2.0,test,17603,0.210759529625632,0.03230098281549795,0.03308079038152932,-0.0007798075660313789,0.05353735358469992,-0.021236370769201963,-0.007120487536827739,-0.29304128230286136,-0.5060740754102819,-0.06220729765647286,214.60000000000002,0.60333544063577
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.5,0.02,3.0,full,59058,0.12005147482136205,0.03432655076835105,0.03480920813441954,-0.0004826573660684957,0.1719274557369549,-0.13760090496860383,-0.013762288443908234,-0.8199353904658417,-2.5926563093211232,-0.16055714020215156,436.0,0.19965717878632422
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.5,0.02,3.0,train,41341,0.08062214266708595,0.0022227441154228905,0.001936119124950805,0.0002866249904720966,0.09107360149125118,-0.08885085737582829,-0.012698774183267206,-1.0403999879805117,-2.752011534189251,-0.09219684306281067,220.0,0.024406019735986988
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p02_costx3,1,1d,24,pressure_z,1.0,0.5,0.02,3.0,test,17603,0.210759529625632,0.03230098281549795,0.03308079038152932,-0.0007798075660313789,0.08030603037704988,-0.048005047561551925,-0.016095939677347165,-0.661269412237503,-1.141993727864353,-0.08169934763737673,214.60000000000002,0.4022236270905134
target1m_lb1d_pressure_z_entry1_exit0p5_filt0p05_costx0,1,1d,24,pressure_z,1.0,0.5,0.05,0.0,full,59058,0.015679501506993127,0.017488355010829897,0.01722038422829173,0.000267970782538169,0.0,0.017488355010829897,0.0017491148486517907,0.4583492411477613,1.449311818653348,-0.008876517938725716,52.800000000000004,inf
