date,rates_price,usd,rates_2y,rates_5y,rates_10y,rates_30y,usd_fx_contracts_available,rates_contracts_available
2010-06-07 00:00:00+00:00,0.00038441643001597503,-0.0002922485513194801,-0.0003579995026239,-0.0001331469278307,0.0007748934909246,0.0012539186595939,5,4
2010-06-08 00:00:00+00:00,-0.001653708560010275,-0.00566644194455674,-0.0001432356945798,-0.0013991141227664,-0.0018090197464761,-0.0032634646762188,5,4
2010-06-09 00:00:00+00:00,0.000528771933289975,-0.004707490648163516,0.0003580507754241,0.0008663490595521,0.0003879226789456,0.0005027652192381,5,4
2010-06-10 00:00:00+00:00,-0.00701010724561675,-0.01129484527381374,-0.0009311988065894,-0.0051424296047013,-0.0080478108295016,-0.0139189897416747,5,4
2010-06-11 00:00:00+00:00,0.00507838165563695,0.00046184774272934004,0.0010027935802021,0.0033422491005534,0.0050698841127161,0.0108985998290762,5,4
2010-06-13 00:00:00+00:00,-0.001264547144307325,-0.0012431018443410202,-0.0003580251371895,-0.0010015023370897,-0.0014273667511313,-0.0022712943518188,5,4
2010-06-14 00:00:00+00:00,-0.00021885475481852503,-0.0014847677866846002,0.0002864303635767,0.0008680266294698,-0.0002597402612005,-0.0017701357511201,5,4
2010-06-15 00:00:00+00:00,-0.002933204905098025,-0.005714225938145641,-0.0005013069894079,-0.0020042764593002,-0.0036434653187527,-0.0055837708529313,5,4
2010-06-16 00:00:00+00:00,0.003013881162104725,0.00129567192361496,0.0006444914111876,0.0019375319239847,0.0033836575750205,0.0060898437382261,5,4
2010-06-17 00:00:00+00:00,0.002995480161446425,-0.00420975633811026,0.0005009840863419,0.0019337851523477,0.0032427552898646,0.0063043961172315,5,4
2010-06-18 00:00:00+00:00,-0.0013531804578412,-0.0031987294275718997,-0.0002146767334449,-0.000866406798841,-0.0018146472899251,-0.0025169910091538,5,4
2010-06-20 00:00:00+00:00,-0.00271471670326235,-0.0034374654512400195,-0.0003578970010638,-0.0020690813321877,-0.0033788206284066,-0.0050530678513913,5,4
2010-06-21 00:00:00+00:00,0.001241147398276475,0.0050566563999696395,0.0002863278473386,0.0014688212014482,0.0016908373671293,0.0015186031771898,5,4
2010-06-22 00:00:00+00:00,0.004700124359149525,0.0013776654094792402,0.0007869791141281,0.0029977040068187,0.0057017129974799,0.0093141013181714,5,4
2010-06-23 00:00:00+00:00,0.0025037264929194747,-0.0025534893723055197,0.00042900043558,0.0018607129238823,0.0032251850184419,0.0045000075937737,5,4
2010-06-24 00:00:00+00:00,-0.0006683309505548501,0.0014364318857558599,0.0,0.0003319061399915,-0.0002576323600491,-0.0027475975821618,5,4
2010-06-25 00:00:00+00:00,0.00181166146989435,-0.0063332144927333205,0.0003573598294117,0.0015916178172625,0.0018020342114226,0.0034956340214806,5,4
2010-06-27 00:00:00+00:00,0.00067671797703035,0.00046378718032248,0.0002143546148039,0.0005962041844647,0.0008998008191136,0.0009965122897392,5,4
2010-06-28 00:00:00+00:00,0.0031125718657853503,0.00162707610175402,0.0002143086767496,0.0019186879418198,0.0043589812609416,0.0059583095836304,5,4
2010-06-29 00:00:00+00:00,0.0040601962983115,0.00915761664552844,0.0007140307336568,0.0024426485160455,0.0042126825561243,0.0088714233874194,5,4
2010-06-30 00:00:00+00:00,4.8989700237850005e-05,0.004044957504779201,-0.0002141556920056,-0.0009235438350216,-0.0003822386489815,0.0017158969769601,5,4
2010-07-01 00:00:00+00:00,-0.00027223368549830003,-0.0108143114377392,-0.0002856122832701,-0.0005281225366999,-0.0007649158965508,0.0004897159745276,5,4
2010-07-02 00:00:00+00:00,-0.0012527963461889896,0.00102816565678486,7.141071877914129e-05,0.0,-0.0014038672460729,-0.0036787288574622,5,4
2010-07-04 00:00:00+00:00,0.0005374349524937499,0.00045936557677908,0.0001428061409072,0.0003961180483562,0.0003830683823897,0.0012277472383219,5,4
2010-07-05 00:00:00+00:00,0.0024592848776545254,0.00251086280666752,0.0002855511155894,0.0019782400121055,0.0026773777707163,0.0048959706122069,5,4
2010-07-06 00:00:00+00:00,-0.00030549829320464516,-0.008747738568333722,-0.0002855511155894,-6.587832276228056e-05,-0.0003820439396999,-0.000488519794767,5,4
2010-07-07 00:00:00+00:00,-0.00235918009329465,-0.003458470967820211,-0.0002142168596863,-0.0007908785754615,-0.0025506964473178,-0.005880928490713,5,4
2010-07-08 00:00:00+00:00,-0.0015957918517435,-0.00283820087026316,0.0001428163384318,-0.00065954361974,-0.0021732191359218,-0.003693220989744,5,4
2010-07-09 00:00:00+00:00,-0.0014718958917303,5.5570481832620255e-05,-0.0002856530762835,-0.0009901317684049,-0.0011524426654831,-0.0034593560567497,5,4
2010-07-11 00:00:00+00:00,0.00020761973452596428,0.0002566550139208561,7.14209192178572e-05,0.0002641310105158,0.0,0.0004949270083702,5,4
2010-07-12 00:00:00+00:00,-0.000188160525499175,0.0013937288780257,-0.000142846939747,-0.0001320567846088,0.0005123607131425,-0.0009900990907834,5,4
2010-07-13 00:00:00+00:00,-0.00376537376536865,-0.00614164071037576,-0.0006430638641097,-0.0029758974446894,-0.0042348475224001,-0.0072076862302754,5,4
2010-07-14 00:00:00+00:00,0.005968033830558925,-0.00136084632896718,0.0014284696379451,0.0046253551472021,0.0064094566300827,0.0114088539070058,5,4
2010-07-15 00:00:00+00:00,0.00263739551752825,-0.00593124069050004,-0.0002141404055437,0.0021731265343136,0.0029346113564558,0.0056559845848873,5,4
2010-07-16 00:00:00+00:00,0.004146218348330675,0.0060302303943792395,0.0004282349647919,0.0034803200247841,0.0055901555815891,0.0070861628221576,5,4
2010-07-18 00:00:00+00:00,0.000148174681609625,0.0017545235790555602,0.0001427042456931,0.0001966374994051,0.0002533569813403,0.0,5,4
2010-07-19 00:00:00+00:00,-0.0022322112479806,-0.0012467315336199799,-0.0001427042456931,-0.00137727518082,-0.0022825269864181,-0.0051263385789912,5,4
2010-07-20 00:00:00+00:00,0.00042559051142315003,-0.00458837112620578,0.0002853881297903,0.0009183941868284,0.0002538715423634,0.0002447081867105,5,4
2010-07-21 00:00:00+00:00,0.0039449332695191,0.00469659432848628,0.000285306706643,0.0019651519490739,0.0035474508252386,0.0099818235971209,5,4
2010-07-22 00:00:00+00:00,-0.0038922697125293748,-0.00880990919881964,-0.0003566461038548,-0.0018995846278029,-0.0043092588864599,-0.0090035892319999,5,4
2010-07-23 00:00:00+00:00,-0.0023922311742343,-0.00155162930548062,-0.0003567733456808,-0.0016404741367219,-0.002670907788115,-0.0049007694264195,5,4
2010-07-25 00:00:00+00:00,-1.6418743643553668e-05,0.00018431069498808005,0.0,-6.567497457421467e-05,0.0,0.0,5,4
2010-07-26 00:00:00+00:00,-9.915236312084999e-05,-0.00519227756463414,-0.0003569006783301,0.0001970119855325,0.0002546797416034,-0.0004914005012892,5,4
2010-07-27 00:00:00+00:00,-0.002761025672479875,0.00114684773549768,-0.0007141837184008,-0.0021034649180853,-0.0028050509276091,-0.0054214031258243,5,4
2010-07-28 00:00:00+00:00,0.0030338897895314,0.00058141479565336,0.0008569592754676,0.0036126020438489,0.0044588901188964,0.0032071077199127,5,4
2010-07-29 00:00:00+00:00,0.00234516763282585,-0.0041959422111640405,0.0005708984669441,0.0035342663924122,0.0035528523605004,0.0017226533114467,5,4
2010-07-30 00:00:00+00:00,0.00454492570451355,-0.00408324888579712,0.0005705727278391,0.0022188875513808,0.0034140514921192,0.0119761910467151,5,4
2010-08-01 00:00:00+00:00,-0.0009733077167841,-0.0007384716702754201,-0.0002852456697652,-0.0006521030553878,-0.0010103562364927,-0.0019455259054907,5,4
2010-08-02 00:00:00+00:00,-0.001673879742341675,-0.006285457451794781,0.0002852456697652,-0.0007178048531635,-0.0011378723017969,-0.0051250874841715,5,4
2010-08-03 00:00:00+00:00,0.00281501060794405,-0.0030218483140231596,0.0002138808691718,0.0029983075518886,0.0034097399961146,0.0046381140146012,5,4
2010-08-04 00:00:00+00:00,-0.0018864702521729751,0.0011311559912310397,-0.0003564935334186,-0.0016283996433372,-0.0021455173245747,-0.0034154705073614,5,4
2010-08-05 00:00:00+00:00,0.00225134203121685,-0.0014040858160791999,0.0004990553698558,0.001368033827898,0.0020194377682072,0.0051188411589064,5,4
