variant,root,sign,events,mean_event_return,median_event_return,event_tstat,win_rate,mean_duration_days
z1.5_exit0.5_mdq95_normq75_topo_hold,SI,-1.0,62,0.0025084015896196838,0.0026233159371324955,1.8684852853142768,0.7096774193548387,1.532258064516129
z1.5_exit0.25_mdq95_normq50_topo_exit,PA,-1.0,67,0.002479460713339321,-0.00034370740284860274,0.5063930180183522,0.47761194029850745,1.6119402985074627
z1.5_exit0.5_mdq90_normq75_topo_hold,SI,1.0,92,0.0024615970486194182,0.002662675551187049,1.4260273617942865,0.6739130434782609,1.4021739130434783
z2_exit0.5_mdq95_normq50_topo_exit,PA,-1.0,55,0.0024326430972062187,-0.0005734326688098187,0.4137915272720439,0.45454545454545453,1.6181818181818182
z1.5_exit0.25_mdq90_normq75_topo_hold,SI,1.0,91,0.0023863619146880896,0.0028272136873602853,1.363025032338195,0.6703296703296703,1.4505494505494505
z1.5_exit0.5_mdq90_normq50_topo_exit,SI,1.0,91,0.0023773751414462355,0.0028272136873602853,1.3841348030298655,0.6813186813186813,1.4615384615384615
z1.5_exit0.5_mdq90_normq75_topo_exit,SI,1.0,92,0.0023764127389609346,0.002662675551187049,1.3844498151330107,0.6739130434782609,1.3804347826086956
z1.5_exit0.5_mdq95_normq50_topo_exit,PA,-1.0,67,0.0023523437715477808,-0.0005734326688098187,0.480267536121935,0.4626865671641791,1.5671641791044777
z1.5_exit0.5_mdq90_normq75_topo_hold,PA,1.0,101,0.0023391464030378243,0.0010703635517902601,0.9377835193539444,0.5445544554455446,1.5346534653465347
z1.5_exit0.25_mdq90_normq50_topo_exit,SI,1.0,90,0.002315349628970379,0.002981091327070239,1.3297600638667966,0.6777777777777778,1.5333333333333334
z2_exit0.25_mdq90_normq75_topo_hold,HG,-1.0,102,0.002314761732635505,0.0014172501734885218,1.1170291848926406,0.5784313725490197,1.4705882352941178
z1.5_exit0.25_mdq90_normq75_topo_exit,SI,1.0,91,0.0023002415137146773,0.0028272136873602853,1.321235763427123,0.6703296703296703,1.4285714285714286
z1.5_exit0.5_mdq90_normq50_topo_hold,SI,1.0,91,0.0022637113810598125,0.0028272136873602853,1.2751347970136588,0.6813186813186813,1.5164835164835164
z2.5_exit0.25_mdq90_normq50_topo_hold,PA,1.0,61,0.002223382556881665,0.0010703635517902601,0.5705483558343178,0.5737704918032787,1.8360655737704918
z1.5_exit0.25_mdq90_normq50_topo_hold,SI,1.0,90,0.0022004229379129947,0.002981091327070239,1.2229202568899722,0.6777777777777778,1.5888888888888888
z2.5_exit0.5_mdq90_normq50_topo_hold,PA,1.0,61,0.0021989948816030914,0.0010703635517902601,0.5641293965069071,0.5737704918032787,1.819672131147541
z1.5_exit0.5_mdq90_normq75_topo_exit,PA,1.0,101,0.0021968288079796863,0.0010703635517902601,0.8863853678778167,0.5445544554455446,1.504950495049505
z2.5_exit0.25_mdq95_normq75_topo_hold,SI,1.0,28,0.0021620088310976716,0.0008584513948467606,0.6723350832163653,0.5357142857142857,1.5
z2.5_exit0.5_mdq95_normq75_topo_hold,SI,1.0,28,0.0021620088310976716,0.0008584513948467606,0.6723350832163653,0.5357142857142857,1.5
z2_exit0.25_mdq90_normq75_topo_exit,HG,-1.0,102,0.00212649237590704,0.0014172501734885218,1.008322435802389,0.5784313725490197,1.4607843137254901
z2_exit0.5_mdq90_normq75_topo_exit,HG,-1.0,102,0.00212649237590704,0.0014172501734885218,1.008322435802389,0.5784313725490197,1.4607843137254901
z2_exit0.5_mdq90_normq75_topo_hold,HG,-1.0,102,0.00212649237590704,0.0014172501734885218,1.008322435802389,0.5784313725490197,1.4607843137254901
z2_exit0.25_mdq90_normq50_topo_hold,HG,-1.0,102,0.0021034444891756734,0.0014803290219593062,0.9304992795807496,0.5882352941176471,1.6862745098039216
z2_exit0.5_mdq90_normq50_topo_hold,PA,1.0,79,0.0020882534002737113,0.0008894971043168574,0.647240582025156,0.5316455696202531,1.7848101265822784
z2_exit0.25_mdq90_normq50_topo_exit,HG,-1.0,102,0.002066138860616563,0.0014803290219593062,0.90920367215709,0.5882352941176471,1.6666666666666667
z1.5_exit0.25_mdq95_normq50_topo_exit,GC,1.0,58,0.0020621402620388655,0.000604178991987445,0.7893706460762583,0.5172413793103449,1.6379310344827587
z2.5_exit0.25_mdq90_normq50_topo_exit,PA,1.0,61,0.0020616794799074418,0.0010703635517902601,0.5332371942815911,0.5737704918032787,1.819672131147541
z2.5_exit0.5_mdq90_normq50_topo_exit,PA,1.0,61,0.002037291804628869,0.0010703635517902601,0.5267793195997306,0.5737704918032787,1.8032786885245902
z1.5_exit0.25_mdq95_normq50_topo_hold,GC,1.0,58,0.00196821929974031,0.000604178991987445,0.7511718312613113,0.5172413793103449,1.706896551724138
z2_exit0.25_mdq95_normq75_topo_exit,PA,-1.0,55,0.0019530556156359413,-0.0012589990111923771,0.33177293870681435,0.43636363636363634,1.5818181818181818
z2_exit0.5_mdq95_normq75_topo_exit,PA,-1.0,55,0.0019530556156359413,-0.0012589990111923771,0.33177293870681435,0.43636363636363634,1.5818181818181818
z1.5_exit0.5_mdq95_normq50_topo_exit,GC,1.0,58,0.001940568608191284,0.000604178991987445,0.7405361623696382,0.5172413793103449,1.6206896551724137
z1.5_exit0.25_mdq95_normq75_topo_exit,GC,1.0,59,0.0019281739126643749,0.0005617406148590734,0.7493482482685616,0.5084745762711864,1.4745762711864407
z1.5_exit0.5_mdq95_normq75_topo_exit,GC,1.0,59,0.0019281739126643749,0.0005617406148590734,0.7493482482685616,0.5084745762711864,1.4745762711864407
