variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
rank_pct_target3m_minv500_lb252_entry0p1_both_costx1p0,rank_pct,3,500.0,252,both,1.0,0.1,0.25,,1.25,0.023425144102259966,0.014798050991936137,0.009316122525780799,0.003113187330778991,0.0069281432961116095,0.4493537731135344,0.7773262991710513,-0.00927513298033533,0.27227332457293035,0.5445466491458607,0.03705650459921156,0.8042049934296978,69,0.6956521739130435,0.00010655545977708205,1.004466364922598,761,254.30489478499544
quantile_band_target3m_minv500_lb252_entry0p1_both_costx1p0,quantile_band,3,500.0,252,both,1.0,0.1,0.25,,1.25,0.023425144102259966,0.014798050991936137,0.009316122525780799,0.003113187330778991,0.0069281432961116095,0.4493537731135344,0.7773262991710513,-0.00927513298033533,0.27227332457293035,0.5445466491458607,0.03705650459921156,0.8042049934296978,69,0.6956521739130435,0.00010655545977708205,1.004466364922598,761,254.30489478499544
mad_z_target3m_minv500_lb252_entry1p5_both_costx1p0,mad_z,3,500.0,252,both,1.0,1.5,0.25,,1.25,0.020824852144637487,0.012278152045181503,0.009139683412783983,0.0030542263188649134,0.006786339471847908,0.45005504536501667,0.7785394131951731,-0.009271479701282474,0.22049934296977663,0.44099868593955327,0.027332457293035482,0.6898817345597897,50,0.64,0.0001570331882190528,1.0095015666356508,761,254.30489478499544
mad_z_target3m_minv500_lb252_entry2p0_both_costx1p0,mad_z,3,500.0,252,both,1.0,2.0,0.25,,1.25,0.018458433376098423,0.009805146767571774,0.009009199958692203,0.0030106224015666308,0.006590000166084144,0.4568470903932584,0.7902888087527626,-0.009036967534704775,0.18554533508541396,0.3710906701708279,0.018396846254927726,0.6386333771353482,35,0.6571428571428571,0.0002519585475553382,1.1933345625263945,761,254.30489478499544
rank_pct_target6m_minv10_lb252_entry0p05_contango_only_costx1p0,rank_pct,6,10.0,252,contango_only,1.0,0.05,0.25,,1.25,0.01567331261511916,0.009342064762224801,0.008938883198406335,0.0029871245088910468,0.004051611265489591,0.7372682898614873,1.2753827063323666,-0.0035775090657947876,0.07786790266512165,0.1557358053302433,0.02827346465816918,0.3684820393974508,61,0.6065573770491803,0.00016686125034228496,1.7897622222909404,863,288.39043915828
rank_pct_target1m_minv500_lb252_entry0p05_backwardation_only_costx1p0,rank_pct,1,500.0,252,backwardation_only,1.0,0.05,0.25,,1.25,0.01865436571527981,0.009753338122877146,0.008901027592402664,0.0029744742251830497,0.005323594138710771,0.5587342212198365,0.9665409091631225,-0.007616599687627695,0.17717121588089332,0.35434243176178665,0.028287841191067004,0.6513647642679901,57,0.8245614035087719,0.00021010073614051664,2.9360507536816587,806,269.3426349496798
rank_pct_target1m_minv1000_lb126_entry0p1_contango_only_costx1p0,rank_pct,1,1000.0,126,contango_only,1.0,0.1,0.25,,1.25,0.015292951254230983,0.006405361186261487,0.008887590067969492,0.0029699837807189906,0.0020437284524386975,1.4532183946331179,2.513887596314998,-0.0014424612783279008,0.10487179487179489,0.20974358974358978,0.028205128205128206,0.45384615384615384,55,0.7818181818181819,0.00021088482734083543,4.923055508108401,780,260.6541628545288
quantile_band_target1m_minv1000_lb126_entry0p1_contango_only_costx1p0,quantile_band,1,1000.0,126,contango_only,1.0,0.1,0.25,,1.25,0.015043577266243117,0.006405361186261487,0.00863821607998163,0.0028866499754924887,0.0020504586163422878,1.407806991316821,2.4353315004455145,-0.0016408011429766534,0.1058974358974359,0.2117948717948718,0.028205128205128206,0.4564102564102564,55,0.7818181818181819,0.00020635075483196522,4.730192514474882,780,260.6541628545288
mad_z_target3m_minv500_lb252_entry1p5_backwardation_only_costx1p0,mad_z,3,500.0,252,backwardation_only,1.0,1.5,0.25,,1.25,0.013629104383960923,0.005396953374841232,0.00835099439612279,0.0027906685299028807,0.005904249997298549,0.4726541950594459,0.8176331394471272,-0.008423758694694717,0.13534822601839686,0.2706964520367937,0.012089356110381077,0.49540078843626806,23,0.6956521739130435,0.0004185251338189665,2.1113492528184836,761,254.30489478499544
quantile_band_target1m_minv1000_lb252_entry0p1_backwardation_only_costx1p0,quantile_band,1,1000.0,252,backwardation_only,1.0,0.1,0.25,,1.25,0.016351758133158263,0.008124759060722655,0.008226999072435608,0.002749232764141908,0.005338401355561092,0.5149917702006408,0.8908718937861639,-0.007616599687627695,0.18512820512820513,0.37025641025641026,0.02564102564102564,0.691025641025641,50,0.8,0.00021520975971550733,2.6286404045534555,780,260.6541628545288
rank_pct_target1m_minv1000_lb252_entry0p1_backwardation_only_costx1p0,rank_pct,1,1000.0,252,backwardation_only,1.0,0.1,0.25,,1.25,0.016351758133158263,0.008124759060722655,0.008226999072435608,0.002749232764141908,0.005338401355561092,0.5149917702006408,0.8908718937861639,-0.007616599687627695,0.18512820512820513,0.37025641025641026,0.02564102564102564,0.691025641025641,50,0.8,0.00021520975971550733,2.6286404045534555,780,260.6541628545288
mad_z_target6m_minv10_lb252_entry1p5_contango_only_costx1p0,mad_z,6,10.0,252,contango_only,1.0,1.5,0.25,,1.25,0.014178069244146769,0.0090308081334668,0.0079046372419838,0.002641508465356435,0.003963134040729866,0.6665200919800244,1.1529970981039834,-0.0032307164262074693,0.07230590961761299,0.14461181923522598,0.02595596755504056,0.35341830822711473,56,0.5714285714285714,0.0001589812848042614,1.7218685685693456,863,288.39043915828
rank_pct_target1m_minv1000_lb252_entry0p1_contango_only_costx1p0,rank_pct,1,1000.0,252,contango_only,1.0,0.1,0.25,,1.25,0.012893334808220677,0.005040844058844363,0.007852490749376318,0.002624082567437969,0.00212772676853353,1.2332798582247173,2.133421204841651,-0.0016567668346641937,0.0958974358974359,0.1917948717948718,0.02,0.4166666666666667,39,0.7948717948717948,0.00025429360723095,4.287817532444286,780,260.6541628545288
quantile_band_target1m_minv1000_lb252_entry0p1_contango_only_costx1p0,quantile_band,1,1000.0,252,contango_only,1.0,0.1,0.25,,1.25,0.012694994943571925,0.005040844058844363,0.007654150884727565,0.002557802937462711,0.0021324277512410838,1.1994792958279858,2.0749504238004666,-0.0016567668346641948,0.09615384615384616,0.19230769230769232,0.02,0.41794871794871796,39,0.7948717948717948,0.00024920796967585376,4.120539667414061,780,260.6541628545288
rank_pct_target1m_minv500_lb252_entry0p1_contango_only_costx1p0,rank_pct,1,500.0,252,contango_only,1.0,0.1,0.25,,1.25,0.019994992014036386,0.013039992919165987,0.007397123653818976,0.0024719116327148955,0.0028699493048949427,0.8613084657972321,1.4899568273875314,-0.002146126794422571,0.1424317617866005,0.284863523573201,0.03895781637717122,0.5632754342431762,79,0.7848101265822784,0.00014685514076952355,1.7441217326388991,806,269.3426349496798
quantile_band_target1m_minv500_lb126_entry0p1_contango_only_costx1p0,quantile_band,1,500.0,126,contango_only,1.0,0.1,0.25,,1.25,0.023305932700548197,0.016358400165330765,0.00738965709416601,0.00246941651751522,0.0029295557937387934,0.8429320659442608,1.4581679346609349,-0.001651710957441782,0.16129032258064516,0.3225806451612903,0.05086848635235732,0.6042183622828784,103,0.7669902912621359,0.00012415440268417855,1.9448569000056644,806,269.3426349496798
curve_md_target6m_minv500_lb126_md2p5_comp1p25_both_costx1p0,curve_md,6,500.0,126,both,1.0,1.25,0.25,2.5,1.25,0.00924541940611571,0.0021596702134402917,0.0072963702795517315,0.002463030725144427,0.0029540214898416688,0.8337890342417386,1.4350753251401698,-0.0024051596409055674,0.06993006993006994,0.13986013986013987,0.032867132867132866,0.32867132867132864,23,0.43478260869565216,0.00031035625878871894,1.0862759180592862,286,96.54482439926063
rank_pct_target1m_minv1000_lb252_entry0p05_backwardation_only_costx1p0,rank_pct,1,1000.0,252,backwardation_only,1.0,0.05,0.25,,1.25,0.014124932740574947,0.006957824386731339,0.007167108353843606,0.00239504695904975,0.005261601107527087,0.45519356372786757,0.7874284126900281,-0.00751053167427216,0.17102564102564102,0.34205128205128205,0.020512820512820513,0.6692307692307692,40,0.8,0.00023255169746341786,2.2180312880107502,780,260.6541628545288
quantile_band_target1m_minv1000_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,1,1000.0,126,backwardation_only,1.0,0.05,0.25,,1.25,0.0142615603751479,0.007156436529800562,0.00713713921272366,0.002385032111113739,0.005211194893904706,0.45767470986421954,0.7917204877971525,-0.00770598575203347,0.13333333333333333,0.26666666666666666,0.027179487179487184,0.5448717948717948,53,0.8113207547169812,0.00018532817636360215,2.453388351923301,780,260.6541628545288
quantile_band_target1m_minv1000_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,1,1000.0,252,backwardation_only,1.0,0.05,0.25,,1.25,0.014124967397451779,0.007001887440961944,0.007123079956489833,0.0023803339012881163,0.005262376775029331,0.45233057286644945,0.7824757935644635,-0.007627982276195877,0.1725641025641026,0.3451282051282052,0.021025641025641025,0.6730769230769231,41,0.8048780487804879,0.00022634319581215232,2.1630000526067508,780,260.6541628545288
quantile_band_target1m_minv500_lb252_entry0p1_contango_only_costx1p0,quantile_band,1,500.0,252,contango_only,1.0,0.1,0.25,,1.25,0.01975958306221795,0.01318955358471098,0.007012154036455546,0.0023432655643324685,0.0028767911674207653,0.8145414206180848,1.4090556392203926,-0.0022705633011065323,0.14317617866004964,0.2863523573200993,0.03945409429280397,0.5632754342431762,80,0.775,0.0001411420854525178,1.6932121137341865,806,269.3426349496798
mad_z_target6m_minv10_lb252_entry2p0_contango_only_costx1p0,mad_z,6,10.0,252,contango_only,1.0,2.0,0.25,,1.25,0.00862241484170774,0.002535864737338427,0.006988585282611954,0.0023353895466367946,0.002527999403104363,0.9238093742304507,1.598075647689386,-0.0013034992319075032,0.022711471610660488,0.045422943221320976,0.008342989571263035,0.11355735805330243,18,0.7222222222222222,0.0004011077670982856,2.6844121814030553,863,288.39043915828
rank_pct_target1m_minv1000_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,1,1000.0,126,backwardation_only,1.0,0.05,0.25,,1.25,0.0138131781939537,0.0069628128100249626,0.00688238075130506,0.0022998989656122354,0.005208776215675197,0.44154305548603917,0.7638147263513058,-0.00770598575203347,0.13282051282051283,0.26564102564102565,0.026153846153846156,0.5423076923076923,51,0.803921568627451,0.00018570241227381396,2.3656013002005087,780,260.6541628545288
curve_md_target6m_minv500_lb126_md3p0_comp1p25_both_costx3p0,curve_md,6,500.0,126,both,3.0,1.25,0.25,3.0,1.25,0.011628299776594898,0.005522866012742185,0.006641250922352687,0.0022418825317831047,0.0028337099664482216,0.7911474915667128,1.3616828682886692,-0.0016275695423850845,0.058041958041958046,0.11608391608391609,0.027972027972027972,0.2867132867132867,19,0.5263157894736842,0.0004002279062850729,1.1814406003506992,286,96.54482439926063
rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx1p0,rank_pct,1,500.0,126,contango_only,1.0,0.1,0.25,,1.25,0.02176354209728379,0.015746130449471395,0.006459536206760973,0.0021585961569253846,0.0028319174345837,0.7622383797508928,1.318577865080474,-0.001776178748551586,0.15856079404466503,0.31712158808933005,0.0488833746898263,0.598014888337469,99,0.7676767676767676,0.0001170066979647676,1.7963871741702955,806,269.3426349496798
quantile_band_target3m_minv500_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,3,500.0,252,backwardation_only,1.0,0.05,0.25,,1.25,0.01130403251819113,0.0050469981377722255,0.006375877767422006,0.0021306398486284424,0.005955685922347165,0.35774885989769367,0.6188611600389858,-0.009085465683045935,0.14743758212877792,0.29487516425755583,0.011826544021024968,0.5492772667542707,23,0.782608695652174,0.0003281927891844514,1.6088106887675304,761,254.30489478499544
rank_pct_target3m_minv500_lb252_entry0p05_backwardation_only_costx1p0,rank_pct,3,500.0,252,backwardation_only,1.0,0.05,0.25,,1.25,0.01130403251819113,0.0050469981377722255,0.006375877767422006,0.0021306398486284424,0.005955685922347165,0.35774885989769367,0.6188611600389858,-0.009085465683045935,0.14743758212877792,0.29487516425755583,0.011826544021024968,0.5492772667542707,23,0.782608695652174,0.0003281927891844514,1.6088106887675304,761,254.30489478499544
mad_z_target1m_minv1000_lb126_entry1p5_contango_only_costx1p0,mad_z,1,1000.0,126,contango_only,1.0,1.5,0.25,,1.25,0.010892667196942738,0.00457678892824032,0.00631587826870242,0.0021105896959227434,0.0016572189137806681,1.2735732608239339,2.203123794198889,-0.001467661269474562,0.06974358974358975,0.1394871794871795,0.018974358974358976,0.2935897435897436,37,0.8108108108108109,0.00022423891313671528,4.297147297841892,780,260.6541628545288
mad_z_target1m_minv1000_lb252_entry2p0_backwardation_only_costx1p0,mad_z,1,1000.0,252,backwardation_only,1.0,2.0,0.25,,1.25,0.012783301236211487,0.006499822341572117,0.006283478894639368,0.002099762732174775,0.005221734486971439,0.4021197817341759,0.6956173519876541,-0.006946523517137153,0.16025641025641027,0.32051282051282054,0.01641025641025641,0.65,32,0.75,0.00025427151909673975,2.1675661043957355,780,260.6541628545288
mad_z_target1m_minv500_lb126_entry1p5_contango_only_costx1p0,mad_z,1,500.0,126,contango_only,1.0,1.5,0.25,,1.25,0.0181470434875158,0.012366457605759136,0.00622271044070524,0.0020794556161643084,0.002681909418608364,0.7753638514917974,1.3412833033869946,-0.0023991113808312626,0.11265508684863525,0.2253101736972705,0.03498759305210918,0.4305210918114144,71,0.7605633802816901,0.0001415798358284379,1.5408540953196281,806,269.3426349496798
curve_md_target6m_minv500_lb252_md3p0_comp1p25_both_costx1p0,curve_md,6,500.0,252,both,1.0,1.25,0.25,3.0,1.25,0.0081401842409756,0.0021422894621790584,0.006154468971181231,0.00207755988144542,0.00274700428339255,0.7563001972751328,1.3017054757684823,-0.0021577640984762345,0.07062937062937064,0.14125874125874127,0.023076923076923075,0.32167832167832167,15,0.6,0.00039369778124691073,1.5379406871535142,286,96.54482439926063
curve_md_target6m_minv500_lb252_md2p5_comp1p25_both_costx1p0,curve_md,6,500.0,252,both,1.0,1.25,0.25,2.5,1.25,0.008032051596263365,0.0023784447206675998,0.005896243329848403,0.0019903908283060343,0.0029092430309139395,0.6841610711638458,1.1775432769292637,-0.0021577640984762345,0.08251748251748252,0.16503496503496504,0.028671328671328676,0.36713286713286714,19,0.5263157894736842,0.00029890823393406067,1.3064034568294656,286,96.54482439926063
quantile_band_target3m_minv500_lb252_entry0p1_backwardation_only_costx1p0,quantile_band,3,500.0,252,backwardation_only,1.0,0.1,0.25,,1.25,0.011380246308090959,0.0056263377815813625,0.0058727519135126985,0.001962509273934596,0.006016700725469628,0.3261769802887136,0.5642457238220484,-0.008750718140901512,0.15164257555847568,0.30328515111695137,0.012352168199737185,0.5597897503285151,24,0.75,0.0002948884860295582,1.8087014417099483,761,254.30489478499544
rank_pct_target3m_minv500_lb252_entry0p1_backwardation_only_costx1p0,rank_pct,3,500.0,252,backwardation_only,1.0,0.1,0.25,,1.25,0.011380246308090959,0.0056263377815813625,0.0058727519135126985,0.001962509273934596,0.006016700725469628,0.3261769802887136,0.5642457238220484,-0.008750718140901512,0.15164257555847568,0.30328515111695137,0.012352168199737185,0.5597897503285151,24,0.75,0.0002948884860295582,1.8087014417099483,761,254.30489478499544
mad_z_target1m_minv1000_lb126_entry2p0_backwardation_only_costx1p0,mad_z,1,1000.0,126,backwardation_only,1.0,2.0,0.25,,1.25,0.012074938140776098,0.006271251684046054,0.005835701824106364,0.0019501281713219117,0.0051407028424434315,0.37935049566004375,0.6562293108989232,-0.007616599687627695,0.11948717948717949,0.23897435897435898,0.02205128205128205,0.514102564102564,43,0.813953488372093,0.00019076563629731922,2.0293077170776144,780,260.6541628545288
quantile_band_target1m_minv1000_lb126_entry0p05_contango_only_costx1p0,quantile_band,1,1000.0,126,contango_only,1.0,0.05,0.25,,1.25,0.010486558785586913,0.004799981795200671,0.005686576990386242,0.001900294826842246,0.0017343364927059775,1.095689812694498,1.895407489826602,-0.0012130317716792839,0.08282051282051281,0.16564102564102562,0.021025641025641025,0.3730769230769231,41,0.7317073170731707,0.00018841678162758143,3.9223845256335084,780,260.6541628545288
mad_z_target1m_minv1000_lb126_entry2p0_contango_only_costx1p0,mad_z,1,1000.0,126,contango_only,1.0,2.0,0.25,,1.25,0.008307861561040474,0.002694068820267689,0.005613792740772785,0.001875972368314053,0.0013340058662627146,1.4062699540967423,2.4326726166762884,-0.0013967638674694666,0.0458974358974359,0.0917948717948718,0.009230769230769232,0.21153846153846154,18,0.8888888888888888,0.00037508356404804136,4.184177780993292,780,260.6541628545288
rank_pct_target1m_minv1000_lb126_entry0p05_contango_only_costx1p0,rank_pct,1,1000.0,126,contango_only,1.0,0.05,0.25,,1.25,0.010320451491084336,0.004799981795200671,0.005520469695883665,0.0018447864194158358,0.001732220429803273,1.0649836404627475,1.8422896200082821,-0.001213031771679284,0.08230769230769232,0.16461538461538464,0.021025641025641025,0.3717948717948718,41,0.7317073170731707,0.0001843653842006893,3.778660737129864,780,260.6541628545288
rank_pct_target3m_minv500_lb252_entry0p05_both_costx1p0,rank_pct,3,500.0,252,both,1.0,0.05,0.25,,1.25,0.016741426231250595,0.011796774413741724,0.005467123200320131,0.0018269595141051493,0.006857546324382568,0.26641592016801185,0.46086650130815016,-0.010846071743085937,0.2402102496714849,0.4804204993429698,0.02759526938239159,0.7542706964520368,53,0.6792452830188679,0.00011252933558060805,0.752418284985723,761,254.30489478499544
quantile_band_target3m_minv500_lb252_entry0p05_both_costx1p0,quantile_band,3,500.0,252,both,1.0,0.05,0.25,,1.25,0.016888790890470413,0.01215138967507285,0.005259872598208826,0.0017577021651379449,0.0068675871992854515,0.2559417323919568,0.4427474554517656,-0.010999678068142033,0.24310118265440211,0.48620236530880423,0.02864651773981603,0.7582128777923784,55,0.6727272727272727,0.0001078929420786633,0.7483158021464775,761,254.30489478499544
rank_pct_target3m_minv1000_lb126_entry0p1_contango_only_costx1p0,rank_pct,3,1000.0,126,contango_only,1.0,0.1,0.25,,1.25,0.00948362658501219,0.004405458141097263,0.00511018381129125,0.001707680363288316,0.0026683569623049625,0.6399744814551345,1.1070764840506657,-0.00403009647642871,0.07875,0.1575,0.017812500000000002,0.371875,29,0.6551724137931034,0.00023372625555258074,1.5509382347396894,640,213.8700823421775
quantile_band_target6m_minv500_lb126_entry0p1_backwardation_only_costx1p0,quantile_band,6,500.0,126,backwardation_only,1.0,0.1,0.25,,1.25,0.005963965713368913,0.0009411641261782054,0.005076848481682333,0.0017137882698100484,0.002393458811799909,0.7160299819495365,1.2323944270756908,-0.001177645800812201,0.07622377622377621,0.15244755244755243,0.005594405594405594,0.3741258741258741,4,0.75,0.0012827238440434896,1.3594827869685602,286,96.54482439926063
rank_pct_target6m_minv500_lb252_entry0p1_backwardation_only_costx1p0,rank_pct,6,500.0,252,backwardation_only,1.0,0.1,0.25,,1.25,0.005963965713368913,0.0009411641261782054,0.005076848481682333,0.0017137882698100484,0.002393458811799909,0.7160299819495365,1.2323944270756908,-0.001177645800812201,0.07622377622377621,0.15244755244755243,0.005594405594405594,0.3741258741258741,4,0.75,0.0012827238440434896,1.3594827869685602,286,96.54482439926063
quantile_band_target6m_minv500_lb252_entry0p1_backwardation_only_costx1p0,quantile_band,6,500.0,252,backwardation_only,1.0,0.1,0.25,,1.25,0.005963965713368913,0.0009411641261782054,0.005076848481682333,0.0017137882698100484,0.002393458811799909,0.7160299819495365,1.2323944270756908,-0.001177645800812201,0.07622377622377621,0.15244755244755243,0.005594405594405594,0.3741258741258741,4,0.75,0.0012827238440434896,1.3594827869685602,286,96.54482439926063
rank_pct_target6m_minv500_lb126_entry0p1_backwardation_only_costx1p0,rank_pct,6,500.0,126,backwardation_only,1.0,0.1,0.25,,1.25,0.005963965713368913,0.0009411641261782054,0.005076848481682333,0.0017137882698100484,0.002393458811799909,0.7160299819495365,1.2323944270756908,-0.001177645800812201,0.07622377622377621,0.15244755244755243,0.005594405594405594,0.3741258741258741,4,0.75,0.0012827238440434896,1.3594827869685602,286,96.54482439926063
quantile_band_target6m_minv500_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,6,500.0,126,backwardation_only,1.0,0.05,0.25,,1.25,0.0058286891654077,0.0008971010719476015,0.004985634987951723,0.0016829973931140176,0.0023775862103631285,0.7078596711986199,1.2183321033033103,-0.001177645800812201,0.07412587412587411,0.14825174825174822,0.005594405594405594,0.3706293706293706,4,0.75,0.001259920470610837,1.3150895459995637,286,96.54482439926063
quantile_band_target6m_minv500_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,6,500.0,252,backwardation_only,1.0,0.05,0.25,,1.25,0.0058286891654077,0.0008971010719476015,0.004985634987951723,0.0016829973931140176,0.0023775862103631285,0.7078596711986199,1.2183321033033103,-0.001177645800812201,0.07412587412587411,0.14825174825174822,0.005594405594405594,0.3706293706293706,4,0.75,0.001259920470610837,1.3150895459995637,286,96.54482439926063
quantile_band_target3m_minv1000_lb126_entry0p1_contango_only_costx1p0,quantile_band,3,1000.0,126,contango_only,1.0,0.1,0.25,,1.25,0.009285286720363438,0.004405458141097263,0.004911843946642498,0.0016414007333130582,0.0026720556168225596,0.6142838955069764,1.0626349564759725,-0.00403009647642871,0.0790625,0.158125,0.017812500000000002,0.3734375,29,0.6551724137931034,0.00022688694987503758,1.497464487189554,640,213.8700823421775
mad_z_target3m_minv10_lb126_entry2p0_contango_only_costx3p0,mad_z,3,10.0,126,contango_only,3.0,2.0,0.25,,1.25,0.05030761054907894,0.04740953068090832,0.004884740139659372,0.0016293619506945987,0.004831559864380554,0.33723310823625613,0.5839049442421916,-0.007079642904222744,0.09978494623655913,0.19956989247311827,0.030107526881720425,0.34838709677419355,70,0.7714285714285715,0.000333169958619344,4.837506071949676,930,310.2123287671233
mad_z_target6m_minv500_lb252_entry2p0_backwardation_only_costx1p0,mad_z,6,500.0,252,backwardation_only,1.0,2.0,0.25,,1.25,0.005513111033178797,0.0009411641261782054,0.0046259938014922165,0.0015615935637662037,0.0023923251780931703,0.6527513809852928,1.1234825139611693,-0.001177645800812201,0.07972027972027972,0.15944055944055943,0.005594405594405594,0.3986013986013986,4,0.75,0.0011700101739959602,1.1857206390268165,286,96.54482439926063
mad_z_target6m_minv500_lb126_entry2p0_backwardation_only_costx1p0,mad_z,6,500.0,126,backwardation_only,1.0,2.0,0.25,,1.25,0.005513111033178797,0.0009411641261782054,0.0046259938014922165,0.0015615935637662037,0.0023923251780931703,0.6527513809852928,1.1234825139611693,-0.001177645800812201,0.07972027972027972,0.15944055944055943,0.005594405594405594,0.3986013986013986,4,0.75,0.0011700101739959602,1.1857206390268165,286,96.54482439926063
mad_z_target6m_minv500_lb252_entry1p5_backwardation_only_costx1p0,mad_z,6,500.0,252,backwardation_only,1.0,1.5,0.25,,1.25,0.005513111033178797,0.0009411641261782054,0.0046259938014922165,0.0015615935637662037,0.0023923251780931703,0.6527513809852928,1.1234825139611693,-0.001177645800812201,0.07972027972027972,0.15944055944055943,0.005594405594405594,0.3986013986013986,4,0.75,0.0011700101739959602,1.1857206390268165,286,96.54482439926063
mad_z_target6m_minv500_lb126_entry1p5_backwardation_only_costx1p0,mad_z,6,500.0,126,backwardation_only,1.0,1.5,0.25,,1.25,0.005513111033178797,0.0009411641261782054,0.0046259938014922165,0.0015615935637662037,0.0023923251780931703,0.6527513809852928,1.1234825139611693,-0.001177645800812201,0.07972027972027972,0.15944055944055943,0.005594405594405594,0.3986013986013986,4,0.75,0.0011700101739959602,1.1857206390268165,286,96.54482439926063
mad_z_target1m_minv1000_lb252_entry1p5_contango_only_costx1p0,mad_z,1,1000.0,252,contango_only,1.0,1.5,0.25,,1.25,0.008477268741509182,0.003901067789596934,0.004576200951912246,0.0015292382412497234,0.0018250304901723947,0.8379247631667072,1.4495059218554451,-0.0014676612694745621,0.07974358974358974,0.15948717948717947,0.01282051282051282,0.35384615384615387,25,0.8,0.00024629340047148857,3.268253165147827,780,260.6541628545288
curve_md_target1m_minv500_lb126_md2p5_comp1p25_both_costx1p0,curve_md,1,500.0,126,both,1.0,1.25,0.25,2.5,1.25,0.02008092868714398,0.01571704665246921,0.004568936630460896,0.0015268107083950982,0.005573987493924286,0.27391713922202743,0.4738426799794173,-0.009379171299809261,0.1176178660049628,0.2352357320099256,0.06476426799007444,0.47890818858560796,118,0.711864406779661,6.516134559751534e-05,1.0916530234999462,806,269.3426349496798
mad_z_target3m_minv1000_lb126_entry2p0_contango_only_costx1p0,mad_z,3,1000.0,126,contango_only,1.0,2.0,0.25,,1.25,0.0065246361825867915,0.0020605143329928254,0.004528152584346611,0.0015131818219877398,0.0020565538639428817,0.7357851639667857,1.2728170824700258,-0.0027668731055611353,0.0409375,0.081875,0.0084375,0.2046875,14,0.7142857142857143,0.00036874066768236626,1.4620078401601533,640,213.8700823421775
mad_z_target1m_minv500_lb252_entry1p5_contango_only_costx1p0,mad_z,1,500.0,252,contango_only,1.0,1.5,0.25,,1.25,0.014104654035810738,0.010117820294738702,0.0043969429326442926,0.001469335229778891,0.0026570247222672946,0.5530002101467376,0.9566217811318294,-0.002198215606499493,0.1121588089330025,0.224317617866005,0.02555831265508685,0.45533498759305213,52,0.7884615384615384,0.00014062333867576784,1.1501981823381542,806,269.3426349496798
quantile_band_target1m_minv1000_lb252_entry0p05_contango_only_costx1p0,quantile_band,1,1000.0,252,contango_only,1.0,0.05,0.25,,1.25,0.008371951303861574,0.003976231506529952,0.004395719797331623,0.0014689264922007092,0.0018428998088879025,0.7970734410608749,1.3788382009442688,-0.0014275796504826961,0.07974358974358975,0.1594871794871795,0.01435897435897436,0.35512820512820514,28,0.75,0.00021365786958202774,3.437010037550907,780,260.6541628545288
rank_pct_target1m_minv1000_lb252_entry0p05_contango_only_costx1p0,rank_pct,1,1000.0,252,contango_only,1.0,0.05,0.25,,1.25,0.008051597879683748,0.003976231506529952,0.004075366373153796,0.0013618733465639741,0.0018144893243731484,0.7505546206696257,1.2983664108756539,-0.001581825780157947,0.07666666666666666,0.15333333333333332,0.01435897435897436,0.3525641025641026,28,0.75,0.00020221667586139104,3.122267016578441,780,260.6541628545288
rank_pct_target3m_minv1000_lb252_entry0p1_contango_only_costx1p0,rank_pct,3,1000.0,252,contango_only,1.0,0.1,0.25,,1.25,0.008063290197600612,0.004187441153782945,0.004003910513322958,0.0013379947987110802,0.0027524620158141224,0.4861083608143194,0.8409071776335771,-0.004738900177857375,0.1025,0.205,0.0165625,0.48125,27,0.7407407407407407,0.0001989143487089427,0.9839623023136412,640,213.8700823421775
quantile_band_target1m_minv500_lb126_entry0p05_contango_only_costx1p0,quantile_band,1,500.0,126,contango_only,1.0,0.05,0.25,,1.25,0.015976407791398747,0.012351665804883128,0.003964339247571135,0.001324771189547445,0.0026366399353508732,0.502446758765015,0.8691705798197856,-0.0021340832943033163,0.11985111662531017,0.23970223325062034,0.0369727047146402,0.49627791563275436,75,0.76,0.00010249846446262248,1.212280627634666,806,269.3426349496798
mad_z_target6m_minv500_lb252_entry2p0_both_costx1p0,mad_z,6,500.0,252,both,1.0,2.0,0.25,,1.25,0.00518580687451757,0.0013253485346940803,0.003946520601691438,0.0013322242604138614,0.0025990318406160407,0.5125848170055847,0.8822349451923035,-0.002076733283968061,0.09999999999999998,0.19999999999999996,0.00979020979020979,0.479020979020979,7,0.7142857142857143,0.0005806568901336725,0.935553121333155,286,96.54482439926063
mad_z_target6m_minv500_lb126_entry2p0_both_costx1p0,mad_z,6,500.0,126,both,1.0,2.0,0.25,,1.25,0.00518580687451757,0.0013253485346940803,0.003946520601691438,0.0013322242604138614,0.0025990318406160407,0.5125848170055847,0.8822349451923035,-0.002076733283968061,0.09999999999999998,0.19999999999999996,0.00979020979020979,0.479020979020979,7,0.7142857142857143,0.0005806568901336725,0.935553121333155,286,96.54482439926063
