variant,description,roots,lookback_bars,entry_z,deadband,roll_pause_bars,common_bars,eval_bars,start,end,calendar_days,bars_per_year_sample,gross_log_return,cost_log_return,net_log_return,compounded_net_return,annualized_return_sample,mean_net_bps_per_bar,bar_tstat,annualized_sharpe_sample,hit_rate,max_drawdown_log,avg_turnover,p95_turnover,avg_gross_exposure
daily_highest_oos_sharpe_roll_pause_3_no_PA,"Literal highest OOS Sharpe from daily scan: GC/SI/HG/PL/ALI, roll-pause 3 bars, PA excluded","GC,SI,HG,PL,ALI",126,2.0,0.0,3,1547,1485,2026-05-18 14:35:00+00:00,2026-06-15 23:30:00+00:00,28.37152777777778,19117.62574960225,0.09004127487308498,0.04593853866126382,0.04410273621182117,0.045089717931946716,0.7643295821181622,0.29698812263852636,1.1786341591835747,4.22895218317641,0.5043771043771044,-0.030948895298721357,0.20623361913025282,0.5534671441833878,1.0
train_positive_highest_sharpe_roll_pause_1_core3,"Highest daily OOS Sharpe among variants with positive train CAGR: GC/SI/HG, roll-pause 1 bar","GC,SI,HG",126,2.0,0.0,1,5781,5719,2026-05-18 03:15:00+00:00,2026-06-16 00:00:00+00:00,28.864583333333332,72367.74305304945,0.11034142170677311,0.15652222232002866,-0.04618080061325556,-0.04513069437305761,-0.442541908780552,-0.08074978250263255,-1.0908709467380358,-3.8804835009017595,0.5028851197761847,-0.06551411594470134,0.18245873092035747,0.5916820108654407,1.0
selected_deadband_0p5_core4,Selected robust variant: GC/SI/HG/PL with 0.5 z-score deadband,"GC,SI,HG,PL",126,2.0,0.5,0,5722,5660,2026-05-18 03:20:00+00:00,2026-06-16 00:00:00+00:00,28.86111111111111,71629.77863330125,0.2663165548406199,0.2327806043202652,0.03353595052035468,0.03410461965720524,0.5286914987851092,0.059250795972358085,0.7310568251958354,2.6006968100499854,0.5001766784452297,-0.06868870425163862,0.27418210167286833,0.9524036633519417,0.9862190812720848
baseline_all_six_5m,Baseline six-metal basket on 5m bars,"GC,SI,HG,PL,PA,ALI",126,2.0,0.0,0,1462,1400,2026-05-18 14:50:00+00:00,2026-06-15 20:45:00+00:00,28.24652777777778,18103.11001843884,0.07025851131562771,0.0409666719287016,0.029291839386926116,0.029725064960097525,0.4604822770235344,0.2092274241923294,0.7534734139604277,2.7094460668495346,0.48714285714285716,-0.03866545071727604,0.1950793901366743,0.49687781742938814,1.0
