variant,base_variant,kind,rule_count,rules,cost_multiplier,dispersion_q,tail_q,train_score,train_gross_return,train_cost_return,train_net_return,train_cagr,train_gross_to_cost,train_tstat,train_sharpe,train_max_drawdown,train_event_count,train_event_win_rate,train_mean_event_net,train_mean_events_per_day,train_active_day_fraction,train_turnover,embargo_gross_return,embargo_cost_return,embargo_net_return,embargo_cagr,embargo_gross_to_cost,embargo_tstat,embargo_sharpe,embargo_max_drawdown,embargo_event_count,embargo_event_win_rate,embargo_mean_event_net,embargo_mean_events_per_day,embargo_active_day_fraction,embargo_turnover,test_gross_return,test_cost_return,test_net_return,test_cagr,test_gross_to_cost,test_tstat,test_sharpe,test_max_drawdown,test_event_count,test_event_win_rate,test_mean_event_net,test_mean_events_per_day,test_active_day_fraction,test_turnover,full_gross_return,full_cost_return,full_net_return,full_cagr,full_gross_to_cost,full_tstat,full_sharpe,full_max_drawdown,full_event_count,full_event_win_rate,full_mean_event_net,full_mean_events_per_day,full_active_day_fraction,full_turnover
pa_2000_s5_h15_tailq0p1_costx3p0,pa_2000_s5_h15_tailq0p1,individual,1,pa_2000_s5_h15,3.0,0.0,0.1,-inf,-0.01023671778382429,0.02685064329666232,-0.0370873610804866,-0.0052877934805682925,-0.3812466491295115,-2.149114865341289,-0.8125194833395823,-0.03708736108048661,8,0.0,-0.004635920135060825,0.003129890453834116,0.003129890453834116,16.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.026040021255695933,0.04363229535707627,-0.017592274101380336,-0.005877684222577728,0.5968061281807575,-1.3638699506469427,-0.7892510455578676,-0.02110554279310473,13,0.3076923076923077,-0.0013532518539523333,0.011915673693858845,0.011915673693858845,26.0,0.015803303471871644,0.07048293865373859,-0.05467963518186694,-0.0054552756559838045,0.22421459396732174,-2.5383141080722607,-0.8028502730928002,-0.058192903873591335,21,0.19047619047619047,-0.0026037921515174732,0.005750273822562979,0.005750273822562979,42.0
xs_0430_s60_h60_dispq0p8_costx3p0,xs_0430_s60_h60_dispq0p8,xs,1,xs_0430_s60_h60,3.0,0.8,0.2,-inf,0.12490583628717189,0.16237537065721092,-0.03746953437003903,-0.005342136683859189,0.7692412696680422,-1.411592983128295,-0.5336833409111624,-0.05002215049920245,210,0.40476190476190477,-0.00017842635414304302,0.08215962441314555,0.08215962441314555,420.0,-0.0012853519670119606,0.0008009677511161557,-0.0020863197181281165,-0.1734600853184547,-1.6047487120683839,-1.0,-8.5480996845455,-0.0020863197181281165,1,0.0,-0.0020863197181281165,0.2,0.2,2.0,0.09561929603670616,0.1819511066342841,-0.08633181059757791,-0.028514637222923023,0.5255219262221795,-2.2385326786307163,-1.2954052226802812,-0.11402506074198661,199,0.37185929648241206,-0.00043382819395767786,0.18240146654445463,0.18240146654445463,398.0,0.2192397803568661,0.34512744504261117,-0.12588766468574508,-0.012514966743086386,0.6352429617117168,-2.684968841401434,-0.8492360975773429,-0.16553869227695142,410,0.3878048780487805,-0.0003070430845993782,0.11226725082146768,0.11226725082146768,820.0
xs_2100_s15_h5_dispq0p8_costx2p0,xs_2100_s15_h5_dispq0p8,xs,1,xs_2100_s15_h5,2.0,0.8,0.2,-inf,0.01268218577596475,0.05122493536095657,-0.03854274958499182,-0.0054947268503425795,0.24757836562603178,-5.110269821059411,-1.9320483338026078,-0.0385427495849918,81,0.14814814814814814,-0.0004758364146295286,0.03169014084507042,0.03169014084507042,162.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.007235815069983054,0.033688614757833385,-0.02645279968785033,-0.008824944315108274,0.21478517659443266,-4.276368168743577,-2.4746699982430744,-0.026452799687850328,49,0.1836734693877551,-0.0005398530548540884,0.044912923923006415,0.044912923923006415,98.0,0.019918000845947803,0.08491355011878995,-0.06499554927284215,-0.006481131522562578,0.23456799083401272,-6.661960734011111,-2.1071296801388892,-0.06499554927284208,130,0.16153846153846155,-0.0004999657636372473,0.035596933187294635,0.035596933187294635,260.0
xs_2100_s15_h120_dispq0p8_costx3p0,xs_2100_s15_h120_dispq0p8,xs,1,xs_2100_s15_h120,3.0,0.8,0.2,-inf,0.02704495670013013,0.06600585577392619,-0.03896089907379606,-0.005554173173809462,0.4097357178847987,-3.359017422873775,-1.269949384733624,-0.04045814526882358,77,0.33766233766233766,-0.0005059857022570918,0.030125195618153366,0.030125195618153366,154.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.015244704677486731,0.04007095331657526,-0.02482624863908852,-0.008284563218009078,0.38044277502079776,-0.8996731335698294,-0.5206273230035569,-0.03458759521212589,40,0.3,-0.0006206562159772131,0.03666361136571952,0.03666361136571952,80.0,0.04228966137761686,0.10607680909050146,-0.06378714771288459,-0.006361017962435822,0.3986701875764063,-2.1315220261939873,-0.6741848990993531,-0.06528439390791212,117,0.3247863247863248,-0.0005451892966913212,0.032037239868565166,0.032037239868565166,234.0
pa_2000_s5_h15_tailq0p2_costx2p0,pa_2000_s5_h15_tailq0p2,individual,1,pa_2000_s5_h15,2.0,0.0,0.2,-inf,-0.008204666526478555,0.031325750512772706,-0.03953041703925126,-0.0056351331178232655,-0.26191444393752666,-2.5036516532981663,-0.946559804972112,-0.03953041703925125,14,0.0,-0.0028236012170893754,0.005477308294209703,0.005477308294209703,28.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.01322629165600997,0.04922617937721425,-0.03599988772120427,-0.01199079564472072,0.26868409905750557,-1.7482851601400038,-1.011706350681959,-0.04155047011256746,22,0.36363636363636365,-0.0016363585327820124,0.02016498625114574,0.02016498625114574,44.0,0.005021625129531415,0.08055192988998697,-0.07553030476045552,-0.007527657800906251,0.0623402212261041,-2.910954354651026,-0.920713670211268,-0.08020331162230615,36,0.2222222222222222,-0.0020980640211237644,0.009857612267250822,0.009857612267250822,72.0
xs_2000_s30_h30_dispq0p8_costx1p0,xs_2000_s30_h30_dispq0p8,xs,1,xs_2000_s30_h30,1.0,0.8,0.2,-inf,0.020690119556420028,0.061937620658093426,-0.04124750110167339,-0.005879185666576525,0.3340476972893927,-2.3279023734833864,-0.8801139782109019,-0.044214224702649525,224,0.45535714285714285,-0.00018414062991818476,0.08763693270735524,0.08763693270735524,448.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.023383172386587603,0.05815426777487894,-0.03477109538829133,-0.011583891020560566,0.402088673476317,-1.4321998880080309,-0.8287925535143713,-0.04374489998095692,168,0.39285714285714285,-0.00020697080588268646,0.153987167736022,0.153987167736022,336.0,0.04407329194300763,0.12009188843297235,-0.07601859648996473,-0.007576138130702015,0.36699641014977075,-2.5295223979200534,-0.8000695191765668,-0.08150331029752671,392,0.42857142857142855,-0.00019392499104582838,0.10733844468784227,0.10733844468784227,784.0
pa_2100_s5_h5_tailq0p2_costx3p0,pa_2100_s5_h5_tailq0p2,individual,1,pa_2100_s5_h5,3.0,0.0,0.2,-inf,-0.008328879003579814,0.0335633041208279,-0.04189218312440771,-0.005970800128383025,-0.24815432275665855,-3.0411506030590676,-1.1497729398298162,-0.04189218312440771,10,0.0,-0.004189218312440771,0.003912363067292645,0.003912363067292645,20.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.002386030790386684,0.033563304120827905,-0.031177273330441218,-0.010392863931208973,0.0710904618269099,-2.657607245670983,-1.5379173771905774,-0.03117727333044121,10,0.1,-0.0031177273330441216,0.00916590284142988,0.00916590284142988,20.0,-0.00594284821319313,0.06712660824165581,-0.07306945645484894,-0.007283294992647571,-0.0885319304648743,-4.038388149097127,-1.2773127715149808,-0.07306945645484893,20,0.05,-0.0036534728227424463,0.00547645125958379,0.00547645125958379,40.0
xs_2230_s30_h5_dispq0p5_costx1p0,xs_2230_s30_h5_dispq0p5,xs,1,xs_2230_s30_h5,1.0,0.5,0.2,-inf,0.007135318177535266,0.04992509537046726,-0.04278977719293199,-0.006098341350220027,0.14292047165033758,-3.997304138750874,-1.5112675203860058,-0.04396161041321517,204,0.29411764705882354,-0.00020975380976927447,0.07981220657276995,0.07981220657276995,408.0,1.0300574384558558e-05,0.00024202964971949963,-0.00023172907533494107,-0.02093746412313091,0.042559142636021716,-1.0000000000000002,-8.5480996845455,-0.00023172907533494107,1,0.0,-0.00023172907533494107,0.2,0.2,2.0,0.015720273654828976,0.05240244931677858,-0.036682175661949604,-0.01221665743554512,0.2999912000257505,-4.036489050827456,-2.3358555573698863,-0.0372258399590157,170,0.35294117647058826,-0.0002157775038938212,0.15582034830430797,0.15582034830430797,340.0,0.0228658924067488,0.10256957433696533,-0.07970368193021654,-0.007941937624499351,0.22293055766838743,-5.6732925935441765,-1.7944211449549399,-0.0802473462272828,375,0.32,-0.00021254315181391077,0.10268346111719606,0.10268346111719606,750.0
xs_2100_s15_h5_dispq0p5_costx1p0,xs_2100_s15_h5_dispq0p5,xs,1,xs_2100_s15_h5,1.0,0.5,0.2,-inf,0.015779639875718787,0.05973066090225757,-0.04395102102653879,-0.006263320898127311,0.26417989751595705,-5.898099377132989,-2.2299043833716015,-0.044353540782893254,203,0.2413793103448276,-0.00021650749274157037,0.07942097026604068,0.07942097026604068,406.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.008281371997592823,0.039450235274249984,-0.03116886327665716,-0.010390075076238237,0.2099194577680568,-4.980524627442282,-2.8821547595288988,-0.031269164548069446,120,0.225,-0.00025974052730547636,0.10999083409715857,0.10999083409715857,240.0,0.02406101187331161,0.09918089617650755,-0.07511988430319595,-0.007486907134029441,0.2425972420181742,-7.716809677206322,-2.4407707214200642,-0.07522018557460841,323,0.23529411764705882,-0.0002325693012482847,0.0884446878422782,0.0884446878422782,646.0
xs_long_dispq0p7_costx1p0,xs_long_dispq0p7,xs,5,"xs_0430_s60_h60,xs_1800_s30_h60,xs_2000_s60_h30,xs_2100_s15_h120,xs_2230_s60_h30",1.0,0.7,0.2,-inf,0.3268081111634214,0.37129609678353387,-0.04448798562011246,-0.006339598955103831,0.8801819194828514,-0.8756621701137114,-0.33106307415905484,-0.06725877149816638,1212,0.4884488448844885,-3.670625876246903e-05,0.47417840375586856,0.30672926447574334,2424.0,-0.0012853519670119606,0.0002669892503720519,-0.0015523412173840125,-0.13216021201516237,-4.814246136205152,-1.0000000000000002,-8.5480996845455,-0.0015523412173840125,1,0.0,-0.0015523412173840125,0.2,0.2,2.0,0.29132123743974225,0.28550291630662,0.00581832113312223,0.0019515732155421794,1.0203792003542043,0.07778466946854515,0.04501281935077585,-0.07557393114483268,837,0.45758661887694146,6.95139920325239e-06,0.7671860678276811,0.4546287809349221,1674.0,0.6168439966361516,0.6570660023405259,-0.04022200570437422,-0.004015768227759398,0.9387854407911838,-0.4448533952010426,-0.1407038903056237,-0.1317980663709573,2050,0.47560975609756095,-1.9620490587499605e-05,0.5613362541073385,0.35076670317634173,4100.0
xs_2000_s60_h30_dispq0p7_costx1p0,xs_2000_s60_h30_dispq0p7,xs,1,xs_2000_s60_h30,1.0,0.7,0.2,-inf,0.04924334114894369,0.09401246874790029,-0.044769127598956585,-0.006379534008829957,0.5237958518140021,-2.2008096870036953,-0.8320638317901247,-0.04602909184690163,345,0.4,-0.00012976558724335247,0.13497652582159625,0.13497652582159625,690.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.07405185762882105,0.08098113377857909,-0.006929276149758041,-0.0023192495986285033,0.9144334510220089,-0.2815876358893216,-0.16295053347014174,-0.018769467037382782,250,0.408,-2.7717104599032156e-05,0.229147571035747,0.229147571035747,500.0,0.12329519877776474,0.17499360252647936,-0.05169840374871463,-0.005158612804969098,0.7045697499661919,-1.6195274490922555,-0.5122447417559672,-0.06456808741571446,595,0.40336134453781514,-8.688807352725147e-05,0.16292442497261775,0.16292442497261775,1190.0
pl_1300_s60_h5_tailq0p1_costx1p0,pl_1300_s60_h5_tailq0p1,individual,1,pl_1300_s60_h5,1.0,0.0,0.1,-inf,0.1293197328280824,0.17429640641820887,-0.04497667359012645,-0.006409014027548232,0.7419529494933539,-0.9653231942792684,-0.36496136885031,-0.05164002276576658,340,0.4676470588235294,-0.00013228433408860713,0.13302034428794993,0.13302034428794993,680.0,0.0,0.0005126364894653202,-0.0005126364894653202,-0.045731422563669466,0.0,-1.0000000000000002,-8.5480996845455,-0.0005126364894653202,1,0.0,-0.0005126364894653202,0.2,0.2,2.0,0.0854006066675046,0.09124929512482699,-0.005848688457322395,-0.0019579279635969504,0.9359042889118045,-0.17841042071274735,-0.10324342949205847,-0.026793753353747365,178,0.4606741573033708,-3.285780032203591e-05,0.16315307057745188,0.16315307057745188,356.0,0.214720339495587,0.2660583380325012,-0.05133799853691415,-0.005122742825502846,0.8070423241889046,-0.9012301310570456,-0.28505252936884007,-0.06830939498676332,519,0.464354527938343,-9.891714554318712e-05,0.14211391018619934,0.14211391018619934,1038.0
hg_0430_s60_h60_tailq0p1_costx3p0,hg_0430_s60_h60_tailq0p1,individual,1,hg_0430_s60_h60,3.0,0.0,0.1,-inf,0.09300976848526132,0.13830638706571494,-0.04529661858045361,-0.0064544575874870835,0.6724907682034137,-0.9490910334473937,-0.35882444841608957,-0.09241408082719557,288,0.5,-0.00015727992562657509,0.11267605633802817,0.11267605633802817,576.0,-0.001924681417912133,0.0004802305106448435,-0.0024049119285569766,-0.19715894248682575,-4.007828272567919,-0.9999999999999999,-8.548099684545498,0.0,1,0.0,-0.0024049119285569766,0.2,0.2,2.0,0.1178400619727551,0.09028333600123058,0.027556725971524518,0.009276796538228549,1.3052249417450514,0.7422289526307173,0.4295167414086966,-0.031053239362222262,188,0.526595744680851,0.00014657832963576865,0.17231897341888175,0.17231897341888175,376.0,0.20892514904010429,0.22906995357759036,-0.02014480453748608,-0.0020132787258141382,0.9120582851532179,-0.33288177127863205,-0.10528808082843331,-0.09241408082719557,477,0.5094339622641509,-4.223229462785352e-05,0.1306133625410734,0.1306133625410734,954.0
hg_2100_s15_h120_tailq0p2_costx3p0,hg_2100_s15_h120_tailq0p2,individual,1,hg_2100_s15_h120,3.0,0.0,0.2,-inf,0.032239138440003035,0.07875780374575433,-0.046518665305751314,-0.006628012526129767,0.4093453208024605,-2.708953688847651,-1.024178691958286,-0.049895856320971044,164,0.38414634146341464,-0.0002836503982058007,0.06416275430359937,0.06416275430359937,328.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,-0.005983153784849815,0.03265567472384936,-0.03863882850869917,-0.012864093425301704,-0.1832194200685172,-2.480787712428711,-1.435594570371408,-0.03863882850869919,68,0.3088235294117647,-0.0005682180663043997,0.06232813932172319,0.06232813932172319,136.0,0.02625598465515322,0.1114134784696037,-0.08515749381445048,-0.008483062084278292,0.23566255192648428,-3.67307142994269,-1.1617657528044991,-0.08676828434043656,232,0.3620689655172414,-0.000367058162993321,0.06352683461117196,0.06352683461117196,464.0
hg_2100_s30_h120_tailq0p2_costx3p0,hg_2100_s30_h120_tailq0p2,individual,1,hg_2100_s30_h120,3.0,0.0,0.2,-inf,0.02812206411179574,0.07587642068188527,-0.04775435657008954,-0.006803474434059709,0.3706298196339354,-2.6755262172904604,-1.0115407113845096,-0.050038158979845676,158,0.4177215189873418,-0.0003022427631018326,0.061815336463223784,0.061815336463223784,316.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,-0.02263158128291165,0.03697774931965295,-0.059609330602564604,-0.019776423937347687,-0.6120324167724132,-3.7099322876361196,-2.1468820656814014,-0.06107784038242696,77,0.3116883116883117,-0.0007741471506826572,0.07057745187901009,0.07057745187901009,154.0,0.005490482828884091,0.11285417000153823,-0.10736368717265414,-0.010683303504477548,0.04865112940717436,-4.467572470354462,-1.4130606478053136,-0.10896128909705982,235,0.3829787234042553,-0.0004568667539261878,0.06434830230010953,0.06434830230010953,470.0
gc_2100_s15_h15_tailq0p2_costx3p0,gc_2100_s15_h15_tailq0p2,individual,1,gc_2100_s15_h15,3.0,0.0,0.2,-inf,0.019481472880428896,0.06807741878628318,-0.048595945905854296,-0.00692295811977528,0.28616644443567224,-5.827059913372403,-2.2030463734427994,-0.054009222447253605,206,0.22815533980582525,-0.00023590265002841891,0.08059467918622848,0.08059467918622848,412.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.01956500001873529,0.03337776357968253,-0.013812763560947246,-0.004617847821116738,0.5861686919804524,-1.2414391630501842,-0.7184021885437661,-0.031471820812242465,101,0.33663366336633666,-0.00013676003525690342,0.0925756186984418,0.0925756186984418,202.0,0.039046472899164186,0.10145518236596571,-0.06240870946680154,-0.006223985244261709,0.3848642522598507,-4.488879988782307,-1.4198000607622538,-0.08548104325949579,307,0.26384364820846906,-0.0002032856985889301,0.08406352683461117,0.08406352683461117,614.0
xs_0430_s60_h60_dispq0p0_costx1p0,xs_0430_s60_h60_dispq0p0,xs,1,xs_0430_s60_h60,1.0,0.0,0.2,-inf,0.20696632669919957,0.2566358874871096,-0.049669560787910016,-0.0070753625030748335,0.8064590214788069,-1.241058328824659,-0.46920901641558455,-0.07427364403081196,1050,0.45714285714285713,-4.730434360753335e-05,0.4107981220657277,0.4107981220657277,2100.0,-0.0017839424494934253,0.00040210648660111417,-0.0021860489360945395,-0.18095282288833847,-4.436492593224639,-1.4353712501030145,-12.269696530211258,-0.0015523412173840125,2,0.0,-0.0010930244680472697,0.4,0.4,4.0,0.16113465269914795,0.16692910886525159,-0.005794456166103624,-0.001939790586815704,0.9652879224870179,-0.13637958268227832,-0.07892081512146856,-0.061563684807144414,595,0.48067226890756304,-9.738581791770802e-06,0.5453712190650779,0.5453712190650779,1190.0,0.3663170369488541,0.42396710283896233,-0.057650065890108196,-0.005750775739945646,0.8640223132783824,-0.9874554146887633,-0.31232495884913114,-0.12447966126909533,1647,0.4650880388585307,-3.5003075828845275e-05,0.45098576122672507,0.45098576122672507,3294.0
pa_2000_s5_h5_tailq0p2_costx3p0,pa_2000_s5_h5_tailq0p2,individual,1,pa_2000_s5_h5,3.0,0.0,0.2,-inf,-0.005665026053249811,0.04698862576915906,-0.05265365182240887,-0.007498844590654197,-0.12056164572848703,-2.845829623064329,-1.075927607358253,-0.05318249789249487,14,0.07142857142857142,-0.0037609751301720617,0.005477308294209703,0.005477308294209703,28.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,-0.013623290370268215,0.11075890359873208,-0.12438219396900027,-0.04082280079665279,-0.12299950548105794,-4.515803024588575,-2.613227351331632,-0.12438219396900026,33,0.09090909090909091,-0.003769157393000009,0.03024747937671861,0.03024747937671861,66.0,-0.019288316423518026,0.15774752936789116,-0.17703584579140913,-0.017554942608239754,-0.12227333449093042,-5.320589073047237,-1.6828635891539305,-0.17703584579140935,47,0.0851063829787234,-0.003766720123221472,0.012869660460021906,0.012869660460021906,94.0
xs_1800_s30_h60_dispq0p7_costx1p0,xs_1800_s30_h60_dispq0p7,xs,1,xs_1800_s30_h60,1.0,0.7,0.2,-inf,0.10944438812841728,0.16264208457981388,-0.053197696451396624,-0.007576032269286825,0.6729155520305033,-1.4043701858359712,-0.5309526057518328,-0.06318271813425237,437,0.4919908466819222,-0.000121733859156514,0.17097026604068857,0.17097026604068857,874.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.07976603619369593,0.10012882883559124,-0.02036279264189529,-0.006800177120342976,0.7966340675438195,-0.4394698670225298,-0.25431460812974266,-0.06543113605531585,239,0.4393305439330544,-8.519996921295101e-05,0.21906507791017416,0.21906507791017416,478.0,0.1892104243221132,0.26277091341540515,-0.07356048909329192,-0.007332059452151318,0.7200584793150115,-1.2293794970167686,-0.3888437848474914,-0.1210458614424036,676,0.47337278106508873,-0.0001088172915581241,0.1851040525739321,0.1851040525739321,1352.0
pl_2300_s5_h5_tailq0p2_costx2p0,pl_2300_s5_h5_tailq0p2,individual,1,pl_2300_s5_h5,2.0,0.0,0.2,-inf,0.0015312805536966678,0.05536474086225458,-0.053833460308557915,-0.007666225234223334,0.02765804607496379,-4.83386198619902,-1.8275463572941941,-0.053833460308557846,54,0.07407407407407407,-0.000996915931639961,0.02112676056338028,0.02112676056338028,108.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.015776148207476304,0.05433946788332394,-0.038563319675847633,-0.012839116215153212,0.29032577649362284,-3.3155259949670937,-1.918645070859443,-0.03979808524635738,53,0.16981132075471697,-0.0007276098052046722,0.04857928505957837,0.04857928505957837,106.0,0.01730742876117297,0.10970420874557851,-0.09239677998440554,-0.009200884506014972,0.15776449198327155,-5.737183019415239,-1.8146292215265007,-0.0936315455549152,107,0.12149532710280374,-0.0008635213082654722,0.029299014238773274,0.029299014238773274,214.0
pa_0900_s5_h5_tailq0p1_costx1p0,pa_0900_s5_h5_tailq0p1,individual,1,pa_0900_s5_h5,1.0,0.0,0.1,-inf,-0.018480706324690566,0.0358008577288831,-0.05428156405357365,-0.007729790776558332,-0.5162084792672681,-2.45025227851795,-0.9263710132482281,-0.05428156405357365,32,0.25,-0.0016962988766741766,0.012519561815336464,0.012519561815336464,64.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.012440685707527877,0.03691963453291069,-0.024478948825382804,-0.008169143337151352,0.3369666537852121,-1.2802056608565837,-0.7408357782799462,-0.029870044458878753,33,0.3333333333333333,-0.0007417863280419031,0.03024747937671861,0.03024747937671861,66.0,-0.006040020617162689,0.07272049226179378,-0.07876051287895645,-0.007848326920063098,-0.08305802710216281,-2.691816662205293,-0.8514020134444868,-0.08372199791035005,65,0.2923076923076923,-0.0012117001981377916,0.017798466593647318,0.017798466593647318,130.0
gc_2230_s30_h15_tailq0p2_costx2p0,gc_2230_s30_h15_tailq0p2,individual,1,gc_2230_s30_h15,2.0,0.0,0.2,-inf,0.03472098828775927,0.08900736954582009,-0.054286381258060804,-0.007730474096673823,0.39009116284337847,-2.6994643278569934,-1.0205910332371562,-0.05444254465324816,404,0.3613861386138614,-0.00013437223083678413,0.15805946791862285,0.15805946791862285,808.0,-0.00020693223043277698,0.00022031527115302,-0.00042724750158579694,-0.038261829585757745,-0.9392550473228529,-1.0,-8.5480996845455,-0.00042724750158579694,1,0.0,-0.00042724750158579694,0.2,0.2,2.0,0.05216112857272037,0.051113142907500644,0.001047985665219739,0.00035123301119721617,1.020503252306677,0.055324568984555636,0.03201549670874904,-0.0320758916344049,232,0.4051724137931034,4.517179591464411e-06,0.21264894592117323,0.21264894592117323,464.0,0.08667518463004686,0.14034082772447376,-0.05366564309442686,-0.005354383058414847,0.6176049125220583,-1.9421871874493546,-0.6142996679891841,-0.08001466784289936,637,0.37676609105180536,-8.424747738528551e-05,0.1744249726177437,0.1744249726177437,1274.0
gc_0500_s5_h5_tailq0p2_costx1p0,gc_0500_s5_h5_tailq0p2,individual,1,gc_0500_s5_h5,1.0,0.0,0.2,-inf,0.01569739910256729,0.07006025622666036,-0.05436285712409307,-0.007741322129822703,0.2240556907440182,-5.228608816259225,-1.9767889573911048,-0.054410739789121434,636,0.37735849056603776,-8.54761904466872e-05,0.24882629107981222,0.24882629107981222,1272.0,-0.00010215720180539734,0.00033047290672953,-0.0004326301085349273,-0.038734407075189825,-0.30912428742307213,-1.0392716386980254,-8.883797566911674,-1.3130338092530837e-05,3,0.0,-0.0001442100361783091,0.6,0.6,6.0,0.010278781742986354,0.04130911334119125,-0.03103033159820489,-0.010344135504182006,0.2488260074257488,-2.7832930786043124,-1.6106498800273674,-0.03645423204022596,375,0.4266666666666667,-8.274755092854638e-05,0.3437213565536205,0.3437213565536205,750.0,0.025874023643748245,0.11169984247458113,-0.08582581883083289,-0.00854935265050083,0.23163885526191536,-5.6286509641004425,-1.7803013225593465,-0.09105052062134601,1014,0.39447731755424065,-8.464084697320796e-05,0.27765607886089816,0.27765607886089816,2028.0
xs_2100_s15_h120_dispq0p0_costx1p0,xs_2100_s15_h120_dispq0p0,xs,1,xs_2100_s15_h120,1.0,0.0,0.2,-inf,0.04660526379183949,0.10114474523186685,-0.05453948144002736,-0.007766375677708326,0.46077790482343267,-3.494170938401194,-1.321047102393507,-0.05771559889181822,381,0.4041994750656168,-0.00014314824524941564,0.14906103286384975,0.14906103286384975,762.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.02825854169052655,0.05447476273161711,-0.026216221041090556,-0.008746365251646848,0.5187455671858359,-0.9041923475950719,-0.5232425242497097,-0.03218263128069007,187,0.37967914438502676,-0.00014019369540690135,0.17140238313473877,0.17140238313473877,374.0,0.07486380548236604,0.15561950796348395,-0.08075570248111792,-0.00804634155593753,0.48106954238624633,-2.453088770843767,-0.7758941193800958,-0.08783253476497567,568,0.3961267605633803,-0.00014217553253717942,0.15553121577217963,0.15553121577217963,1136.0
pa_2000_s5_h15_tailq0p2_costx3p0,pa_2000_s5_h15_tailq0p2,individual,1,pa_2000_s5_h15,3.0,0.0,0.2,-inf,-0.008204666526478555,0.04698862576915906,-0.055193292295637617,-0.007859110979954398,-0.17460962929168444,-2.9304650572907196,-1.1079258687815332,-0.05519329229563761,14,0.0,-0.003942378021116972,0.005477308294209703,0.005477308294209703,28.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.01322629165600997,0.07383926906582138,-0.06061297740981139,-0.02010603118317511,0.1791227327050037,-2.6328162503228683,-1.5235712007170514,-0.06304843066360682,22,0.22727272727272727,-0.0027551353368096094,0.02016498625114574,0.02016498625114574,44.0,0.005021625129531415,0.12082789483498045,-0.11580626970544902,-0.011518532676336068,0.0415601474840694,-3.892227606672339,-1.2310832560157148,-0.11824172295924444,36,0.1388888888888889,-0.003216840825151361,0.009857612267250822,0.009857612267250822,72.0
si_2300_s5_h5_tailq0p2_costx1p0,si_2300_s5_h5_tailq0p2,individual,1,si_2300_s5_h5,1.0,0.0,0.2,-inf,0.03302434075507543,0.08898859599927245,-0.05596425524419703,-0.00796845177901817,0.3711075602917191,-3.266726199979592,-1.2350566863711048,-0.058045630186005746,238,0.3067226890756303,-0.00023514392959746644,0.09311424100156494,0.09311424100156494,476.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.008200485497057208,0.048981117965986094,-0.04078063246892889,-0.013572307504010284,0.1674213623043856,-2.2653560765170515,-1.3109275199617505,-0.04323949023567226,131,0.3282442748091603,-0.0003113025379307549,0.12007332722273144,0.12007332722273144,262.0,0.04122482625213264,0.13796971396525853,-0.09674488771312591,-0.009631777908121641,0.29879620003063323,-3.893215959252615,-1.2313958647415078,-0.10128512042167798,369,0.3143631436314363,-0.0002621812675152464,0.10104052573932092,0.10104052573932092,738.0
xs_2230_s30_h5_dispq0p8_costx3p0,xs_2230_s30_h5_dispq0p8,xs,1,xs_2230_s30_h5,3.0,0.8,0.2,-inf,0.005545863993277889,0.06159839676304572,-0.056052532769767835,-0.007980970853255664,0.09003260287132958,-4.914974035605277,-1.8582125266735217,-0.05631841138074264,82,0.1951219512195122,-0.0006835674728020468,0.032081377151799685,0.032081377151799685,164.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.006664994564242077,0.07083629584134037,-0.06417130127709829,-0.021273726106042057,0.09409010571600722,-5.9143509240294625,-3.4225460047508216,-0.0641713012770983,71,0.1267605633802817,-0.0009038211447478634,0.06507791017415215,0.06507791017415215,142.0,0.012210858557519966,0.1324346926043861,-0.12022383404686614,-0.011955283612516632,0.09220286857913208,-7.62283821118574,-2.4110482308434933,-0.12022383404686604,153,0.16339869281045752,-0.0007857766931167721,0.041894852135815994,0.041894852135815994,306.0
