variant,split,gross_return,cost_return,net_return,cagr,gross_to_cost,tstat,sharpe,max_drawdown,event_count,event_win_rate,mean_event_net,mean_events_per_day,active_day_fraction,turnover
hg_core_tailq0p2_costx1p0,train,0.26235824854721224,0.1280614695052916,0.13429677904192058,0.019383868948421146,2.048689973344179,2.183902562819755,0.8256717268225237,-0.06552818512451875,800,0.55625,0.0001678709738024007,0.3129890453834116,0.27582159624413144,1600.0
hg_core_tailq0p2_costx1p0,embargo,-0.001924681417912133,0.0001600768368816145,-0.0020847582547937477,-0.1733422279291803,-12.023484817703757,-1.0,-8.5480996845455,0.0,1,0.0,-0.0020847582547937477,0.2,0.2,2.0
hg_core_tailq0p2_costx1p0,test,0.09893707548056208,0.06579157995834356,0.033145495522218474,0.01116869116489827,1.5037954027430993,0.6882377479272591,0.398272842572946,-0.049264202859013326,411,0.5304136253041363,8.064597450661426e-05,0.3767186067827681,0.3382218148487626,822.0
hg_core_tailq0p2_costx1p0,full,0.3593706426098622,0.19401312630051676,0.1653575163093453,0.01668013081085329,1.8523006636840376,2.1165140725994505,0.6694379926374541,-0.06552818512451875,1212,0.5470297029702971,0.00013643359431464135,0.33187294633077763,0.2943592552026287,2424.0
