strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,avg_exec_gross,avg_leg_gross,annual_turnover
selected_pre2023_event_120D_carry_tailwind,2025_2026,1.0,8649,1.4675355540345274,0.29136316337148804,0.03425142005900803,0.037029666330978026,0.0027782462719699785,0.02361390962631213,0.02333941413878834,0.033632146039684084,0.6939614888460913,0.840678006965043,-0.0329189914719773,0.5071428571428571,0.13790246055161925,0.29136316337148804,0.27170785775121153,18.931372833401305
selected_pre2023_event_120D_agree_60D_carry,2025_2026,1.0,8649,1.4675355540345274,0.29136316337148804,0.03425142005900803,0.037029666330978026,0.0027782462719699785,0.02361390962631213,0.02333941413878834,0.033632146039684084,0.6939614888460913,0.840678006965043,-0.0329189914719773,0.5071428571428571,0.13790246055161925,0.29136316337148804,0.27170785775121153,18.931372833401305
selected_pre2023_event_20D_agree_60D_carry,2025_2026,1.0,8649,1.4675355540345274,0.2658110764250202,0.026432446022595216,0.03222478461712293,0.005792338594527725,0.018174636342967808,0.018011451886073573,0.035817109004460376,0.5028728556464613,0.609189640688327,-0.03613816003322479,0.4954327968682036,0.1241080731735329,0.2658110764250202,0.26295574429664664,39.469834843888535
selected_pre2023_event_20D_pure,2025_2026,1.0,8649,1.4675355540345274,0.4253670944617875,0.01835330779352002,0.027038633997025788,0.008685326203505775,0.012584739653228885,0.012506209981123369,0.03800307341795628,0.3290841728399325,0.3986587598784912,-0.03196694141931811,0.4930687686871432,0.05611598035674563,0.4253670944617875,0.3937902707710253,59.18307178063389
selected_pre2023_event_60D_agree_120D,2025_2026,1.0,8649,1.4675355540345274,0.4054804023586542,0.008057855822458923,0.01362035168770628,0.0055624958652473605,0.005505841503406382,0.005490739764570871,0.03127721574408139,0.17555078461898857,0.2126655241057215,-0.05968064198382861,0.4998574280011406,0.026398220195206507,0.4054804023586542,0.4007179715814388,37.90365316843621
selected_pre2023_event_120D_agree_60D,2025_2026,1.0,8649,1.4675355540345274,0.521216325586773,-0.05410576617602206,-0.04893516203283633,0.005170604143185709,-0.03619708798644841,-0.036868453392679496,0.041183552148122554,-0.895222764177233,-1.0844897033546559,-0.09307849341022201,0.49600709849157054,-0.11891252479153072,0.521216325586773,0.47939060457987653,35.23324616545582
selected_pre2023_event_120D_pure,2025_2026,1.0,8649,1.4675355540345274,0.5213319458896982,-0.05475741207585666,-0.04958650701188888,0.0051709050639677625,-0.03662496095551256,-0.03731249435512372,0.041186997569267955,-0.9059289716948139,-1.0974594046171855,-0.0930784934102219,0.4958970946994899,-0.12033136410702296,0.5213319458896982,0.47950622488280176,35.235296683286386
selected_pre2023_event_60D_pure,full,1.0,58691,9.944558521560575,0.3701930449302278,0.10793408939133013,0.1333440676406436,0.025409978249313455,0.010912696608663824,0.010853582806850665,0.021300321691464685,0.5095501825777512,1.6068661995337654,-0.03303686533853456,0.4874119758825425,0.05280714750832151,0.3701930449302278,0.3587330536105595,25.551640320907808
selected_pre2023_event_20D_agree_60D_carry,full,1.0,58691,9.944558521560575,0.2300523078495851,0.14209183077748314,0.17613880661998293,0.0340469758424998,0.014390967193102774,0.0142884000802466,0.028103121577909514,0.5084275083333807,1.603325846967822,-0.03963051229881975,0.4834839283069175,0.11328943292092047,0.2300523078495851,0.2201732932817128,34.23678966611068
selected_pre2023_event_252D_pure,full,1.0,58691,9.944558521560575,0.21584229268542024,0.11092581935808057,0.11923247029911019,0.0083066509410296,0.011216866248326957,0.011154423709970109,0.022684158726897982,0.49172745810245244,1.5506622484369748,-0.04429356537579576,0.4895800442058731,0.08866894486744596,0.21584229268542024,0.21584229268542024,8.352960991702284
selected_pre2023_event_120D_agree_60D_carry,full,1.0,58691,9.944558521560575,0.28264981002197953,0.1187367503552306,0.13228850353200305,0.013551753176772504,0.012011436254406607,0.011939871448068821,0.02439205391055136,0.4894984035314856,1.5436329261651562,-0.0501974260824366,0.49918620772801253,0.07314289610900632,0.28264981002197953,0.2588758855405193,13.627304970242019
selected_pre2023_event_120D_carry_tailwind,full,1.0,58691,9.944558521560575,0.3317885195345113,0.08918604241833562,0.10426485311965258,0.015078810701316975,0.009008661893973147,0.008968325966906762,0.02432798761586342,0.36864232703977673,1.162513360393709,-0.047237691266213244,0.4965850151491809,0.04723773554066431,0.3317885195345113,0.3047726625776899,15.162875927196712
selected_pre2023_event_60D_agree_120D,full,1.0,58691,9.944558521560575,0.38482901978156786,0.07852707933142244,0.1031206598165435,0.024593580485121072,0.007927746706882097,0.007896487225769714,0.02425186708111692,0.3256032700227896,1.0267897195335658,-0.05968064198382861,0.490657929690959,0.03745197751329865,0.38482901978156786,0.3651517630017364,24.730691092822553
selected_pre2023_event_120D_pure,full,1.0,58691,9.944558521560575,0.517592135080336,0.051135730537727915,0.07309675305653472,0.021961022518806807,0.00515532470451782,0.005142081513911521,0.0304120780147249,0.16908024211373623,0.5331944435523615,-0.11567944796078244,0.493745473698071,0.018018214015974688,0.517592135080336,0.48386939401941764,22.083456466361586
selected_pre2023_event_120D_agree_60D,full,1.0,58691,9.944558521560575,0.5162461024688624,0.04743678505589916,0.06930195089708616,0.021865165841186984,0.0047815199394082636,0.004770124782618809,0.030452836925224037,0.15663975065218708,0.49396336108267463,-0.11464483116186674,0.4940097032905376,0.01684437937090305,0.5162461024688624,0.48405390590580066,21.987065382321003
selected_pre2023_event_20D_pure,full,1.0,58691,9.944558521560575,0.44814366768329045,0.03953858953208086,0.10244213728403707,0.0629035477519562,0.003983816324969406,0.003975901941384138,0.02980940425283779,0.13337743712223435,0.42060566911769454,-0.10930868162540452,0.47232149646414723,0.021886904849617087,0.44814366768329045,0.418269058451783,63.2542386025246
