threshold,threshold_m,bars,bars_per_day,median_duration_seconds,mean_duration_seconds,median_trades,mean_trades,median_dominant_share,mean_hhi
100000000.0,100.0,603410,550.5573843330086,61.8882185,156.61199908494555,240.0,254.1064732105865,0.7406922793253142,0.6016719026410496
250000000.0,250.0,242162,220.95127136338868,161.6208545,390.7151327479538,598.0,633.172198776026,0.7345972748937974,0.5901904312491884
500000000.0,500.0,121214,110.59762063178202,330.097251,780.8957574490736,1198.5,1264.9496345306648,0.7312812368494079,0.5836096298278126
1000000000.0,1000.0,60642,55.33110020430119,676.0672629999999,1561.1204668204216,2402.0,2528.4310378945283,0.7293188998677534,0.5783560580201389
