split,observations,active_bars,gross_return,cost_return,net_return,mean_net_bps,tstat,annualized_sharpe,hit_rate,max_drawdown,gross_to_cost,turnover
train,169513,7081,0.5552115015426794,0.06669901654002547,0.48851248500265393,0.02881858530039902,3.1788750181749403,2.1933872423645107,0.02129040250600249,-0.07499946534731952,8.324133253291704,288.0833333333333
test_embargoed,72599,26535,3.4728952389929963,0.28946665762205914,3.1834285813709373,0.4384948251864264,8.453706890209688,8.913027185455176,0.187812504304467,-0.06498434125298069,11.997565686917097,1238.0833333333333
