variant,gross_residual_return,primary_cost_return,macro_hedge_cost_return,total_cost_return,net_return_after_all_costs,net_raw_return_after_primary_cost,trade_overlap_net,trade_overlap_carry_adjusted_net,ann_return,ann_vol,sharpe_after_all_costs,tstat_after_all_costs,max_drawdown,mean_gross_exposure,mean_primary_turnover,mean_hedge_turnover,mean_complex_hedge_gross,gross_to_total_cost,event_count,event_win_rate,mean_event_return,event_tstat,mean_duration_days,bars
neg_z3_root1.5_exit0.5_mdq95_normq50_post2020_topo_hold,0.1281716722977307,0.008120157718430535,0.0032934797515815806,0.011413637470012117,0.11675803482771856,0.09550516689431233,0.02345494446706073,0.023484088744288194,0.0072811246663165245,0.01509779667456337,0.4822640563562296,1.9312079898701346,-0.023131836015140073,0.0056916604800791885,0.010269735214055926,0.00648022987924597,0.0018997389531058271,11.229695409065295,21,0.7142857142857143,0.01148229532520292,2.49514407219944,1.5238095238095237,4041
neg_z3_root1.5_exit0.5_mdq95_normq50_post2020_topo_exit,0.1281716722977307,0.008120157718430535,0.0032934797515815806,0.011413637470012117,0.11675803482771856,0.09550516689431233,0.02345494446706073,0.023484088744288194,0.0072811246663165245,0.01509779667456337,0.4822640563562296,1.9312079898701346,-0.023131836015140073,0.0056916604800791885,0.010269735214055926,0.00648022987924597,0.0018997389531058271,11.229695409065295,21,0.7142857142857143,0.01148229532520292,2.49514407219944,1.5238095238095237,4041
neg_z2_root1.5_exit0.25_mdq95_normq50_post2020_topo_hold,0.13073774546181133,0.010569005349561796,0.004248199762677233,0.014817205112239027,0.11592054034957228,0.10321347796564957,0.04324549782107563,0.043224731003124815,0.007228897839171545,0.018269796002188567,0.3956747978086666,1.584464611963355,-0.04446356996688167,0.007918831972284088,0.013734224201930215,0.008436506060718035,0.0027698578265268263,8.82337421068848,29,0.6896551724137931,0.008610085306192658,2.195880368222903,1.5517241379310345,4041
neg_z2_root1.5_exit0.25_mdq95_normq50_post2020_topo_exit,0.13073774546181133,0.010569005349561796,0.004248199762677233,0.014817205112239027,0.11592054034957228,0.10321347796564957,0.04324549782107563,0.043224731003124815,0.007228897839171545,0.018269796002188567,0.3956747978086666,1.584464611963355,-0.04446356996688167,0.007918831972284088,0.013734224201930215,0.008436506060718035,0.0027698578265268263,8.82337421068848,29,0.6896551724137931,0.008610085306192658,2.195880368222903,1.5517241379310345,4041
neg_z2_root1.5_exit0.5_mdq95_normq50_post2020_topo_hold,0.13073774546181133,0.010569005349561796,0.004248199762677233,0.014817205112239027,0.11592054034957228,0.10321347796564957,0.04324549782107563,0.043224731003124815,0.007228897839171545,0.018269796002188567,0.3956747978086666,1.584464611963355,-0.04446356996688167,0.007918831972284088,0.013734224201930215,0.008436506060718035,0.0027698578265268263,8.82337421068848,29,0.6896551724137931,0.008610085306192658,2.195880368222903,1.5517241379310345,4041
neg_z2_root1.5_exit0.5_mdq95_normq50_post2020_topo_exit,0.13073774546181133,0.010569005349561796,0.004248199762677233,0.014817205112239027,0.11592054034957228,0.10321347796564957,0.04324549782107563,0.043224731003124815,0.007228897839171545,0.018269796002188567,0.3956747978086666,1.584464611963355,-0.04446356996688167,0.007918831972284088,0.013734224201930215,0.008436506060718035,0.0027698578265268263,8.82337421068848,29,0.6896551724137931,0.008610085306192658,2.195880368222903,1.5517241379310345,4041
neg_z2.5_root2_exit0.25_mdq95_normq50_post2020_topo_hold,0.12189784087850015,0.008228649460328781,0.003257764922095989,0.01148641438242477,0.11041142649607538,0.09529381332009326,0.03607548173413749,0.03607109718256006,0.006885345082160603,0.014686788785180345,0.4688121537574121,1.8773403598127083,-0.023131836015140073,0.005939123979213066,0.010764662212323682,0.006560935748299678,0.0018743677579296102,10.612349234502165,22,0.7272727272727273,0.010390024499581828,2.4255138938044083,1.5909090909090908,4041
neg_z2.5_root2_exit0.25_mdq95_normq50_post2020_topo_exit,0.12189784087850015,0.008228649460328781,0.003257764922095989,0.01148641438242477,0.11041142649607538,0.09529381332009326,0.03607548173413749,0.03607109718256006,0.006885345082160603,0.014686788785180345,0.4688121537574121,1.8773403598127083,-0.023131836015140073,0.005939123979213066,0.010764662212323682,0.006560935748299678,0.0018743677579296102,10.612349234502165,22,0.7272727272727273,0.010390024499581828,2.4255138938044083,1.5909090909090908,4041
neg_z2.5_root2_exit0.5_mdq95_normq50_post2020_topo_hold,0.12189784087850015,0.008228649460328781,0.003257764922095989,0.01148641438242477,0.11041142649607538,0.09529381332009326,0.03607548173413749,0.03607109718256006,0.006885345082160603,0.014686788785180345,0.4688121537574121,1.8773403598127083,-0.023131836015140073,0.005939123979213066,0.010764662212323682,0.006560935748299678,0.0018743677579296102,10.612349234502165,22,0.7272727272727273,0.010390024499581828,2.4255138938044083,1.5909090909090908,4041
neg_z2.5_root2_exit0.5_mdq95_normq50_post2020_topo_exit,0.12189784087850015,0.008228649460328781,0.003257764922095989,0.01148641438242477,0.11041142649607538,0.09529381332009326,0.03607548173413749,0.03607109718256006,0.006885345082160603,0.014686788785180345,0.4688121537574121,1.8773403598127083,-0.023131836015140073,0.005939123979213066,0.010764662212323682,0.006560935748299678,0.0018743677579296102,10.612349234502165,22,0.7272727272727273,0.010390024499581828,2.4255138938044083,1.5909090909090908,4041
neg_z3_root1.5_exit0.25_mdq95_normq50_all_topo_hold,0.1378782756628079,0.024128187628968862,0.01099741360317485,0.03512560123214371,0.10275267443066415,0.11166800445060983,0.02345494446706073,0.023484088744288194,0.006407739162714022,0.022430742757287698,0.2856677209510667,1.1439454752588587,-0.05509493189650243,0.019549616431576343,0.030623608017817373,0.02037532561173534,0.006830482325185138,3.9252929722562127,63,0.6190476190476191,0.003280996160355992,1.2863516106870785,1.6825396825396826,4041
neg_z2_root1.5_exit0.25_mdq95_normq50_all_topo_hold,0.1438629146709039,0.031119956948479813,0.01380787684732198,0.04492783379580179,0.0989350808751021,0.11298486300920448,0.04324549782107563,0.043224731003124815,0.00616967096771238,0.02532097903806938,0.24365846827788346,0.9757210277976566,-0.06498495433966806,0.025983667409057165,0.040336550358822075,0.026053753794110582,0.008797885816374905,3.202088828158613,87,0.6206896551724138,0.002699089757953285,1.3293160585657238,1.6896551724137931,4041
neg_z2_root2_exit0.25_mdq95_normq50_post2020_topo_hold,0.11257865244495394,0.009719744544066641,0.003985257839784701,0.01370500238385134,0.0988736500611026,0.09581064440219692,0.04324549782107563,0.043224731003124815,0.006165840092897267,0.017578945159301508,0.3507514266084817,1.4045706881880873,-0.04446356996688167,0.007423904974016332,0.012744370205394704,0.008020633002997905,0.00261876567832437,8.21442049346929,26,0.7307692307692307,0.008074698543219532,1.9400133958291168,1.5769230769230769,4041
neg_z2_root2_exit0.25_mdq95_normq50_post2020_topo_exit,0.11257865244495394,0.009719744544066641,0.003985257839784701,0.01370500238385134,0.0988736500611026,0.09581064440219692,0.04324549782107563,0.043224731003124815,0.006165840092897267,0.017578945159301508,0.3507514266084817,1.4045706881880873,-0.04446356996688167,0.007423904974016332,0.012744370205394704,0.008020633002997905,0.00261876567832437,8.21442049346929,26,0.7307692307692307,0.008074698543219532,1.9400133958291168,1.5769230769230769,4041
neg_z2_root2_exit0.5_mdq95_normq50_post2020_topo_hold,0.11257865244495394,0.009719744544066641,0.003985257839784701,0.01370500238385134,0.0988736500611026,0.09581064440219692,0.04324549782107563,0.043224731003124815,0.006165840092897267,0.017578945159301508,0.3507514266084817,1.4045706881880873,-0.04446356996688167,0.007423904974016332,0.012744370205394704,0.008020633002997905,0.00261876567832437,8.21442049346929,26,0.7307692307692307,0.008074698543219532,1.9400133958291168,1.5769230769230769,4041
neg_z2_root2_exit0.5_mdq95_normq50_post2020_topo_exit,0.11257865244495394,0.009719744544066641,0.003985257839784701,0.01370500238385134,0.0988736500611026,0.09581064440219692,0.04324549782107563,0.043224731003124815,0.006165840092897267,0.017578945159301508,0.3507514266084817,1.4045706881880873,-0.04446356996688167,0.007423904974016332,0.012744370205394704,0.008020633002997905,0.00261876567832437,8.21442049346929,26,0.7307692307692307,0.008074698543219532,1.9400133958291168,1.5769230769230769,4041
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_hold,0.10799523768687104,0.0072424531066978114,0.0029618953511746098,0.010204348457872423,0.09779088922899862,0.08612352843828508,0.02345494446706073,0.023484088744288194,0.006098318259269402,0.014232513309691552,0.4284779593437503,1.7158236191599445,-0.023131836015140073,0.005196733481811433,0.009279881217520415,0.005874186190838984,0.0017175176594844228,10.583256553097732,19,0.7368421052631579,0.010567122768818002,2.20372692724024,1.5789473684210527,4041
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_exit,0.10799523768687104,0.0072424531066978114,0.0029618953511746098,0.010204348457872423,0.09779088922899862,0.08612352843828508,0.02345494446706073,0.023484088744288194,0.006098318259269402,0.014232513309691552,0.4284779593437503,1.7158236191599445,-0.023131836015140073,0.005196733481811433,0.009279881217520415,0.005874186190838984,0.0017175176594844228,10.583256553097732,19,0.7368421052631579,0.010567122768818002,2.20372692724024,1.5789473684210527,4041
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_hold,0.10799523768687104,0.0072424531066978114,0.0029618953511746098,0.010204348457872423,0.09779088922899862,0.08612352843828508,0.02345494446706073,0.023484088744288194,0.006098318259269402,0.014232513309691552,0.4284779593437503,1.7158236191599445,-0.023131836015140073,0.005196733481811433,0.009279881217520415,0.005874186190838984,0.0017175176594844228,10.583256553097732,19,0.7368421052631579,0.010567122768818002,2.20372692724024,1.5789473684210527,4041
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_exit,0.10799523768687104,0.0072424531066978114,0.0029618953511746098,0.010204348457872423,0.09779088922899862,0.08612352843828508,0.02345494446706073,0.023484088744288194,0.006098318259269402,0.014232513309691552,0.4284779593437503,1.7158236191599445,-0.023131836015140073,0.005196733481811433,0.009279881217520415,0.005874186190838984,0.0017175176594844228,10.583256553097732,19,0.7368421052631579,0.010567122768818002,2.20372692724024,1.5789473684210527,4041
neg_z2_root2_exit0.25_mdq95_normq50_all_topo_hold,0.13726905715779353,0.027776976897091833,0.01281210110898957,0.04058907800608141,0.09667997915171214,0.110512873828806,0.04324549782107563,0.043224731003124815,0.006029041016142405,0.02424016884305766,0.24872108173739527,0.9959940699905655,-0.04867079907493477,0.023509032417718387,0.03656273199703044,0.024005207160187843,0.008085506070253932,3.381921046278181,76,0.6578947368421053,0.002890677218854416,1.3104560363578919,1.6842105263157894,4041
neg_z3_root1.5_exit0.5_mdq95_normq50_all_topo_hold,0.13130508548646186,0.024128187628968862,0.010987946611733959,0.035116134240702826,0.09618895124575898,0.11043811901803058,0.02345494446706073,0.023484088744288194,0.005998420122229959,0.022290281728438777,0.26910472444038025,1.0776195884836652,-0.06165865508140758,0.019054689433308587,0.030623608017817373,0.020301135929784518,0.006627462920556422,3.7391668623440677,63,0.6190476190476191,0.003072323456345006,1.1749750834643669,1.6349206349206349,4041
neg_z3_root1.5_exit0.5_mdq95_normq50_all_topo_exit,0.13130508548646186,0.024128187628968862,0.010987946611733959,0.035116134240702826,0.09618895124575898,0.11043811901803058,0.02345494446706073,0.023484088744288194,0.005998420122229959,0.022290281728438777,0.26910472444038025,1.0776195884836652,-0.06165865508140758,0.019054689433308587,0.030623608017817373,0.020301135929784518,0.006627462920556422,3.7391668623440677,63,0.6190476190476191,0.003072323456345006,1.1749750834643669,1.6349206349206349,4041
neg_z2.5_root2_exit0.25_mdq95_normq50_all_topo_hold,0.13175489831748977,0.02476661057623491,0.011488144726567588,0.0362547553028025,0.09550014301468725,0.10368498124424493,0.03607548173413749,0.03607109718256006,0.005955465488666465,0.02209694028996477,0.26951539038964206,1.0792640845889196,-0.058163423539805255,0.020786933927245732,0.032603316010888395,0.021821337293326873,0.007017581548117983,3.634141155196408,67,0.6268656716417911,0.002902328409131213,1.216103537243123,1.6865671641791045,4041
neg_z2.5_root1.5_exit0.25_mdq95_normq50_all_topo_hold,0.1341075339526107,0.027525124771035556,0.012382656463791651,0.03990778123482721,0.09419975271778351,0.10474010006114254,0.03607548173413749,0.03607109718256006,0.005874372107122356,0.02323961923318995,0.2527740256059273,1.012223928878541,-0.07978605298749397,0.02301410541945063,0.03594407324919574,0.02364778464380903,0.007723748114346497,3.3604357296510416,76,0.5921052631578947,0.0026337292147466224,1.1844677193182471,1.6973684210526316,4041
neg_z3_root1.5_exit0.25_mdq95_normq50_all_topo_exit,0.12827653846965617,0.024128187628968862,0.010988364371190721,0.03511655200015958,0.09315998646949655,0.10990695865163347,0.02345494446706073,0.023484088744288194,0.0058095314502135936,0.022303312989160613,0.26047840753689916,1.0430758319926174,-0.06468761985767002,0.019302152932442463,0.030623608017817373,0.020302403538167584,0.006673484530661491,3.6528796582612446,63,0.6190476190476191,0.002976179106605144,1.1314358768982538,1.6666666666666667,4041
neg_z2_root1.5_exit0.5_mdq95_normq50_all_topo_hold,0.13728972449455784,0.031119956948479813,0.01379840985588109,0.0449183668043609,0.09237135769019693,0.11175497757662523,0.04324549782107563,0.043224731003124815,0.005760351927228316,0.025196619709094946,0.22861606015941358,0.9154842791484511,-0.0715486775245732,0.02548874041078941,0.040336550358822075,0.02597956411215976,0.008594866411746189,3.05642734279531,87,0.6206896551724138,0.0025479819378073985,1.2296350784792547,1.6551724137931034,4041
neg_z2_root1.5_exit0.5_mdq95_normq50_all_topo_exit,0.13728972449455784,0.031119956948479813,0.01379840985588109,0.0449183668043609,0.09237135769019693,0.11175497757662523,0.04324549782107563,0.043224731003124815,0.005760351927228316,0.025196619709094946,0.22861606015941358,0.9154842791484511,-0.0715486775245732,0.02548874041078941,0.040336550358822075,0.02597956411215976,0.008594866411746189,3.05642734279531,87,0.6206896551724138,0.0025479819378073985,1.2296350784792547,1.6551724137931034,4041
neg_z2_root2_exit0.5_mdq95_normq50_all_topo_hold,0.1306958669814475,0.027776976897091833,0.012802634117548681,0.04057961101464051,0.09011625596680697,0.10928298839622674,0.04324549782107563,0.043224731003124815,0.005619721975658342,0.024110225919719088,0.23308458387617706,0.9333783116623805,-0.05523452225983993,0.02301410541945063,0.03656273199703044,0.023931017478237025,0.007882486665625217,3.2207274469509923,76,0.6578947368421053,0.002717698530003204,1.2044509649553583,1.644736842105263,4041
neg_z2_root2_exit0.5_mdq95_normq50_all_topo_exit,0.1306958669814475,0.027776976897091833,0.012802634117548681,0.04057961101464051,0.09011625596680697,0.10928298839622674,0.04324549782107563,0.043224731003124815,0.005619721975658342,0.024110225919719088,0.23308458387617706,0.9333783116623805,-0.05523452225983993,0.02301410541945063,0.03656273199703044,0.023931017478237025,0.007882486665625217,3.2207274469509923,76,0.6578947368421053,0.002717698530003204,1.2044509649553583,1.644736842105263,4041
neg_z2_root1.5_exit0.25_mdq95_normq50_all_topo_exit,0.13426117747775218,0.031119956948479813,0.01379882761533785,0.04491878456381766,0.0893423929139345,0.11122381721022812,0.04324549782107563,0.043224731003124815,0.005571463255211952,0.025208141513085716,0.22101840599076963,0.8850597632813237,-0.07457764230083563,0.025736203909923285,0.040336550358822075,0.025980831720542826,0.008640888021851258,2.9889761885031128,87,0.6206896551724138,0.0024783601673061192,1.190227188728049,1.6781609195402298,4041
neg_z2.5_root2_exit0.5_mdq95_normq50_all_topo_hold,0.1251817081411437,0.02476661057623491,0.011478677735126695,0.036245288311361604,0.08893641982978208,0.10245509581166566,0.03607548173413749,0.03607109718256006,0.005546146448182402,0.02195431027074777,0.2526222131228675,1.0116160015897808,-0.06472714672471042,0.020292006928977976,0.032603316010888395,0.021747147611376055,0.006814562143489267,3.45373740900562,67,0.6268656716417911,0.0027061137770014797,1.1060233498737113,1.6417910447761195,4041
neg_z2.5_root2_exit0.5_mdq95_normq50_all_topo_exit,0.1251817081411437,0.02476661057623491,0.011478677735126695,0.036245288311361604,0.08893641982978208,0.10245509581166566,0.03607548173413749,0.03607109718256006,0.005546146448182402,0.02195431027074777,0.2526222131228675,1.0116160015897808,-0.06472714672471042,0.020292006928977976,0.032603316010888395,0.021747147611376055,0.006814562143489267,3.45373740900562,67,0.6268656716417911,0.0027061137770014797,1.1060233498737113,1.6417910447761195,4041
neg_z2.5_root1.5_exit0.5_mdq95_normq50_all_topo_hold,0.12753434377626466,0.027525124771035556,0.01237318947235076,0.039898314243386315,0.08763602953287834,0.10351021462856327,0.03607548173413749,0.03607109718256006,0.005465053066638293,0.023104038778694363,0.23654102726307538,0.9472195071596065,-0.08634977617239914,0.022519178421182874,0.03594407324919574,0.02357359496185821,0.007520728709717782,3.1964845180747252,76,0.5921052631578947,0.0024607505258954104,1.082398037092583,1.6578947368421053,4041
neg_z2.5_root1.5_exit0.5_mdq95_normq50_all_topo_exit,0.12753434377626466,0.027525124771035556,0.01237318947235076,0.039898314243386315,0.08763602953287834,0.10351021462856327,0.03607548173413749,0.03607109718256006,0.005465053066638293,0.023104038778694363,0.23654102726307538,0.9472195071596065,-0.08634977617239914,0.022519178421182874,0.03594407324919574,0.02357359496185821,0.007520728709717782,3.1964845180747252,76,0.5921052631578947,0.0024607505258954104,1.082398037092583,1.6578947368421053,4041
neg_z2_root2_exit0.25_mdq95_normq50_all_topo_exit,0.1276673199646418,0.027776976897091833,0.012803051877005443,0.040580028774097276,0.08708729119054454,0.10875182802982965,0.04324549782107563,0.043224731003124815,0.005430833303641976,0.024122262265509863,0.22513781020476714,0.9015557600837484,-0.05826348703610236,0.02326156891858451,0.03656273199703044,0.023932285086620087,0.007928508275730285,3.1460628250252354,76,0.6578947368421053,0.0026379999242977918,1.1628088063487687,1.6710526315789473,4041
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_hold,0.11824434838891437,0.021868655004921723,0.010239875092843211,0.03210853009776494,0.08613581829114943,0.10110906791087346,0.02345494446706073,0.023484088744288194,0.005371498690762103,0.021600845882100497,0.24867075669537486,0.9957925452823493,-0.05201724337469875,0.018064835436773077,0.028148973026478594,0.018744724361801243,0.006295575955523335,3.682645951990973,58,0.6206896551724138,0.0028868086819765605,1.0733096209479578,1.6896551724137931,4041
neg_z2.5_root2_exit0.25_mdq95_normq50_all_topo_exit,0.12215316112433804,0.02476661057623491,0.011479095494583457,0.03624570607081837,0.08590745505351965,0.10192393544526857,0.03607548173413749,0.03607109718256006,0.005357257776166037,0.021967525396476114,0.2438717005887888,0.9765749084406183,-0.06775611150097285,0.020539470428111852,0.032603316010888395,0.021748415219759117,0.006860583753594335,3.3701415799617784,67,0.6268656716417911,0.002615709388440116,1.0627467416338965,1.671641791044776,4041
neg_z2.5_root1.5_exit0.25_mdq95_normq50_all_topo_exit,0.124505796759459,0.027525124771035556,0.012373607231807521,0.03989873200284308,0.08460706475661592,0.10297905426216618,0.03607548173413749,0.03607109718256006,0.005276164394621928,0.023116594015327223,0.2282414265321103,0.9139840730999462,-0.08937874094866155,0.022766641920316754,0.03594407324919574,0.023574862570241273,0.007566750319822849,3.120545203055251,76,0.5921052631578947,0.0023810519201899983,1.0418175009829622,1.6842105263157894,4041
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_hold,0.11167115821256833,0.021868655004921723,0.01023040810140232,0.032099063106324044,0.07957209510624426,0.0998791824782942,0.02345494446706073,0.023484088744288194,0.004962179650278039,0.02145487391212717,0.23128449370533063,0.9261699193416029,-0.0585809665596039,0.01756990843850532,0.028148973026478594,0.018670534679850425,0.0060925565508946206,3.4789538200125,58,0.6206896551724138,0.002660146951757731,0.9635062162649928,1.6379310344827587,4041
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_exit,0.11167115821256833,0.021868655004921723,0.01023040810140232,0.032099063106324044,0.07957209510624426,0.0998791824782942,0.02345494446706073,0.023484088744288194,0.004962179650278039,0.02145487391212717,0.23128449370533063,0.9261699193416029,-0.0585809665596039,0.01756990843850532,0.028148973026478594,0.018670534679850425,0.0060925565508946206,3.4789538200125,58,0.6206896551724138,0.002660146951757731,0.9635062162649928,1.6379310344827587,4041
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_exit,0.10864261119576266,0.021868655004921723,0.010230825860859083,0.03209948086578081,0.07654313032998183,0.09934802211189711,0.02345494446706073,0.023484088744288194,0.004773290978261673,0.021468376080060546,0.2223405701698613,0.8903543192262019,-0.06160993133586633,0.017817371937639197,0.028148973026478594,0.018671802288233487,0.006138578160999688,3.3845597581479754,58,0.6206896551724138,0.002555714296005812,0.9199398727974291,1.6724137931034482,4041
