feature,root,horizon,spearman_ic,pvalue,observations
share_variance,SI,2,0.01339126048055708,0.2916844169249403,6202
share_variance,SI,5,0.0001997683927213222,0.9874535121585232,6199
share_variance,SI,10,-0.022037629814726303,0.08287100065592792,6194
share_variance,SI,20,-0.0395135033189995,0.0018844431431225344,6184
share_variance,SI,50,0.032405583803740895,0.011012996982959633,6154
share_variance,HG,1,0.007454539397441609,0.5572017973329274,6203
share_variance,HG,2,-0.0045491898732562585,0.7202003979612778,6202
share_variance,HG,5,0.0005707268249663707,0.9641659797775384,6199
share_variance,HG,10,-0.0009678191156969549,0.9392966464063286,6194
share_variance,HG,20,-0.004562468092189314,0.7198086146117896,6184
share_variance,HG,50,0.01909523814973179,0.13418399887723248,6154
share_variance,PL,1,0.004831034112852418,0.7036384468087566,6203
share_variance,PL,2,0.017387879801156768,0.17094572938445893,6202
share_variance,PL,5,0.010554426687412025,0.4060612407340424,6199
share_variance,PL,10,-0.007064343216311719,0.578298054200612,6194
share_variance,PL,20,-0.021895090142571072,0.08513231555194871,6184
share_variance,PL,50,0.03442254266370266,0.0069212049714158395,6154
share_variance,PA,1,-0.0002751204955411711,0.982716073864149,6203
share_variance,PA,2,0.013071063921994992,0.30337674464967135,6202
share_variance,PA,5,-0.004683621171167463,0.7123613273719298,6199
share_variance,PA,10,-0.007748831895173439,0.5420377626823927,6194
share_variance,PA,20,-0.012311589747642099,0.33304194986769564,6184
share_variance,PA,50,0.03230757811280972,0.011257791872496896,6154
share_variance,ALI,1,0.018415114020130102,0.14700583375365045,6203
share_variance,ALI,2,0.009192070987425843,0.4692066440854652,6202
share_variance,ALI,5,0.04363889079691807,0.0005886369443472075,6199
share_variance,ALI,10,0.03727363610910023,0.0033469323030346112,6194
share_variance,ALI,20,-0.005745216173127547,0.6514800185801232,6184
share_variance,ALI,50,0.0026626767347132413,0.8345746294517101,6154
distance_from_equal_weight,GC,1,-0.009940805907636019,0.4337500049104156,6203
distance_from_equal_weight,GC,2,-0.013348107016636124,0.2932423143897039,6202
distance_from_equal_weight,GC,5,-0.004685864904311662,0.7122296652914483,6199
distance_from_equal_weight,GC,10,-0.027816378680662716,0.028583358802731895,6194
distance_from_equal_weight,GC,20,-0.03376302582419942,0.007924001464317446,6184
distance_from_equal_weight,GC,50,0.025426123990868844,0.04609400750431291,6154
distance_from_equal_weight,SI,1,0.01611034937137299,0.20456105048112713,6203
distance_from_equal_weight,SI,2,0.01339126048055708,0.2916844169249403,6202
distance_from_equal_weight,SI,5,0.0001997683927213222,0.9874535121585232,6199
distance_from_equal_weight,SI,10,-0.022037629814726303,0.08287100065592792,6194
distance_from_equal_weight,SI,20,-0.0395135033189995,0.0018844431431225344,6184
distance_from_equal_weight,SI,50,0.032405583803740895,0.011012996982959633,6154
distance_from_equal_weight,HG,1,0.007454539397441609,0.5572017973329274,6203
distance_from_equal_weight,HG,2,-0.0045491898732562585,0.7202003979612778,6202
distance_from_equal_weight,HG,5,0.0005707268249663707,0.9641659797775384,6199
distance_from_equal_weight,HG,10,-0.0009678191156969549,0.9392966464063286,6194
distance_from_equal_weight,HG,20,-0.004562468092189314,0.7198086146117896,6184
distance_from_equal_weight,HG,50,0.01909523814973179,0.13418399887723248,6154
distance_from_equal_weight,PL,1,0.004831034112852418,0.7036384468087566,6203
distance_from_equal_weight,PL,2,0.017387879801156768,0.17094572938445893,6202
distance_from_equal_weight,PL,5,0.010554426687412025,0.4060612407340424,6199
distance_from_equal_weight,PL,10,-0.007064343216311719,0.578298054200612,6194
distance_from_equal_weight,PL,20,-0.021895090142571072,0.08513231555194871,6184
distance_from_equal_weight,PL,50,0.03442254266370266,0.0069212049714158395,6154
distance_from_equal_weight,PA,1,-0.0002751204955411711,0.982716073864149,6203
distance_from_equal_weight,PA,2,0.013071063921994992,0.30337674464967135,6202
distance_from_equal_weight,PA,5,-0.004683621171167463,0.7123613273719298,6199
distance_from_equal_weight,PA,10,-0.007748831895173439,0.5420377626823927,6194
distance_from_equal_weight,PA,20,-0.012311589747642099,0.33304194986769564,6184
