signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
SI_signed_notional_share,SI,1,mean_reversion,-0.0011224921394716542,-0.9891368678473343,-0.012560047016673539,0.492503627277124,6203
SI_signed_notional_share,SI,2,momentum,0.0007004703866778408,0.5373302644711252,0.006823942294847337,0.4995162850693325,6202
SI_signed_notional_share,SI,5,momentum,0.0018221079839512372,1.0742708314124825,0.013645284676527968,0.5020164542668172,6199
SI_signed_notional_share,SI,10,momentum,0.00119264314295629,0.5435496522814265,0.0069073806184275265,0.5019373587342589,6194
SI_signed_notional_share,SI,20,momentum,0.00238470645913268,0.8072145762677017,0.010266008243261291,0.5008085381630013,6184
SI_signed_notional_share,SI,50,momentum,0.0023725662864900795,0.5314781634193814,0.006775904745072409,0.4990250243743906,6154
SI_signed_notional_share,HG,1,momentum,0.0017309348334162544,0.9163304874113541,0.0116356826879782,0.48621634692890536,6203
SI_signed_notional_share,HG,2,momentum,0.0018331705576870973,0.9583647808167325,0.01217034346852068,0.49774266365688485,6202
SI_signed_notional_share,HG,5,momentum,0.002838873240873105,1.4279219249529107,0.018136032235515267,0.5057267301177609,6199
SI_signed_notional_share,HG,10,momentum,0.004782762275817329,2.2527332957244113,0.028616492968050185,0.5050048433968356,6194
SI_signed_notional_share,HG,20,momentum,0.0004305719589256053,0.187530334158191,0.002385095603370388,0.5032341526520052,6184
SI_signed_notional_share,HG,50,momentum,0.0032914834599076888,1.151308635531859,0.014676983878475958,0.49853753656158595,6154
SI_signed_notional_share,PL,1,mean_reversion,-0.0016560888619254765,-1.3495974275235263,-0.017136005900557586,0.4970175721425117,6203
SI_signed_notional_share,PL,2,mean_reversion,-0.0007801546019695573,-0.5976010487361052,-0.007589322334864949,0.49919380844888744,6202
SI_signed_notional_share,PL,5,momentum,0.0015173512667750648,0.9815050105275193,0.012467173947974065,0.49959670914663656,6199
SI_signed_notional_share,PL,10,momentum,0.0001500074650859078,0.07881003215437486,0.00100153426697876,0.5020988052954473,6194
SI_signed_notional_share,PL,20,momentum,0.0025126433793025192,1.0069024409437273,0.012805227066612183,0.5063065976714101,6184
SI_signed_notional_share,PL,50,momentum,0.0008996233298504494,0.23986627383105447,0.0030581514861099837,0.5090997725056874,6154
SI_signed_notional_share,PA,1,momentum,0.003291812601644208,2.2538632879376808,0.028610067887330757,0.43704659035950344,6203
SI_signed_notional_share,PA,2,momentum,0.003908663172890081,2.400148427149403,0.03046776427458825,0.4729119638826185,6202
SI_signed_notional_share,PA,5,momentum,0.005497450692674047,2.991057628304732,0.03796826652984484,0.48846588159380544,6199
SI_signed_notional_share,PA,10,momentum,0.0032379700975727834,1.4654416887625976,0.018619918255174128,0.48869874071682273,6194
SI_signed_notional_share,PA,20,momentum,0.005350093295715542,1.9236405660046692,0.02445848127701543,0.4953104786545925,6184
SI_signed_notional_share,PA,50,momentum,0.007351302841867339,1.796119809124215,0.022893558292253285,0.506662333441664,6154
SI_signed_notional_share,ALI,1,mean_reversion,-0.00033066595412818825,-0.1514674708707782,-0.0019234801320680089,0.1286474286635499,6203
SI_signed_notional_share,ALI,2,momentum,0.0035017558209117458,1.349783455619676,0.01713974889329695,0.20815865849725895,6202
SI_signed_notional_share,ALI,5,momentum,0.006708394926989067,2.092695928880471,0.026574308911800956,0.3276334892724633,6199
SI_signed_notional_share,ALI,10,momentum,0.003458332490119629,0.9342469613824612,0.011871773809214224,0.4218598643848886,6194
SI_signed_notional_share,ALI,20,momentum,0.000914228953040105,0.22772520846570196,0.002896308283646724,0.47784605433376454,6184
SI_signed_notional_share,ALI,50,mean_reversion,-0.0008722052038332309,-0.1955157723748083,-0.0024927130381307214,0.5025999350016249,6154
SI_abs_signed_notional_share,GC,1,mean_reversion,-0.0008914882116578285,-0.47335200878266004,-0.006010983180077925,0.48476543607931644,6203
SI_abs_signed_notional_share,GC,2,momentum,0.0006020185903975167,0.312088426436673,0.003963495847036585,0.4817800709448565,6202
SI_abs_signed_notional_share,GC,5,mean_reversion,-6.733131128005568e-05,-0.03281189059657128,-0.0004168122449636345,0.4762058396515567,6199
SI_abs_signed_notional_share,GC,10,momentum,0.0018259718557309481,0.8044375152212327,0.01022243009542142,0.46980949305779784,6194
SI_abs_signed_notional_share,GC,20,mean_reversion,-0.0009074972115373082,-0.33328551217119473,-0.004238849852253754,0.45908796895213455,6184
SI_abs_signed_notional_share,GC,50,mean_reversion,-0.0007848668068019355,-0.2104088586677397,-0.00268258995817611,0.44832629184270395,6154
SI_abs_signed_notional_share,SI,1,mean_reversion,-0.0008142941146837242,-0.5080186034287099,-0.006451188222010446,0.48637755924552634,6203
SI_abs_signed_notional_share,SI,2,mean_reversion,-0.0021782110341480223,-1.1831533448612381,-0.015024366481614093,0.48435988390841667,6202
SI_abs_signed_notional_share,SI,5,momentum,0.0014265811449581023,0.5955203261476791,0.00756472969992498,0.4799161155025004,6199
SI_abs_signed_notional_share,SI,10,momentum,0.0028055888012419603,0.9054385702517911,0.011505745637133188,0.46948659993542136,6194
SI_abs_signed_notional_share,SI,20,momentum,0.002389651348279423,0.5728866336530448,0.00728605862448822,0.4611901681759379,6184
SI_abs_signed_notional_share,SI,50,mean_reversion,-0.0036019563583509586,-0.571356409804076,-0.007284293198582928,0.4379265518362041,6154
SI_abs_signed_notional_share,HG,1,mean_reversion,-0.0038271026091645766,-1.4346126081408401,-0.018215106649984335,0.4791230049975818,6203
SI_abs_signed_notional_share,HG,2,mean_reversion,-0.002444345766589964,-0.9047691066631627,-0.011489820650147762,0.48855207997420186,6202
SI_abs_signed_notional_share,HG,5,mean_reversion,-0.005687315879113103,-2.025940078317679,-0.025727173379016668,0.49524116793031137,6199
SI_abs_signed_notional_share,HG,10,mean_reversion,-0.002173045945331223,-0.7244831340377365,-0.009206496653367563,0.49015175976751696,6194
SI_abs_signed_notional_share,HG,20,mean_reversion,-0.005304022735482392,-1.6364977628842898,-0.02080927094287891,0.48205045278137126,6184
SI_abs_signed_notional_share,HG,50,mean_reversion,-0.005810936392101461,-1.4393704256758968,-0.018348108352024873,0.4723756906077348,6154
