,tsne1,tsne2
2475,22.916014,5.144453
2477,-7.7314672,-29.327236
2480,7.9278965,26.18287
2482,-1.2599738,-28.897478
2485,-4.9882293,-31.653696
2487,-3.0129972,0.31555656
2490,27.158672,-7.7488346
2492,50.283054,-6.6171546
2495,13.146095,-4.447177
2497,40.37765,5.5044775
2500,44.53444,2.7028644
2502,7.0623016,30.868727
2505,-0.3278474,11.957453
2507,28.049398,3.877865
2509,32.96058,-8.639106
2512,32.723526,-23.80425
2514,24.105515,-0.92117506
2517,1.8688369,-5.0212617
2519,-0.6927312,-28.192177
2522,41.82033,-6.8218603
2524,5.3910937,17.319122
2527,-31.325897,-9.18887
2529,-26.833834,-6.902554
2532,51.29378,-11.414957
2534,30.31307,-6.034867
2537,19.618832,-42.460712
2539,41.623577,2.2110047
2542,11.917861,-7.898129
2544,-29.107138,-15.500372
2547,-23.070576,-8.664158
2549,-8.439818,19.513306
2552,-29.23741,39.606438
2554,39.74481,4.8198447
2557,-19.420238,-7.101786
2559,-14.473416,29.111034
2562,-16.716211,31.276371
2564,-6.604756,-42.296337
2567,-9.87374,33.846832
2569,34.483696,3.6690817
2572,20.40085,7.56449
2574,51.050037,-7.6658187
2577,52.387867,-9.808479
2579,16.416815,9.338115
2581,-31.325035,-5.207424
2584,-21.665854,-3.8392754
2586,40.1136,-9.259845
2589,-13.717905,-42.171192
2591,-19.412493,-35.511257
2594,-20.50498,8.79423
2596,-19.649996,13.485053
2599,51.042053,-4.6279683
2601,9.704948,-20.095915
2604,27.118347,14.794897
2606,-13.40939,18.644363
2609,-17.294252,37.345802
2611,24.134432,-11.148329
2614,13.649948,-34.24193
2616,18.326561,-36.16484
2619,-19.35839,33.829105
2621,5.9411187,15.010859
2624,7.189771,17.77352
2626,2.8359191,5.277565
2629,-31.839376,40.42011
2631,-12.111681,18.226328
2634,-28.28853,30.448118
2636,-34.345577,40.577763
2639,-33.72359,34.89887
2641,-34.54956,34.55923
2644,-36.744553,0.6911857
2646,-32.985603,36.93011
2648,-27.185738,11.686785
2651,-20.585121,10.568732
2653,19.118826,-36.910145
2656,-20.120941,-4.2407627
2658,4.675907,15.372917
2661,-38.2385,3.6089737
2663,13.344242,-34.910603
2666,-29.622282,-13.793902
2668,-13.678227,11.66668
2671,-13.745088,35.201225
2673,-28.773167,38.877132
2676,30.085001,-2.9525077
2678,-9.712617,-43.762062
2681,-34.632774,34.57102
2683,-24.196732,-5.4721346
2686,-30.529705,36.002655
2688,-2.664727,22.537876
2691,-36.77852,33.217415
2693,19.256285,-42.328476
2696,12.631052,-36.6649
2698,12.226776,-38.42084
2701,11.682992,-35.14834
2703,-1.840311,10.519282
2706,11.288129,9.382543
2708,-10.170039,-17.458838
2711,-2.4968805,28.165081
2713,4.568503,32.081192
2716,16.474524,-31.75928
2718,-4.953328,-35.51863
2720,-2.5220125,27.105267
2723,9.75346,28.753736
2725,30.046793,5.1301208
2728,23.74179,20.7159
2730,-4.674027,-10.70927
2733,19.219225,-24.780836
2735,20.032785,-33.707726
2738,-9.956659,31.944149
2740,-31.08438,40.061127
2743,-20.390863,34.864887
2745,-11.580916,15.5819845
2748,-5.414315,27.99447
2750,-32.571888,39.53097
2753,-28.414787,33.405846
2755,-8.103315,21.93653
2758,-5.212313,-23.400383
2760,-14.737463,11.354364
2763,17.760254,-31.443027
2765,4.2952394,31.38861
2768,-3.4715538,32.95323
2770,24.807932,8.812548
2773,-29.758463,12.1710615
2775,-22.637123,17.575178
2778,-18.430424,-23.020948
2780,-12.243533,-17.824333
2783,-16.179613,24.28108
2785,34.18139,3.5250971
2788,-15.969324,22.779171
2790,21.796047,-13.4449215
2792,-17.776318,23.96691
2795,18.781042,-30.507612
2797,-7.141813,10.529284
2800,-30.246046,31.729399
2802,49.45912,-1.5051178
2805,7.7160907,29.90003
2807,17.414413,20.162327
2810,-25.787199,17.758528
2812,5.8965507,15.001072
2815,-17.523148,36.119183
2817,-24.849167,-0.73404264
2820,5.859415,28.763714
2822,37.112003,5.874804
2825,-25.820366,-2.3133974
2827,-16.256193,25.034307
2830,-21.460499,29.194426
2832,-21.427881,-22.95041
2835,2.5007422,30.61977
2837,18.5896,21.525414
2840,-17.090647,24.582355
2842,-22.589346,7.23719
2845,-16.58916,-35.864445
2847,-15.10014,35.395695
2850,31.362446,2.9907455
2852,24.58751,14.323536
2855,20.78589,15.784458
2857,-29.353058,-28.872416
2859,-28.947546,-28.521885
2862,1.0855445,-2.4295287
2864,-18.88222,35.982536
2867,4.1963234,32.115334
2869,-0.65967685,17.905231
2872,14.891181,6.652541
2874,-32.46087,-19.635635
2877,-26.484793,-19.020744
2879,-14.487528,-36.52329
2882,-31.428574,39.30431
2884,-13.631318,-41.058617
2887,-10.382167,-30.748701
2889,-37.982395,11.962709
2892,7.460883,0.008813666
2894,-3.9814734,-21.264296
2897,-6.141768,-15.582059
2899,-33.578934,26.348955
2902,-26.429834,-11.60908
2904,1.4925555,23.607185
2907,12.068884,9.343153
2909,-34.619564,4.351114
2912,-35.542713,15.941622
2914,-33.81821,0.3395661
2917,-26.326996,-19.464462
2919,-31.2169,8.395011
2922,-25.254343,-18.9201
2924,-25.77662,-8.493946
2927,-23.44765,23.579027
2929,-23.735563,11.980418
2931,-30.68372,18.529816
2934,-19.188555,-38.07106
2936,-26.83174,-22.001087
2939,-26.762747,-26.40567
2941,-16.858145,36.316128
2944,-33.496956,41.467503
2946,-34.620377,43.00458
2949,51.567375,-2.4796073
2951,-1.025602,-18.639746
2954,-9.636602,27.752417
2956,12.666359,8.527016
2959,2.957819,-10.465015
2961,-13.291923,34.36908
2964,-12.053099,-29.47203
2966,-26.780518,38.891533
2969,34.621086,-21.552801
2971,21.933731,22.081778
2974,43.36661,-7.256465
2976,-33.982136,-17.157227
2979,12.302688,6.755055
2981,13.793427,5.0729074
2984,12.766137,9.791043
2986,1.9965519,-12.48021
2989,0.8730903,23.573477
2991,-6.2263527,3.966101
2994,-29.077583,30.154104
2996,-1.8589762,10.015848
2998,26.1608,9.160094
3001,1.3706026,23.64053
3003,-9.379791,-33.76587
3006,6.6163635,31.603485
3008,-32.061485,2.2466183
3011,-15.3763,26.540503
3013,-14.098614,29.642857
3016,-1.0083437,-7.843821
3018,-34.79135,2.7194133
3021,15.146654,-30.520046
3023,0.9604391,-10.802061
3026,-6.4596925,-11.763781
3028,-13.578416,30.39742
3031,23.726027,-1.618212
3033,-17.118055,-20.627373
3036,11.128042,24.738771
3038,10.761523,16.235567
3041,-12.448411,16.939285
3043,-28.881243,28.093214
3046,2.2578185,32.908424
3048,10.577642,25.170067
3051,10.84316,6.512478
3053,19.386137,-34.986187
3056,6.448929,-15.009843
3058,-3.3402798,-22.053791
3061,33.788834,-23.670366
3063,9.32568,-2.4069002
3066,40.667465,-9.315531
3068,44.918926,-2.5144956
3070,11.5208235,2.8902693
3073,17.676258,-33.86652
3075,-24.034372,-29.073
3078,-13.337099,29.337645
3080,-29.054728,28.720173
3083,21.557903,-31.158936
3085,-3.0204482,7.074403
3088,27.222229,13.67963
3090,-35.498913,15.2756815
3093,-26.438717,-23.400541
3095,-15.364955,26.506927
3098,-4.388367,-32.763313
3100,-37.551052,12.544415
3103,-0.94781446,-11.800641
3105,-1.3853998,21.186613
3108,-12.319053,-17.951277
3110,16.790894,-37.600433
3113,29.383055,-23.57992
3115,-2.9099052,7.954448
3118,0.6077268,30.998838
3120,13.670483,11.68189
3123,-18.11872,-34.04517
3125,19.657549,-40.799503
3128,8.991019,-29.992151
3130,10.883478,-5.37578
3133,22.04256,-6.0311494
3135,8.58509,-4.276502
3137,-32.98353,-7.0002236
3140,23.98776,-19.213758
3142,50.793526,-6.589235
3145,-9.208637,4.579811
3147,37.262604,-3.2238104
3150,9.603083,-0.26185358
3152,32.029713,-3.5116549
3155,2.5237625,-4.3223367
3157,-7.224122,-29.533081
3160,30.723957,-17.73102
3162,30.029726,-20.832626
3165,-35.858498,17.415125
3167,-32.706688,10.131024
3170,22.403538,19.745802
3172,-3.3388264,21.394585
3175,-7.749689,30.47238
3177,-30.116997,-5.490499
3180,21.555061,7.7976427
3182,-28.877098,-10.967634
3185,-5.444258,-1.5656239
3187,-37.5384,16.338734
3190,-27.204,16.41457
3192,-26.870134,-6.72477
3195,-15.37802,-6.0811276
3197,-0.23699759,5.8491864
3200,-35.0086,14.224987
3202,-11.74009,-30.68466
3205,-32.326366,4.6840425
3207,15.522333,26.585312
3209,-25.150408,-19.920216
3212,-29.35254,8.955273
3214,-21.646708,30.908531
3217,-32.827415,37.40726
3219,-11.55828,-17.577414
3222,-2.7780354,-28.616789
3224,-5.1365366,-28.82568
3227,20.30504,-0.8920501
3229,-13.345253,-4.24097
3232,18.30603,-3.433462
3234,-20.594427,6.1104255
3237,-12.496495,33.373203
3239,-3.1323075,-32.53818
3242,-3.5876074,-32.319565
3244,13.318927,5.597529
3247,-12.857158,-40.743336
3249,32.53749,-22.607761
3252,-11.885532,-28.170359
3254,-12.505064,-40.65056
3257,-12.097944,-32.840515
3259,-11.436607,-28.59217
3262,-10.138476,-34.544083
3264,-16.489916,-25.51937
3267,-6.545312,22.031546
3269,14.425883,4.477191
3272,-5.087023,27.846928
3274,20.588514,-18.021389
3276,-16.518564,-11.59123
3279,30.07272,-20.615116
3281,-4.8388042,21.021719
3284,-10.705922,34.22562
3286,-30.955564,23.93964
3289,12.966827,-14.394797
3291,18.196516,-40.079037
3294,-10.65906,-33.92796
3296,-26.928352,-19.337841
3299,-11.590142,-21.395557
3301,-1.5080789,-27.990183
3304,-25.424671,-28.413157
3306,-31.16771,24.516512
3309,-0.6495731,31.165453
3311,19.039005,8.605585
3314,-13.725141,-40.13881
3316,-9.740138,3.9923408
3319,18.658983,-34.38402
3321,17.789795,-35.85393
3324,-7.60655,20.676695
3326,0.023317462,22.652395
3329,25.556328,12.153008
3331,-16.70933,-4.2908506
3334,17.998734,-34.936306
3336,-31.92687,39.946568
3339,23.122662,13.875352
3341,24.016943,-15.841231
3344,3.6358068,9.665401
3346,6.2926955,29.99958
3348,-29.485178,20.433521
3351,-9.732632,-3.3705199
3353,15.469149,24.076834
3356,-14.207222,-8.649594
3358,5.819829,-21.356703
3361,6.0934215,-20.555834
3363,-3.006968,-20.813757
3366,-14.405966,-36.773464
3368,16.849916,-31.116663
3371,11.867613,-27.086731
3373,13.999686,-25.720917
3376,18.054276,-33.7048
3378,-13.074869,3.1480436
3381,10.089249,-30.513771
3383,-27.900993,-12.735427
3386,29.775553,-19.224247
3388,16.752825,-39.908382
3391,19.252197,-39.98463
3393,39.055862,4.495928
3396,-3.44185,-20.226217
3398,-11.687868,-40.592262
3401,-7.6124105,-7.6266556
3403,-29.722065,-0.09231339
3406,10.977976,-38.016445
3408,-29.070406,-15.341325
3411,43.540905,-4.1647015
3413,54.777874,-6.2278757
3415,-8.547113,-41.84043
3418,-33.956642,-0.6193291
3420,-14.515504,-37.963875
3423,-10.493652,-34.2348
3425,-8.714944,16.631083
3428,-25.400146,-12.861556
3430,-25.441353,-15.960721
3433,-14.161762,-43.179863
3435,29.962757,-23.37818
3438,-31.332232,19.823118
3440,-19.931803,-19.578115
3443,-4.7523117,-29.23237
3445,-25.982855,-20.0285
3448,-28.00307,11.270103
3450,-35.459175,-1.2239194
3453,-36.97272,4.080103
3455,-16.7829,-10.711901
3458,-33.31574,-18.638502
3460,-31.936909,26.896315
3463,-13.267028,28.13282
3465,23.52668,-13.590731
3468,-22.51405,27.885687
3470,-12.826482,26.961452
3473,8.026572,18.096022
3475,-6.559316,-13.718993
3478,14.509477,21.223646
3480,-7.314014,19.295322
3483,-22.80481,18.58141
3485,-20.404724,3.0408206
3487,-14.178335,11.567366
3490,-7.654089,19.447796
3492,-16.527807,25.484539
3495,-12.750189,25.227686
3497,-26.877367,19.637144
3500,-20.392351,10.003616
3502,-26.857872,35.236065
3505,-34.134853,2.8888917
3507,-27.121948,33.12749
3510,-22.822065,36.819046
3512,-17.139145,33.386555
3515,-34.115314,39.252003
3517,-9.053687,16.339815
3520,-12.589064,15.532436
3522,-0.057044063,25.589529
3525,-28.19768,34.58102
3527,-4.2355967,27.704077
3530,-13.404105,18.980148
3532,-5.9774685,31.264547
3535,-15.501932,26.565561
3537,-15.399824,23.253712
3540,-28.908766,11.479798
3542,17.223846,-41.40203
3545,-17.685003,21.28694
3547,-18.53443,21.577711
3550,-20.443245,-1.6799885
3552,34.15747,2.6185315
3555,-30.801395,-19.609419
3557,-29.037237,3.5052748
3559,-25.705393,36.62936
3562,-12.942513,-11.623872
3564,-10.400374,-6.0281262
3567,-27.395544,7.353201
3569,-4.944098,6.9209456
3572,-9.680153,-7.087901
3574,-15.371192,8.548997
3577,18.204132,1.1901377
3579,30.463129,3.074412
3582,-32.05487,-5.3362355
3584,-12.957032,33.162918
3587,-1.8700091,-11.666576
3589,-26.904785,13.699327
3592,-2.9947438,-20.694454
3594,-31.257153,12.867275
3597,-3.0569324,24.684807
3599,-6.358023,34.32295
3602,-14.251108,0.94127965
3604,-35.732105,1.0360409
3607,-5.79768,21.815912
3609,-2.898222,18.636827
3612,-22.61487,27.161764
3614,-44.502968,-6.3749366
3617,-27.734661,17.732275
3619,-33.199516,-19.683641
3622,-18.717514,13.082957
3624,3.4507184,17.459024
3626,-10.354903,9.187006
3629,-32.973663,41.86782
3631,51.997105,-3.5805092
3634,46.094395,-1.9823527
3636,-18.40797,0.46923593
3639,-5.284545,-42.020733
3641,-23.60931,23.87308
3644,-18.232328,10.694787
3646,-16.711557,13.283094
3649,8.356278,22.90759
3651,6.1709476,31.565224
3654,-31.486143,0.38102204
3656,29.263502,15.619018
3659,3.872108,29.514738
3661,18.717415,16.954838
3664,-0.3481971,5.683483
3666,34.966133,-10.9675865
3669,52.161926,-2.6580842
3671,47.031914,-10.619372
3674,45.667595,-1.8381273
3676,51.71165,-7.869907
3679,54.65001,-8.298537
3681,6.7451773,-15.003803
3684,16.588879,0.1060628
3686,38.183186,-12.839412
3689,27.871998,-9.472091
3691,9.610044,-12.180693
3694,-5.79787,-37.866913
3696,-16.865156,-28.58059
3698,38.226635,-10.748155
3701,-7.734995,22.956493
3703,-28.567173,37.118874
3706,-23.399088,-29.966753
3708,-19.79147,-26.770199
3711,1.0457646,-13.418163
3713,14.742688,-13.075069
3716,-13.568196,-32.08288
3718,22.949804,-10.830178
3721,21.959633,-29.11396
3723,-0.91736627,-26.98002
3726,11.631034,-36.56347
3728,-3.456965,14.988886
3731,1.6889164,-11.199298
3733,-11.360868,22.589201
3736,-29.314415,-0.27417633
3738,-31.786348,-17.714186
3741,-25.09874,-1.5846968
3743,-4.9011583,34.414444
3746,18.249968,-37.243156
3748,35.587208,6.1942
3751,-9.698006,17.124382
3753,-17.390491,37.03721
3756,-9.078446,32.218204
3758,-0.7725043,19.07625
3761,-23.703209,11.936936
3763,-35.923016,-2.301791
3765,21.257547,10.307614
3768,18.455935,-30.179464
3770,23.194963,-17.529024
3773,53.328556,-10.133945
3775,32.99429,-11.627983
3778,42.710167,9.388565
3780,17.94366,-37.68759
3783,-30.703217,5.954738
3785,21.880861,-5.4968705
3788,-7.953158,1.1996323
3790,-37.81039,-6.1532617
3793,33.70043,11.211096
3795,-20.24454,-24.881062
3798,3.094362,-1.8452117
3800,15.570747,5.9118185
3803,-23.40844,-0.66525805
3805,41.71567,-2.9802744
3808,20.910908,-2.344966
3810,19.710493,22.62689
3813,24.764154,5.323984
3815,45.45292,-7.4060006
3818,-19.432735,36.626564
3820,-3.5770173,-22.084198
3823,21.772276,-12.987211
3825,0.35358575,-27.866692
3828,2.4177592,-14.157605
3830,21.559546,2.741511
3833,-4.328018,14.356743
3835,-13.107188,-10.427266
3837,39.755295,4.1523137
3840,35.36495,-1.2830958
3842,47.95243,-2.9814851
3845,14.775321,-11.3837
3847,30.698719,-23.323326
3850,-27.784445,35.258015
3852,-26.869438,20.379303
3855,13.751103,-15.550859
3857,41.7347,-4.195847
3860,-19.594746,-25.94098
3862,16.844921,-11.575239
3865,-15.980866,29.635973
3867,28.001287,2.7793782
3870,41.830982,2.9413173
3872,29.294647,-18.67272
3875,-21.666227,37.52653
3877,-23.015715,19.029219
3880,-9.750245,-38.276245
3882,-34.410076,16.916521
3885,-30.986528,-18.091223
3887,5.1973715,-19.980093
3890,-18.642841,-22.00293
3892,-8.004678,28.684618
3895,-21.752106,-22.947258
3897,-9.462154,-3.1480973
3900,-1.6452262,-14.929817
3902,-11.300532,-30.280144
3904,13.050194,7.6713667
3907,4.5997477,3.7893338
3909,-6.3306613,-41.632507
3912,-5.6248865,-10.081237
3914,-14.68584,-33.76309
3917,-3.894895,-26.174957
3919,-24.381844,16.941977
3922,-11.597829,-26.210762
3924,-0.79234385,25.114542
3927,-17.37803,22.212141
3929,-3.0913122,8.495311
3932,-29.308865,31.659441
3934,-14.247152,4.6314774
3937,22.476503,-1.4906075
3939,-16.370306,13.08958
3942,-8.172049,2.5750575
3944,-9.8488245,-8.535843
3947,-24.9127,20.816044
3949,-0.26946548,-29.137894
3952,-14.268122,-42.75848
3954,-33.939,18.129925
3957,-8.883803,-39.72408
3959,-0.6026979,-16.960674
3962,-27.59411,17.538952
3964,-7.018507,2.0477262
3967,14.209288,-40.14038
3969,-21.681128,31.670115
3972,-10.49487,12.327099
3974,-8.616847,2.182959
3976,-5.390997,-39.362965
3979,-6.738936,-41.05232
3981,15.760614,-8.915919
3984,-19.64211,-1.3904505
3986,-23.044714,-3.0377572
3989,-5.232245,6.441194
3991,-6.3497095,-0.14356916
3994,4.2251554,4.7519917
3996,-7.59406,-6.3520207
3999,24.224611,-6.176253
4001,11.499802,-3.2673593
4004,21.406492,-11.482326
4006,-33.95638,34.3522
4009,22.14086,13.95606
4011,9.052084,17.625143
4014,-5.9540114,-38.73287
4016,21.205599,14.717637
4019,21.77937,2.1879282
4021,-10.95514,28.895084
4024,18.426788,3.6353924
4026,12.7565155,18.723654
4029,32.78979,-11.757507
4031,-4.261824,-26.379778
4034,-4.0793815,-10.237206
4036,-19.381592,-37.861446
4039,29.901428,-11.155956
4041,-20.478012,-24.567009
4043,-22.613781,28.979357
4046,25.71549,7.637961
4048,-33.464863,42.155495
4051,55.69261,-5.4531317
4053,47.160156,0.8009996
4056,13.310018,8.422703
4058,40.266033,1.64388
4061,-31.219877,11.925511
4063,-21.91614,31.19105
4066,14.907634,22.879753
4068,-5.079841,-37.83028
4071,36.35659,-12.562616
4073,55.91938,-6.559802
4076,42.88789,-7.197112
4078,46.646347,0.123060174
4081,21.333458,18.211508
4083,4.6965103,5.7475166
4086,21.604095,1.7930517
4088,26.398123,17.656538
4091,5.0649376,20.009596
4093,4.1895304,3.2374196
4096,20.98497,20.387024
4098,-24.784092,-0.36806828
4101,-23.185728,7.9164333
4103,7.9516244,31.247564
4106,8.26668,19.99577
4108,8.005257,28.467743
4111,45.640316,0.71017593
4113,21.489346,-31.511978
4115,24.971258,22.173859
4118,20.682802,19.98518
4120,-27.918495,39.68569
4123,25.554302,22.506601
4125,29.471174,9.218263
4128,-1.561978,8.988789
4130,-25.42077,19.286476
4133,-37.891155,-6.8232994
4135,0.31646767,14.165663
4138,2.4500155,29.310652
4140,55.2492,-5.051897
4143,28.769985,12.773511
4145,-31.61306,1.3051862
4148,-31.39526,3.5856657
4150,-24.490088,27.983938
4153,-11.071235,32.33871
4155,23.125793,0.6304249
4158,39.086723,-9.399528
4160,51.970814,-10.83532
4163,20.826494,-7.079842
4165,36.66469,8.649765
4168,48.156277,-8.508066
4170,9.9373255,-34.114845
4173,-5.341564,17.516642
4175,38.67561,-10.418422
4178,24.053747,11.578577
4180,22.085583,-17.42022
4182,0.5430574,5.8258653
4185,-31.292152,-0.5942427
4187,0.33185995,13.9956255
4190,19.984262,22.13437
4192,22.989042,15.583543
4195,12.634261,25.368832
4197,4.615834,19.801777
4200,-8.266941,29.897053
4202,0.7896876,33.15719
4205,16.275768,-2.438082
4207,16.688555,-2.1824222
4210,-23.798477,-26.687662
4212,-24.214338,-1.6742234
4215,27.847479,10.638092
4217,34.960754,-1.7887658
4220,24.056808,-20.312538
4222,14.457838,-29.820503
4225,19.859823,-0.83118635
4227,11.9701605,4.2976904
4230,-27.18025,-10.367286
4232,-15.007296,-26.42303
4235,19.725098,-39.344185
4237,-19.869457,35.768997
4240,22.169596,-11.37772
4242,32.27932,1.4841926
4245,-19.688034,-5.9097633
4247,28.525806,13.414451
4250,8.859867,19.753994
4252,41.72466,-8.586383
4254,6.976437,-12.679306
4257,20.825672,-30.895054
4259,16.24986,-7.5800357
4262,50.08191,-9.228042
4264,21.09301,-11.75233
4267,16.926743,-33.898388
4269,-6.476798,-5.273051
4272,-25.879412,36.66451
4274,0.8655055,-16.989279
4277,5.27758,4.7471123
4279,14.734997,-29.66761
4282,-22.613972,28.95151
4284,-19.250244,-25.42911
4287,19.718416,-24.344404
4289,-16.233858,14.847324
4292,10.762646,-0.7349824
4294,-14.369039,29.688444
4297,-11.460635,-26.171995
4299,-10.356091,-29.49976
4302,-29.498672,21.153933
4304,-4.2444415,-18.867697
4307,21.0613,6.607902
4309,-27.020859,-6.4019327
4312,-33.109394,-18.255508
4314,-17.944914,-19.386206
4317,-1.7515415,9.1727705
4319,-19.157862,12.567417
4321,11.978293,-27.380383
4324,-0.31344277,-20.306234
4326,-9.429378,-17.324644
4329,-26.246899,10.582573
4331,-20.3327,3.620744
4334,-16.508745,-11.52405
4336,-6.520738,20.741045
4339,0.7355064,-19.306042
4341,-19.830181,-1.3382287
4344,20.936897,8.399517
4346,-10.023577,3.3028135
4349,22.901243,-3.084135
4351,15.743871,23.703524
4354,8.87879,-5.0641227
4356,14.333588,7.2592483
4359,-2.6844358,31.544353
4361,-8.408984,-30.527746
4364,0.11798664,-13.31794
4366,-1.0029964,-16.588823
4369,-9.579653,-33.266747
4371,-26.931608,36.80293
4374,-12.549029,25.991024
4376,-13.465385,12.4196
4379,15.930673,0.46894383
4381,-7.0298448,-10.233171
4384,10.587422,-4.5458794
4386,-14.07499,-5.797131
4389,-15.264893,-3.5183802
4391,-24.14472,-16.242144
4393,40.541374,4.5077524
4396,6.667361,6.7117486
4398,-34.221493,15.175598
4401,-9.962833,28.900827
4403,-24.368357,9.155425
4406,-29.785666,-20.316282
4408,-43.632027,-6.5629616
4411,-19.97578,-25.653584
4413,16.395832,11.835212
4416,-33.860176,41.296974
4418,-36.25968,15.111537
4421,24.794842,10.190446
4423,33.646564,-8.054791
4426,-19.326048,34.44761
4428,-26.611431,14.409768
4431,-25.801422,14.944834
4433,11.070447,14.419342
4436,4.1408463,14.295326
4438,-25.614897,25.094248
4441,-34.089115,4.6038876
4443,-15.73072,8.902961
4446,-17.348173,34.321205
4448,-1.8395978,-26.312035
4451,9.672867,23.812674
4453,-3.939335,23.357338
4456,1.2149265,-10.333117
4458,10.144361,-30.813885
4461,-16.363453,10.480436
4463,21.996199,18.651064
4465,-9.546746,32.591026
4468,-30.38271,21.59039
4470,-20.644974,29.044317
4473,-4.8694334,-34.26247
4475,7.157976,12.383534
4478,12.404178,26.251627
4480,3.1452248,31.763874
4483,-30.366257,35.75743
4485,-11.521622,15.056946
4488,-14.746323,36.88712
4490,-24.138458,17.965723
4493,-19.011944,9.46803
4495,2.6586347,34.560562
4498,-0.92607164,-7.8163443
4500,18.772684,23.255077
4503,32.582718,0.35360613
4505,24.116049,16.058432
4508,-24.757092,-0.43896896
4510,3.6175692,29.277529
4513,1.4365863,32.447346
4515,3.2599502,12.325214
4518,3.4146805,23.869982
4520,4.9880543,30.736254
4523,33.664856,3.340469
4525,-16.86666,-3.6289175
4528,-17.57128,9.487173
4530,22.244759,13.398262
4532,29.490362,8.724573
4535,38.54119,10.87328
4537,-18.574614,37.75733
4540,42.889366,9.161741
4542,47.059963,-1.3389852
4545,9.947159,-1.5725304
4547,2.0684373,31.747824
4550,18.70129,-8.735724
4552,36.25565,-1.9305837
4555,34.699543,2.1798325
4557,10.727337,-1.0401031
4560,23.603916,-8.115866
4562,5.1216793,29.528316
4565,-37.86299,15.799422
4567,-14.719868,32.310707
4570,34.758167,5.010681
4572,29.602245,-19.20155
4575,-13.7363825,-26.288433
4577,-18.168863,-20.898518
4580,-24.109539,-23.894318
4582,-13.103069,-9.338994
4585,-9.0484085,22.88829
4587,20.352758,-2.6910663
4590,41.266872,-0.26923397
4592,20.660172,2.665959
4595,9.55855,-18.975285
4597,18.683693,0.24132231
4600,-15.536273,-27.527037
4602,-12.94135,-27.430346
4604,-32.78994,-18.965904
4607,-15.510127,-6.8265243
4609,-19.377651,30.672092
4612,24.497175,5.947151
4614,39.2394,-7.7920637
4617,-26.002178,9.256586
4619,20.728868,17.711
4622,11.31814,-1.5983115
4624,-19.727077,-7.2641506
4627,3.0052552,18.474653
4629,13.74034,21.744513
4632,7.5994835,-3.5612173
4634,1.8004553,-4.546331
4637,-22.39575,-4.261944
4639,31.897577,2.3034234
4642,27.645622,9.78667
4644,-30.555904,5.4771137
4647,-21.488554,28.03332
4649,-21.880846,-0.099176124
4652,33.107964,12.172449
4654,-20.325985,11.196943
4657,-16.110474,12.086687
4659,18.297718,-31.880701
4662,16.926579,-26.311737
4664,32.108227,-9.608625
4667,18.871943,-29.216457
4669,29.044418,-26.204214
4671,19.03976,-19.871017
4674,1.1575259,-15.839733
4676,-25.877316,6.75966
4679,30.860582,-3.9861567
4681,-35.8197,-2.9454496
4684,-2.5861323,-15.820084
4686,-4.1346607,-40.267628
4689,-14.148009,-38.54397
4691,-7.0152526,-22.890884
4694,-15.327868,-24.7855
4696,14.086829,-30.520872
4699,24.501944,-2.6310084
4701,12.573085,-36.59533
4704,-10.023323,-17.247726
4706,5.463407,19.364119
4709,-1.8623892,8.875344
4711,-30.612709,-17.270557
4714,-21.390032,7.197702
4716,-0.090392664,19.07111
4719,-0.28209734,-12.332302
4721,17.758915,-39.835255
4724,-12.511463,-8.738536
4726,30.317728,-25.178736
4729,31.95867,-25.011438
4731,-14.982875,30.137833
4734,-9.248557,3.7396421
4736,-23.315311,24.401964
4739,-5.04811,32.300438
4741,-13.073106,31.470266
4743,28.922098,14.337014
4746,17.287588,21.8525
4748,10.2850895,-19.038982
4751,9.159861,8.844719
4753,-8.00611,-39.39223
4756,-5.5348353,33.661808
4758,2.5856042,31.569807
4761,-24.342302,4.438104
4763,-1.8352422,21.843555
4766,-20.542908,29.566093
4768,-12.924717,28.815342
4771,-17.817942,3.342211
4773,-3.4285128,18.042698
4776,6.468466,-19.190916
4778,-10.860772,33.53072
4781,-31.620028,8.741027
4783,-4.9686923,24.804956
4786,-5.726406,34.87878
4788,-25.758589,24.828154
4791,-26.814766,33.934578
4793,-24.192688,-5.5193353
4796,-44.349598,-5.1011834
4798,-27.02621,-29.370836
4801,-11.759129,12.176721
4803,-15.055479,35.250107
4806,-34.638344,43.028473
4808,51.283936,-11.798931
4810,-5.5753536,-1.3957373
4813,-17.720476,23.878702
4815,0.045902386,29.744616
4818,22.41941,-6.6130896
4820,2.990936,4.3196297
4823,30.006813,8.91049
4825,-26.657444,-6.468373
4828,40.332066,-2.432286
4830,24.054977,-6.6264153
4833,-2.6480885,16.639223
4835,-16.967745,-1.7073696
4838,-16.037691,0.006773913
4840,-29.706478,37.26918
4843,-13.481725,1.8912116
4845,-19.35173,36.960995
4848,-5.802646,27.906046
4850,7.236872,-13.384202
4853,-31.542046,0.7508302
4855,10.2514715,18.29982
4858,29.655228,-23.672157
4860,-6.0253153,33.85169
4863,-7.586515,-33.195694
4865,7.4933453,21.43822
4868,-6.8579726,1.8174948
4870,-37.174194,-5.9153266
4873,-0.62105566,-23.758455
4875,-12.411446,-41.6976
4878,-4.638932,-10.646743
4880,-1.943431,-11.163737
4882,-26.166975,-26.818945
4885,-35.446987,32.718838
