ts_event,ofi_low,ofi_high,signed_size_low,signed_size_high,tot_size_low,tot_size_high,n_trades_low,n_trades_high,ofi_spread,ofi_low_roll,ofi_high_roll,ofi_spread_roll,cvd_low,cvd_high,cum_n_low,cum_n_high,cum_vol_low,cum_vol_high
2026-05-18 13:35:00+00:00,-0.10344827586206896,0.12244897959183673,-6.0,12.0,58.0,98.0,58,26,0.2258972554539057,,,,-6.0,12.0,58,26,58.0,98.0
2026-05-18 13:40:00+00:00,-0.2345679012345679,0.07407407407407407,-19.0,8.0,81.0,108.0,81,29,0.30864197530864196,,,,-25.0,20.0,139,55,139.0,206.0
2026-05-18 13:45:00+00:00,0.04568527918781726,-0.1330049261083744,9.0,-27.0,197.0,203.0,197,69,-0.17869020529619165,-0.0974436326362732,0.021172709185845472,0.11861634182211866,-16.0,-7.0,336,124,336.0,409.0
2026-05-18 13:50:00+00:00,-0.14285714285714285,0.1774193548387097,-25.0,44.0,175.0,248.0,175,76,0.32027649769585254,-0.1087970101914906,0.060234370599061525,0.16903138079055213,-41.0,37.0,511,200,511.0,657.0
2026-05-18 13:55:00+00:00,-0.12751677852348994,-0.08928571428571429,-19.0,-20.0,149.0,224.0,149,71,0.038231064237775655,-0.11254096385789047,0.030330353622106364,0.14287131747999685,-60.0,17.0,660,271,660.0,881.0
2026-05-18 14:00:00+00:00,-0.3333333333333333,-0.3617021276595745,-30.0,-34.0,90.0,94.0,90,33,-0.028368794326241176,-0.1493396921037976,-0.03500839325817378,0.11433129884562383,-90.0,-17.0,750,304,750.0,975.0
2026-05-18 14:05:00+00:00,-0.14782608695652175,-0.2542372881355932,-17.0,-30.0,115.0,118.0,115,41,-0.10641120117907146,-0.14912346279704392,-0.06632680681209084,0.08279665598495309,-107.0,-47.0,865,345,865.0,1093.0
2026-05-18 14:10:00+00:00,-0.12169312169312169,-0.050724637681159424,-23.0,-14.0,189.0,276.0,189,73,0.07096848401196226,-0.14569467015905363,-0.0643765356707244,0.08131813448832922,-130.0,-61.0,1054,418,1054.0,1369.0
2026-05-18 14:15:00+00:00,0.10714285714285714,0.13043478260869565,12.0,9.0,112.0,69.0,112,30,0.02329192546583851,-0.11760161156995246,-0.042730833639677744,0.0748707779302747,-118.0,-52.0,1166,448,1166.0,1438.0
2026-05-18 14:20:00+00:00,-0.09090909090909091,-0.37777777777777777,-5.0,-17.0,55.0,45.0,55,14,-0.28686868686868683,-0.1149323595038663,-0.07623552805348774,0.03869683145037855,-123.0,-69.0,1221,462,1221.0,1483.0
2026-05-18 14:25:00+00:00,-0.025,-0.2222222222222222,-2.0,-8.0,80.0,36.0,80,13,-0.19722222222222222,-0.10675669045806026,-0.08950704570519087,0.01724964475286939,-125.0,-77.0,1301,475,1301.0,1519.0
