ts_event,ofi_low,ofi_high,signed_size_low,signed_size_high,tot_size_low,tot_size_high,n_trades_low,n_trades_high,ofi_spread,ofi_low_roll,ofi_high_roll,ofi_spread_roll,cvd_low,cvd_high,cum_n_low,cum_n_high,cum_vol_low,cum_vol_high
2026-05-18 13:35:00+00:00,0.2,0.0832597822889085,21.0,283.0,105.0,3399.0,105,32,-0.11674021771109151,,,,21.0,283.0,105,32,105.0,3399.0
2026-05-18 13:40:00+00:00,-0.21518987341772153,-0.4263959390862944,-34.0,-1176.0,158.0,2758.0,158,23,-0.2112060656685729,,,,-13.0,-893.0,263,55,263.0,6157.0
2026-05-18 13:45:00+00:00,0.013513513513513514,0.1946,2.0,1946.0,148.0,10000.0,148,80,0.18108648648648648,-0.0005587866347360008,-0.0495120522657953,-0.048953265631059305,-11.0,1053.0,411,135,411.0,16157.0
2026-05-18 13:50:00+00:00,0.291866028708134,0.0017178850925749188,61.0,9.0,209.0,5239.0,209,63,-0.2901481436155591,0.0725474172009815,-0.03670456792620275,-0.10925198512718425,50.0,1062.0,620,198,620.0,21396.0
2026-05-18 13:55:00+00:00,-0.08163265306122448,0.30393964794635375,-16.0,1813.0,196.0,5965.0,196,42,0.3855723010075782,0.041711403148540306,0.031424275248308556,-0.010287127900231752,34.0,2875.0,816,240,816.0,27361.0
2026-05-18 14:00:00+00:00,-0.10638297872340426,-0.18026401211858906,-15.0,-833.0,141.0,4621.0,141,45,-0.0738810333951848,0.017029006169882874,-0.0038571059795077154,-0.020886112149390595,19.0,2042.0,957,285,957.0,31982.0
2026-05-18 14:05:00+00:00,-0.08176100628930817,0.036787974683544306,-13.0,186.0,159.0,5056.0,159,43,0.11854898097285248,0.0029161472471412975,0.001949334115214002,-0.0009668131319272974,6.0,2228.0,1116,328,1116.0,37038.0
2026-05-18 14:10:00+00:00,-0.02127659574468085,0.10342275670675301,-6.0,1677.0,282.0,16215.0,282,86,0.12469935245143386,-0.0001079456268364711,0.014633511939156378,0.014741457565992848,0.0,3905.0,1398,414,1398.0,53253.0
2026-05-18 14:15:00+00:00,-0.2054794520547945,-0.24961399897066391,-15.0,-970.0,73.0,3886.0,73,30,-0.044134546915869405,-0.022927001896609584,-0.014727322606379212,0.008199679290230376,-15.0,2935.0,1471,444,1471.0,57139.0
2026-05-18 14:20:00+00:00,0.45454545454545453,0.0982961992136304,30.0,225.0,66.0,2289.0,66,20,-0.3562492553318241,0.024820243747596827,-0.0034249704243782472,-0.028245214171975074,15.0,3160.0,1537,464,1537.0,59428.0
2026-05-18 14:25:00+00:00,-0.28440366972477066,-0.0010270455323519343,-31.0,-3.0,109.0,2921.0,109,27,0.2833766241924187,-0.0032910211135274907,-0.0032069772523758556,8.404386115163314e-05,-16.0,3157.0,1646,491,1646.0,62349.0
2026-05-18 14:30:00+00:00,0.10869565217391304,-0.2883895131086142,10.0,-693.0,92.0,2403.0,92,22,-0.39708516528252724,0.006041201660425887,-0.026972188573729055,-0.03301339023415494,-6.0,2464.0,1738,513,1738.0,64752.0
2026-05-18 14:35:00+00:00,0.024390243902439025,-0.12817278890115089,4.0,-813.0,164.0,6343.0,164,56,-0.1525630328035899,0.0074526664482730525,-0.034756850137376887,-0.04220951658564994,-2.0,1651.0,1902,569,1902.0,71095.0
2026-05-18 14:40:00+00:00,0.24324324324324326,0.20771985674492638,27.0,1044.0,111.0,5026.0,111,47,-0.03552338649831688,0.02429485050505664,-0.01743708536006951,-0.04173193586512615,25.0,2695.0,2013,616,2013.0,76121.0
2026-05-18 14:45:00+00:00,0.06796116504854369,0.1570084200099059,7.0,317.0,103.0,2019.0,103,27,0.0890472549613622,0.02720593814128911,-0.0058073850020711505,-0.03301332314336026,32.0,3012.0,2116,643,2116.0,78140.0
2026-05-18 14:50:00+00:00,0.25925925925925924,0.15467625899280577,14.0,258.0,54.0,1668.0,54,15,-0.10458300026645348,0.04170927071116224,0.0042228427476086565,-0.03748642796355359,46.0,3270.0,2170,658,2170.0,79808.0
2026-05-18 14:55:00+00:00,0.09859154929577464,-0.05912930474333983,7.0,-273.0,71.0,4617.0,71,43,-0.15772085403911446,0.04505528709849238,0.0004962458363763927,-0.04455904126211599,53.0,2997.0,2241,701,2241.0,84425.0
2026-05-18 15:00:00+00:00,0.06451612903225806,0.3344947735191638,4.0,384.0,62.0,1148.0,62,14,0.26997864448690573,0.04613644498370159,0.01905171959653125,-0.027084725387170338,57.0,3381.0,2303,715,2303.0,85573.0
2026-05-18 15:05:00+00:00,0.054878048780487805,-0.2856470588235294,18.0,-3642.0,328.0,12750.0,328,116,-0.3405251076040172,0.046596529394058755,0.0030149417849491076,-0.04358158760910965,75.0,-261.0,2631,831,2631.0,98323.0
