ts_event,ofi_low,ofi_high,signed_size_low,signed_size_high,tot_size_low,tot_size_high,n_trades_low,n_trades_high,ofi_spread,ofi_low_roll,ofi_high_roll,ofi_spread_roll,cvd_low,cvd_high,cum_n_low,cum_n_high,cum_vol_low,cum_vol_high
2026-05-18 13:35:00+00:00,-0.14285714285714285,0.59375,-3.0,38.0,21.0,64.0,21,5,0.7366071428571428,,,,-3.0,38.0,21,5,21.0,64.0
2026-05-18 13:40:00+00:00,0.0,-0.5407407407407407,0.0,-73.0,52.0,135.0,52,8,-0.5407407407407407,,,,-3.0,-35.0,73,13,73.0,199.0
2026-05-18 13:45:00+00:00,0.1016949152542373,-0.18766066838046272,12.0,-146.0,118.0,778.0,118,37,-0.28935558363470004,-0.013720742534301852,-0.044883803040401155,-0.031163060506099332,9.0,-181.0,191,50,191.0,977.0
2026-05-18 13:50:00+00:00,-0.22935779816513763,0.48423423423423423,-25.0,430.0,109.0,888.0,109,36,0.7135920323993719,-0.0676300064420108,0.08739570627825768,0.15502571272026847,-16.0,249.0,300,86,300.0,1865.0
2026-05-18 13:55:00+00:00,0.043478260869565216,0.3140096618357488,2.0,65.0,46.0,207.0,46,11,0.27053140096618356,-0.045408352979695595,0.1327184973897559,0.17812685036945147,-14.0,314.0,346,97,346.0,2072.0
2026-05-18 14:00:00+00:00,-0.07407407407407407,-0.1262135922330097,-4.0,-26.0,54.0,206.0,54,13,-0.05213951815893564,-0.050185973162092,0.08956314911929497,0.13974912228138694,-18.0,288.0,400,110,400.0,2278.0
2026-05-18 14:05:00+00:00,-0.014925373134328358,0.44755244755244755,-1.0,128.0,67.0,286.0,67,12,0.4624778206867759,-0.0451487445866972,0.14070447746688822,0.18585322205358537,-19.0,416.0,467,122,467.0,2564.0
2026-05-18 14:10:00+00:00,0.018518518518518517,0.15401621223286663,2.0,209.0,108.0,1357.0,108,41,0.1354976937143481,-0.03719033669854523,0.1423684443126355,0.17955878101118072,-17.0,625.0,575,163,575.0,3921.0
2026-05-18 14:15:00+00:00,-0.07526881720430108,0.21875,-7.0,112.0,93.0,512.0,93,28,0.29401881720430106,-0.041421278976962544,0.15085528383345378,0.1922765628104163,-24.0,737.0,668,191,668.0,4433.0
2026-05-18 14:20:00+00:00,-0.1506849315068493,0.3352112676056338,-11.0,119.0,73.0,355.0,73,19,0.4858961991124831,-0.05234764422995123,0.1692908822106718,0.221638526440623,-35.0,856.0,741,210,741.0,4788.0
2026-05-18 14:25:00+00:00,-0.2571428571428571,-0.031746031746031744,-18.0,-8.0,70.0,252.0,70,15,0.22539682539682537,-0.07096539085839722,0.15101479912369875,0.22198018998209595,-53.0,848.0,811,225,811.0,5040.0
2026-05-18 14:30:00+00:00,-0.0847457627118644,-0.3081761006289308,-5.0,-49.0,59.0,159.0,59,11,-0.2234303379170664,-0.07211375517951948,0.11274889081097961,0.18486264599049906,-58.0,799.0,870,236,870.0,5199.0
2026-05-18 14:35:00+00:00,-0.24,0.14594594594594595,-12.0,27.0,50.0,185.0,50,9,0.38594594594594595,-0.08502808170417182,0.11530251043674625,0.20033059214091806,-70.0,826.0,920,245,920.0,5384.0
2026-05-18 14:40:00+00:00,0.3333333333333333,0.0,14.0,0.0,42.0,56.0,42,4,-0.3333333333333333,-0.055145123487207175,0.10706661683412153,0.1622117403213287,-56.0,826.0,962,249,962.0,5440.0
2026-05-18 14:45:00+00:00,0.01639344262295082,-0.15306122448979592,1.0,-30.0,61.0,196.0,61,10,-0.16945466711274673,-0.05037588574652998,0.08972476074586036,0.14010064649239032,-55.0,796.0,1023,259,1023.0,5636.0
2026-05-18 14:50:00+00:00,-0.034482758620689655,0.6992481203007519,-1.0,93.0,29.0,133.0,29,8,0.7337308789214415,-0.04938256530116496,0.12781997071804108,0.17720253601920602,-56.0,889.0,1052,267,1052.0,5769.0
2026-05-18 14:55:00+00:00,0.13725490196078433,0.06451612903225806,7.0,16.0,51.0,248.0,51,14,-0.07273877292852626,-0.038403890756344414,0.12409621532475971,0.16250010608110413,-49.0,905.0,1103,281,1103.0,6017.0
2026-05-18 15:00:00+00:00,0.5068493150684932,-0.11504424778761062,37.0,-26.0,73.0,226.0,73,15,-0.6218935628561038,-0.008112045988297881,0.11081063404073915,0.118922680029037,-12.0,879.0,1176,296,1176.0,6243.0
2026-05-18 15:05:00+00:00,0.1111111111111111,0.058365758754863814,23.0,90.0,207.0,1542.0,207,68,-0.05274535235624729,-0.0018371429830658296,0.10805037744674573,0.10988752042981152,11.0,969.0,1383,364,1383.0,7785.0
2026-05-18 15:10:00+00:00,-0.17073170731707318,-0.20833333333333334,-7.0,-60.0,41.0,288.0,41,13,-0.03760162601626016,-0.010281871199766198,0.09223119190774176,0.10251306310750793,4.0,909.0,1424,377,1424.0,8073.0
2026-05-18 15:15:00+00:00,0.14814814814814814,0.12280701754385964,8.0,14.0,54.0,114.0,54,7,-0.025341130604288498,0.004268393350498352,0.06868404278493474,0.06441564943443637,12.0,923.0,1478,384,1478.0,8187.0
2026-05-18 15:20:00+00:00,0.14285714285714285,0.030303030303030304,5.0,2.0,35.0,66.0,35,5,-0.11255411255411255,0.011411250493355495,0.0972362313371233,0.08582498084376779,17.0,925.0,1513,389,1513.0,8253.0
2026-05-18 15:25:00+00:00,0.15789473684210525,0.2315270935960591,9.0,47.0,57.0,203.0,57,10,0.07363235675395385,0.014221241572748894,0.11819561943594939,0.10397437786320048,26.0,972.0,1570,399,1570.0,8456.0
2026-05-18 15:30:00+00:00,-0.05,-0.07142857142857142,-2.0,-4.0,40.0,56.0,40,4,-0.021428571428571422,0.023189131481005775,0.09041247915280912,0.06722334767180331,24.0,968.0,1610,403,1610.0,8512.0
2026-05-18 15:35:00+00:00,-0.2413793103448276,0.34146341463414637,-7.0,28.0,29.0,82.0,29,6,0.5828427249789739,0.008946252920286132,0.091785166792729,0.08283891387244284,17.0,996.0,1639,409,1639.0,8594.0
2026-05-18 15:40:00+00:00,0.25217391304347825,0.2519893899204244,29.0,285.0,115.0,1131.0,115,34,-0.0001845231230538369,0.02525865227616375,0.11069531590040069,0.08543666362423694,46.0,1281.0,1754,443,1754.0,9725.0
2026-05-18 15:45:00+00:00,0.3,-0.5644444444444444,6.0,-127.0,20.0,225.0,20,9,-0.8644444444444443,0.04100492093288016,0.06009547130055609,0.01909055036767592,52.0,1154.0,1774,452,1774.0,9950.0
2026-05-18 15:50:00+00:00,-0.48717948717948717,-0.1935483870967742,-19.0,-24.0,39.0,124.0,39,6,0.293631100082713,0.015720020647979883,0.04271724133407404,0.02699722068609416,33.0,1130.0,1813,458,1813.0,10074.0
2026-05-18 15:55:00+00:00,-0.3939393939393939,0.6124260355029586,-39.0,828.0,99.0,1352.0,99,42,1.0063654294423525,-0.0002135081887747581,0.06240104310922199,0.06261455129799673,-6.0,1958.0,1912,500,1912.0,11426.0
2026-05-18 16:00:00+00:00,-0.2376237623762376,0.29017857142857145,-48.0,910.0,202.0,3136.0,202,82,0.527802333804809,-0.004560449732244174,0.06014940830036887,0.06470985803261303,-54.0,2868.0,2114,582,2114.0,14562.0
2026-05-18 16:05:00+00:00,0.1,-0.06315789473684211,8.0,-12.0,80.0,190.0,80,11,-0.1631578947368421,0.013296693124898682,0.058578815150828356,0.04528212202592965,-46.0,2856.0,2194,593,2194.0,14752.0
2026-05-18 16:10:00+00:00,-0.11627906976744186,0.14697406340057637,-10.0,102.0,86.0,694.0,86,32,0.26325313316801824,0.01172002777211981,0.0813363233523037,0.06961629558018388,-56.0,2958.0,2280,625,2280.0,15446.0
2026-05-18 16:15:00+00:00,0.06285714285714286,0.2858757062146893,11.0,253.0,175.0,885.0,175,42,0.2230185633575464,0.026862884914976952,0.08833281136574087,0.06146992645076391,-45.0,3211.0,2455,667,2455.0,16331.0
2026-05-18 16:20:00+00:00,-0.12727272727272726,0.12,-14.0,87.0,110.0,725.0,110,29,0.24727272727272726,0.0038325818846739216,0.09433281136574087,0.09050022948106694,-59.0,3298.0,2565,696,2565.0,17056.0
2026-05-18 16:25:00+00:00,-0.06666666666666667,-0.20246913580246914,-11.0,-164.0,165.0,810.0,165,36,-0.13580246913580246,-0.0003204235798069527,0.0918624158001072,0.09218283937991416,-70.0,3134.0,2730,732,2730.0,17866.0
2026-05-18 16:30:00+00:00,0.0784313725490196,0.09352517985611511,8.0,39.0,102.0,417.0,102,22,0.015093807307095503,0.00532528297867851,0.06157626877787538,0.05625098579919685,-62.0,3173.0,2832,754,2832.0,18283.0
2026-05-18 16:35:00+00:00,-0.5263157894736842,-0.5384615384615384,-20.0,-98.0,38.0,182.0,38,7,-0.012145748987854255,-0.027853251593044914,0.03142738540318555,0.05928063699623045,-82.0,3075.0,2870,761,2870.0,18465.0
2026-05-18 16:40:00+00:00,-0.4166666666666667,-0.6428571428571429,-10.0,-54.0,24.0,84.0,24,4,-0.22619047619047622,-0.07402905067980291,0.005036740649708932,0.07906579132951183,-92.0,3021.0,2894,765,2894.0,18549.0
2026-05-18 16:45:00+00:00,-0.07692307692307693,0.264,-1.0,33.0,13.0,125.0,13,6,0.34092307692307694,-0.08343076008151232,0.015318452711965741,0.09874921279347804,-93.0,3054.0,2907,771,2907.0,18674.0
2026-05-18 16:50:00+00:00,0.13043478260869565,0.088,3.0,11.0,23.0,125.0,23,7,-0.042434782608695654,-0.06837243558522386,0.03013511937863241,0.09850755496385627,-90.0,3065.0,2930,778,2930.0,18799.0
2026-05-18 16:55:00+00:00,0.48936170212765956,-0.6086956521739131,23.0,-84.0,47.0,138.0,47,7,-1.0980573543015726,-0.05131175788624829,-0.006440014107256231,0.04487174377899207,-67.0,2981.0,2977,785,2977.0,18937.0
2026-05-18 17:00:00+00:00,-0.1,0.3577981651376147,-4.0,156.0,40.0,436.0,40,12,0.45779816513761473,-0.06345461502910545,0.00993474263447299,0.07338935766357843,-71.0,3137.0,3017,797,3017.0,19373.0
2026-05-18 17:05:00+00:00,0.045454545454545456,-0.12987012987012986,2.0,-20.0,44.0,154.0,44,9,-0.17532467532467533,-0.06907662459848343,-0.008135118538836458,0.06094150605964697,-69.0,3117.0,3061,806,3061.0,19527.0
2026-05-18 17:10:00+00:00,0.35294117647058826,-0.09803921568627451,12.0,-10.0,34.0,102.0,34,7,-0.45098039215686275,-0.04892956577495402,-0.009465650751721613,0.0394639150232324,-57.0,3107.0,3095,813,3095.0,19629.0
2026-05-18 17:15:00+00:00,0.4666666666666667,1.0,7.0,31.0,15.0,31.0,15,1,0.5333333333333333,-0.013527266924379309,0.02346117851657107,0.036988445440950375,-50.0,3138.0,3110,814,3110.0,19660.0
2026-05-18 17:20:00+00:00,0.0,-0.13846153846153847,0.0,-9.0,20.0,65.0,20,5,-0.13846153846153847,-0.026135962576553217,0.003938632097472925,0.030074594674026144,-50.0,3129.0,3130,819,3130.0,19725.0
2026-05-18 17:25:00+00:00,-0.375,1.0,-6.0,12.0,16.0,12.0,16,1,1.375,-0.05988596257655322,0.08216085431969514,0.14204681689624837,-56.0,3141.0,3146,820,3146.0,19737.0
2026-05-18 17:30:00+00:00,0.5,0.0,2.0,0.0,4.0,0.0,4,0,-0.5,-0.010526988217578859,0.09183827367453386,0.1023652618921127,-54.0,3141.0,3150,820,3150.0,19737.0
2026-05-18 17:35:00+00:00,-0.4666666666666667,0.0,-7.0,0.0,15.0,0.0,15,0,0.4666666666666667,-0.014163351853942496,0.06121697189938593,0.07538032375332841,-61.0,3141.0,3165,820,3165.0,19737.0
2026-05-18 17:40:00+00:00,-0.2631578947368421,-1.0,-5.0,-22.0,19.0,22.0,19,2,-0.736842105263158,-0.015440058471972721,-0.00329195667204264,0.012148101799930072,-66.0,3119.0,3184,822,3184.0,19759.0
2026-05-18 17:45:00+00:00,-0.07692307692307693,0.0,-1.0,0.0,13.0,0.0,13,0,0.07692307692307693,-0.024286212318126568,-0.00013406193520053706,0.024152150382926025,-67.0,3119.0,3197,822,3197.0,19759.0
2026-05-18 17:50:00+00:00,0.1724137931034483,-0.08333333333333333,5.0,-4.0,29.0,48.0,29,4,-0.2557471264367816,-0.009851569174582058,-0.011649431771896021,-0.0017978625973139677,-62.0,3115.0,3226,826,3226.0,19807.0
2026-05-18 17:55:00+00:00,-0.11764705882352941,0.11594202898550725,-4.0,16.0,34.0,138.0,34,5,0.23358908780903664,-0.018876779258615674,-0.020146115633355128,-0.0012693363747394548,-66.0,3131.0,3260,831,3260.0,19945.0
2026-05-18 18:00:00+00:00,0.16666666666666666,0.13409961685823754,4.0,35.0,24.0,261.0,24,13,-0.032567049808429116,-0.004179809561645978,-0.019441134790443248,-0.015261325228797275,-62.0,3166.0,3284,844,3284.0,20206.0
2026-05-18 18:05:00+00:00,0.1794871794871795,-0.48223350253807107,7.0,-95.0,39.0,197.0,39,8,-0.6617206820252506,0.00812788274604633,-0.033429353127223345,-0.041557235873269684,-55.0,3071.0,3323,852,3323.0,20403.0
2026-05-18 18:10:00+00:00,-0.42857142857142855,-0.10256410256410256,-6.0,-8.0,14.0,78.0,14,5,0.32600732600732596,-0.01722225730997608,-0.043233817248234226,-0.026011559938258162,-61.0,3063.0,3337,857,3337.0,20481.0
