ts_event,ofi_low,ofi_high,signed_size_low,signed_size_high,tot_size_low,tot_size_high,n_trades_low,n_trades_high,ofi_spread,ofi_low_roll,ofi_high_roll,ofi_spread_roll,cvd_low,cvd_high,cum_n_low,cum_n_high,cum_vol_low,cum_vol_high
2026-05-18 13:35:00+00:00,0.21839080459770116,0.09562841530054644,19.0,140.0,87.0,1464.0,87,22,-0.12276238929715472,,,,19.0,140.0,87,22,87.0,1464.0
2026-05-18 13:40:00+00:00,0.22727272727272727,0.10674525212835625,20.0,163.0,88.0,1527.0,88,31,-0.12052747514437101,,,,39.0,303.0,175,53,175.0,2991.0
2026-05-18 13:45:00+00:00,0.4502923976608187,0.059786028949024544,77.0,285.0,171.0,4767.0,171,60,-0.3905063687117941,0.2986519765104157,0.08738656545930908,-0.2112654110511066,116.0,588.0,346,113,346.0,7758.0
2026-05-18 13:50:00+00:00,0.36607142857142855,0.10282916213275299,82.0,378.0,224.0,3676.0,224,76,-0.26324226643867554,0.31550683952566894,0.09124721462767006,-0.22425962489799883,198.0,966.0,570,189,570.0,11434.0
2026-05-18 13:55:00+00:00,0.20689655172413793,0.270060396893874,24.0,626.0,116.0,2318.0,116,38,0.06316384516973608,0.29378478196536273,0.12700985108091084,-0.16677493088445186,222.0,1592.0,686,227,686.0,13752.0
2026-05-18 14:00:00+00:00,-0.25153374233128833,0.0017804154302670622,-41.0,3.0,163.0,1685.0,163,36,0.2533141577615554,0.20289836124925423,0.10613827847247022,-0.09676008277678398,181.0,1595.0,849,263,849.0,15437.0
2026-05-18 14:05:00+00:00,-0.04819277108433735,-0.3830315938942137,-8.0,-1079.0,166.0,2817.0,166,49,-0.33483882280987637,0.16702819948731257,0.03625686813437252,-0.13077133135294003,173.0,516.0,1015,312,1015.0,18254.0
2026-05-18 14:10:00+00:00,-0.0410958904109589,-0.2775243496486253,-9.0,-2251.0,219.0,8111.0,219,80,-0.23642845923766642,0.14101268825002863,-0.0029657840885022116,-0.14397847233853084,164.0,-1735.0,1234,392,1234.0,26365.0
2026-05-18 14:15:00+00:00,-0.17647058823529413,-0.12178189181371131,-24.0,-421.0,136.0,3457.0,136,39,0.05468869642158282,0.10573676864054832,-0.016167573835747667,-0.12190434247629597,140.0,-2156.0,1370,431,1370.0,29822.0
2026-05-18 14:20:00+00:00,0.09375,-0.016304347826086956,6.0,-6.0,64.0,368.0,64,11,-0.11005434782608696,0.1045380917764935,-0.016181251234781598,-0.12071934301127507,146.0,-2162.0,1434,442,1434.0,30190.0
