ts_event,ofi_low,ofi_high,signed_size_low,signed_size_high,tot_size_low,tot_size_high,n_trades_low,n_trades_high,ofi_spread,ofi_low_roll,ofi_high_roll,ofi_spread_roll,cvd_low,cvd_high,cum_n_low,cum_n_high,cum_vol_low,cum_vol_high
2026-05-18 13:35:00+00:00,0.3235294117647059,0.3625,22.0,58.0,68.0,160.0,68,8,0.03897058823529409,,,,22.0,58.0,68,8,68.0,160.0
2026-05-18 13:40:00+00:00,0.4857142857142857,0.0821917808219178,17.0,12.0,35.0,146.0,35,9,-0.4035225048923679,,,,39.0,70.0,103,17,103.0,306.0
2026-05-18 13:45:00+00:00,-0.04132231404958678,0.08791208791208792,-5.0,48.0,121.0,546.0,121,28,0.12923440196167468,0.2559737944764683,0.17753462291133523,-0.07843917156513304,34.0,118.0,224,45,224.0,852.0
2026-05-18 13:50:00+00:00,-0.18072289156626506,-0.7408056042031523,-15.0,-423.0,83.0,571.0,83,22,-0.5600827126368872,0.14679962296578494,-0.052050433867286666,-0.1988500568330716,19.0,-305.0,307,67,307.0,1423.0
2026-05-18 13:55:00+00:00,0.12903225806451613,0.1450381679389313,8.0,19.0,62.0,131.0,62,7,0.016005909874415164,0.14324614998553117,-0.012632713506043076,-0.15587886349157426,27.0,-286.0,369,74,369.0,1554.0
2026-05-18 14:00:00+00:00,-0.09333333333333334,-0.5884476534296029,-7.0,-326.0,75.0,554.0,75,23,-0.4951143200962696,0.10381623609905376,-0.10860187015996971,-0.2124181062590235,20.0,-612.0,444,97,444.0,2108.0
2026-05-18 14:05:00+00:00,-0.07017543859649122,-0.23782234957020057,-8.0,-166.0,114.0,698.0,114,29,-0.16764691097370935,0.07896028257111876,-0.12706193864714554,-0.20602222121826433,12.0,-778.0,558,126,558.0,2806.0
2026-05-18 14:10:00+00:00,-0.07142857142857142,0.23860021208907742,-8.0,225.0,112.0,943.0,112,37,0.31002878351764884,0.06016167582115749,-0.08135416980511767,-0.14151584562627517,4.0,-553.0,670,163,670.0,3749.0
2026-05-18 14:15:00+00:00,-0.2054794520547945,-0.25217391304347825,-15.0,-58.0,73.0,230.0,73,13,-0.04669446098868374,0.03064599494605171,-0.10033414127604663,-0.13098013622209834,-11.0,-611.0,743,176,743.0,3979.0
2026-05-18 14:20:00+00:00,0.3333333333333333,0.36551724137931035,13.0,53.0,39.0,145.0,39,7,0.03218390804597704,0.06091472878477987,-0.05374900301051093,-0.11466373179529081,2.0,-558.0,782,183,782.0,4124.0
2026-05-18 14:25:00+00:00,-0.1875,-0.24285714285714285,-12.0,-136.0,64.0,560.0,64,30,-0.055357142857142855,0.03833157162252716,-0.07094065208747748,-0.10927222371000464,-10.0,-694.0,846,213,846.0,4684.0
2026-05-18 14:30:00+00:00,0.05660377358490566,0.07692307692307693,3.0,13.0,53.0,169.0,53,9,0.020319303338171266,0.03985425511939203,-0.058618674669931266,-0.0984729297893233,-7.0,-681.0,899,222,899.0,4853.0
2026-05-18 14:35:00+00:00,0.22580645161290322,-0.09887005649717515,14.0,-70.0,62.0,708.0,62,33,-0.32467650811007837,0.05415827023427751,-0.061714934810488495,-0.115873205044766,7.0,-751.0,961,255,961.0,5561.0
2026-05-18 14:40:00+00:00,0.2,-0.1259259259259259,6.0,-34.0,30.0,270.0,30,13,-0.32592592592592595,0.06457553664611483,-0.06630143417587687,-0.1308769708219917,13.0,-785.0,991,268,991.0,5831.0
2026-05-18 14:45:00+00:00,0.08108108108108109,0.34299516908212563,3.0,71.0,37.0,207.0,37,11,0.26191408800104454,0.06567590627511258,-0.03901499395867671,-0.1046909002337893,16.0,-714.0,1028,279,1028.0,6038.0
2026-05-18 14:50:00+00:00,0.14285714285714285,0.5150115473441108,4.0,223.0,28.0,433.0,28,12,0.37215440448696796,0.07049973356148947,-0.004388335127252493,-0.07488806868874197,20.0,-491.0,1056,291,1056.0,6471.0
2026-05-18 14:55:00+00:00,-0.30337078651685395,0.5563816604708798,-27.0,449.0,89.0,807.0,89,60,0.8597524469877338,0.04850735002746927,0.028598135202049405,-0.019909214825419866,-7.0,-42.0,1145,351,1145.0,7278.0
2026-05-18 15:00:00+00:00,0.04081632653061224,0.0,4.0,0.0,98.0,394.0,98,24,-0.04081632653061224,0.04808007094431055,0.02700934991304666,-0.021070721031263884,-3.0,-42.0,1243,375,1243.0,7672.0
2026-05-18 15:05:00+00:00,-0.005291005291005291,-0.025675675675675677,-1.0,-38.0,189.0,1480.0,189,65,-0.020384670384670386,0.0452710669319255,0.024236453829429693,-0.021034613102495808,-4.0,-80.0,1432,440,1432.0,9152.0
2026-05-18 15:10:00+00:00,0.09090909090909091,-0.2631578947368421,5.0,-45.0,55.0,171.0,55,11,-0.354066985645933,0.047552968130783774,0.009866736401116105,-0.03768623172966766,1.0,-125.0,1487,451,1487.0,9323.0
2026-05-18 15:15:00+00:00,-0.15789473684210525,0.009900990099009901,-9.0,5.0,57.0,505.0,57,17,0.16779572694111516,0.02348176070044321,-0.0077632140939333984,-0.03124497479437661,-8.0,-120.0,1544,468,1544.0,9828.0
2026-05-18 15:20:00+00:00,0.625,-1.0,30.0,-62.0,48.0,62.0,48,3,-1.625,0.03044604641472893,-0.06187280313502928,-0.09231884954975822,22.0,-182.0,1592,471,1592.0,9890.0
2026-05-18 15:25:00+00:00,0.12,0.0967741935483871,6.0,9.0,50.0,93.0,50,6,-0.0232258064516129,0.038512162117208266,-0.061429697853214324,-0.0999418599704226,28.0,-173.0,1642,477,1642.0,9983.0
2026-05-18 15:30:00+00:00,0.24,0.5662650602409639,12.0,94.0,50.0,166.0,50,7,0.3262650602409639,0.05954830669552151,0.0039238353689914855,-0.055624471326530034,40.0,-79.0,1692,484,1692.0,10149.0
2026-05-18 15:35:00+00:00,0.4,-0.01639344262295082,20.0,-3.0,50.0,183.0,50,7,-0.41639344262295086,0.07309669379229572,-0.00414774515910262,-0.07724443895139835,60.0,-82.0,1742,491,1742.0,10332.0
