signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score,full_observations,full_active_bars,full_gross_return,full_cost_return,full_net_return,full_mean_net_bps,full_tstat,full_annualized_sharpe,full_hit_rate,full_max_drawdown,full_gross_to_cost,full_turnover,train_observations,train_active_bars,train_gross_return,train_cost_return,train_net_return,train_mean_net_bps,train_tstat,train_annualized_sharpe,train_hit_rate,train_max_drawdown,train_gross_to_cost,train_turnover,test_observations,test_active_bars,test_gross_return,test_cost_return,test_net_return,test_mean_net_bps,test_tstat,test_annualized_sharpe,test_hit_rate,test_max_drawdown,test_gross_to_cost,test_turnover
feat:contribution_velocity_l2,2.5,GC,50,4613,1.0,3.103852160553422,5.485404203965691,1.1015763557651,2.8176459528287907,15.455926954933965,242166,148890,0.2246485627494872,0.19712708886416466,0.027521473885322667,0.0011364714239539269,0.10701882975608457,0.06178125970690926,0.28075782727550525,-0.4897777709948735,1.1396128459254369,3579.0,169516,101409,0.43987093760817064,0.14116700999129755,0.2987039276168732,0.017620987258835343,1.6525247891776544,1.1402387097571907,0.27875834729465065,-0.07634775103611496,3.1159612832721124,2563.0,72600,47431,-0.21531795887710814,0.05596007887286708,-0.27127803774997516,-0.037366120902200435,-1.4836737342647515,-1.564311520552616,0.2852341597796143,-0.48977777099486924,-3.8477064938789365,1016.0
resid:PL,2.0,SI,50,20263,1.0,5.50379326035857,10.403322744726896,3.739016638624893,1.4719895074825646,15.313581923192707,242166,51775,0.5182707205714143,0.14133482894002095,0.3769358916313936,0.015565186344548516,1.0368778058231658,0.598582671403666,0.09284540356614884,-0.3017004695578487,3.6669710110262757,756.0,169516,35579,0.3410546187437693,0.09029725182279116,0.2507573669209783,0.014792548604319255,1.235731420220311,0.8526521413936566,0.09207390452818613,-0.18985371921191585,3.777021026211194,483.0,72600,16146,0.18043732678259383,0.05103757711722978,0.12939974966536416,0.017823656978700298,0.4292392586122615,0.45256844669652024,0.09442148760330578,-0.30170046955784885,3.53538190827793,273.0
feat:HG_notional_share,3.0,HG,50,2759,-1.0,7.446953568064524,3.2708431469102384,1.6007683688161451,4.652111893972486,15.216328307059515,242166,88573,-0.3396677528042451,0.222987033776089,-0.5626547865803343,-0.023234260242161752,-1.5766552033448493,-0.9101925783351209,0.15758198921401023,-0.684044896363025,-1.5232623487216763,2786.0,169516,58204,-0.2508542488513492,0.152393148711297,-0.4032473975626464,-0.02378816144568338,-1.2907076823851003,-0.8905856493498349,0.1503633875268411,-0.6045933919363775,-1.646099256906772,1904.0,72600,30369,-0.08881350395289589,0.070593885064792,-0.15940738901768797,-0.021956940636045173,-0.9242688425467771,-0.9745029281658458,0.17454545454545456,-0.2079232939875457,-1.2580906104173426,882.0
resid:PL,2.0,HG,50,20263,1.0,4.194903357538127,5.727125321677718,1.6007683688161451,2.62055612745552,15.008253354428211,242166,51775,0.3499968118967194,0.06050904434125028,0.289487767555469,0.01195410452150463,1.0496881274827643,0.6059779850244983,0.09112757364782835,-0.15280752481975882,5.784206571216978,756.0,169516,35579,0.1714985957490507,0.0386585561069099,0.1328400396421407,0.007836430758284805,0.5344247155724777,0.36875195587834847,0.09118313315557233,-0.15280752481975882,4.436239037867137,483.0,72600,16146,0.17455382685068854,0.02185048823434038,0.15270333861634816,0.021033517715750436,1.2798946946984302,1.3494570738647698,0.09082644628099174,-0.08637752689867374,7.988554991478795,273.0
resid:SI,1.5,SI,50,40816,1.0,4.502839039569916,12.264599192259592,3.739016638624893,1.2042843011327,14.77006426692302,242166,95717,0.4327457470172553,0.20190689848574422,0.2308388485315115,0.009532256738415446,0.46239512785693626,0.26693763654909236,0.17253867182015642,-0.618775333730776,2.1432935192544185,1080.0,169516,65732,0.5280266419187276,0.13423069732663367,0.3937959445920942,0.023230606231393745,1.3842699199582431,0.9551434010707546,0.17161801835814908,-0.3021986394780543,3.9337249409785944,718.0,72600,29985,-0.09528089490147229,0.06767620115911055,-0.16295709606058273,-0.022445881000080267,-0.39722347942831715,-0.4188126073497169,0.17480716253443526,-0.6187753337307763,-1.4078936652703298,362.0
feat:SI_notional_share,2.0,GC,50,7938,1.0,2.61270922516446,6.059464826421733,1.1015763557651,2.371791307512045,14.37178600348205,242166,154602,0.4107818828614622,0.1690368917921546,0.24174499106930777,0.009982614862090787,0.9797159520659909,0.5655835128411084,0.2916924754094299,-0.2918947979776688,2.4301315441043125,3069.0,169516,112129,0.4913861314209189,0.1250839951971271,0.36630213622379193,0.021608705740094856,1.913636853791951,1.3204054979395337,0.30722173718115103,-0.09962537638233901,3.9284492843909815,2271.0,72600,42423,-0.08069983257788138,0.04395289659502749,-0.12465272917290882,-0.017169797406736752,-0.8010299808891416,-0.8445660245066559,0.2552479338842975,-0.2918947979776648,-1.836052657039472,798.0
resid:HG,3.0,PA,50,2768,-1.0,17.457248015699136,9.136118555964195,11.187768040275966,1.5603870184699076,14.255880793928569,242166,10634,0.0306564924947903,0.12865933246317363,-0.09800283996838328,-0.004046928138895769,-0.5056643631211354,-0.2919166787164345,0.016777747495519604,-0.16825384676381008,0.23827647717327585,230.0,169516,7343,0.06923990258785828,0.08390826030206976,-0.014668357714211447,-0.0008653081546409453,-0.09704957606997938,-0.06696400811971066,0.016553009745392765,-0.16825384676381008,0.8251857723970752,150.0,72600,3291,-0.03858341009306798,0.04475107216110387,-0.08333448225417184,-0.011478578822888682,-0.6869043231792432,-0.7242376281596589,0.01731404958677686,-0.13840298625966374,-0.8621784513713481,80.0
feat:SI_notional_share,2.5,SI,20,4730,1.0,6.5244061044258945,8.15889806630022,3.739016638624893,1.7449524126283082,14.236888865179006,242166,66680,0.9196857369872089,0.8794167134045747,0.04026902358263487,0.0016628685935529707,0.11505588337982245,0.06642099738987785,0.12310150888233691,-0.4901854773694671,1.0457906052600896,4704.0,169516,48436,1.028706186656681,0.6698448308096496,0.3588613558470319,0.02116976308118596,1.4385991790737664,0.9926304782520754,0.1290261686212511,-0.1838276168025706,1.5357380386339194,3583.0,72600,18226,-0.10321505625320615,0.209384931762994,-0.31259998801619987,-0.04305784958900825,-1.2737567287152125,-1.3429855089387615,0.10926997245179064,-0.4901854773694636,-0.49294404990917323,1120.0
resid:PA,3.0,GC,50,2592,-1.0,3.281037330334104,4.766765075188697,1.1015763557651,2.9784928781039963,14.197775828044396,242166,10967,0.06484155878772313,0.012888443362451669,0.051953115425271465,0.0021453513468146423,0.7246583714864382,0.41834046540809,0.019936737609738773,-0.056099475027156134,5.030984500163007,234.0,169516,7833,-0.0036371398515484543,0.00903292611727382,-0.01267006596882226,-0.0007474259638513332,-0.2536675554349809,-0.1750300921418422,0.020576228792562355,-0.056099475027156134,-0.4026535592484355,164.0,72600,3102,0.06620610630898227,0.0038004384273895952,0.062405667881592686,0.008595822022257945,1.217401976006276,1.2835678709065226,0.018195592286501378,-0.03178714306412117,17.420649636588696,69.0
resid:SI,2.0,PL,50,17932,1.0,6.097112440546478,11.93140771548661,5.126364894653202,1.1893637237774013,14.190783510397571,242166,48771,0.5983006021223396,0.1799354078023274,0.4183651943200126,0.017275967490069315,1.321027674139066,0.7626205033452044,0.08805943030813575,-0.3013014568357206,3.325085426097002,702.0,169516,33245,0.414705216835757,0.12149484800328088,0.2932103688324763,0.01729691408672198,1.547269044492423,1.067612462150857,0.0877793246655183,-0.12041642950437736,3.4133563986561652,474.0,72600,15526,0.1835953852865826,0.0584405597990465,0.12515482548753623,0.017238956678724,0.4932305323522832,0.520037651289509,0.08877410468319559,-0.30130145683572074,3.1415747199871635,228.0
resid:SI,2.5,GC,20,6849,1.0,2.2238068909039304,7.018048308180604,1.1015763557651,2.0187496574936787,14.167682618413686,242166,15871,0.0735643405467119,0.02610735963163287,0.04745698091507903,0.0019596880204107523,0.503481316315069,0.2906564202928904,0.02841439343260408,-0.0964656488265685,2.817762561388168,474.0,169516,11168,0.08862296694477045,0.018506482776853683,0.0701164841679168,0.004136275287755539,1.1059733119635788,0.7631193132580999,0.029802496519502585,-0.06644670037340075,4.7887525692138775,336.0,72600,4703,-0.01505862639805855,0.00760087685477919,-0.02265950325283773,-0.0031211436987379796,-0.32486175433276643,-0.34251801669961895,0.02519283746556474,-0.09554586242996792,-1.9811696315787783,138.0
resid:SI,1.5,GC,50,40816,1.0,1.736589035664236,8.87977947346802,1.1015763557651,1.5764581606856367,13.998600816037465,242166,95717,0.1723999934475211,0.0594851232113154,0.11291487023620575,0.004662705344111302,0.49444620198140715,0.2854405087901967,0.17692822278932632,-0.186618642351213,2.898203519476392,1080.0,169516,65732,0.14150463759108067,0.039546591171967085,0.10195804641911359,0.006014656222369192,0.677437170158182,0.4674302557525427,0.17770593926237052,-0.186618642351213,3.5781753470419813,718.0,72600,29985,0.030895355856440432,0.019938532039348308,0.010956823817092197,0.0015092043825195864,0.06379354553857504,0.06726072984795692,0.17523415977961432,-0.17165446640169862,1.549530115630832,362.0
feat:SI_notional_share,2.5,GC,20,4730,1.0,2.3331743302963464,6.575350638686572,1.1015763557651,2.11803232529972,13.92680520291832,242166,66680,0.23791190825130304,0.2590907588759515,-0.0211788506246484,-0.0008745592124678279,-0.14087700161194214,-0.08132735746742016,0.12585994730887076,-0.21811216459421812,0.9182570203718128,4704.0,169516,48436,0.36112052917491244,0.19734740413531768,0.16377312503959485,0.00966121929726957,1.3523866861769918,0.9331440352592972,0.1329609004459756,-0.07099795054165815,1.8298722030683432,3583.0,72600,18226,-0.12103161261174478,0.0616882759228456,-0.18271988853459037,-0.02516802872377278,-2.0526314419787335,-2.164192125249882,0.10924242424242424,-0.21175746004089413,-1.9619872788002817,1120.0
feat:SI_notional_share,2.0,SI,50,7938,1.0,6.919105120992028,7.432860773538888,3.739016638624893,1.8505146646088968,13.75461786142994,242166,154602,1.1036669682588274,0.5737521031969899,0.5299148650618384,0.02188229830206711,0.9660775593251619,0.5577101592842959,0.28472205016393715,-0.5797082747719359,1.9235955077273128,3069.0,169516,112129,0.9840202289486033,0.4245653393158566,0.5594548896327474,0.03300307284461333,1.4942476084140879,1.0310277801785404,0.2966563628212086,-0.2641443924543504,2.317712111248296,2271.0,72600,42423,0.11642551435527526,0.14918676388113322,-0.03276124952585774,-0.004512568805214564,-0.08174986582623289,-0.08619297758140874,0.2566804407713499,-0.5797082747719564,0.7804010981030397,798.0
resid:GC,1.5,GC,50,43222,1.0,1.708999319447203,8.510817154949642,1.1015763557651,1.5514124922009764,13.203788053027248,242166,96916,-0.012852931308699134,0.06179843355842211,-0.0746513648671211,-0.0030826525964471104,-0.3209066316016916,-0.18525726728502515,0.17787798452301315,-0.2281890123295614,-0.20798150646566818,1122.0,169516,67867,0.03758535523180928,0.04252084733253286,-0.004935492100723499,-0.0002911519915951001,-0.03121494759598744,-0.021538249716483174,0.18156988130913895,-0.141951405996261,0.8839277105151332,772.0,72600,29049,-0.050438286540508415,0.01927758622588925,-0.06971587276639762,-0.009602737295647056,-0.40857228276386603,-0.4307782190555026,0.1693801652892562,-0.2281890123295614,-2.6164212650633214,350.0
resid:GC,2.5,GC,50,6952,-1.0,2.646500519400182,5.344941974562897,1.1015763557651,2.4024667065062912,12.841045142095357,242166,23893,0.09695345030589131,0.02159089657299596,0.0753625537328954,0.0031120204212356562,0.594506188397553,0.34320447445058794,0.04308201811980212,-0.07016186925578752,4.4904781965910745,392.0,169516,15632,0.026823860999963145,0.013879862082640259,0.012943998917322896,0.0007635856743506747,0.16340354416696165,0.11274810979592405,0.041294037141036834,-0.07016186925578752,1.932574029933059,252.0,72600,8261,0.07012958930592816,0.007711034490355699,0.062418554815572486,0.008597597082034777,0.630702012331421,0.664980717215895,0.047286501377410466,-0.0694449634755557,9.094705696575504,140.0
feat:entropy_normalized,2.5,GC,50,2023,-1.0,3.7716525803164145,3.727693961562698,1.1015763557651,3.4238684958854377,12.763133917296903,242166,83004,0.26901162224722786,0.15620352724749115,0.11280809499973685,0.004658296168732888,0.5283916269222219,0.30503697717720635,0.15521584367747743,-0.3094187444352364,1.7221866047941536,2836.0,169516,52380,0.37773678130483734,0.10277707399288383,0.2749597073119536,0.016220280522897756,2.0101231969547824,1.3869808765103593,0.1436147620283631,-0.07626217440519112,3.675301958207055,1866.0,72600,30624,-0.10872515905760949,0.05342645325460735,-0.16215161231221678,-0.02233493282537421,-0.989242068735081,-1.0430074544013275,0.18241046831955923,-0.3094187444352329,-2.035043549297058,970.0
feat:SI_abs_signed_notional_share,3.0,GC,50,3354,1.0,3.0195157251924165,4.457028270543077,1.1015763557651,2.741086180172424,12.217098597023428,242166,124213,0.18385266825041668,0.1643551922801529,0.01949747597026394,0.0008051285469580344,0.0837792677100247,0.04836521487148322,0.231684051435792,-0.47667083607897104,1.118630118706741,2984.0,169516,86217,0.49512477711533975,0.11836437942695999,0.3767603976883799,0.02222565407916538,2.2468286990042734,1.5503071866612954,0.2348686849618915,-0.0853725405337809,4.18305557391842,2149.0,72600,37946,-0.31136769288334776,0.045990812853192925,-0.3573585057365406,-0.04922293467445463,-2.215758990143673,-2.336185668722817,0.22402203856749311,-0.4766708360789707,-6.770215040061658,835.0
resid:PL,3.0,PL,50,2672,1.0,9.487865046704128,6.450371462243312,5.126364894653202,1.850797834660574,11.938333535076282,242166,11009,-0.06617202465706384,0.0584405597990465,-0.12461258445611026,-0.005145750619662144,-0.6903265762579938,-0.3985209480199141,0.020126689956476138,-0.33375125485054924,-1.132296214899425,228.0,169516,7129,0.18450300931776997,0.03742246373096837,0.14708054558680164,0.008676499303121926,1.5649285885368067,1.0797975112635474,0.019467188937917365,-0.043938954371358085,4.930274250358546,146.0,72600,3880,-0.2506750339748338,0.021018096068078126,-0.2716931300429119,-0.037423296149161414,-1.7629532087411315,-1.8587698568348727,0.02168044077134986,-0.33375125485054913,-11.92662899450508,82.0
feat:rank_turnover_l1,2.5,GC,50,1234,1.0,3.7408394913005307,3.4774442345727796,1.1015763557651,3.3958966818077085,11.80904133735705,242166,60765,0.3332699498142482,0.12172418731204356,0.2115457625022047,0.008735568267312699,1.3248002909322378,0.7647984099659814,0.11528042747536814,-0.11374372348413891,2.737910658297523,2210.0,169516,38730,0.3426075686215242,0.08283854195353552,0.25976902666798873,0.015324159764741305,2.366424656514595,1.6328281516578966,0.10794851223483329,-0.06765950945678767,4.135847403177306,1504.0,72600,22035,-0.009337618807276016,0.03888564535850803,-0.048223264165784,-0.006642322887849036,-0.4158423265466718,-0.4384433903001771,0.13247933884297522,-0.11374372348413415,-0.24013022597895448,706.0
resid:GC,3.0,GC,10,1822,-1.0,2.506179679349269,5.163351623826577,1.1015763557651,2.275084851116473,11.747063060355487,242166,4837,0.0731400914139817,0.014540807896099319,0.058599283517882364,0.002419798135076037,0.8628923399262528,0.4981420173776052,0.008106009927074817,-0.05119346156843956,5.029988150355942,264.0,169516,2998,0.02000545317586866,0.00947355665957986,0.010531896516288802,0.000621292179870266,0.2761476571295127,0.19054131613028175,0.007816371315981972,-0.02383281957701876,2.1117151556420706,172.0,72600,1839,0.05313463823811304,0.00506725123651946,0.04806738700159359,0.006620852204076252,0.8554502447847533,0.9019440341036286,0.008787878787878787,-0.05119346156843957,10.485889836125354,92.0
resid:HG,3.0,GC,50,2768,-1.0,3.2379111203139868,3.992894721255209,1.1015763557651,2.9393433359098338,11.736488489911052,242166,10634,-0.029371214057739792,0.01266812809129865,-0.042039342149038435,-0.0017359721079358138,-0.513339908798287,-0.29634772026261047,0.019949125806265122,-0.0738401804595432,-2.3185125573457044,230.0,169516,7343,-0.0045090334527486675,0.00826182266823825,-0.012770856120986912,-0.0007533717242612445,-0.23316982770515912,-0.1608867021166693,0.019939120790957787,-0.0738401804595432,-0.545767397076095,150.0,72600,3291,-0.024862180604991124,0.0044063054230604,-0.029268486028051512,-0.0040314719046902914,-0.4807290830238249,-0.5068567471887813,0.019986225895316803,-0.058408306725780006,-5.642409732851222,80.0
feat:PL_abs_signed_notional_share,1.5,GC,50,10888,1.0,2.193379991521621,5.780622869808991,1.1015763557651,1.9911284225034123,11.509962495849924,242166,207158,0.479728597587032,0.13213408387402376,0.34759451371300853,0.014353563824525678,1.1084106313898356,0.6398780965543246,0.39256955972349544,-0.42675441818447346,3.630619621538405,2399.0,169516,146271,0.5765463033203257,0.0925324138842684,0.48401388943605744,0.028552696467357502,2.1684284249741954,1.4962111586379265,0.4019266617900375,-0.11693212378910306,6.230749627275696,1680.0,72600,60874,-0.09875506507351872,0.039546591171967085,-0.1383016562454858,-0.01904981490984653,-0.6279181132296525,-0.6620455129749773,0.37086776859504134,-0.4267544181844798,-2.497182744375754,718.0
feat:GC_notional_share,3.0,SI,50,1390,-1.0,9.451111925538557,4.531304665139798,3.739016638624893,2.527699884484712,11.453778278638904,242166,53023,0.6414785860479726,0.332398579173753,0.30908000687422005,0.01276314622507784,1.0248180518562928,0.5916206555273296,0.09885367888142844,-0.19977540517753922,1.9298475572383713,1778.0,169516,37111,0.40401327814278476,0.2478968031408304,0.15611647500195466,0.009209542167226378,0.7601091410913327,0.5244737458637011,0.09817952287689657,-0.18796578334850977,1.6297639704262925,1326.0,72600,15912,0.23746530790518783,0.08450177603292258,0.1529635318722654,0.021069357007199092,0.6926020410594389,0.7302450174629854,0.10049586776859504,-0.19977540517753573,2.8101812654525675,452.0
resid:HG,3.0,SI,50,2768,1.0,7.679546599006383,5.555617555856309,3.739016638624893,2.0538947379037897,11.410653663779188,242166,10634,0.1933029073571455,0.04299869134418627,0.1503042160129593,0.006206660555691521,0.8475658174617674,0.4892941177421832,0.019598126904685216,-0.12356638898643621,4.495553267187548,230.0,169516,7343,0.0827615159714683,0.0280426247896867,0.05471889118178165,0.0032279484639669205,0.5074584794738531,0.35014530836693375,0.01916043323344109,-0.10973398450535526,2.9512756595418876,150.0,72600,3291,0.1105413913856772,0.014956066554499572,0.09558532483117765,0.013166022704018959,0.678932294978209,0.7158323195874017,0.020633608815426998,-0.0967389001608906,7.3910737815231595,80.0
anom:md_ewma,1.5,GC,50,10693,1.0,2.219259182900517,5.63389216031999,1.1015763557651,2.01462129364526,11.350159112281746,242166,196521,0.5593190088850406,0.168265788343119,0.39105322054192165,0.01614814716111765,1.2498512898036387,0.7215308493502183,0.3726328221137567,-0.3779934933341075,3.324020969399352,3055.0,169516,138911,0.6336935849403531,0.11687725134667712,0.5168163335936761,0.03048776124930249,2.383259998182054,1.6444445028236652,0.3826128507043583,-0.10973634575834912,5.421872756578728,2122.0,72600,57578,-0.07664716838560182,0.05133345817865366,-0.12798062656425535,-0.01762818547717016,-0.5675393093683935,-0.5983851162879924,0.3493250688705234,-0.3779934933341266,-1.4931230255099885,932.0
feat:SI_abs_signed_notional_share,1.5,SI,50,12489,1.0,5.46226323484362,7.767312279366678,3.739016638624893,1.4608823021585937,11.347129044265905,242166,212402,0.7428616180351457,0.3968966161900324,0.3459650018451139,0.014286274780320686,0.5057362870937808,0.2919581999481961,0.3890430531123279,-0.9104597124890418,1.8716753626326377,2123.0,169516,149432,0.6974652814169722,0.27612637876244833,0.4213389026545243,0.0248554061359709,0.993295905377033,0.6853721341861513,0.3932549139904198,-0.2939533593892783,2.5258915303307616,1477.0,72600,62920,0.04217511166322474,0.12077023742758404,-0.07859512576435906,-0.010825774898672048,-0.1464681083234166,-0.15442866174173567,0.37910468319559226,-0.910459712489049,0.34921775895748886,646.0
feat:GC_notional_share,3.0,GC,50,1390,-1.0,3.572900835286816,3.4785889862331834,1.1015763557651,3.2434436492650183,11.282607355801257,242166,53023,0.2085247916110715,0.09793013802751738,0.11059465358355418,0.004566894344522112,0.7978263572639385,0.4605798576893738,0.10174012867206791,-0.14534846414084565,2.129321941244259,1778.0,169516,37111,0.2798901125598183,0.07303451238722614,0.20685560017259222,0.012202718337654983,1.9581458317111444,1.3511166012691531,0.10286934566648576,-0.07487840990090687,3.8322993255004136,1326.0,72600,15912,-0.07136532094874681,0.024895625640291262,-0.09626094658903803,-0.013259083552209094,-1.0724985448548128,-1.1307889266663544,0.09917355371900827,-0.14534846414084324,-2.8665807391178255,452.0
feat:PL_abs_signed_notional_share,2.0,GC,50,7156,1.0,2.4044132181804376,5.107221727560759,1.1015763557651,2.1827022753320193,11.147544485371995,242166,179265,0.6134733261716452,0.16749468489408345,0.4459786412775618,0.018416236849002825,1.5438249817140746,0.8912399094129402,0.3406093340931427,-0.3288359308031721,3.662643543343359,3041.0,169516,128003,0.6047325626295876,0.1189702464226308,0.485762316206957,0.028655838753094513,2.322016609375168,1.6021866903589743,0.35227353170202225,-0.11859613137791397,5.0830571576806785,2160.0,72600,51249,0.0068034042018325636,0.048469359653664404,-0.04166595545183177,-0.00573911232118895,-0.20917139867861886,-0.22053988094978264,0.3134848484848485,-0.3288359308031922,0.1403650522813996,880.0
anom:md_rolling,2.0,GC,50,7034,1.0,2.4297170522977383,5.022110681589652,1.1015763557651,2.2056728429053636,11.07713314444724,242166,165819,0.42829159704899844,0.19674153713964687,0.23155005990935168,0.00956162549281698,0.8037932570817148,0.46402450932803735,0.31469735635886126,-0.30727621061921107,2.1769251337352196,3572.0,169516,118213,0.44278610895661963,0.1389087784619791,0.3038773304946406,0.01792617395966402,1.5177153901240703,1.0472205013486533,0.32552679393095635,-0.11983890272551978,3.1876035039629635,2522.0,72600,47595,-0.01580959369198709,0.05777767985987949,-0.07358727355186649,-0.010135988092543595,-0.3553270130956231,-0.37463906471626407,0.2895316804407714,-0.307276210619204,-0.27362804685698683,1049.0
feat:SI_abs_signed_notional_share,2.5,SI,50,5082,1.0,6.73713801514523,5.9750834201291,3.739016638624893,1.8018475621501817,10.766189494203589,242166,153441,0.4320043555350086,0.56926528323064,-0.13726092769563045,-0.005668051158941819,-0.23709945160901835,-0.1368759388381342,0.2799773708943452,-1.0088349831804793,0.7588805575554138,3045.0,169516,107293,0.6698051519503236,0.41297438773611944,0.25683076421420487,0.015150827309174643,0.7027927317313708,0.48492554115020925,0.2818141060430874,-0.3142326129424858,1.621904824708676,2209.0,72600,46098,-0.24102202137026385,0.15629089549452052,-0.39731291686478404,-0.05472629708881323,-0.8851087925438903,-0.9332145263088907,0.27550964187327825,-1.0088349831804824,-1.5421373113746986,836.0
resid:PA,3.0,GC,20,2592,-1.0,2.3860663358200638,4.9107519393559205,1.1015763557651,2.1660471589940955,10.636920286766637,242166,7366,0.07083730659542464,0.0154220689807114,0.055415237614713245,0.0022883161804181117,0.9500178500688538,0.5484389957830428,0.013527910606773866,-0.03470487953895742,4.593242753875752,280.0,169516,5231,0.026435223887061987,0.01090560592207449,0.015529617964987502,0.0009161151729032954,0.3734707708159187,0.25769406464339945,0.013862998183062365,-0.03470487953895742,2.4240032214581815,198.0,72600,2103,0.04212949037807334,0.004461384240848655,0.03766810613722469,0.005188444371518552,0.925641987968298,0.9759507041510045,0.012493112947658402,-0.02861910591046452,9.443143227237332,81.0
resid:SI,2.0,SI,50,17932,1.0,4.706613000872015,8.434514850857058,3.739016638624893,1.2587836470829339,10.617229365337016,242166,48771,0.28711333511947723,0.13123948401573374,0.1558738511037437,0.00643665300264049,0.43686814607525437,0.25220107949102977,0.08713031556865951,-0.47892415383834336,2.1877054552047497,702.0,169516,33245,0.41901799894909963,0.08861469433540996,0.3304033046136898,0.019490980474627162,1.6316531800733836,1.125837342351711,0.08656410014393921,-0.19040117963242098,4.728538557759966,474.0,72600,15526,-0.1319046638296224,0.04262478968032378,-0.1745294535099461,-0.024039869629469156,-0.594103836127531,-0.6263934272040984,0.08851239669421487,-0.4577274700454917,-3.094552836949516,228.0
feat:entropy_normalized,3.0,GC,50,467,-1.0,4.759435322648906,2.4446535213100415,1.1015763557651,4.320567791547449,10.562291265665221,242166,27301,0.21536324296067644,0.05959528084689191,0.15576796211378457,0.00643228042391519,1.2211944416712117,0.7049874412332904,0.051448180173930276,-0.13745880940964883,3.613763370189879,1082.0,169516,15798,0.191855741471886,0.03657233501140132,0.1552834064604847,0.009160398219665678,2.152084879275904,1.4849341456805891,0.04391325892541117,-0.04341507778527198,5.245925408155522,664.0,72600,11503,0.02350750148879044,0.02302294583549059,0.0004845556532998632,6.674320293386545e-05,0.0046067345730488405,0.004857110966057184,0.06907713498622589,-0.13745880940964794,1.0210466400243574,418.0
resid:GC,2.5,SI,50,6952,-1.0,5.936772668968174,6.583104183385113,3.739016638624893,1.5877898503151766,10.452586005946262,242166,23893,0.3888693790614912,0.0732847261170479,0.3155846529444435,0.013031749004585428,1.178880778764625,0.6805600446420488,0.04164911672158767,-0.1408984919901189,5.306281399488376,392.0,169516,15632,0.15593018192229957,0.04711160964667365,0.108818572275626,0.0064193688074061445,0.8066879693958691,0.5566130417071214,0.03958918332192831,-0.08457147909604065,3.3098037424690103,252.0,72600,8261,0.23293919713919164,0.02617311647037425,0.20676608066881746,0.028480176400663564,0.8942118263911788,0.9428123107748605,0.04648760330578512,-0.1408984919901189,8.899941182123232,140.0
feat:HG_notional_share,2.5,HG,50,4222,-1.0,5.256774733619621,3.102170100982863,1.6007683688161451,3.283907176093997,10.187238656081863,242166,112345,-0.3469084738160342,0.2494797502799962,-0.5963882240960308,-0.024627248420341034,-1.5473829933484216,-0.893293925900719,0.2001065384901266,-0.7214610189174391,-1.3905275816040852,3117.0,169516,75252,-0.26847008799828576,0.17464382903784142,-0.4431139170361274,-0.02613994649685737,-1.3202472288638605,-0.9109678757372013,0.19448311663795748,-0.6149723527659466,-1.5372434827921362,2182.0,72600,37082,-0.07368448957152851,0.07475588282371398,-0.14844037239524255,-0.020446332285846084,-0.783504140794321,-0.8260876535990002,0.21336088154269972,-0.21115806554895927,-0.985668107823541,934.0
feat:rank_turnover_l1,2.0,GC,50,9046,1.0,2.2069840043171047,4.981595256322681,1.1015763557651,2.0034780092790245,9.980516547171197,242166,159874,0.4736382319249479,0.1450225272364754,0.32861570468847257,0.013569853104418975,1.2087133324385158,0.6977821797602117,0.30674000479010266,-0.2105058359501516,3.265963164140892,2633.0,169516,120719,0.5701316771448006,0.10420912325537846,0.4659225538894223,0.02748546177879506,2.263121630469972,1.5615492759021203,0.3348592463248307,-0.12655576384664946,5.471034198681591,1892.0,72600,39155,-0.0964934452198527,0.04081340398109696,-0.1373068492009496,-0.018912789146136307,-0.7732818544316021,-0.815309785153743,0.2412947658402204,-0.21050583595014694,-2.3642586946323902,741.0
feat:SI_abs_signed_notional_share,1.5,GC,20,12489,1.0,1.5605996440809964,7.005885359203953,1.1015763557651,1.4166967509002877,9.925215025564135,242166,157931,0.6725126645141488,0.39012326639421013,0.2823893981199388,0.011660984536224687,1.07443713088302,0.6202654203295125,0.29534699338470305,-0.23655237611773505,1.7238465952825048,7083.0,169516,110295,0.57547269850813,0.28293988697826594,0.29253281152986416,0.017256943977551627,1.5415611822299229,1.0636740489153715,0.3008093631279643,-0.11622752890382496,2.0339044616651556,5137.0,72600,47600,0.09928865633647987,0.10707322178036771,-0.007784565443887725,-0.001072254193372965,-0.042822924911972274,-0.045150354310716824,0.28253443526170796,-0.23655237611772764,0.927296803865155,1944.0
feat:contribution_velocity_l2,3.0,SI,50,2811,1.0,7.122172227248957,5.192345540949915,3.739016638624893,1.9048249621773001,9.890509398651394,242166,109834,0.23813308196554672,0.6188072536924198,-0.3806741717268722,-0.015719554839526282,-0.7799747815415693,-0.4502742615770361,0.20143207551844602,-0.8940249190920867,0.3848259381974077,3310.0,169516,74552,0.5685399025862297,0.4331650775846938,0.13537482500153641,0.007985961502249724,0.45494786966838996,0.31391309547351026,0.19689586823662664,-0.18695073442260682,1.3125247902171129,2317.0,72600,35233,-0.33362804557563175,0.1854552252757947,-0.5190832708514261,-0.07149907312003115,-1.3422344428282431,-1.4151849922983606,0.21179063360881542,-0.8940249190920869,-1.7989681610722257,992.0
