root,target_months,horizon,horizon_bars,signal,n,signal_mean,signal_std,pearson_corr,spearman_corr,beta_bp_per_1sd_signal,hac_t,hac_p,low_decile_excess_bp,middle_excess_bp,high_decile_excess_bp,high_minus_low_excess_bp,high_positive_fraction,low_positive_fraction
PL,1,1m,720.0,funding_change_24h_pct_ann,46779,-0.0025121007532853835,2.005910702422648,0.001094829146370734,0.005404355186903774,0.962671867293379,0.1310760182135651,0.8957151721586029,198.2572523425547,-14.201183517560613,234.71173689529653,36.45448455274185,0.5750320649850363,0.5516135926480017
PL,1,1m,720.0,funding_z_change_24h,46133,-0.005656624996928586,1.3195730279106652,-0.011436028677514146,-0.01824770297471806,-10.06674605434172,-0.956405536176717,0.3388673888183008,185.17902230400938,-8.347417047700992,195.35184754955966,10.172825245550293,0.5483243243243243,0.5329432162982228
PL,1,1m,720.0,abs_funding_z_126d,46157,0.8253030740259322,1.044180456959691,0.10330890439603145,0.11298179941874706,90.96589071464474,2.5417089141944587,0.011031199990983497,-17.578571700411896,-2.058820991573733,341.5263777790709,359.10494947948285,0.599393676916414,0.4513197749891822
PL,1,1w,168.0,funding_pct_ann,55635,2.188471340000577,2.007196662345669,0.04477218416542558,0.0364202476173337,23.131606938782213,1.1914348652165967,0.2334829125878839,56.63974730461041,-15.564737848820979,105.91900175976532,49.279254455154906,0.568116462976276,0.5170740474478792
PL,1,1w,168.0,funding_z_126d,54989,0.05338173836407453,1.2686357742150223,0.014263213901218888,0.013214715669247352,7.364925542979769,0.35450878636527317,0.7229576204879848,53.76460781075801,-18.167732694024675,85.33192935361625,31.56732154285824,0.5299346879535559,0.5404619021640298
PL,1,1w,168.0,funding_change_24h_pct_ann,55611,0.0008046143472842751,1.8739081373380113,0.0050187302540923625,0.010265848879127869,2.591982720393197,0.5179366672866432,0.6045024578514775,55.12635836186814,-12.849926366475914,82.06525784242979,26.938899480561645,0.5418914059690759,0.5158216468896081
PL,1,1w,168.0,funding_z_change_24h,54965,-0.0014585677853480635,1.223537337607124,-0.01466556726619671,-0.02313573140442905,-7.573839460945414,-1.002897794073475,0.3159101770762468,17.80797007844441,-9.11947403710492,50.109602665263765,32.30163258681936,0.49628286491387125,0.5140781108083561
PL,1,1w,168.0,abs_funding_z_126d,54989,0.8043720453751172,0.9824765827159373,0.029044188598250562,0.08220487615383978,14.997201049063525,0.7677477480442427,0.44263706293722216,-73.6165722852749,0.6811700671626499,62.32151825933875,135.93809054461363,0.5322931785195936,0.43234921209925736
PL,1,3d,72.0,funding_pct_ann,57299,2.212528594992041,2.0147087584644487,0.04290840404165761,0.033767512429818944,14.874471611201947,1.2588295331202064,0.20809191059950216,15.323342398123861,-6.258490697045974,49.97958033290321,34.656237934779355,0.5617801047120419,0.5127399650959861
PL,1,3d,72.0,funding_z_126d,56653,0.06912837144900592,1.2668628960355168,0.001997941610937515,-0.0027672615601168093,0.6932155533083537,0.05845132178427432,0.9533891357456942,16.283364962191538,-6.058678610148385,26.815425031362036,10.5320600691705,0.49612403100775193,0.5215319449346982
PL,1,3d,72.0,funding_change_24h_pct_ann,57275,0.002122382249094767,1.8770929960581917,-0.004100619106407666,-0.0022762348813634044,-1.4217988849771308,-0.2870471523079973,0.7740762163539731,10.127577985450868,-2.004491151257296,21.079790222856307,10.952212237405439,0.5113477653631285,0.5158868715083799
PL,1,3d,72.0,funding_z_change_24h,56629,-0.0005721439919559907,1.2228239120302342,-0.024602883524096845,-0.05390622166519144,-8.537868762035984,-1.1692400723112726,0.24230692029045486,16.65738419396098,-1.2909282542711682,-11.101019635896643,-27.758403829857624,0.46369404300317235,0.5466079295154185
PL,1,3d,72.0,abs_funding_z_126d,56653,0.80681286716258,0.979163888503849,-0.006215630379544837,0.029374164072548288,-2.1566053928346016,-0.1310298145943987,0.8957517220913355,-29.951102792868415,2.787963507429397,2.3516374641592432,32.30274025702766,0.4851799576570219,0.44044467972472207
PL,1,4h,4.0,funding_pct_ann,58716,2.226388040234548,2.0183899672418115,0.00012834014738742,0.009390077216225545,0.010506916647256415,0.012397583579961338,0.990108412860555,0.543416517137096,-0.3052695419045628,2.342176623260001,1.7987601061229055,0.5117506811989101,0.5002553191489362
PL,1,4h,4.0,funding_z_126d,58070,0.08075231499765037,1.2723417621248279,-0.02677453507431698,-0.02894232652291198,-2.1969837054166197,-2.9906503905824366,0.002783840109253739,5.709641307604502,-0.35315994461407885,-3.5961762642190003,-9.305817571823502,0.4779917469050894,0.5342041938810588
PL,1,4h,4.0,funding_change_24h_pct_ann,58692,0.0018379150537518895,1.8874405328968757,-0.012342444768396476,0.0021385046115234003,-1.0105714461145923,-1.0734814560321533,0.28305515450549135,1.621259622376065,-0.19166666741735353,0.46915870542484583,-1.152100916951219,0.5006814310051108,0.5051107325383305
PL,1,4h,4.0,funding_z_change_24h,58046,-0.0003374462676862265,1.232400649625713,-0.025299307607526283,-0.07296040508630387,-2.0763060757664844,-1.2499776988094857,0.21130769403136096,6.790602144633923,0.17418536235592288,-8.838261988571945,-15.628864133205868,0.4581255374032674,0.542999656002752
PL,1,4h,4.0,abs_funding_z_126d,58070,0.8135978729325888,0.9815404781551212,-0.009505709191654624,0.0016841606958559224,-0.7799906943118776,-1.0408345462730846,0.2979523437179594,-0.8914787274469986,0.3144916277469016,-2.3237227855370657,-1.4322440580900668,0.49002407980736157,0.5060986084865143
PL,3,1d,24.0,funding_pct_ann,58695,2.161302829838301,1.5090500263159863,0.022100309520176692,0.021302142983002217,4.402716156990623,1.1373207861204213,0.25540420837897104,11.00849388867542,-3.5506967244867775,18.590092630556217,7.5815987418807955,0.5432708688245315,0.49829642248722317
PL,3,1d,24.0,funding_z_126d,58036,0.09015639551734358,1.2479606044651563,-0.013275480313855288,-0.03117853161377568,-2.6497615552930176,-0.5975259260287626,0.5501563028642085,9.931176114065217,-1.7300065579298678,-1.887891736655698,-11.819067850720915,0.481786941580756,0.5337117303061576
PL,3,1d,24.0,funding_change_24h_pct_ann,58671,0.0009392472066471701,0.7919277740215336,-0.0038510760909544295,-0.0055247123945210514,-0.7673101397031746,-0.38884546710381035,0.6973904645176123,4.6458519678006,-0.6177096325897046,1.8242662350582284,-2.821585732742372,0.5129516019086571,0.5250511247443763
PL,3,1d,24.0,funding_z_change_24h,58012,0.00029476457053114125,0.5688897875983596,-0.08501185186514577,-0.09993001057933909,-16.971375997192933,-6.8994900236627865,5.218955337164658e-12,31.71328616500773,-0.5062936556581066,-33.169156035148085,-64.88244220015581,0.4234808056464107,0.5698035160289555
PL,3,1d,24.0,abs_funding_z_126d,58036,0.9786306063040493,0.7796150460275422,-0.004315911504394319,0.017692323994483377,-0.8614480312591966,-0.18177528760829645,0.8557590790323435,0.883354932257689,-0.44099930070070553,-3.1269368903938237,-4.010291822651513,0.49045899948427024,0.49208261617900173
PL,3,1h,1.0,funding_pct_ann,58856,2.1632936361006796,1.508690647077795,0.009668948507766135,0.01205576934630252,0.403994801259923,1.868350840317303,0.061713184484475096,-0.31016957814187207,-0.06771714485651173,0.9088319546061775,1.2190015327480495,0.5039075773020727,0.49014610941216447
PL,3,1h,1.0,funding_z_126d,58197,0.09188455729402752,1.246849220689524,-0.011337468344472976,-0.020220468008295533,-0.47487199670999414,-2.0949776591828577,0.03617297850487186,0.7122845548233463,0.004328477930591536,-0.9881070058598136,-1.7003915606831599,0.47972508591065294,0.5060777264167095
PL,3,1h,1.0,funding_change_24h_pct_ann,58832,0.0014277934148554,0.7940993204066711,0.011548107101354559,0.013363943087584944,0.48258899518465986,2.1129362814204957,0.03460622198128947,-1.316168626439155,0.1533899420239102,0.14178155921664143,1.4579501856557966,0.5047586675730795,0.48266485384092456
PL,3,1h,1.0,funding_z_change_24h,58173,0.0007494612655995976,0.568364119128733,-0.03491262533394435,-0.04442151727748582,-1.462568493072656,-9.382271455574179,6.456650010489867e-21,2.628097058491739,-0.015435335082765154,-2.735766234903209,-5.363863293394947,0.45945482599005655,0.5161179698216736
PL,3,1h,1.0,abs_funding_z_126d,58197,0.977900834717559,0.7789540559666684,-0.0027483562358937208,-0.0033638873094186316,-0.11511541851805548,-0.46416482929052205,0.6425296573209465,0.6216003502087666,-0.0898048183093006,-0.14348109142800944,-0.7650814416367762,0.4907565902088326,0.5060839760068552
PL,3,1m,720.0,funding_pct_ann,55666,2.1319783801315206,1.4931814736895757,0.09899416525878543,0.05976741973163167,95.99470038992696,1.7510994669976132,0.07992877803463565,148.72720690416503,-47.41034512276805,343.10547676237377,194.37826985820874,0.5105083527932459,0.5748922413793104
PL,3,1m,720.0,funding_z_126d,55007,0.05913815176718481,1.2441396910268427,0.0016594115647183612,0.009769875474166112,1.6114145354812701,0.031211071923973075,0.975101210098597,133.75691123256115,-17.748648414244332,97.27365648793916,-36.48325474462198,0.4450688905003626,0.5608475190148496
PL,3,1m,720.0,funding_change_24h_pct_ann,55642,6.530466160942263e-05,0.772633258337391,0.007149536057942876,0.004450253380488463,6.930704209168796,0.9008930721619055,0.3676451750480785,22.632703545109322,2.2384102605466754,65.49952973854137,42.866826193432054,0.5063791554357592,0.47726864330637914
PL,3,1m,720.0,funding_z_change_24h,54983,-0.0006107764168021397,0.5718303503263352,-0.006468328101088457,-0.02503266519474156,-6.280295547418542,-0.4327172314923588,0.6652202098054139,-37.207160091278,32.43197014406837,-126.4877178820508,-89.2805577907728,0.44145454545454543,0.46820076100742886
PL,3,1m,720.0,abs_funding_z_126d,55007,0.9730681454942919,0.7774973477767949,0.10370362109399614,0.12170306762054617,100.70408448748644,2.412324351306691,0.015851173094647515,-74.7116615905965,1.154681757521916,155.0793438982159,229.7910054888124,0.5443840579710145,0.4112420670897552
PL,3,1w,168.0,funding_pct_ann,57874,2.1467577377854385,1.5085139598101638,0.05549142780471635,0.03935315872153432,28.573802487377517,1.1605151093670178,0.24583914569912912,54.55631840242196,-20.152902735365917,132.55879321375414,78.00247481133218,0.5775742916378714,0.520387007601935
PL,3,1w,168.0,funding_z_126d,57215,0.07978096173923471,1.250769210683519,0.03948307045963731,0.009029579593417143,20.315463663445453,0.7001006535556634,0.48386444772331505,7.139595076054709,-16.940429816051438,109.61517786306085,102.47558278700613,0.5511234976484933,0.5125698324022346
PL,3,1w,168.0,funding_change_24h_pct_ann,57850,0.001634970590887618,0.7816285212356592,0.01369229196528647,0.012015131621607689,7.0487026023317485,1.6397885162659454,0.10104914673553977,15.36154407775491,-5.067133112218794,47.92841679899154,32.566872721236635,0.518409680207433,0.49628349178910974
PL,3,1w,168.0,funding_z_change_24h,57191,0.0006595115494261006,0.568038028806135,-0.0038299118044071976,-0.039983140937373145,-1.9709169130030242,-0.21779306946389065,0.8275903447215192,-5.695665041205571,4.642944087408799,-48.375723477029766,-42.68005843582419,0.42546151166840823,0.53585761647182
PL,3,1w,168.0,abs_funding_z_126d,57215,0.9802133118566397,0.7809953913746087,0.053450605266614805,0.097825746784741,27.502264044868095,0.9193130326226656,0.35793186299733937,-30.99636852564519,1.6522843215211531,-0.41400646551914694,30.582362060126044,0.5001747030048916,0.4670846394984326
PL,3,3d,72.0,funding_pct_ann,58386,2.1573945467811857,1.5099164436899717,0.045850399376849885,0.036777833338839765,15.822385954469947,1.334290324206879,0.1821087273993114,27.70955762981397,-9.438818254990915,57.91501620250483,30.205458572690862,0.5721870183250557,0.5197807843808872
PL,3,3d,72.0,funding_z_126d,57727,0.08699007798613764,1.2493869373920743,0.026128675874121626,-0.0046481076255108405,9.024996557278023,0.6090449721096913,0.5424946302972792,-2.3804763240995848,-5.122742425294407,32.92855556473544,35.30903188883503,0.48766177739430544,0.4940239043824701
PL,3,3d,72.0,funding_change_24h_pct_ann,58362,0.0030105016368014424,0.7852316630328461,0.0009634272821197663,-0.004251381889698499,0.3325314340521331,0.10826592904125246,0.9137847484023118,7.12383622445927,-1.3346646808462306,13.484903151820774,6.361066927361504,0.511564159671064,0.5185883159157101
PL,3,3d,72.0,funding_z_change_24h,57703,0.001268285714936905,0.566855817309112,-0.04413819689018344,-0.06959375013229202,-15.248274868622188,-2.9098088640935327,0.003616498509836761,39.97422973506595,-1.6280818351836515,-36.63689188250642,-76.61112161757237,0.4427362238728623,0.5749394254067152
PL,3,3d,72.0,abs_funding_z_126d,57727,0.9799146528493204,0.779926767648866,-0.0013994625673874014,0.0404932239860376,-0.4833825071564117,-0.02931081844928892,0.9766166987356049,-11.763911036335758,1.7057342557456863,-12.129745600902083,-0.36583456456632446,0.4518698060941828,0.47459384721742137
PL,3,4h,4.0,funding_pct_ann,58835,2.1630535991489808,1.5087769404288671,0.011554363659398522,0.009346236125725734,0.9459045687632638,1.4815066639528829,0.13847161045690543,0.8734281328811049,-0.6054865697812035,3.942563305640089,3.069135172758984,0.5171651937457512,0.5015295717199184
PL,3,4h,4.0,funding_z_126d,58176,0.09165119857358879,1.2469903108928098,-0.02146248694457659,-0.03106531725401142,-1.7612287964441955,-2.3140431870278655,0.020665353298880727,2.520737976818645,-0.012570177170574794,-3.624912460847682,-6.145650437666328,0.47893835616438357,0.5177195685670262
PL,3,4h,4.0,funding_change_24h_pct_ann,58811,0.0013316552446780297,0.7939045736656956,0.005992346343353885,0.006613075515403507,0.4906488938321761,0.9779635044343201,0.3280923746179484,-1.1917448678698515,-0.03270446433242435,1.4310634215349831,2.622808289404835,0.5028046914839368,0.49744984699081946
PL,3,4h,4.0,funding_z_change_24h,58152,0.0007280253698549906,0.5684579926178154,-0.06555019313849339,-0.07786952003328657,-5.38006379707882,-10.856669056646833,1.8538857246029777e-27,9.813830485515,-0.041167569792720016,-10.64532535327733,-20.459155838792327,0.4477023319615912,0.551954732510288
PL,3,4h,4.0,abs_funding_z_126d,58176,0.9779873044801011,0.7790438455302515,-0.005097358589753162,0.0026078272280295064,-0.41829331136036035,-0.5014411398235734,0.6160606925888614,2.8369554647746353,-0.36724594686192097,-1.116975006428581,-3.9539304712032166,0.49415606737710555,0.5206512425021422
PL,6,1d,24.0,funding_pct_ann,28375,2.4653305421964573,1.4487906589122883,0.06467740153467051,0.06671787549983824,15.009002224734783,2.6071156161942475,0.009130852393604408,-22.73000162734069,-6.768713589976803,23.169320738588194,45.89932236592889,0.5588442565186751,0.4595070422535211
PL,6,1d,24.0,funding_z_126d,28212,0.048671129549849576,1.3324301987969793,0.012486701839200804,-0.022022674777044643,2.903223107106826,0.39610589547861885,0.6920269093059486,-17.755867225869586,-5.011103575613352,6.285632018277226,24.041499244146816,0.49187279151943464,0.48960901725959843
