feature,root,horizon,spearman_ic,pvalue,observations
md_rolling,PL,2,-0.00015699253503543198,0.9575150326889608,115147
md_rolling,PL,5,0.0032392723248051607,0.2716942806004058,115144
md_rolling,PL,10,-0.000268562706952213,0.9273908200052017,115139
md_rolling,PL,20,-0.003345023524726179,0.25638388070789403,115129
md_rolling,PL,50,-0.005578165932884724,0.0584302071604292,115099
md_rolling,PA,1,0.0014109981985829742,0.6320840395397715,115148
md_rolling,PA,2,0.0013198663141103292,0.6542471989225365,115147
md_rolling,PA,5,0.0032380259664011313,0.2718787617063974,115144
md_rolling,PA,10,0.0015378904498137907,0.6017860849581882,115139
md_rolling,PA,20,-0.003476657636896121,0.23814191532825923,115129
md_rolling,PA,50,0.00037832844952032124,0.8978710153409225,115099
md_expanding,GC,1,-0.0022940035519241012,0.436317061311162,115148
md_expanding,GC,2,0.0005493304523545933,0.8521279291591118,115147
md_expanding,GC,5,0.0006835408459422899,0.8165826203940892,115144
md_expanding,GC,10,-0.0015975470087212283,0.5877659316263621,115139
md_expanding,GC,20,-0.002428455606113749,0.40994899300575094,115129
md_expanding,GC,50,-0.0030986653030246458,0.29314293814202136,115099
md_expanding,SI,1,-0.002373398481114286,0.4206069379819172,115148
md_expanding,SI,2,-0.002042700802170569,0.4882158389713569,115147
md_expanding,SI,5,0.003227562875238844,0.2734308496074513,115144
md_expanding,SI,10,0.0018761026728011437,0.5243884223871056,115139
md_expanding,SI,20,0.0015320290041341007,0.6031874462450431,115129
md_expanding,SI,50,0.00024765880860528293,0.9330401968991423,115099
md_expanding,HG,1,-0.0025040985825704053,0.39548105075364826,115148
md_expanding,HG,2,-0.003232266433919234,0.27272613155667147,115147
md_expanding,HG,5,-0.0002679993523655093,0.9275411409819679,115144
md_expanding,HG,10,-0.003030899629515487,0.303742785073794,115139
md_expanding,HG,20,-0.003927368258787556,0.18267202917118514,115129
md_expanding,HG,50,0.004956676957932801,0.0926451961854629,115099
md_expanding,PL,1,-0.00056626573225416,0.8476235277641747,115148
md_expanding,PL,2,-0.00015699253503543198,0.9575150326889608,115147
md_expanding,PL,5,0.0032392723248051607,0.2716942806004058,115144
md_expanding,PL,10,-0.000268562706952213,0.9273908200052017,115139
md_expanding,PL,20,-0.003345023524726179,0.25638388070789403,115129
md_expanding,PL,50,-0.005578165932884724,0.0584302071604292,115099
md_expanding,PA,1,0.0014109981985829742,0.6320840395397715,115148
md_expanding,PA,2,0.0013198663141103292,0.6542471989225365,115147
md_expanding,PA,5,0.0032380259664011313,0.2718787617063974,115144
md_expanding,PA,10,0.0015378904498137907,0.6017860849581882,115139
md_expanding,PA,20,-0.003476657636896121,0.23814191532825923,115129
md_expanding,PA,50,0.00037832844952032124,0.8978710153409225,115099
md_ewma,GC,1,-0.0022940035519241012,0.436317061311162,115148
md_ewma,GC,2,0.0005493304523545933,0.8521279291591118,115147
md_ewma,GC,5,0.0006835408459422899,0.8165826203940892,115144
md_ewma,GC,10,-0.0015975470087212283,0.5877659316263621,115139
md_ewma,GC,20,-0.002428455606113749,0.40994899300575094,115129
md_ewma,GC,50,-0.0030986653030246458,0.29314293814202136,115099
md_ewma,SI,1,-0.002373398481114286,0.4206069379819172,115148
md_ewma,SI,2,-0.002042700802170569,0.4882158389713569,115147
md_ewma,SI,5,0.003227562875238844,0.2734308496074513,115144
md_ewma,SI,10,0.0018761026728011437,0.5243884223871056,115139
md_ewma,SI,20,0.0015320290041341007,0.6031874462450431,115129
md_ewma,SI,50,0.00024765880860528293,0.9330401968991423,115099
md_ewma,HG,1,-0.0025040985825704053,0.39548105075364826,115148
md_ewma,HG,2,-0.003232266433919234,0.27272613155667147,115147
md_ewma,HG,5,-0.0002679993523655093,0.9275411409819679,115144
md_ewma,HG,10,-0.003030899629515487,0.303742785073794,115139
md_ewma,HG,20,-0.003927368258787556,0.18267202917118514,115129
md_ewma,HG,50,0.004956676957932801,0.0926451961854629,115099
md_ewma,PL,1,-0.00056626573225416,0.8476235277641747,115148
md_ewma,PL,2,-0.00015699253503543198,0.9575150326889608,115147
md_ewma,PL,5,0.0032392723248051607,0.2716942806004058,115144
md_ewma,PL,10,-0.000268562706952213,0.9273908200052017,115139
md_ewma,PL,20,-0.003345023524726179,0.25638388070789403,115129
md_ewma,PL,50,-0.005578165932884724,0.0584302071604292,115099
md_ewma,PA,1,0.0014109981985829742,0.6320840395397715,115148
