threshold,threshold_m,bars,bars_per_day,median_duration_seconds,mean_duration_seconds,median_trades,mean_trades,median_dominant_share,mean_hhi
100000000.0,100.0,288059,791.1914056984392,46.165866,108.90818434374208,201.0,202.67619480731378,0.7451191922561737,0.610559500489059
250000000.0,250.0,115649,317.644877546247,120.3534,271.704089577238,500.0,504.82670840214786,0.7381762842987324,0.5981472981260032
500000000.0,500.0,57897,159.02520405073832,248.224812,543.021315892136,1000.0,1008.3742162806363,0.7344337317481765,0.5914089079691661
1000000000.0,1000.0,28967,79.56523848708905,509.396932,1085.475294179342,1999.0,2015.4354265198328,0.7325285363851433,0.586121035218892
