,tsne1,tsne2
92156,-3.0651386,-16.99796
92253,-10.881156,1.8631692
92350,-27.503643,-9.026975
92447,-40.10457,-11.177354
92544,8.149965,-21.465433
92641,48.94542,-18.01861
92738,17.89635,14.9803
92835,-7.933022,-19.80553
92932,4.762602,-23.596128
93029,5.2742066,-21.574646
93125,-36.60979,-9.124718
93222,20.152971,12.0076885
93319,-7.007859,-20.937906
93416,30.640408,-7.4897537
93513,49.15169,-12.070061
93610,-1.3042309,13.504367
93707,-36.946846,-2.784305
93804,26.891275,-10.040876
93901,-1.7049328,13.253404
93998,22.419128,-19.30699
94095,26.568428,-0.1455249
94191,-18.398045,-31.024015
94288,43.579205,-8.998051
94385,23.824602,4.698223
94482,-8.122675,-11.954612
94579,7.263611,31.7104
94676,53.9256,-13.549289
94773,37.04769,15.490757
94870,-27.396915,7.219677
94967,-23.652317,7.049149
95064,-1.8326806,-17.422472
95160,-40.755955,-8.840596
95257,3.6931243,-3.0014858
95354,-31.315762,0.470457
95451,24.129648,6.7693243
95548,27.276985,-13.304854
95645,-17.215338,15.8898735
95742,-37.472145,-5.8344593
95839,24.99377,20.40022
95936,-2.604466,-1.6460723
96033,-16.838772,-29.157692
96130,5.464079,-31.269232
96226,-2.241571,4.161464
96323,-27.186539,-4.991852
96420,-10.058643,-30.29672
96517,0.57119197,17.421625
96614,7.5116,-30.085802
96711,9.933549,23.96699
96808,1.9081331,-19.979568
96905,-19.03631,-34.03919
97002,10.427157,-32.19129
97099,-29.684772,-29.856092
97195,-6.851362,-12.2065935
97292,1.594754,33.363483
97389,-26.185843,-6.986156
97486,12.996681,-10.828714
97583,-38.81035,-12.107649
97680,1.6644931,5.6404777
97777,-35.19817,20.407747
97874,0.3682982,-9.589938
97971,-7.597139,-27.93729
98068,23.67448,6.782042
98165,-11.479551,-29.885439
98261,-0.5235451,-19.76079
98358,24.824993,-15.378111
98455,18.717113,29.147346
98552,16.994583,-17.75836
98649,-15.087545,-0.012468895
98746,26.533726,10.976246
98843,38.13335,10.690949
98940,12.10919,13.241876
99037,-10.742294,18.745989
99134,-1.6845628,11.811192
99230,1.75424,1.5992947
99327,3.5399618,-32.357758
99424,-0.3925653,14.00315
99521,0.7576939,2.7050307
99618,39.198853,11.550593
99715,-30.837177,-38.063984
99812,-10.038992,5.1443405
99909,27.88867,1.6834278
100006,45.602276,-1.4176317
100103,23.234808,6.8860445
100200,26.914005,-15.594896
100296,7.139643,-13.696859
100393,29.116297,-10.806619
100490,-0.43994817,-3.8123064
100587,6.229406,30.402838
100684,-33.054684,-8.388616
100781,-29.995975,-1.4354138
100878,43.193085,-9.772508
100975,22.790396,-16.440409
101072,-3.2948375,25.93579
101169,-1.1391178,-24.124014
101265,12.2453785,15.549567
101362,-40.257385,-2.5928538
101459,3.3193557,-0.039736666
101556,-26.539816,1.5126727
101653,-1.1820306,-19.917656
101750,-9.274805,8.938748
101847,41.672184,-13.793855
101944,1.3095138,-16.258646
102041,-12.958721,-1.229246
102138,7.0805597,4.6359572
102235,20.958445,-3.934732
102331,-24.327179,-27.660027
102428,-14.702086,-2.8827593
102525,-11.375499,-24.6934
102622,54.139214,-12.36093
102719,25.643627,12.630872
102816,8.210964,31.823648
102913,8.068863,16.136137
103010,-0.15318121,-14.8304205
103107,-20.412645,15.2604065
103204,30.312218,17.366032
103300,0.9213421,32.260525
103397,12.018573,30.10238
103494,26.650177,-17.138895
103591,25.065744,-15.070665
103688,13.698915,23.116179
103785,12.055929,20.583063
103882,1.0728148,32.245884
103979,-29.934109,17.784306
104076,7.776845,-13.447836
104173,11.436895,13.478574
104270,42.97659,0.07457416
104366,8.964752,16.122194
104463,-14.372071,-12.622465
104560,-0.9019409,-15.487676
104657,18.053005,-16.500193
104754,4.899159,16.1195
104851,5.9075384,-14.543383
104948,17.558836,10.610787
105045,-25.531404,-25.34561
105142,26.827515,-10.590044
105239,-15.302944,-21.848438
105335,-29.080742,24.927488
105432,54.796013,-13.713724
105529,32.52329,-9.648316
105626,-7.946955,20.46319
105723,44.577988,-1.2755381
105820,-23.56681,-12.260628
105917,-10.687775,28.31666
106014,-4.133729,-16.281818
106111,42.20406,-16.695934
106208,-9.371677,-11.348188
106305,43.9865,-18.411596
106401,36.61103,-7.051542
106498,-7.011553,-17.602089
106595,4.9209456,12.3713045
106692,-35.840916,-1.9943633
106789,21.649038,13.798646
106886,-9.942126,26.09137
106983,-24.95272,21.6353
107080,4.4462476,10.842349
107177,14.206183,29.164278
107274,9.149076,28.366684
107370,-12.721573,-24.850582
107467,-24.194159,-30.012497
107564,-4.69203,1.715713
107661,10.229481,-28.299894
107758,10.729185,16.350317
107855,-24.48939,19.1908
107952,-10.242959,4.875334
108049,-30.155186,-36.872833
108146,25.884697,-10.918003
108243,-16.73641,-17.82577
108340,31.774298,-9.629901
108436,17.37519,11.513029
108533,-31.836014,-23.768412
108630,16.047243,15.014537
108727,53.80088,-10.675669
108824,7.058479,27.033787
108921,28.234455,3.1340287
109018,33.804096,8.326469
109115,51.679615,-14.695473
109212,8.499372,-27.919691
109309,11.617462,-13.175712
109405,11.982138,31.011177
109502,52.613,-16.00367
109599,29.688492,16.73713
109696,20.562338,13.066796
109793,-17.36305,-29.620941
109890,-27.112434,6.090317
109987,-42.438995,-5.6722856
110084,-17.06222,-20.51045
110181,55.33741,-19.456064
110278,-39.331593,-6.366329
110375,54.27714,-16.450378
110471,47.502583,-4.750504
110568,-19.958233,28.373041
110665,27.475927,12.833925
110762,38.951103,15.34278
110859,45.65406,-10.714728
110956,46.9734,-1.731071
111053,14.481205,15.215898
111150,54.97974,-17.87923
111247,39.36277,-4.6646233
111344,47.11525,-11.025017
111440,12.543819,-31.03224
111537,46.50375,-3.2311132
111634,45.40036,-2.6430488
111731,25.300676,13.885723
111828,32.398434,-1.3647819
111925,-5.4504895,11.169407
112022,33.968555,15.50177
112119,23.20676,-0.8042324
112216,51.994473,-15.390063
112313,42.030697,-13.058491
112410,23.340794,-18.520493
112506,47.136196,-5.024325
112603,43.747597,2.5465221
112700,43.91858,-6.8437333
112797,55.979958,-18.191837
112894,42.830498,-7.514349
112991,13.673819,11.840585
113088,51.311287,-19.752834
113185,31.228308,-10.882127
113282,36.334393,13.474909
113379,-17.842915,-33.557114
113475,54.024273,-16.015833
113572,20.969831,-13.309468
113669,11.425119,25.96835
113766,44.055817,-7.503857
113863,-4.274449,16.451578
113960,24.392944,-18.749119
114057,29.91736,-9.572134
114154,22.760319,13.449205
114251,35.74389,-1.2899265
114348,25.420292,3.0721393
114445,41.184883,-13.996306
114541,31.221956,5.5198073
114638,6.427588,-21.87129
114735,48.908367,-18.951021
114832,24.850195,-17.870962
114929,4.6508784,-25.614548
115026,43.16177,-2.110393
115123,53.071472,-15.502204
115220,-9.634579,32.958298
115317,31.529682,-16.75836
115414,20.35697,14.286342
115510,23.598177,-13.942467
115607,43.25727,-11.484952
115704,36.03184,-11.469914
115801,37.597668,-0.7182766
115898,18.145987,-3.0853145
115995,33.889343,7.2288556
116092,55.924156,-18.693197
116189,-0.73841345,-23.690094
116286,45.77862,-13.461553
116383,48.693565,-11.852099
116480,40.97877,-13.092648
116576,45.029213,-19.732382
116673,-30.81764,-6.185648
116770,42.527378,-14.432219
116867,44.134777,-11.291271
116964,33.773323,-5.018782
117061,5.7673545,25.882544
117158,41.889328,-8.021093
117255,20.333273,-18.053265
117352,20.945349,12.738229
117449,30.527617,18.64691
117545,48.059845,-5.6572933
117642,-16.353374,-15.067756
117739,45.54078,-4.6797037
117836,21.020893,-20.378325
117933,22.322514,-19.56703
118030,27.226677,-15.961182
118127,49.85249,-18.632713
118224,42.8283,-17.249022
118321,54.60984,-15.074699
118418,1.2131128,-24.408285
118515,45.07072,-6.3708487
118611,5.171148,-11.29957
118708,-30.374887,-1.8752893
118805,31.71132,15.812187
118902,1.1711202,-7.6973658
118999,-39.894203,-8.566195
119096,-26.389359,-3.5857368
119193,12.004983,-4.67597
119290,-2.5723314,-11.48671
119387,-34.362007,-5.7093945
119484,53.829323,-17.669209
119580,37.807636,-8.893469
119677,-38.46893,-5.0923843
119774,27.70004,-3.9383678
119871,-3.2538786,-10.774175
119968,41.71378,-6.0247474
120065,4.8642154,-3.1548789
120162,10.153971,-13.802667
120259,23.219505,-14.315274
120356,25.114073,-18.651152
120453,50.682102,-19.003439
120550,48.618874,-15.172459
120646,-4.609614,-12.824462
120743,25.204235,-17.185434
120840,-25.537188,14.110601
120937,25.047379,-3.3492787
121034,45.202656,-19.601732
121131,40.606403,-3.6421237
121228,-7.900589,23.61882
121325,27.167667,-10.540072
121422,40.92422,-11.578722
121519,14.119652,-15.294398
121615,39.384876,-6.714016
121712,-1.6129285,-13.105191
121809,-10.978356,-33.028797
121906,19.821384,27.533894
122003,50.96517,-11.245318
122100,37.12101,-6.9865365
122197,26.084705,-2.4672174
122294,23.605326,-12.804368
122391,22.807234,-4.3234086
122488,-9.541026,-4.095743
122585,40.117706,-1.1253923
122681,-40.484737,-2.9882262
122778,-25.435133,-2.1065662
122875,-4.167804,17.901052
122972,4.9689035,13.930689
123069,16.794004,-15.155299
123166,-34.936157,-5.713
123263,-31.891468,-4.988318
123360,-1.0729666,-8.739634
123457,-31.185514,-0.19266571
123554,-33.38411,33.28105
123650,15.840347,-12.1375265
123747,22.29195,-19.101124
123844,14.662344,-13.365203
123941,-14.09531,-10.70612
124038,43.110294,2.9355578
124135,-32.17989,0.24304065
124232,52.444447,-18.062874
124329,0.61994475,19.257633
124426,7.633126,-10.757286
124523,3.4225934,-11.224223
124620,-24.971281,-2.7720315
124716,17.04744,-17.758057
124813,-27.168812,-3.3923004
124910,48.183105,-17.555326
125007,3.813798,-31.784576
125104,11.543499,25.25747
125201,20.488699,-20.471016
125298,19.236954,-14.779315
125395,55.455997,-14.599354
125492,-31.611275,25.237589
125589,46.567078,-7.9782786
125685,-27.559763,28.155773
125782,-8.173654,-18.637318
125879,16.357485,-18.322567
125976,7.0663924,-10.2685795
126073,0.19332132,-9.142875
126170,-28.54693,0.9129776
126267,-33.900307,33.575394
126364,23.075218,-12.614431
126461,-24.589695,5.6552215
126558,-29.469007,-2.647548
126655,-30.314356,-2.1028929
126751,-28.80791,-2.3045301
126848,14.307167,31.282764
126945,26.858751,18.440119
127042,55.768585,-17.82587
127139,0.65797746,26.897993
127236,-2.4909952,-10.002146
127333,-30.614708,0.9754879
127430,33.518497,-15.347247
127527,-28.270294,-0.86372405
127624,-3.087918,-9.2419405
127720,-46.56762,-13.134783
127817,51.152332,-20.340199
127914,13.745323,-10.51977
128011,5.6786146,-11.619056
128108,-11.038891,7.028417
128205,-31.300398,-0.764012
128302,22.005548,3.4879656
128399,-3.141888,19.92461
128496,-9.824375,-7.4466963
128593,-20.279488,-13.272873
128690,9.137854,-11.897169
128786,-17.842497,-15.620286
128883,-1.5388715,-8.449908
128980,4.260189,20.404507
129077,-28.174364,-5.9067416
129174,-2.28112,-9.913266
129271,-23.652353,28.182497
129368,23.136368,-15.123704
129465,-21.103247,27.631325
129562,36.41984,15.514409
129659,51.191994,-12.241667
129755,-31.125305,-36.15153
129852,-17.734468,-33.84441
129949,-40.321682,-1.6548043
130046,46.23098,-15.583116
130143,-2.0876377,-18.003006
130240,-37.138996,-0.8848653
130337,8.94962,-1.3990601
130434,-31.016493,-0.64588857
130531,-6.0131216,18.87269
130628,-47.426174,-12.839109
130725,5.207905,27.835957
130821,16.28032,-2.1758242
130918,-40.12285,-3.6751292
131015,-32.64319,-4.78057
131112,30.896507,7.296461
131209,-33.840183,16.219814
131306,7.648768,-10.361016
131403,44.511303,-1.7219409
131500,7.3654213,5.438482
131597,50.21825,-19.611095
131694,26.531456,-3.7931929
131790,-34.309452,-4.0456185
131887,-26.474773,0.5532806
131984,3.6472118,-6.8916407
132081,55.19709,-18.617334
132178,16.59788,-11.579527
132275,20.919111,-20.50895
132372,32.637657,-15.410625
132469,-27.985123,-3.0548017
132566,32.224087,12.20615
132663,-8.127436,-20.89057
132760,35.002155,-0.84741145
132856,-28.314905,-0.53742
132953,-31.46008,24.463957
133050,53.958237,-18.651278
133147,7.1937757,-14.874303
133244,-24.14028,-28.005745
133341,9.193931,-2.730977
133438,23.188143,8.741838
133535,12.660986,-11.031815
133632,-14.547334,31.475346
133729,40.678635,-13.22979
133825,52.634617,-19.948267
133922,4.243531,-10.149124
134019,6.070783,23.157366
134116,19.967354,-18.057226
134213,6.081098,-3.652657
134310,15.873763,15.785167
134407,21.063393,6.8139424
134504,-24.258247,-15.12205
134601,-33.23684,-37.59689
134698,3.2494104,-5.587879
134795,-21.718752,-28.33639
134891,-28.85538,-25.782085
134988,1.4643636,-25.013063
135085,-16.81738,4.0408263
135182,8.391511,23.233976
135279,-42.229973,-9.917193
135376,-46.643074,-13.701415
135473,27.176495,19.339287
135570,27.108744,-13.817805
135667,-38.961685,-10.697762
135764,5.1377788,-7.0582147
135860,4.5761547,3.4709945
135957,21.301826,1.1157441
136054,16.319666,-4.966625
136151,-37.596954,-8.9743805
136248,17.78522,-18.427444
136345,36.17435,6.522128
136442,31.86398,-1.0761846
136539,31.646162,0.33050206
136636,37.280647,-10.52837
136733,51.41359,-16.884064
136830,-7.3964825,-5.3236065
136926,37.40463,9.394364
137023,55.11085,-19.093704
137120,47.204082,-4.1449842
137217,24.0906,-18.123621
137314,34.36963,7.29392
137411,48.940704,-3.3832493
137508,52.648003,-19.259222
137605,-31.114933,-6.241815
137702,42.93036,-0.63874006
137799,-12.403239,27.527306
137895,18.603193,4.23939
137992,47.477016,-14.031514
138089,-1.5461977,-10.096617
138186,-13.894498,25.66379
138283,0.15644184,18.565855
138380,21.645496,-19.213924
138477,45.55962,-8.288199
138574,-17.498987,16.146908
138671,50.883724,-18.161526
138768,14.546607,30.856482
138865,-37.34628,-1.9242365
138961,-34.101498,35.086773
139058,-19.222622,17.335417
139155,41.882355,1.9117302
139252,3.5270827,-0.28662574
139349,0.052191734,-3.6508062
139446,2.4805267,8.932111
139543,37.168137,13.638617
139640,-46.57626,-13.671002
139737,5.723881,1.9334631
139834,-30.286505,34.52097
139930,-3.8575253,29.903755
140027,-16.195875,16.35433
140124,9.629711,27.121422
140221,0.17640533,19.771221
140318,34.640125,10.048477
140415,-4.64727,31.410873
140512,1.2014791,28.88397
140609,24.016003,20.122543
140706,3.9902318,-11.288167
140803,46.155937,-13.735656
140900,19.375435,27.412884
140996,15.335686,-3.8276572
141093,0.54139644,-6.4462433
141190,-25.714317,7.598028
141287,16.679157,24.756634
141384,-22.983967,19.838787
141481,23.736496,9.010926
141578,28.123325,-10.922818
141675,21.932611,-15.590472
141772,12.26156,-10.712606
141869,24.832458,19.15647
141965,17.291723,-19.749393
142062,2.7299664,31.969915
142159,37.442684,-10.104192
142256,3.0412607,15.0667925
142353,24.285137,19.084846
142450,-15.226492,24.452234
142547,19.90802,-20.099075
142644,1.2213479,17.655159
142741,-13.88077,27.037369
142838,5.5073247,15.356836
142935,26.877342,18.811134
143031,-0.51947874,-10.736396
143128,-20.959194,27.463335
143225,-2.65841,-17.188847
143322,53.524925,-19.332794
143419,-20.359426,28.123829
143516,20.775496,21.643084
143613,42.918175,-4.3290644
143710,4.016935,-9.507917
143807,0.59288406,-15.99131
143904,12.614862,-4.4064937
144000,15.557716,-5.089699
144097,32.264153,-17.675293
144194,53.542458,-17.197989
144291,6.7086973,26.830091
144388,-3.8894858,25.277552
144485,41.464207,1.8073325
144582,-27.601109,-3.652027
144679,6.6893435,0.64807457
144776,26.11512,-2.8827252
144873,38.123978,-8.880951
144970,44.19955,-2.1386096
145066,29.086546,-3.0615351
145163,32.757603,0.90529466
145260,-8.627607,-5.7313995
145357,-25.362179,5.9285994
145454,-0.4365884,23.307323
145551,-23.19283,16.153997
145648,32.43146,-15.717357
145745,31.24972,11.581352
145842,36.84377,-9.782123
145939,17.097908,-13.848333
146035,41.572727,-4.10106
146132,14.597663,-13.825987
146229,21.376417,5.752719
146326,11.686078,31.936588
146423,-27.642756,-3.0826192
146520,3.8182976,20.322401
146617,34.041237,13.980998
146714,23.187588,-0.112867214
146811,-27.801392,0.7962449
146908,12.423535,29.62224
147005,49.025894,-10.037968
147101,26.394146,19.965775
147198,55.48632,-15.582587
147295,-30.285334,6.8539734
147392,2.754315,-7.257053
147489,25.276258,21.939234
147586,16.81228,-13.363049
147683,-0.86816007,-7.642708
147780,26.757542,0.030871851
147877,-0.34937257,-23.588985
147974,48.159977,-10.50295
148070,-14.484533,28.143267
148167,17.10739,-18.652279
148264,-24.13557,27.517912
148361,-6.4120164,18.077526
148458,32.15754,10.342334
148555,-13.511228,4.6840982
148652,-25.856348,-1.3945616
148749,-3.7015085,19.62347
148846,-15.524574,27.922077
148943,-0.5731045,22.4994
149040,-31.869688,-5.9373164
149136,51.326347,-18.447857
149233,-25.712034,7.365318
149330,-35.8774,-8.66368
149427,47.93962,-13.699535
149524,-3.6972451,27.02397
149621,-1.5769883,-9.7913265
149718,8.235021,25.774134
149815,-1.3184048,32.43592
149912,-46.671043,-13.571106
150009,52.114433,-12.526927
150105,9.3843,-13.525569
150202,54.700127,-19.177422
150299,34.55564,6.003515
150396,28.336319,-3.7609267
150493,25.529413,0.35321394
150590,6.0951405,-6.923462
150687,-1.419649,14.344059
150784,20.468319,1.8346934
150881,-2.8662715,-1.4099805
150978,-3.7036753,27.307438
151075,3.053462,18.693928
151171,52.521313,-14.404399
151268,9.2590885,-1.7319772
151365,-3.3781593,15.934296
151462,-10.367823,-4.5706167
151559,-46.600063,-10.52444
151656,2.4736557,9.778947
151753,14.320605,30.067465
151850,-25.552685,23.10428
151947,27.970522,-3.0902584
152044,6.7191215,-19.519983
152140,21.245575,0.6761679
152237,-0.27448007,22.04792
152334,45.46478,-8.496051
152431,2.1334164,9.851706
152528,16.780573,28.51334
152625,4.091303,2.0396354
152722,19.25792,28.178137
152819,6.9995155,26.502392
152916,13.465917,29.15851
153013,7.6353745,3.1146338
153110,1.9867282,31.37764
153206,42.33686,-4.944263
153303,52.321125,-13.517236
153400,30.93871,15.644795
153497,24.626253,-10.043497
153594,-42.545116,-6.1465907
153691,-34.57335,30.483183
153788,24.670769,20.655592
153885,15.803081,24.897715
153982,7.829226,5.040348
154079,45.36323,-3.2166803
154175,16.118208,25.753696
154272,0.7513836,-9.090565
154369,-20.261707,11.260679
154466,-21.818405,26.91545
154563,-28.529737,24.888866
154660,-2.5977626,30.264875
154757,21.734877,-14.428498
154854,-8.958566,-5.8950157
154951,-10.597493,24.51364
155048,-32.043842,15.109146
155145,15.685961,-3.5042305
155241,-19.877922,27.614462
155338,-7.1541004,-30.926626
155435,31.38343,13.940666
155532,-22.889305,17.290445
155629,-22.565104,18.969137
155726,40.269695,2.5935035
155823,17.181686,31.232012
155920,-32.615448,13.567122
156017,3.6876562,-22.126867
156114,5.9379344,11.20458
156210,6.8217993,0.025367733
156307,-28.720346,34.285336
156404,-44.3023,-10.665798
156501,32.99923,13.169954
156598,-29.82375,-2.2992127
156695,46.32031,-13.078838
156792,12.007611,28.649292
156889,-41.219418,-6.5718675
156986,6.0415154,27.969717
157083,-32.818253,35.697765
157180,36.764484,-6.294034
157276,-2.2016973,29.20368
157373,7.665494,5.4287286
157470,3.2390954,-8.959342
157567,-19.449198,26.586761
157664,5.9106836,22.631226
157761,0.61548716,20.211588
157858,24.965624,19.978306
157955,39.462074,14.263367
158052,10.641538,-32.266544
158149,23.552765,4.815775
158245,38.229164,14.348123
158342,25.800917,-4.435979
158439,-41.279613,-8.755233
158536,-18.058207,17.909718
158633,3.5828161,20.681551
158730,15.330046,31.984911
158827,-1.3160794,32.145157
158924,36.718235,4.0757856
159021,17.15968,25.789848
159118,33.620174,6.2611165
159215,-33.88107,-5.4461465
159311,-26.332802,-1.6741683
159408,37.122402,8.801885
159505,18.885172,4.901191
159602,29.534506,-3.0310678
159699,-40.467762,-8.401767
159796,32.62955,-16.219446
159893,40.124462,14.659155
159990,-6.427324,4.8935194
160087,2.164116,30.822002
160184,4.395465,25.998653
160280,24.036482,21.866846
160377,4.464853,-7.047969
160474,5.657178,26.576693
160571,9.416731,-31.470541
160668,32.211475,11.570323
160765,-25.255442,-23.245434
160862,54.162056,-15.03896
160959,42.44151,-4.4711976
161056,-4.5761147,26.90826
161153,15.216931,-13.177681
161250,-27.46872,-2.6099536
161346,28.479647,21.32085
161443,29.958447,11.906546
161540,9.397387,-11.547806
161637,33.635365,9.901227
161734,32.755966,-14.352541
161831,22.325014,-0.47831127
161928,-13.70317,-25.250448
162025,0.84143496,8.705448
162122,6.6447234,2.4953828
162219,5.535474,4.906659
162315,38.887318,13.984197
162412,43.56343,-4.755305
162509,13.690591,22.935696
162606,19.98779,-14.86221
162703,36.999264,-8.208228
162800,18.223362,-17.454346
162897,40.452072,-7.2906685
162994,40.056175,11.215935
163091,18.990463,-17.17076
163188,-18.99946,33.189697
163285,7.949912,27.773949
163381,-2.0591114,27.543371
163478,53.633484,-15.817708
163575,33.786842,-16.104704
163672,16.129202,-3.1100183
163769,25.173592,-12.882539
163866,52.86432,-13.713784
163963,12.222266,-11.74749
164060,41.333836,2.194098
164157,-11.07364,7.7912035
164254,20.937151,3.5083208
164350,-31.632347,32.309868
164447,-22.347296,-31.771824
164544,11.937984,-16.435686
164641,33.786606,11.178597
164738,15.705524,-12.6874
164835,20.49281,4.5713844
164932,-27.68533,-26.061808
165029,-27.371521,-33.776188
165126,48.41754,-4.6559024
165223,25.898504,-18.250425
165320,-12.87709,-30.159256
165416,37.8855,9.420769
165513,21.615387,3.0283084
165610,27.307392,8.097314
165707,44.829998,-8.042056
165804,-6.25176,-15.606731
165901,38.659885,2.1062253
165998,36.982197,-6.6412683
166095,6.020591,-18.896423
166192,-19.582308,-33.712193
166289,7.0631194,3.7591038
166385,16.459957,-2.2020013
166482,1.2166075,-16.095222
166579,35.54683,13.959345
166676,23.293398,-0.48452199
166773,35.622887,7.452303
166870,18.95318,-16.426804
166967,4.186431,-9.15279
167064,21.164404,5.201462
167161,35.01409,0.69815904
167258,-40.40852,-9.340087
167355,27.914278,2.3987725
167451,30.40649,-17.420301
167548,14.761761,29.460873
167645,52.42569,-18.373402
167742,-6.3362837,-6.7015486
167839,23.73208,13.354436
167936,40.88969,-11.003641
168033,28.724316,-8.041727
168130,16.48065,28.029686
168227,5.0723915,4.083817
168324,16.472954,32.49057
168420,-0.8901513,28.43472
168517,-18.299505,-25.873837
168614,32.44178,-16.904207
168711,-23.329891,33.06697
168808,-13.337159,28.449839
168905,-34.321598,33.756462
169002,-3.8760393,25.618082
169099,15.579375,-3.2287948
169196,25.401018,13.445656
169293,-0.07888339,4.886458
169390,4.2298727,21.011072
169486,-24.330408,33.306473
169583,16.81677,25.45164
169680,6.715899,27.695908
169777,-11.097271,19.67406
169874,1.4519048,14.220249
169971,-15.155506,14.042933
170068,17.448145,29.099066
170165,32.217976,2.0615726
170262,16.465147,-11.041335
170359,21.06186,2.0297732
170455,6.976449,0.040175952
170552,2.020691,11.034243
170649,35.66878,-11.197186
170746,41.13064,-6.0605006
170843,30.993628,16.902075
170940,1.4664642,6.8103275
171037,6.7294283,0.8661349
171134,-9.500468,-7.192599
171231,2.5223677,18.631603
171328,7.898322,2.6628146
171425,55.01007,-14.912148
171521,-11.099975,30.71171
171618,25.160923,-15.276686
171715,3.9363601,9.739426
171812,8.908672,2.2336814
171909,-20.407618,10.6080675
172006,5.028167,9.266018
172103,54.917618,-15.712607
172200,-24.734976,14.367312
172297,-13.17301,14.941547
172394,-15.928676,-12.8873625
172490,52.44525,-16.137335
172587,50.595966,-13.779539
172684,-20.269817,20.020401
172781,-4.720253,7.7105117
172878,26.47206,18.96295
172975,44.703068,2.620676
173072,-23.094584,17.069313
173169,-26.966686,-5.263075
173266,37.373127,13.068521
173363,-1.4604563,15.357701
173460,2.051719,32.488937
173556,-31.931747,-28.13454
173653,9.240867,28.858826
173750,16.046604,31.904823
173847,-32.845078,1.1054963
173944,-1.123558,22.962221
174041,-0.23301743,19.827822
174138,9.306273,24.373703
174235,-32.59352,14.606038
174332,-26.854557,7.7156186
174429,5.777025,3.8368125
174525,-42.37844,-7.394983
174622,-22.740871,19.845932
174719,10.946505,27.949541
174816,-34.633945,-29.317225
174913,-18.163324,14.738535
175010,-24.026524,15.952481
175107,-18.26625,30.576843
175204,17.322783,32.633385
175301,-19.975002,16.63575
175398,-32.611397,34.099167
175495,-31.773258,-37.590824
175591,-10.708476,5.2100005
175688,-18.583656,13.001859
175785,-0.41517735,30.955578
175882,37.94281,14.246052
175979,-17.836187,30.945215
176076,-22.64037,9.890535
176173,36.783043,-9.991253
176270,-28.710503,5.5158796
176367,-25.332874,-5.6804423
176464,-14.571846,26.888203
176560,0.22734016,29.828354
176657,-29.733692,37.750637
176754,42.692047,-4.213719
176851,23.897284,8.728934
176948,7.559062,-13.170228
177045,19.886147,15.343466
177142,25.44068,22.84244
177239,-24.06145,20.050417
177336,-15.166732,23.399084
177433,-38.63553,35.1377
177530,-21.65075,32.18457
177626,-33.25163,25.587212
177723,-43.112843,-9.414365
177820,49.222862,-4.0676336
177917,16.658152,26.662846
178014,-14.7755995,29.062407
178111,-28.575861,30.192072
178208,-12.319812,31.689018
178305,-19.566442,10.852018
178402,-24.39581,15.162836
178499,-26.789133,34.988136
178595,47.364594,-12.685558
178692,36.496735,4.7750583
178789,-24.360163,27.224855
178886,-35.409126,34.843616
178983,-32.7335,36.141884
179080,-19.169651,31.897411
179177,-22.33529,30.119667
179274,-9.358058,31.936256
179371,-29.367432,1.8739419
179468,-34.341274,-29.567694
179565,-15.490635,23.80831
179661,22.345987,-0.18462662
179758,-15.005648,28.204912
179855,-25.091354,18.044954
179952,16.513544,-10.8535595
180049,5.685532,21.383045
180146,-37.085606,-7.217044
180243,-3.3830736,18.968182
180340,-31.442137,5.925962
180437,-29.546436,24.44409
180534,-23.508116,7.158191
180630,-24.75605,14.976704
180727,-36.65244,-5.6775813
180824,-24.901352,29.259054
180921,-28.006224,9.1647625
181018,-9.149695,-6.192218
181115,-25.798956,11.167355
181212,0.7845285,6.606138
181309,-13.192036,-9.345582
181406,-18.93974,27.913164
181503,-26.582165,5.192245
181600,7.1000867,2.6147964
181696,-29.089357,24.389
181793,-29.59398,7.2387595
181890,-34.76675,35.36452
181987,-30.45457,-5.340214
182084,-45.88053,-10.279095
182181,-29.52042,5.5145717
182278,-29.519995,33.634205
182375,-26.389084,-2.7793908
182472,0.2266526,19.950949
182569,-29.27018,-1.594534
182665,-31.2698,23.326406
182762,-42.374996,-9.298518
182859,17.842993,2.5547924
182956,-36.890224,-3.7295003
183053,-26.824162,8.711003
183150,4.1442842,-8.750507
183247,-8.20129,30.357748
183344,-32.661522,1.0517433
183441,-7.904045,-6.7298036
183538,-26.466236,7.0928183
183635,-30.088928,6.9259753
183731,-29.372038,-0.24761051
183828,-34.600185,29.763935
183925,1.8288206,-8.614832
184022,-25.145819,5.336549
184119,-24.655203,20.91795
184216,-27.687017,25.34764
184313,-38.430412,33.006355
184410,-24.620537,7.2773633
184507,-38.283367,32.90713
184604,-34.505886,-29.358517
184700,-30.446512,2.78738
184797,-37.556217,34.508915
184894,-36.277233,-5.6408587
184991,-30.375181,2.6210732
185088,0.9501734,33.290684
185185,-37.07474,-3.608522
185282,-2.8572736,18.501148
185379,-31.86119,23.140305
185476,9.42222,28.87854
185573,-36.62088,-0.2787653
185670,-35.70585,28.774359
185766,-37.01566,33.02736
185863,-32.075874,29.882427
185960,-30.499462,33.08932
186057,-34.672203,29.916126
186154,-34.888508,27.441486
186251,-34.912556,33.107365
186348,-35.620544,35.343693
186445,-25.227169,28.889936
186542,-36.614033,35.16874
186639,6.307809,4.376644
186735,-23.835955,17.841187
186832,-24.973373,34.08243
