,rpc1,rpc2,rpc3
27618,0.3229057891351823,0.7872660760342407,1.3165201017668846
27715,-1.3574205798545724,-1.161545017327479,0.25216279442751455
27812,-0.13234373333806776,0.981198172376699,0.30333896610346733
27909,-1.090513600387299,-0.2331180448755758,0.9196784581537825
28005,-1.118534989281485,-1.5012297018360463,0.10478916465422758
28102,17.127205702606986,-5.826410595511607,2.8889791433621466
28199,-0.812199303564033,-0.42842152219891505,1.1149018464762135
28296,-1.1686472198295517,-0.5816855733348896,1.0420389411115543
28393,-0.7935960466750749,-0.4901807263615916,-0.02588669742948355
28490,-0.33440422476460735,-0.1952894711938356,1.3295373751241562
28587,-0.2610759933317975,1.913099707761466,-0.5492887803887374
28684,-1.0949578627617749,-0.41597184863565184,1.5185439598443602
28781,0.9960520587438084,0.35497085369914827,1.0163917180197328
28878,-0.15147450850285654,0.7040407890949636,2.5196885954573567
28975,-0.9620047864301056,-0.4948986484155654,0.03793564109480621
29071,-0.7225155360110066,-0.17090563234156866,0.5199731587099562
29168,-1.1152906523710762,-0.46472562680041596,0.6244685851677768
29265,-1.1448018699335467,-0.41736921473109156,0.8397354685523627
29362,0.9636338748003443,0.9721058936417183,-0.046164442115219556
29459,-0.1415141550985059,-0.35897134579486645,0.6735745886291853
29556,-1.251569722742951,-0.3934099018114464,0.4669686175542792
29653,1.409905617354969,2.343554264944954,2.693308585301318
29750,-1.0294188118244305,-0.4565879847688957,0.9865351908297784
29847,1.1368796911152022,1.2931755672042966,2.561718431628746
29944,-0.0044676776792059725,0.07723599655536215,1.36291724040672
30040,2.0540177013175085,1.0023797439081712,1.3760835536108513
30137,-1.0743949206066152,-0.2876264704697887,-0.18624277571549055
30234,0.178523851670069,-0.6526761394654369,-0.033610297664813195
30331,-1.4841426906991821,-0.935441804355192,1.020071336137213
30428,-0.27628063442760636,1.011389403559539,1.78819474652878
30525,-1.1203664014777082,-0.7743863161091615,-0.16617509291632496
30622,0.1539364374552331,0.17500784689090823,0.867360264109581
30719,-0.1903999327101331,0.08342784805532136,-0.059222670064543396
30816,0.6135223927214271,-0.27945538347666987,0.2946057191319319
30913,0.3583303964130019,-0.41852057951157584,-0.25704826884875875
31010,0.625753266096917,-0.30994234194057385,0.21186433088097323
31106,-0.6628852875226371,-0.7793878647195223,-0.0655603343007076
31203,-0.2242971688561346,1.0933428800326026,0.6946828608353319
31300,1.8973138085260763,1.5221690828489436,0.44346694140488874
31397,2.5115792509572024,0.1430090884243835,2.1354203910053964
31494,0.49974901614676237,0.44584757152532695,1.7461708737646318
31591,-0.9252148702405417,-0.8498184852469077,-0.24544010986497544
31688,3.954291943430213,-1.988767177449599,0.4887961567294885
31785,-0.0944487526261979,0.2955012940096716,0.7855079323295346
31882,-0.12651776234700063,-0.3383351969952909,0.6255004568783343
31979,7.297106607614317,-1.0897340568268894,0.7995243505448884
32075,-1.247831465000913,-0.9461511134669183,0.26096030027642847
32172,-0.4392013512341594,1.3971649646941244,-1.066519863077383
32269,-0.34929094289519247,0.42407316526091043,-0.2321191882934074
32366,0.5904942395215937,0.7468099790656882,2.7763805634362804
32463,0.40754415985578385,0.20257868081120065,0.7360379136414996
32560,-0.2067655372701231,0.2980307425400419,1.690588602338999
32657,1.5840385642119101,-1.3119958643533691,0.4088239304654947
32754,1.9686856594780124,0.31371773881951126,0.020714707338595574
32851,0.7514644034722655,0.7178719093781892,1.036916316060671
32948,-0.36219368030696975,1.5184894819154555,-0.5814723043677038
33045,1.3718765696090365,-0.08492437161699196,-0.025285188258681413
33141,-0.0844253793231926,0.5104869204531157,1.5335420753532385
33238,-1.1064013996783009,-0.08895931224707854,0.9692197147182621
33335,1.0714687674913943,-0.9460829751182032,0.6598796227923154
33432,0.597109905281809,1.331971675081884,0.04768320701557284
33529,1.6224634531185944,1.37405454736199,2.377337471713035
33626,1.4854118467463873,0.12844951732587515,-0.8977711215918576
33723,0.7565694276501591,0.05861822067172584,0.9016119405184776
33820,0.543737732593516,-2.091349014274747,-0.06047870883752794
33917,-1.6003868434523312,-1.3008339676521454,0.2641867480169897
34014,-0.7887066397843583,-0.8054386721830893,0.38187953966618393
34110,-0.49009580955635046,0.081671931761398,0.8785060809605202
34207,-0.011130994557674634,-0.9518612224966784,-0.4323363642504402
34304,-1.242047082476935,-0.1939986632439303,-0.19125753979536828
34401,-1.1293967401172054,-0.3358776487293728,-0.19714079991175096
34498,0.022960911439871112,-0.5884821903135652,1.2153444610594024
34595,-0.878806578897575,-0.32308777104106334,0.2804315481193964
34692,-1.2896418269423378,-0.1154708046744797,-0.1788137785083831
