ts_event,low,high,cum_low,cum_high,cum_low_pct,cum_high_pct,cum_high_minus_low_pct
2026-05-18T13:35:00.000000000+0000,-0.000052011546575414513,0.0,-0.000052011546575414513,0.0,-0.005201154657541451,0.0,0.005201154657541451
2026-05-18T13:40:00.000000000+0000,0.0,0.0,-0.000052011546575414513,0.0,-0.005201154657541451,0.0,0.005201154657541451
2026-05-18T13:45:00.000000000+0000,0.00015589694305351287,-0.00005190356319140221,0.00010388539647809836,-0.00005190356319140221,0.010388539647809836,-0.005190356319140221,-0.015578895966950057
2026-05-18T13:50:00.000000000+0000,0.00020802710573253336,0.0,0.0003119125022106317,-0.00005190356319140221,0.03119125022106317,-0.005190356319140221,-0.03638160654020339
2026-05-18T13:55:00.000000000+0000,0.00010377461178290304,0.0,0.00041568711399353475,-0.00005190356319140221,0.041568711399353475,-0.005190356319140221,-0.046759067718493696
2026-05-18T14:00:00.000000000+0000,5.680318349021718e-8,0.00005202236963075535,0.00041574391717702497,1.1880643935313628e-7,0.0415743917177025,0.000011880643935313628,-0.04156251107376718
2026-05-18T14:05:00.000000000+0000,-0.00010403662661495616,0.0,0.0003117072905620688,1.1880643935313628e-7,0.03117072905620688,0.000011880643935313628,-0.031158848412271567
2026-05-18T14:10:00.000000000+0000,-0.0002079813596012059,0.00015564875333407002,0.00010372593096086291,0.00015576755977342316,0.010372593096086291,0.015576755977342316,0.005204162881256025
2026-05-18T14:15:00.000000000+0000,-0.00015572692341958572,0.0,-0.000052000992458722806,0.00015576755977342316,-0.0052000992458722806,0.015576755977342316,0.020776855223214596
2026-05-18T14:20:00.000000000+0000,-0.000052011546575414513,0.0,-0.00010401253903413732,0.00015576755977342316,-0.010401253903413732,0.015576755977342316,0.025978009880756048
2026-05-18T14:25:00.000000000+0000,-0.00046817176705715724,-0.00025964476926088054,-0.0005721843060912946,-0.00010387720948745738,-0.057218430609129456,-0.010387720948745738,0.04683070966038372
2026-05-18T14:30:00.000000000+0000,0.00005199532043320687,0.0,-0.0005201889856580877,-0.00010387720948745738,-0.05201889856580877,-0.010387720948745738,0.04163117761706303
2026-05-18T14:35:00.000000000+0000,-0.0002078435414176738,0.0,-0.0007280325270757615,-0.00010387720948745738,-0.07280325270757615,-0.010387720948745738,0.06241553175883041
2026-05-18T14:40:00.000000000+0000,-0.00020800304004442438,-0.00005190895171036658,-0.0009360355671201859,-0.00015578616119782396,-0.09360355671201859,-0.015578616119782396,0.07802494059223619
2026-05-18T14:45:00.000000000+0000,0.0,0.0,-0.0009360355671201859,-0.00015578616119782396,-0.09360355671201859,-0.015578616119782396,0.07802494059223619
2026-05-18T14:50:00.000000000+0000,0.00005192512398277671,0.0,-0.0008841104431374092,-0.00015578616119782396,-0.08841104431374092,-0.015578616119782396,0.07283242819395852
2026-05-18T14:55:00.000000000+0000,0.0,0.0,-0.0008841104431374092,-0.00015578616119782396,-0.08841104431374092,-0.015578616119782396,0.07283242819395852
2026-05-18T15:00:00.000000000+0000,0.000052019663445257436,0.0,-0.0008320907796921517,-0.00015578616119782396,-0.08320907796921517,-0.015578616119782396,0.06763046184943278
2026-05-18T15:05:00.000000000+0000,-0.0001037260346192781,0.0,-0.0009358168143114298,-0.00015578616119782396,-0.09358168143114298,-0.015578616119782396,0.07800306531136059
