ts_event,low,high,cum_low,cum_high,cum_low_pct,cum_high_pct,cum_high_minus_low_pct
2026-05-18T13:35:00.000000000+0000,0.0005531186587033332,-0.00007916715951772346,0.0005531186587033332,-0.00007916715951772346,0.05531186587033332,-0.007916715951772346,-0.06322858182210567
2026-05-18T13:40:00.000000000+0000,0.00031668745081070426,-0.00007917969836679362,0.0008698061095140375,-0.00015834685788451708,0.08698061095140375,-0.015834685788451708,-0.10281529673985546
2026-05-18T13:45:00.000000000+0000,-0.00007922985475783406,0.00007922358086442927,0.0007905762547562034,-0.00007912327702008781,0.07905762547562034,-0.007912327702008781,-0.08696995317762912
2026-05-18T13:50:00.000000000+0000,0.00031543650375898125,-0.0003957543461785562,0.0011060127585151847,-0.000474877623198644,0.11060127585151847,-0.0474877623198644,-0.15808903817138287
2026-05-18T13:55:00.000000000+0000,0.00031663104732970737,0.0,0.001422643805844892,-0.000474877623198644,0.1422643805844892,-0.0474877623198644,-0.1897521429043536
2026-05-18T14:00:00.000000000+0000,-0.00023752029724910528,-0.00031663104434631606,0.0011851235085957867,-0.0007915086675449601,0.11851235085957867,-0.07915086675449601,-0.19766321761407468
2026-05-18T14:05:00.000000000+0000,-0.0009433660461368731,-0.00015840328915484037,0.0002417574624589136,-0.0009499119566998004,0.02417574624589136,-0.09499119566998004,-0.1191669419158714
2026-05-18T14:10:00.000000000+0000,0.00007920477605605214,6.277874220472768e-9,0.00032096223851496575,-0.00094990567882558,0.032096223851496575,-0.094990567882558,-0.12708679173405457
2026-05-18T14:15:00.000000000+0000,-0.00023654307151321774,-0.00007922988555453259,0.00008441916700174801,-0.0010291355643801126,0.0084419167001748,-0.10291355643801126,-0.11135547313818606
2026-05-18T14:20:00.000000000+0000,0.0001584848845883613,0.00007924872215525625,0.0002429040515901093,-0.0009498868422248563,0.02429040515901093,-0.09498868422248563,-0.11927908938149656
2026-05-18T14:25:00.000000000+0000,-5.798002717938289e-7,-0.00015847232685217705,0.00024232425131831548,-0.0011083591690770334,0.024232425131831548,-0.11083591690770334,-0.13506834203953488
2026-05-18T14:30:00.000000000+0000,-0.00015847232585919357,0.0,0.0000838519254591219,-0.0011083591690770334,0.00838519254591219,-0.11083591690770334,-0.11922110945361553
2026-05-18T14:35:00.000000000+0000,-0.00023738265350292664,-0.00031703258372495213,-0.00015353072804380474,-0.0014253917528019855,-0.015353072804380474,-0.14253917528019855,-0.12718610247581807
